actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-31T20:40:55.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-31T20:40:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-12-31T20:40:58.3Z,1,REGULAR,jumpball,recovered,[],1631221,,,1610612756,0,0,2025-12-31T20:40:58Z,40000,False,,,0,,Jump Ball M. Williams vs. J. Allen: Tip to C. Gillespie,"[1631221, 1631109, 1628386]",1610612756.0,PHX,startperiod,C. Gillespie,1631221.0,Gillespie,C. Gillespie,Williams,1631109.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-12-31T20:41:12.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,10.5946123521682,2.941176470588235,1610612756,0,3,2025-12-31T20:41:20Z,70000,False,235.0,47.0,1,left,R. O'Neale 24' 3PT  (3 PTS) (C. Gillespie 1 AST),"[1626220, 1631221]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,24.0,Made,3.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,,,,,
9,PT11M43.00S,2025-12-31T20:41:16.4Z,1,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612756,0,3,2025-12-31T20:41:28Z,90000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (O'Neale 1 FT),"[1628378, 1626220]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,,2004.0,1.0,0.0,O'Neale,1626220.0,,,,,,,,,
11,PT11M43.00S,2025-12-31T20:41:40.2Z,1,REGULAR,freethrow,1 of 1,[],1626220,,,1610612756,0,3,2025-12-31T20:41:40Z,110000,False,,,0,,MISS R. O'Neale Free Throw 1 of 1,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
12,PT11M40.00S,2025-12-31T20:41:43.2Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,3,2025-12-31T20:41:43Z,120000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,
13,PT11M20.00S,2025-12-31T20:42:03.0Z,1,REGULAR,3pt,Jump Shot,[],1629636,79.97700394218134,7.352941176470589,1610612739,0,3,2025-12-31T20:42:12Z,130000,False,-213.0,136.0,1,right,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
14,PT11M18.00S,2025-12-31T20:42:05.0Z,1,REGULAR,rebound,offensive,[],1629731,,,1610612739,0,3,2025-12-31T20:42:12Z,140000,False,,,0,,D. Wade REBOUND (Off:1 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,13.0,1.0,0.0,1.0,,,,,
15,PT11M17.00S,2025-12-31T20:42:07.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629731,94.40999984741211,50.0,1610612739,2,3,2025-12-31T20:42:16Z,150000,False,0.0,0.0,1,right,D. Wade tip Layup (2 PTS),[1629731],1610612739.0,CLE,tip,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
16,PT11M07.00S,2025-12-31T20:42:14.6Z,1,REGULAR,3pt,Jump Shot,[],1628415,34.641918528252305,58.57843137254902,1610612756,2,6,2025-12-31T20:42:18Z,160000,False,-43.0,273.0,1,left,D. Brooks 27' 3PT pullup (3 PTS),[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,27.64,Made,3.0,,,,,,,,,,,,,,,,,
