actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-02-12T00:11:24.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-12T00:11:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-12T00:11:27.2Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612739,0,0,2026-02-12T00:11:27Z,40000,False,,,0,,Jump Ball J. Allen vs. B. Carrington: Tip to J. Harden,"[201935, 1628386, 1642267]",1610612739.0,CLE,startperiod,J. Harden,201935.0,Harden,J. Harden,Allen,1628386.0,Carrington,1642267.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2026-02-12T00:11:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.9060446780552,50.98039215686274,1610612739,2,0,2026-02-12T00:12:12Z,70000,False,5.0,5.0,1,right,J. Allen driving Layup (2 PTS) (J. Harden 1 AST),"[1628386, 201935]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.69,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2026-02-12T00:12:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,11.251642575558476,59.80392156862745,1610612764,2,0,2026-02-12T00:12:08Z,90000,False,-49.0,53.0,1,left,MISS T. Johnson 7' pullup Shot,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2026-02-12T00:12:07.4Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,2,0,2026-02-12T00:12:08Z,100000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M11.00S,2026-02-12T00:12:15.5Z,1,REGULAR,foul,personal,['2freethrow'],1642848,,,1610612739,2,0,2026-02-12T00:12:29Z,110000,False,,,0,,T. Johnson shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1642848, 1628378]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629178.0,1.0,0.0,Mitchell,1628378.0,,,,,
13,PT11M11.00S,2026-02-12T00:12:43.1Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,3,0,2026-02-12T00:12:43Z,130000,False,,,0,,D. Mitchell Free Throw 1 of 2 (1 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
14,PT11M11.00S,2026-02-12T00:13:01.0Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,4,0,2026-02-12T00:13:01Z,140000,False,,,0,,D. Mitchell Free Throw 2 of 2 (2 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
15,PT10M58.00S,2026-02-12T00:13:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,6.258212877792378,53.18627450980392,1610612764,4,2,2026-02-12T00:13:44Z,150000,False,-16.0,6.0,1,left,B. Coulibaly driving finger roll Layup (2 PTS),[1641731],1610612764.0,WAS,driving finger roll,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2026-02-12T00:13:29.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642281,94.69448094612353,51.71568627450981,1610612739,4,2,2026-02-12T00:14:13Z,160000,False,9.0,-3.0,1,right,MISS J. Tyson driving finger roll Layup,[1642281],1610612739.0,CLE,driving finger roll,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
