actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-04T19:10:50.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-04T19:10:50Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-01-04T19:10:54.0Z,1,REGULAR,jumpball,recovered,[],1630191,,,1610612765,0,0,2026-01-04T19:10:54Z,40000,False,,,0,,Jump Ball P. Reed vs. E. Mobley: Tip to I. Stewart,"[1630191, 1630194, 1630596]",1610612765.0,DET,startperiod,I. Stewart,1630191.0,Stewart,I. Stewart,Reed,1630194.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-01-04T19:11:03.4Z,1,REGULAR,3pt,Jump Shot,[],1630595,19.136005256241788,94.6078431372549,1610612765,0,3,2026-01-04T19:11:07Z,70000,False,-223.0,127.0,1,left,C. Cunningham 25' 3PT  (3 PTS) (D. Robinson 1 AST),"[1630595, 1629130]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.68,Made,3.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2026-01-04T19:11:24.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,87.07293035479631,96.81372549019608,1610612739,0,3,2026-01-04T19:11:29Z,90000,False,234.0,69.0,1,right,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,24.41,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2026-01-04T19:11:27.2Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,0,3,2026-01-04T19:11:29Z,100000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M17.00S,2026-01-04T19:11:35.5Z,1,REGULAR,turnover,out-of-bounds,[],1641709,,,1610612765,0,3,2026-01-04T19:11:44Z,110000,False,,,0,,A. Thompson lost ball out-of-bounds TURNOVER (1 TO),[1641709],1610612765.0,DET,lost ball,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628159.0,1.0,,,,,,,,
12,PT11M05.00S,2026-01-04T19:11:52.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642281,77.34888304862024,5.147058823529411,1610612739,0,3,2026-01-04T19:11:58Z,120000,False,-224.0,160.0,1,right,MISS J. Tyson 27' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,27.58,Missed,,,,,,,,,,,,,,,,,,
13,PT11M02.00S,2026-01-04T19:11:55.8Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,0,3,2026-01-04T19:11:58Z,130000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,12.0,2.0,2.0,0.0,,,,,,,,,,
14,PT10M53.00S,2026-01-04T19:12:09.2Z,1,REGULAR,foul,personal,[],1630241,,,1610612765,0,3,2026-01-04T19:12:20Z,140000,False,,,0,,S. Merrill personal FOUL (1 PF),"[1630241, 1630191]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1628159.0,,1.0,0.0,Stewart,1630191.0,,,,
16,PT10M45.00S,2026-01-04T19:12:35.0Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,0,3,2026-01-04T19:16:25Z,160000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1630596]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,Mobley,1630596.0,,
17,PT10M45.00S,2026-01-04T19:12:35.0Z,1,REGULAR,steal,,[],1630596,,,1610612739,0,3,2026-01-04T19:12:37Z,170000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
18,PT10M38.00S,2026-01-04T19:12:41.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630241,68.15045992115637,25.0,1610612739,3,3,2026-01-04T19:12:47Z,180000,False,-125.0,247.0,1,right,S. Merrill 27' 3PT running (3 PTS) (J. Tyson 1 AST),"[1630241, 1642281]",1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,27.67,Made,3.0,J. Tyson,1642281.0,1.0,,,,,,,,,,,,,,
20,PT10M12.00S,2026-01-04T19:13:07.6Z,1,REGULAR,3pt,Jump Shot,[],1629130,25.837713534822605,84.55882352941177,1610612765,3,3,2026-01-04T19:13:12Z,200000,False,-173.0,190.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
21,PT10M08.00S,2026-01-04T19:13:11.6Z,1,REGULAR,rebound,defensive,[],1630241,,,1610612739,3,3,2026-01-04T19:13:12Z,210000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT09M55.00S,2026-01-04T19:13:24.0Z,1,REGULAR,2pt,Jump Shot,[],1630241,85.23324572930355,32.84313725490196,1610612739,3,3,2026-01-04T19:13:31Z,220000,False,-86.0,86.0,1,right,MISS S. Merrill 12' driving floating Shot - blocked,"[1630241, 1630595]",1610612739.0,CLE,driving floating,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Left,12.17,Missed,,,,,,,,,,,,,,,,,Cunningham,1630595.0
23,PT09M55.00S,2026-01-04T19:13:24.0Z,1,REGULAR,block,,[],1630595,,,1610612739,3,3,2026-01-04T19:13:27Z,230000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
24,PT09M51.00S,2026-01-04T19:13:28.0Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,3,3,2026-01-04T19:13:31Z,240000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,22.0,3.0,3.0,0.0,,,,,,,,,,
25,PT09M50.00S,2026-01-04T19:13:31.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629130,6.915243101182654,50.73529411764706,1610612765,3,3,2026-01-04T19:13:37Z,250000,False,-4.0,13.0,1,left,MISS D. Robinson running Layup - blocked,"[1629130, 1630596]",1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
26,PT09M50.00S,2026-01-04T19:13:31.1Z,1,REGULAR,block,,[],1630596,,,1610612765,3,3,2026-01-04T19:13:33Z,260000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT09M50.00S,2026-01-04T19:13:31.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,3,3,2026-01-04T19:13:37Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,25.0,,,,,,,,,,,,,
29,PT09M41.00S,2026-01-04T19:14:05.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,29.25427069645204,74.75490196078431,1610612765,3,6,2026-01-04T19:14:11Z,290000,False,-124.0,222.0,1,left,C. Cunningham 25' 3PT pullup (6 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.46,Made,6.0,,,,,,,,,,,,,,,,,
30,PT09M25.00S,2026-01-04T19:14:21.5Z,1,REGULAR,3pt,Jump Shot,[],1629636,69.85873850197109,75.73529411764706,1610612739,3,6,2026-01-04T19:14:26Z,300000,False,129.0,231.0,1,right,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,26.43,Missed,,,,,,,,,,,,,,,,,,
31,PT09M22.00S,2026-01-04T19:14:24.5Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,3,6,2026-01-04T19:14:26Z,310000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,30.0,4.0,4.0,0.0,,,,,,,,,,
32,PT09M14.00S,2026-01-04T19:14:32.5Z,1,REGULAR,turnover,lost ball,[],1641709,,,1610612765,3,6,2026-01-04T19:14:37Z,320000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641709, 1628378]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,Mitchell,1628378.0,,
33,PT09M14.00S,2026-01-04T19:14:32.5Z,1,REGULAR,steal,,[],1628378,,,1610612739,3,6,2026-01-04T19:14:35Z,330000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M10.00S,2026-01-04T19:14:37.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,93.9060446780552,51.9607843137255,1610612739,5,6,2026-01-04T19:14:42Z,340000,False,10.0,5.0,1,right,D. Garland running Layup (2 PTS) (D. Mitchell 1 AST),"[1629636, 1628378]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.09,Made,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
