actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-18T00:12:55.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-18T00:12:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-11-18T00:12:58.2Z,1,REGULAR,jumpball,recovered,[],1629631,,,1610612739,0,0,2025-11-18T00:12:58Z,40000,False,,,0,,Jump Ball J. Allen vs. M. Turner: Tip to D. Hunter,"[1629631, 1628386, 1626167]",1610612739.0,CLE,startperiod,D. Hunter,1629631.0,Hunter,D. Hunter,Allen,1628386.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-11-18T00:13:09.0Z,1,REGULAR,3pt,Jump Shot,[],1630241,24.78646517739816,84.80392156862744,1610612739,0,0,2025-11-18T00:13:19Z,70000,False,-174.0,180.0,1,left,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2025-11-18T00:13:13.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,0,2025-11-18T00:13:19Z,80000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M38.00S,2025-11-18T00:13:22.0Z,1,REGULAR,foul,personal,[],1630241,,,1610612749,0,0,2025-11-18T00:13:41Z,90000,False,,,0,,S. Merrill personal FOUL (1 PF),"[1630241, 203507]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
11,PT11M26.00S,2025-11-18T00:13:50.7Z,1,REGULAR,3pt,Jump Shot,[],1631260,71.69842312746385,18.872549019607842,1610612749,0,3,2025-11-18T00:13:55Z,110000,False,-156.0,214.0,1,right,A. Green 26' 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[1631260, 203507]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,26.42,Made,,,,,,,,,,3.0,G. Antetokounmpo,203507.0,1.0,,,,,
13,PT11M14.00S,2025-11-18T00:14:03.8Z,1,REGULAR,2pt,Jump Shot,[],1628378,19.66162943495401,21.568627450980394,1610612739,2,3,2025-11-18T00:14:20Z,130000,False,142.0,132.0,1,left,D. Mitchell 19' step back Jump Shot (2 PTS) (J. Allen 1 AST),"[1628378, 1628386]",1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,19.42,Made,,,,,,,,,,2.0,J. Allen,1628386.0,1.0,,,,,
16,PT10M54.00S,2025-11-18T00:14:37.3Z,1,REGULAR,3pt,Jump Shot,[],1631157,73.66951379763469,14.705882352941178,1610612749,2,6,2025-11-18T00:14:42Z,160000,False,-176.0,195.0,1,right,R. Rollins 26' 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[1631157, 203507]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,,,,,,3.0,G. Antetokounmpo,203507.0,2.0,,,,,
18,PT10M35.00S,2025-11-18T00:14:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.732588699080158,54.41176470588235,1610612739,2,6,2025-11-18T00:54:29Z,180000,False,-22.0,1.0,1,left,MISS J. Allen reverse Layup,[1628386],1610612739.0,CLE,reverse,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
19,PT10M32.00S,2025-11-18T00:14:59.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,2,6,2025-11-18T00:15:19Z,190000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
