actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
202,PT10M48.00S,2025-10-26T22:48:00.2Z,2,REGULAR,3pt,Jump Shot,[],1626171,32.670827858081466,48.28431372549019,1610612749,33,36,2025-10-26T22:48:05Z,2020000,False,9.0,255.0,1,left,B. Portis 25' 3PT  (8 PTS) (R. Rollins 4 AST),"[1626171, 1631157]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Center,,,,,25.47,Made,,,,,,,8.0,R. Rollins,1631157.0,4.0,,,
204,PT10M35.00S,2025-10-26T22:48:19.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,85.10183968462549,41.42156862745098,1610612739,33,36,2025-10-26T22:48:25Z,2040000,False,-43.0,88.0,1,right,MISS E. Mobley 9' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.75,Missed,,,,,,,,,,,,,
205,PT10M35.00S,2025-10-26T22:48:19.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,33,36,2025-10-26T22:48:25Z,2050000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204.0,,,,,,,,,,,,
206,PT10M35.00S,2025-10-26T22:48:25.9Z,2,REGULAR,foul,personal,[],1642281,,,1610612749,33,36,2025-10-27T01:16:21Z,2060000,False,,,0,,J. Tyson loose ball personal FOUL (2 PF),"[1642281, 1627752]",1610612739.0,CLE,loose ball,,,Tyson,J. Tyson,,,,,1627524.0,In The Paint (Non-RA),8-16 Center,2.0,0.0,Prince,1627752.0,,,,,,,,,,,,,,,
208,PT10M18.00S,2025-10-26T22:48:49.9Z,2,REGULAR,2pt,Jump Shot,[],1626171,14.668199737187912,77.20588235294117,1610612749,33,36,2025-10-26T22:49:03Z,2080000,False,-136.0,85.0,1,left,MISS B. Portis 16' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Mid-Range,8-16 Left,,,,,16.06,Missed,,,,,,,,,,,,,
209,PT10M16.00S,2025-10-26T22:48:51.9Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,33,36,2025-10-26T22:48:51Z,2090000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Mid-Range,16-24 Left,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,
210,PT10M10.00S,2025-10-26T22:48:58.0Z,2,REGULAR,3pt,Jump Shot,[],1628378,64.73390275952694,64.4607843137255,1610612739,33,36,2025-10-26T22:49:05Z,2100000,False,72.0,279.0,1,right,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Center,,,,,28.82,Missed,,,,,,,,,,,,,
211,PT10M06.00S,2025-10-26T22:49:02.1Z,2,REGULAR,rebound,offensive,[],1626204,,,1610612739,33,36,2025-10-26T22:49:02Z,2110000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:0),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,Above the Break 3,24+ Center,,,,,,,210.0,1.0,0.0,1.0,,,,,,,,,
213,PT09M59.00S,2025-10-26T22:49:25.0Z,2,REGULAR,turnover,lost ball,[],1641854,,,1610612739,33,36,2025-10-26T22:49:28Z,2130000,False,,,0,,C. Porter Jr. lost ball TURNOVER (1 TO),"[1641854, 1627752]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,1.0,Prince,1627752.0
214,PT09M59.00S,2025-10-26T22:49:25.0Z,2,REGULAR,steal,,[],1627752,,,1610612749,33,36,2025-10-26T22:49:27Z,2140000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
215,PT09M49.00S,2025-10-26T22:49:36.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,8.623521681997373,67.8921568627451,1610612749,33,36,2025-10-26T22:49:42Z,2150000,False,-89.0,29.0,1,left,MISS B. Portis 9' driving floating bank Shot,[1626171],1610612749.0,MIL,driving floating bank,,,Portis,B. Portis,,,,,,Mid-Range,8-16 Left,,,,,9.4,Missed,,,,,,,,,,,,,
216,PT09M46.00S,2025-10-26T22:49:39.1Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,33,36,2025-10-26T22:49:42Z,2160000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:2),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,Mid-Range,8-16 Left,,,,,,,215.0,2.0,2.0,0.0,,,,,,,,,
217,PT09M41.00S,2025-10-26T22:49:43.3Z,2,REGULAR,3pt,Jump Shot,[],1642281,70.25295663600527,75.98039215686273,1610612739,36,36,2025-10-26T23:29:38Z,2170000,False,130.0,227.0,1,right,J. Tyson 26' 3PT  (5 PTS) (C. Porter Jr. 1 AST),"[1642281, 1641854]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,Above the Break 3,24+ Right Center,,,,,26.16,Made,,,,,,,5.0,C. Porter Jr.,1641854.0,1.0,,,
219,PT09M26.00S,2025-10-26T22:50:05.9Z,2,REGULAR,foul,personal,[],1642281,,,1610612749,36,36,2025-10-26T22:50:14Z,2190000,False,,,0,,J. Tyson personal FOUL (3 PF),"[1642281, 1631157]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,1627524.0,Mid-Range,16-24 Left Center,3.0,0.0,Rollins,1631157.0,,,,,,,,,,,,,,,
221,PT09M16.00S,2025-10-26T22:50:27.7Z,2,REGULAR,turnover,lost ball,[],1631157,,,1610612749,36,36,2025-10-26T22:50:34Z,2210000,False,,,0,,R. Rollins lost ball TURNOVER (1 TO),"[1631157, 1626204]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,1.0,Nance Jr.,1626204.0
222,PT09M16.00S,2025-10-26T22:50:27.7Z,2,REGULAR,steal,,[],1626204,,,1610612739,36,36,2025-10-26T22:50:31Z,2220000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
223,PT09M09.00S,2025-10-26T22:50:34.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628378,77.08607095926413,91.91176470588235,1610612739,36,36,2025-10-26T22:50:40Z,2230000,False,210.0,163.0,1,right,MISS D. Mitchell 26' running 3PT,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Right Center,,,,,26.55,Missed,,,,,,,,,,,,,
224,PT09M06.00S,2025-10-26T22:50:37.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,36,36,2025-10-26T22:50:37Z,2240000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Right Center,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,
225,PT09M05.00S,2025-10-26T22:50:40.2Z,2,REGULAR,turnover,bad pass,[],1626171,,,1610612749,36,36,2025-10-26T22:50:44Z,2250000,False,,,0,,B. Portis bad pass TURNOVER (1 TO),"[1626171, 1641854]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1641854.0
226,PT09M05.00S,2025-10-26T22:50:40.2Z,2,REGULAR,steal,,[],1641854,,,1610612739,36,36,2025-10-26T22:50:42Z,2260000,False,,,0,,C. Porter Jr. STEAL (1 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
227,PT09M05.00S,2025-10-26T22:50:47.6Z,2,REGULAR,foul,personal,[],1631157,,,1610612739,36,36,2025-10-26T22:50:57Z,2270000,False,,,0,,R. Rollins personal FOUL (2 PF),"[1631157, 1641854]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,1628484.0,Above the Break 3,24+ Left Center,2.0,0.0,Porter Jr.,1641854.0,,,,,,,,,,,,,,,
229,PT09M05.00S,2025-10-26T22:50:54.0Z,2,REGULAR,substitution,out,[],1642281,,,1610612739,36,36,2025-10-26T22:50:58Z,2290000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M05.00S,2025-10-26T22:50:54.0Z,2,REGULAR,substitution,in,[],1629631,,,1610612739,36,36,2025-10-26T22:50:58Z,2300000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M05.00S,2025-10-26T22:51:03.8Z,2,REGULAR,substitution,out,[],1629599,,,1610612739,36,36,2025-10-26T22:51:17Z,2310000,False,,,0,,SUB out: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M05.00S,2025-10-26T22:51:03.8Z,2,REGULAR,substitution,in,[],1629018,,,1610612739,36,36,2025-10-26T22:51:17Z,2320000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M46.00S,2025-10-26T22:51:46.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,88.38699080157687,62.5,1610612739,36,36,2025-10-26T22:51:51Z,2330000,False,62.0,57.0,1,right,MISS E. Mobley 8' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,In The Paint (Non-RA),8-16 Right,,,,,8.44,Missed,,,,,,,,,,,,,
235,PT08M42.00S,2025-10-26T22:51:50.8Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612749,36,36,2025-10-26T22:51:51Z,2350000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,233.0,3.0,3.0,0.0,,,,,,,,,
236,PT08M23.00S,2025-10-26T22:52:10.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,7.966491458607096,59.80392156862745,1610612749,36,36,2025-10-26T23:03:25Z,2360000,False,-49.0,22.0,1,left,MISS R. Rollins driving floating bank Shot,[1631157],1610612749.0,MIL,driving floating bank,,,Rollins,R. Rollins,,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.39,Missed,,,,,,,,,,,,,
237,PT08M20.00S,2025-10-26T22:52:13.4Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,36,36,2025-10-26T22:52:15Z,2370000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,,
238,PT08M19.00S,2025-10-26T22:52:17.4Z,2,REGULAR,foul,personal,[],1627752,,,1610612739,36,36,2025-10-26T22:52:27Z,2380000,False,,,0,,T. Prince personal FOUL (2 PF),"[1627752, 1641854]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,1148.0,Above the Break 3,24+ Right Center,2.0,0.0,Porter Jr.,1641854.0,,,,,,,,,,,,,,,
241,PT08M19.00S,2025-10-26T22:52:27.7Z,2,REGULAR,substitution,in,[],1628366,,,1610612739,36,36,2025-10-26T22:52:38Z,2410000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M19.00S,2025-10-26T22:52:27.7Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,36,36,2025-10-26T22:52:53Z,2420000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M10.00S,2025-10-26T22:52:58.2Z,2,REGULAR,2pt,Jump Shot,[],1629631,75.3777923784494,62.99019607843137,1610612739,38,36,2025-10-26T22:53:04Z,2430000,False,65.0,179.0,1,right,D. Hunter 19' pullup Jump Shot (5 PTS),[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,,Mid-Range,16-24 Right Center,,,,,19.03,Made,,,,,,,5.0,,,,,,
244,PT07M43.00S,2025-10-26T22:53:27.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612749,38,36,2025-10-26T22:54:21Z,2440000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,1627524.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
245,PT07M43.00S,2025-10-26T22:53:35.9Z,2,REGULAR,substitution,out,[],1631157,,,1610612739,38,36,2025-10-26T22:53:50Z,2450000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M43.00S,2025-10-26T22:53:35.9Z,2,REGULAR,substitution,in,[],1641813,,,1610612739,38,36,2025-10-26T22:53:50Z,2460000,False,,,0,,SUB in: M. Sears,[1641813],1610612749.0,MIL,,,,Sears,M. Sears,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M43.00S,2025-10-26T22:53:35.9Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,38,36,2025-10-26T22:55:04Z,2465000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M43.00S,2025-10-26T22:53:35.9Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,38,36,2025-10-26T22:55:04Z,2467500,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M25.00S,2025-10-26T22:54:05.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641854,93.11760840998686,48.77450980392157,1610612739,40,36,2025-10-26T22:54:11Z,2470000,False,-6.0,12.0,1,right,C. Porter Jr. driving Layup (2 PTS) (L. Nance Jr. 1 AST),"[1641854, 1626204]",1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,,Restricted Area,0-8 Center,,,,,1.36,Made,,,,,,,2.0,L. Nance Jr.,1626204.0,1.0,,,
248,PT07M22.00S,2025-10-26T22:54:17.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,40,36,2025-10-26T22:54:26Z,2480000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,1627524.0,,,,,,,,,,,,,,,,,,,,,
249,PT07M01.00S,2025-10-26T22:54:44.1Z,2,REGULAR,3pt,Jump Shot,[],1629018,31.225361366622867,26.47058823529412,1610612749,40,36,2025-10-26T22:54:50Z,2490000,False,118.0,241.0,1,left,MISS G. Trent Jr. 26' step back 3PT,[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,,Above the Break 3,24+ Right Center,,,,,26.82,Missed,,,,,,,,,,,,,
250,PT06M57.00S,2025-10-26T22:54:48.1Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612739,40,36,2025-10-26T22:54:50Z,2500000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,Above the Break 3,24+ Right Center,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,
251,PT06M52.00S,2025-10-26T22:54:53.7Z,2,REGULAR,turnover,bad pass,[],1628366,,,1610612739,40,36,2025-10-26T22:55:11Z,2510000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1628366, 1627752]",1610612739.0,CLE,,,,Ball,L. Ball,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,2.0,Prince,1627752.0
252,PT06M52.00S,2025-10-26T22:54:53.7Z,2,REGULAR,steal,,[],1627752,,,1610612749,40,36,2025-10-26T22:54:56Z,2520000,False,,,0,,T. Prince STEAL (2 STL),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
255,PT06M39.00S,2025-10-26T22:55:06.7Z,2,REGULAR,turnover,bad pass,[],1626171,,,1610612749,40,36,2025-10-26T23:11:30Z,2530000,False,,,0,,B. Portis bad pass TURNOVER (2 TO),"[1626171, 1641854]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,2.0,Porter Jr.,1641854.0
256,PT06M39.00S,2025-10-26T22:55:06.7Z,2,REGULAR,steal,,[],1641854,,,1610612739,40,36,2025-10-26T22:55:08Z,2540000,False,,,0,,C. Porter Jr. STEAL (2 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,
257,PT06M33.00S,2025-10-26T22:55:14.9Z,2,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612739,40,36,2025-10-26T22:55:21Z,2550000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Allen 2 FT),"[1626171, 1628386]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,1627524.0,Restricted Area,0-8 Center,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
259,PT06M33.00S,2025-10-26T22:55:30.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,40,36,2025-10-26T22:55:30Z,2570000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M33.00S,2025-10-26T22:55:32.5Z,2,REGULAR,substitution,out,[],1630579,,,1610612739,40,36,2025-10-26T22:58:20Z,2580000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M33.00S,2025-10-26T22:55:32.5Z,2,REGULAR,substitution,out,[],1626171,,,1610612739,40,36,2025-10-26T22:58:20Z,2590000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M33.00S,2025-10-26T22:55:32.5Z,2,REGULAR,substitution,in,[],203507,,,1610612739,40,36,2025-10-26T22:58:20Z,2600000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M33.00S,2025-10-26T22:55:32.5Z,2,REGULAR,substitution,in,[],1626167,,,1610612739,40,36,2025-10-26T22:58:20Z,2610000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M33.00S,2025-10-26T22:58:22.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628386,,,1610612739,41,36,2025-10-26T22:58:22Z,2620000,False,,,0,,J. Allen Free Throw 1 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,Made,,,,,,,3.0,,,,,,
267,PT06M33.00S,2025-10-26T22:58:38.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628386,,,1610612739,42,36,2025-10-26T22:58:38Z,2630000,False,,,0,,J. Allen Free Throw 2 of 2 (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,Made,,,,,,,4.0,,,,,,
268,PT06M13.00S,2025-10-26T22:59:01.6Z,2,REGULAR,3pt,Jump Shot,[],1629018,31.882391590013142,59.80392156862745,1610612749,42,39,2025-10-26T22:59:06Z,2640000,False,-49.0,247.0,1,left,G. Trent Jr. 25' 3PT  (5 PTS) (G. Antetokounmpo 3 AST),"[1629018, 203507]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,Above the Break 3,24+ Center,,,,,25.2,Made,,,,,,,5.0,G. Antetokounmpo,203507.0,3.0,,,
270,PT05M59.00S,2025-10-26T22:59:15.7Z,2,REGULAR,2pt,Jump Shot,[],1629631,79.45137976346912,60.049019607843135,1610612739,44,39,2025-10-26T22:59:20Z,2660000,False,50.0,141.0,1,right,D. Hunter 14' pullup Jump Shot (7 PTS),[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,,Mid-Range,8-16 Center,,,,,14.94,Made,,,,,,,7.0,,,,,,
271,PT05M48.00S,2025-10-26T22:59:33.5Z,2,REGULAR,foul,personal,[],1629631,,,1610612749,44,39,2025-10-26T22:59:45Z,2670000,False,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 203507]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,1627524.0,Restricted Area,0-8 Center,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
273,PT05M48.00S,2025-10-26T22:59:43.7Z,2,REGULAR,substitution,out,[],1641854,,,1610612749,44,39,2025-10-26T22:59:52Z,2690000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M48.00S,2025-10-26T22:59:43.7Z,2,REGULAR,substitution,out,[],1641813,,,1610612749,44,39,2025-10-26T22:59:52Z,2700000,False,,,0,,SUB out: M. Sears,[1641813],1610612749.0,MIL,,,,Sears,M. Sears,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M48.00S,2025-10-26T22:59:43.7Z,2,REGULAR,substitution,in,[],1630241,,,1610612749,44,39,2025-10-26T22:59:52Z,2710000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M48.00S,2025-10-26T22:59:43.7Z,2,REGULAR,substitution,in,[],1631260,,,1610612749,44,39,2025-10-26T22:59:52Z,2720000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M38.00S,2025-10-26T23:00:14.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612749,44,39,2025-10-26T23:00:19Z,2730000,False,,,0,,D. Hunter personal FOUL (3 PF) (Green 2 FT),"[1629631, 1631260]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,1627524.0,Mid-Range,16-24 Left Center,3.0,0.0,Green,1631260.0,,,,,,,,,,,,,,,
279,PT05M38.00S,2025-10-26T23:00:49.1Z,2,REGULAR,freethrow,1 of 2,[],1631260,,,1610612749,44,40,2025-10-26T23:01:12Z,2750000,False,,,0,,A. Green Free Throw 1 of 2 (6 PTS),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,Made,,,,,,,6.0,,,,,,
280,PT05M38.00S,2025-10-26T23:00:50.2Z,2,REGULAR,substitution,out,[],1629631,,,1610612749,44,40,2025-10-26T23:00:57Z,2760000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M38.00S,2025-10-26T23:00:50.2Z,2,REGULAR,substitution,in,[],1629731,,,1610612749,44,40,2025-10-26T23:00:57Z,2770000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M38.00S,2025-10-26T23:00:49.1Z,2,REGULAR,freethrow,2 of 2,[],1631260,,,1610612749,44,40,2025-10-26T23:01:12Z,2780000,False,,,0,,MISS A. Green Free Throw 2 of 2,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
283,PT05M35.00S,2025-10-26T23:00:52.1Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612739,44,40,2025-10-26T23:01:12Z,2790000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,282.0,2.0,1.0,1.0,,,,,,,,,
284,PT05M26.00S,2025-10-26T23:01:20.8Z,2,REGULAR,3pt,Jump Shot,[],1626204,93.24901445466492,2.450980392156863,1610612739,47,40,2025-10-26T23:01:26Z,2800000,False,-238.0,11.0,1,right,L. Nance Jr. 3PT  (5 PTS) (L. Ball 3 AST),"[1626204, 1628366]",1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,Left Corner 3,24+ Left,,,,,23.8,Made,,,,,,,5.0,L. Ball,1628366.0,3.0,,,
286,PT05M15.00S,2025-10-26T23:01:31.0Z,2,REGULAR,3pt,Jump Shot,[],1626167,32.933639947437584,15.686274509803921,1610612749,47,40,2025-10-26T23:01:35Z,2820000,False,172.0,257.0,1,left,MISS M. Turner 30' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Above the Break 3,24+ Right Center,,,,,30.91,Missed,,,,,,,,,,,,,
287,PT05M13.00S,2025-10-26T23:01:33.0Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,47,40,2025-10-26T23:01:35Z,2830000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Above the Break 3,24+ Right Center,,,,,,,286.0,3.0,2.0,1.0,,,,,,,,,
288,PT05M01.00S,2025-10-26T23:01:45.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,91.80354796320631,37.745098039215684,1610612739,49,40,2025-10-26T23:01:51Z,2840000,False,-61.0,25.0,1,right,J. Allen 6' turnaround bank Hook (6 PTS) (L. Ball 4 AST),"[1628386, 1628366]",1610612739.0,CLE,turnaround bank,,,Allen,J. Allen,,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.6,Made,,,,,,,6.0,L. Ball,1628366.0,4.0,,,
290,PT04M54.00S,2025-10-26T23:01:57.5Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,49,40,2025-10-26T23:14:18Z,2860000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (1 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,1.0,,
