actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M35.00S,2025-12-07T00:43:52.5Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,2,3,2025-12-07T00:47:56Z,180000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
21,PT10M29.00S,2025-12-07T00:43:58.4Z,1,REGULAR,2pt,Jump Shot,[],1630228,88.12417871222075,33.82352941176471,1610612744,2,3,2025-12-07T00:47:20Z,210000,False,-81.0,59.0,1,right,MISS J. Kuminga 10' fadeaway Shot,[1630228],1610612744.0,GSW,fadeaway,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,10.02,Missed,,,,,,,,,,,,,
22,PT10M26.00S,2025-12-07T00:44:01.4Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,2,3,2025-12-07T00:44:04Z,220000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,
23,PT10M23.00S,2025-12-07T00:44:03.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,20.581471747700395,7.8431372549019605,1610612739,2,3,2025-12-07T00:48:13Z,230000,False,211.0,141.0,1,left,MISS D. Hunter 25' running 3PT,[1629631],1610612739.0,CLE,running,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,25.36,Missed,,,,,,,,,,,,,
24,PT10M21.00S,2025-12-07T00:44:06.5Z,1,REGULAR,rebound,offensive,[],1642281,,,1610612739,2,3,2025-12-07T00:44:06Z,240000,False,,,0,,J. Tyson REBOUND (Off:1 Def:0),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,
25,PT10M17.00S,2025-12-07T00:44:11.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,15.982260183968464,5.147058823529411,1610612739,2,3,2025-12-07T00:44:17Z,250000,False,224.0,98.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,24.47,Missed,,,,,,,,,,,,,
26,PT10M14.00S,2025-12-07T00:44:14.0Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,2,3,2025-12-07T00:44:17Z,260000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,
27,PT09M59.00S,2025-12-07T00:44:28.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,83.65637319316689,53.67647058823529,1610612744,2,3,2025-12-07T00:44:32Z,270000,False,18.0,101.0,1,right,MISS B. Hield 10' driving floating Shot,[1627741],1610612744.0,GSW,driving floating,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.28,Missed,,,,,,,,,,,,,
28,PT09M56.00S,2025-12-07T00:44:31.4Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612744,2,3,2025-12-07T00:44:32Z,280000,False,,,0,,B. Hield REBOUND (Off:1 Def:2),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,27.0,3.0,2.0,1.0,,,,,
29,PT09M56.00S,2025-12-07T00:44:31.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627741,94.40999984741211,50.0,1610612744,2,3,2025-12-07T00:44:34Z,290000,False,0.0,0.0,1,right,MISS B. Hield tip Layup,[1627741],1610612744.0,GSW,tip,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
30,PT09M56.00S,2025-12-07T00:44:31.8Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,2,3,2025-12-07T00:44:34Z,300000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,29.0,2.0,2.0,0.0,,,,,
31,PT09M47.00S,2025-12-07T00:44:41.1Z,1,REGULAR,3pt,Jump Shot,[],1630596,28.86005256241787,74.01960784313727,1610612739,2,3,2025-12-07T00:44:45Z,310000,False,-120.0,219.0,1,left,MISS E. Mobley 24' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,24.96,Missed,,,,,,,,,,,,,
32,PT09M42.00S,2025-12-07T00:44:46.1Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,2,3,2025-12-07T00:44:45Z,320000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,
33,PT09M24.00S,2025-12-07T00:45:03.6Z,1,REGULAR,3pt,Jump Shot,[],1630228,83.919185282523,96.81372549019608,1610612744,2,3,2025-12-07T00:45:07Z,330000,False,234.0,99.0,1,right,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,25.41,Missed,,,,,,,,,,,,,
34,PT09M21.00S,2025-12-07T00:45:06.0Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,2,3,2025-12-07T00:45:06Z,340000,False,,,0,,J. Tyson REBOUND (Off:1 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,33.0,2.0,1.0,1.0,,,,,
35,PT09M02.00S,2025-12-07T00:45:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.440867279894875,49.26470588235294,1610612739,2,3,2025-12-07T00:45:30Z,350000,False,4.0,17.0,1,left,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,1.78,Missed,,,,,,,,,,,,,
36,PT09M00.00S,2025-12-07T00:45:27.4Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,2,3,2025-12-07T00:45:30Z,360000,False,,,0,,B. Hield REBOUND (Off:1 Def:3),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,35.0,4.0,3.0,1.0,,,,,
37,PT08M51.00S,2025-12-07T00:45:36.4Z,1,REGULAR,3pt,Jump Shot,[],1642366,94.95729303547962,97.54901960784314,1610612744,2,3,2025-12-07T00:45:40Z,370000,False,238.0,-5.0,1,right,MISS Q. Post 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,,,,23.78,Missed,,,,,,,,,,,,,
38,PT08M48.00S,2025-12-07T00:45:39.4Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,2,3,2025-12-07T00:45:40Z,380000,False,,,0,,J. Tyson REBOUND (Off:1 Def:2),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,37.0,3.0,2.0,1.0,,,,,
39,PT08M38.00S,2025-12-07T00:45:48.8Z,1,REGULAR,2pt,Jump Shot,[],1628378,12.697109067017081,30.14705882352941,1610612739,2,3,2025-12-07T00:45:55Z,390000,False,99.0,67.0,1,left,MISS D. Mitchell 11' driving floating bank Shot,[1628378],1610612739.0,CLE,driving floating bank,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,11.97,Missed,,,,,,,,,,,,,
40,PT08M36.00S,2025-12-07T00:45:50.8Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,2,3,2025-12-07T00:45:55Z,400000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,39.0,2.0,2.0,0.0,,,,,
41,PT08M31.00S,2025-12-07T00:45:56.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,94.30026281208936,50.245098039215684,1610612744,2,5,2025-12-07T00:46:03Z,410000,False,1.0,1.0,1,right,P. Spencer driving Layup (2 PTS) (J. Kuminga 1 AST),"[1630311, 1630228]",1610612744.0,GSW,driving,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,,,0.16,Made,2.0,J. Kuminga,1630228.0,1.0,,,,,,,,,
43,PT08M11.00S,2025-12-07T00:46:15.8Z,1,REGULAR,3pt,Jump Shot,[],1642281,6.83311432325887,2.473958333333333,1610612739,2,5,2025-12-07T00:46:29Z,430000,False,238.0,12.0,1,left,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,,,,,,23.79,Missed,,,,,,,,,,,,,
44,PT08M07.00S,2025-12-07T00:46:19.8Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,2,5,2025-12-07T00:46:22Z,440000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,
45,PT07M50.00S,2025-12-07T00:46:37.2Z,1,REGULAR,2pt,Jump Shot,[],1630228,93.24901445466492,25.245098039215684,1610612744,2,5,2025-12-07T00:46:42Z,450000,False,-124.0,11.0,1,right,MISS J. Kuminga 12' fadeaway Shot,[1630228],1610612744.0,GSW,fadeaway,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,12.43,Missed,,,,,,,,,,,,,
46,PT07M47.00S,2025-12-07T00:46:40.2Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,2,5,2025-12-07T00:46:42Z,460000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,45.0,3.0,3.0,0.0,,,,,
47,PT07M42.00S,2025-12-07T00:46:45.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,8.229303547963205,58.57843137254902,1610612739,4,5,2025-12-07T00:46:52Z,470000,False,-43.0,25.0,1,left,E. Mobley driving floating Jump Shot (4 PTS),[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.96,Made,4.0,,,,,,,,,,,,
48,PT07M28.00S,2025-12-07T00:46:59.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,91.93495400788436,39.21568627450981,1610612744,4,5,2025-12-07T00:47:03Z,480000,False,-54.0,23.0,1,right,MISS J. Kuminga driving Layup - blocked,"[1630228, 1630596]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.87,Missed,,,,,,,,,Mobley,1630596.0,,,
49,PT07M28.00S,2025-12-07T00:46:59.4Z,1,REGULAR,block,,[],1630596,,,1610612744,4,5,2025-12-07T00:47:02Z,490000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M25.00S,2025-12-07T00:47:02.4Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,4,5,2025-12-07T00:47:03Z,500000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,48.0,2.0,2.0,0.0,,,,,
51,PT07M24.00S,2025-12-07T00:47:05.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,4.418528252299605,51.470588235294116,1610612739,6,5,2025-12-07T00:47:14Z,510000,False,-7.0,-11.0,1,left,D. Hunter running Layup (2 PTS) (D. Garland 2 AST),"[1629631, 1629636]",1610612739.0,CLE,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,1.33,Made,2.0,D. Garland,1629636.0,2.0,,,,,,,,,
53,PT07M24.00S,2025-12-07T00:47:08.8Z,1,REGULAR,foul,personal,['1freethrow'],1630311,,,1610612739,6,5,2025-12-07T00:47:22Z,530000,False,,,0,,P. Spencer shooting personal FOUL (2 PF) (Hunter 1 FT),"[1630311, 1629631]",1610612744.0,GSW,shooting,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,1628485.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,,,,,,,
55,PT07M24.00S,2025-12-07T00:47:27.3Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,6,5,2025-12-07T00:47:43Z,550000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M24.00S,2025-12-07T00:47:27.3Z,1,REGULAR,substitution,out,[],1642366,,,1610612739,6,5,2025-12-07T00:47:43Z,560000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M24.00S,2025-12-07T00:47:27.3Z,1,REGULAR,substitution,out,[],1630311,,,1610612739,6,5,2025-12-07T00:47:43Z,570000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M24.00S,2025-12-07T00:47:27.3Z,1,REGULAR,substitution,in,[],1641854,,,1610612739,6,5,2025-12-07T00:47:43Z,580000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M24.00S,2025-12-07T00:47:27.3Z,1,REGULAR,substitution,in,[],1631218,,,1610612739,6,5,2025-12-07T00:47:43Z,590000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M24.00S,2025-12-07T00:47:27.3Z,1,REGULAR,substitution,in,[],1641764,,,1610612739,6,5,2025-12-07T00:47:43Z,600000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M24.00S,2025-12-07T00:47:56.5Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629631,,,1610612739,6,5,2025-12-07T00:47:59Z,610000,False,,,0,,MISS D. Hunter Free Throw 1 of 1,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
62,PT07M21.00S,2025-12-07T00:47:59.5Z,1,REGULAR,rebound,defensive,[],1642954,,,1610612744,6,5,2025-12-07T00:47:59Z,620000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,
64,PT07M02.00S,2025-12-07T00:48:35.4Z,1,REGULAR,3pt,Jump Shot,[],1642954,64.73390275952694,9.313725490196079,1610612744,6,5,2025-12-07T00:48:40Z,640000,False,-203.0,279.0,1,right,MISS W. Richard 34' 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,,,,,,34.53,Missed,,,,,,,,,,,,,
65,PT06M57.00S,2025-12-07T00:48:40.4Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,6,5,2025-12-07T00:48:40Z,650000,False,,,0,,J. Tyson REBOUND (Off:1 Def:3),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,64.0,4.0,3.0,1.0,,,,,
66,PT06M55.00S,2025-12-07T00:48:44.7Z,1,REGULAR,foul,personal,['2freethrow'],1642954,,,1610612739,6,5,2025-12-07T00:48:55Z,660000,False,,,0,,W. Richard shooting personal FOUL (1 PF) (Garland 2 FT),"[1642954, 1629636]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,203593.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
68,PT06M55.00S,2025-12-07T00:48:58.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,6,5,2025-12-07T00:48:58Z,680000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M55.00S,2025-12-07T00:51:59.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629636,,,1610612739,7,5,2025-12-07T00:51:59Z,690000,False,,,0,,D. Garland Free Throw 1 of 2 (1 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
70,PT06M55.00S,2025-12-07T00:52:14.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629636,,,1610612739,8,5,2025-12-07T00:52:14Z,700000,False,,,0,,D. Garland Free Throw 2 of 2 (2 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
71,PT06M32.00S,2025-12-07T00:52:38.6Z,1,REGULAR,3pt,Jump Shot,[],1627741,67.49342969776609,53.67647058823529,1610612744,8,8,2025-12-07T00:52:43Z,710000,False,18.0,253.0,1,right,B. Hield 25' 3PT  (3 PTS) (J. Kuminga 2 AST),"[1627741, 1630228]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,25.38,Made,3.0,J. Kuminga,1630228.0,2.0,,,,,,,,,
73,PT06M18.00S,2025-12-07T00:52:52.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,11.908672798948752,41.911764705882355,1610612739,8,8,2025-12-07T00:52:57Z,730000,False,40.0,59.0,1,left,MISS E. Mobley 7' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.18,Missed,,,,,,,,,,,,,
74,PT06M16.00S,2025-12-07T00:52:54.6Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,8,8,2025-12-07T00:52:57Z,740000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,73.0,1.0,1.0,0.0,,,,,
75,PT06M12.00S,2025-12-07T00:52:59.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631218,94.03745072273325,50.73529411764706,1610612744,8,10,2025-12-07T00:53:07Z,750000,False,4.0,4.0,1,right,T. Jackson-Davis running finger roll Layup (2 PTS) (B. Hield 2 AST),"[1631218, 1627741]",1610612744.0,GSW,running finger roll,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,0.51,Made,2.0,B. Hield,1627741.0,2.0,,,,,,,,,
77,PT06M05.00S,2025-12-07T00:53:06.5Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,8,10,2025-12-07T00:53:10Z,770000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1631218]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Jackson-Davis,1631218.0
78,PT06M05.00S,2025-12-07T00:53:06.5Z,1,REGULAR,steal,,[],1631218,,,1610612744,8,10,2025-12-07T00:53:37Z,780000,False,,,0,,T. Jackson-Davis STEAL (1 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
79,PT05M58.00S,2025-12-07T00:53:13.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,81.94809461235218,3.6764705882352944,1610612744,8,10,2025-12-07T00:53:20Z,790000,False,-232.0,117.0,1,right,MISS B. Hield 25' running 3PT,[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,25.96,Missed,,,,,,,,,,,,,
80,PT05M54.00S,2025-12-07T00:53:16.6Z,1,REGULAR,rebound,offensive,[],1642954,,,1610612744,8,10,2025-12-07T00:53:16Z,800000,False,,,0,,W. Richard REBOUND (Off:1 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,79.0,2.0,1.0,1.0,,,,,
81,PT05M53.00S,2025-12-07T00:53:18.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,92.06636005256242,2.696078431372549,1610612744,8,10,2025-12-07T00:53:26Z,810000,False,-237.0,22.0,1,right,MISS B. Hield 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,23.75,Missed,,,,,,,,,,,,,
82,PT05M53.00S,2025-12-07T00:53:18.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,8,10,2025-12-07T00:54:13Z,820000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,81.0,,,,,,,,
