actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
18,PT11M06.00S,2025-12-14T20:43:13.8Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,1,0,2025-12-14T20:43:13Z,180000,False,,,0,,J. Allen Free Throw 1 of 2 (1 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
19,PT11M06.00S,2025-12-14T20:43:26.6Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,2,0,2025-12-14T20:43:26Z,190000,False,,,0,,J. Allen Free Throw 2 of 2 (2 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
20,PT10M51.00S,2025-12-14T20:43:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,84.05059132720105,57.84313725490197,1610612766,2,0,2025-12-14T20:43:48Z,200000,False,39.0,97.0,1,right,MISS K. Knueppel 10' turnaround fadeaway Shot,[1642851],1610612766.0,CHA,turnaround fadeaway,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,10.5,Missed,,,,,,,,,,,,,,,,,,
21,PT10M49.00S,2025-12-14T20:43:44.9Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,2,0,2025-12-14T20:43:48Z,210000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M41.00S,2025-12-14T20:43:52.7Z,1,REGULAR,turnover,lost ball,[],1628378,,,1610612739,2,0,2025-12-14T20:43:58Z,220000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 1641706]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Miller,1641706.0,,,,,
23,PT10M41.00S,2025-12-14T20:43:52.7Z,1,REGULAR,steal,,[],1641706,,,1610612766,2,0,2025-12-14T20:43:55Z,230000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
24,PT10M37.00S,2025-12-14T20:43:56.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641706,93.9060446780552,50.0,1610612766,2,2,2025-12-14T20:44:05Z,240000,False,0.0,5.0,1,right,B. Miller running DUNK (2 PTS) (K. Knueppel 1 AST),"[1641706, 1642851]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,,,,,,2.0,,,,K. Knueppel,1642851.0,1.0,,
26,PT10M17.00S,2025-12-14T20:44:16.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,27.283180026281208,79.41176470588235,1610612739,5,2,2025-12-14T20:44:22Z,260000,False,-147.0,204.0,1,left,D. Mitchell 25' 3PT step back (3 PTS) (D. Wade 1 AST),"[1628378, 1629731]",1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.15,Made,,,,,,,,,,3.0,,,,D. Wade,1629731.0,1.0,,
28,PT10M03.00S,2025-12-14T20:44:30.2Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,5,2,2025-12-14T20:44:34Z,280000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 1628378]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,
29,PT10M03.00S,2025-12-14T20:44:30.2Z,1,REGULAR,steal,,[],1628378,,,1610612739,5,2,2025-12-14T20:44:32Z,290000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
30,PT10M00.00S,2025-12-14T20:44:36.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1628378,8.09789750328515,49.754901960784316,1610612739,7,2,2025-12-14T20:44:51Z,300000,False,1.0,24.0,1,left,D. Mitchell running Layup (5 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,5.0,,,,,,,,
31,PT10M00.00S,2025-12-14T20:44:44.3Z,1,REGULAR,violation,defensive goaltending,[],1641750,,,1610612739,7,2,2025-12-14T20:45:05Z,310000,False,,,0,,R. Kalkbrenner defensive goaltending VIOLATION,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,1179.0,,,,,,,,,,,,,
32,PT09M44.00S,2025-12-14T20:44:58.1Z,1,REGULAR,3pt,Jump Shot,[],1641706,63.02562417871223,52.94117647058824,1610612766,7,2,2025-12-14T20:45:51Z,320000,False,15.0,295.0,1,right,MISS B. Miller 29' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,29.55,Missed,,,,,,,,,,,,,,,,,,
33,PT09M39.00S,2025-12-14T20:45:03.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,7,2,2025-12-14T20:45:03Z,330000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT09M35.00S,2025-12-14T20:45:07.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,29.25427069645204,83.08823529411765,1610612739,7,2,2025-12-14T20:46:21Z,340000,False,-165.0,222.0,1,left,MISS D. Mitchell 27' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.72,Missed,,,,,,,,,,,,,,,,,,
35,PT09M34.00S,2025-12-14T20:45:08.1Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,7,2,2025-12-14T20:46:39Z,350000,False,,,0,,B. Miller REBOUND (Off:1 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,34.0,2.0,1.0,1.0,,,,,,,,,,,,,,
36,PT09M25.00S,2025-12-14T20:45:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,94.43166885676742,49.26470588235294,1610612766,7,4,2025-12-14T20:47:00Z,360000,False,-4.0,0.0,1,right,K. Knueppel driving finger roll Layup (2 PTS) (B. Miller 1 AST),"[1642851, 1641706]",1610612766.0,CHA,driving finger roll,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,,,,2.0,,,,B. Miller,1641706.0,1.0,,
38,PT09M11.00S,2025-12-14T20:45:30.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.5722733245729295,48.77450980392157,1610612739,7,4,2025-12-14T20:45:36Z,380000,False,6.0,19.0,1,left,MISS J. Allen cutting DUNK - blocked,"[1628386, 1641750]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,Kalkbrenner,1641750.0
39,PT09M11.00S,2025-12-14T20:45:30.7Z,1,REGULAR,block,,[],1641750,,,1610612739,7,4,2025-12-14T20:45:33Z,390000,False,,,0,,R. Kalkbrenner BLOCK (1 BLK),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT09M08.00S,2025-12-14T20:45:33.7Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,7,4,2025-12-14T20:45:36Z,400000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT09M05.00S,2025-12-14T20:45:37.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642851,93.77463863337714,51.225490196078425,1610612766,7,6,2025-12-14T20:45:44Z,410000,False,6.0,6.0,1,right,K. Knueppel running Layup (4 PTS) (M. Bridges 1 AST),"[1642851, 1628970]",1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,4.0,,,,M. Bridges,1628970.0,1.0,,
43,PT08M56.00S,2025-12-14T20:45:45.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,8.754927726675426,49.01960784313725,1610612739,7,6,2025-12-14T20:45:49Z,430000,False,5.0,30.0,1,left,MISS J. Allen cutting DUNK,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
44,PT08M53.00S,2025-12-14T20:45:48.8Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,7,6,2025-12-14T20:45:49Z,440000,False,,,0,,S. James REBOUND (Off:0 Def:1),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Restricted Area,0-8 Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M51.00S,2025-12-14T20:45:54.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642851,76.60972404730617,87.76807598039215,1610612766,7,6,2025-12-14T20:49:52Z,450000,False,189.0,167.0,1,right,MISS K. Knueppel 25' running 3PT,[1642851],1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
46,PT08M49.00S,2025-12-14T20:45:56.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,7,6,2025-12-14T20:51:38Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,45.0,,,,,,,,,,,,,,,,,
47,PT08M49.00S,2025-12-14T20:46:01.8Z,1,REGULAR,foul,personal,[],1629731,,,1610612766,7,6,2025-12-14T20:46:13Z,470000,False,,,0,,D. Wade loose ball personal FOUL (1 PF),"[1629731, 1641706]",1610612739.0,CLE,loose ball,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,1.0,0.0,Miller,1641706.0,,,,,,,,,
49,PT08M35.00S,2025-12-14T20:46:29.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642883,62.23718791064389,16.42156862745098,1610612766,7,9,2025-12-14T20:46:36Z,490000,False,-168.0,302.0,1,right,S. James 34' 3PT  (3 PTS) (B. Miller 2 AST),"[1642883, 1641706]",1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,34.6,Made,,,,,,,,,,3.0,,,,B. Miller,1641706.0,2.0,,
51,PT08M21.00S,2025-12-14T20:46:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.783837056504599,49.50980392156863,1610612739,9,9,2025-12-14T20:52:36Z,510000,False,2.0,11.0,1,left,J. Allen reverse Layup (4 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,reverse,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,,,,4.0,,,,D. Garland,1629636.0,1.0,,
53,PT08M08.00S,2025-12-14T20:47:00.1Z,1,REGULAR,foul,personal,[],1629636,,,1610612766,9,9,2025-12-14T20:47:09Z,530000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1641706]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,,,,,,,1193.0,1.0,0.0,Miller,1641706.0,,,,,,,,,
55,PT08M00.00S,2025-12-14T20:47:23.4Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,9,9,2025-12-14T20:56:41Z,550000,False,,,0,,B. Miller bad pass TURNOVER (2 TO),"[1641706, 1629731]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,Wade,1629731.0,,,,,
56,PT08M00.00S,2025-12-14T20:47:23.4Z,1,REGULAR,steal,,[],1629731,,,1610612739,9,9,2025-12-14T20:47:25Z,560000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
57,PT07M52.00S,2025-12-14T20:47:32.0Z,1,REGULAR,turnover,bad pass,[],1628386,,,1610612739,9,9,2025-12-14T20:47:36Z,570000,False,,,0,,J. Allen bad pass TURNOVER (1 TO),"[1628386, 1628970]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Bridges,1628970.0,,,,,
58,PT07M52.00S,2025-12-14T20:47:32.0Z,1,REGULAR,steal,,[],1628970,,,1610612766,9,9,2025-12-14T20:47:34Z,580000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
59,PT07M42.00S,2025-12-14T20:47:41.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642883,74.72076215505913,11.029411764705882,1610612766,9,12,2025-12-14T20:47:45Z,590000,False,-195.0,185.0,1,right,S. James 26' 3PT  (6 PTS) (M. Bridges 2 AST),"[1642883, 1628970]",1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,26.88,Made,,,,,,,,,,6.0,,,,M. Bridges,1628970.0,2.0,,
61,PT07M42.00S,2025-12-14T20:47:47.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,9,12,2025-12-14T20:47:47Z,610000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M25.00S,2025-12-14T20:51:11.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,17.559132720105126,5.147058823529411,1610612739,9,12,2025-12-14T20:51:15Z,630000,False,224.0,113.0,1,left,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
64,PT07M23.00S,2025-12-14T20:51:13.1Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,9,12,2025-12-14T20:51:15Z,640000,False,,,0,,S. James REBOUND (Off:0 Def:2),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Right Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT07M06.00S,2025-12-14T20:51:30.4Z,1,REGULAR,3pt,Jump Shot,[],1642883,95.0886990801577,96.32352941176471,1610612766,9,15,2025-12-14T20:51:34Z,650000,False,232.0,-6.0,1,right,S. James 3PT  (9 PTS) (M. Bridges 3 AST),"[1642883, 1628970]",1610612766.0,CHA,,,,James,S. James,,,,,Right Corner 3,24+ Right,23.17,Made,,,,,,,,,,9.0,,,,M. Bridges,1628970.0,3.0,,
67,PT06M45.00S,2025-12-14T20:51:49.9Z,1,REGULAR,3pt,Jump Shot,[],1629731,13.485545335085414,3.1862745098039214,1610612739,12,15,2025-12-14T20:51:53Z,670000,False,234.0,74.0,1,left,D. Wade 24' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,24.56,Made,,,,,,,,,,3.0,,,,D. Mitchell,1628378.0,1.0,,
72,PT06M34.00S,2025-12-14T20:52:15.0Z,1,REGULAR,substitution,out,[],1629631,,,1610612766,12,15,2025-12-14T20:52:25Z,720000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M34.00S,2025-12-14T20:52:15.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612766,12,15,2025-12-14T20:52:25Z,730000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M34.00S,2025-12-14T20:52:15.0Z,1,REGULAR,substitution,in,[],1642281,,,1610612766,12,15,2025-12-14T20:52:25Z,740000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M34.00S,2025-12-14T20:52:15.0Z,1,REGULAR,substitution,in,[],1641772,,,1610612766,12,15,2025-12-14T20:52:25Z,750000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M34.00S,2025-12-14T20:52:36.9Z,1,REGULAR,jumpball,recovered,[],1641706,,,1610612766,12,15,2025-12-14T20:58:44Z,760000,False,,,0,,Jump Ball M. Bridges vs. D. Wade: Tip to B. Miller,"[1641706, 1628970, 1629731]",1610612766.0,CHA,heldball,B. Miller,1641706.0,Miller,B. Miller,Bridges,1628970.0,Wade,1629731.0,,,,,,,,,,,,,,,,,,,,,,
79,PT06M19.00S,2025-12-14T20:52:41.8Z,1,REGULAR,3pt,Jump Shot,[],1628970,64.20827858081472,26.715686274509803,1610612766,12,15,2025-12-14T20:59:37Z,790000,False,-116.0,284.0,1,right,MISS M. Bridges 30' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,30.68,Missed,,,,,,,,,,,,,,,,,,
80,PT06M14.00S,2025-12-14T20:52:46.8Z,1,REGULAR,rebound,defensive,[],1641772,,,1610612739,12,15,2025-12-14T20:52:46Z,800000,False,,,0,,N. Tomlin REBOUND (Off:0 Def:1),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Left Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT06M01.00S,2025-12-14T20:52:59.2Z,1,REGULAR,3pt,Jump Shot,[],1642281,5.863994743758213,2.696078431372549,1610612739,12,15,2025-12-14T20:53:03Z,810000,False,237.0,3.0,1,left,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
82,PT05M58.00S,2025-12-14T20:53:02.2Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,12,15,2025-12-14T20:53:03Z,820000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Right Corner 3,24+ Right,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT05M55.00S,2025-12-14T20:53:08.5Z,1,REGULAR,turnover,out-of-bounds,[],1641750,,,1610612766,12,15,2025-12-14T21:05:46Z,830000,False,,,0,,R. Kalkbrenner lost ball out-of-bounds TURNOVER (1 TO),[1641750],1610612766.0,CHA,lost ball,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1193.0,,,,,,1.0,,,,,,,
84,PT05M55.00S,2025-12-14T20:53:13.6Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,12,15,2025-12-14T20:53:26Z,840000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M55.00S,2025-12-14T20:53:13.6Z,1,REGULAR,substitution,in,[],1628366,,,1610612739,12,15,2025-12-14T20:53:26Z,850000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M45.00S,2025-12-14T20:53:38.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,31.488173455978973,15.441176470588236,1610612739,15,15,2025-12-14T20:53:43Z,860000,False,173.0,243.0,1,left,D. Garland 29' 3PT pullup (3 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,29.86,Made,,,,,,,,,,3.0,,,,,,,,
87,PT05M35.00S,2025-12-14T20:53:47.5Z,1,REGULAR,3pt,Jump Shot,[],1642851,94.43166885676742,97.30392156862744,1610612766,15,18,2025-12-14T20:53:52Z,870000,False,237.0,0.0,1,right,K. Knueppel 3PT  (7 PTS) (M. Bridges 4 AST),"[1642851, 1628970]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,,,,,,7.0,,,,M. Bridges,1628970.0,4.0,,
89,PT05M22.00S,2025-12-14T20:54:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,9.149145860709593,55.88235294117647,1610612739,15,18,2025-12-14T20:54:05Z,890000,False,-29.0,34.0,1,left,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
90,PT05M20.00S,2025-12-14T20:54:03.2Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,15,18,2025-12-14T20:54:05Z,900000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,
91,PT05M07.00S,2025-12-14T20:54:16.0Z,1,REGULAR,3pt,Jump Shot,[],1641706,92.32917214191852,97.54901960784314,1610612766,15,21,2025-12-14T20:54:23Z,910000,False,238.0,20.0,1,right,B. Miller 3PT  (5 PTS) (M. Bridges 5 AST),"[1641706, 1628970]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,23.85,Made,,,,,,,,,,5.0,,,,M. Bridges,1628970.0,5.0,,
