actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-02T23:11:08.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-02T23:11:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-02T23:11:11.9Z,1,REGULAR,jumpball,recovered,[],1630552,,,1610612737,0,0,2025-11-02T23:11:11Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. E. Mobley: Tip to J. Johnson,"[1630552, 204001, 1630596]",1610612737.0,ATL,startperiod,J. Johnson,1630552.0,Johnson,J. Johnson,Porziņģis,204001.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-11-02T23:11:29.0Z,1,REGULAR,turnover,bad pass,[],1630700,,,1610612737,0,0,2025-11-02T23:11:35Z,70000,False,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1629631]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Right,1.0,Hunter,1629631.0,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2025-11-02T23:11:29.0Z,1,REGULAR,steal,,[],1629631,,,1610612739,0,0,2025-11-02T23:11:33Z,80000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
9,PT11M33.00S,2025-11-02T23:11:34.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629631,94.69448094612353,52.94117647058824,1610612739,2,0,2025-11-02T23:11:41Z,90000,False,15.0,-3.0,1,right,D. Hunter running DUNK (2 PTS) (D. Mitchell 1 AST),"[1629631, 1628378]",1610612739.0,CLE,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,1.49,Made,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,
11,PT11M26.00S,2025-11-02T23:11:41.5Z,1,REGULAR,3pt,Jump Shot,[],1629638,27.414586070959263,22.058823529411764,1610612737,2,0,2025-11-02T23:11:47Z,110000,False,140.0,205.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,24.82,Missed,,,,,,,,,,,,,,,
12,PT11M23.00S,2025-11-02T23:11:44.5Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612739,2,0,2025-11-02T23:11:47Z,120000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M16.00S,2025-11-02T23:11:52.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,86.02168199737189,45.09803921568628,1610612739,2,0,2025-11-02T23:12:01Z,130000,False,-25.0,79.0,1,right,MISS E. Mobley 8' driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,8.26,Missed,,,,,,,,,,,,,,,
14,PT11M13.00S,2025-11-02T23:11:54.5Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,2,0,2025-11-02T23:11:54Z,140000,False,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,13.0,1.0,0.0,1.0,,,,,,,
15,PT11M10.00S,2025-11-02T23:11:57.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,94.69448094612353,50.98039215686274,1610612739,4,0,2025-11-02T23:12:07Z,150000,False,5.0,-3.0,1,right,E. Mobley putback Layup (2 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.55,Made,2.0,,,,,,,,,,,,,,
