actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-25T00:42:51.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-25T00:42:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-25T00:42:55.0Z,1,REGULAR,jumpball,recovered,[],1628404,,,1610612752,0,0,2026-02-25T00:42:55Z,40000,False,,,0,,Jump Ball K. Towns vs. J. Allen: Tip to J. Hart,"[1628404, 1626157, 1628386]",1610612752.0,NYK,startperiod,J. Hart,1628404.0,Hart,J. Hart,Towns,1626157.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2026-02-25T00:43:32.9Z,1,REGULAR,3pt,Jump Shot,[],1628404,25.969119579500656,15.931372549019606,1610612752,0,0,2026-02-25T00:44:02Z,80000,False,170.0,192.0,1,left,MISS J. Hart 25' bank 3PT,[1628404],1610612752.0,NYK,bank,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
9,PT11M33.00S,2026-02-25T00:43:34.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,0,2026-02-25T00:44:02Z,90000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M27.00S,2026-02-25T00:43:41.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,89.83245729303549,95.83333333333334,1610612739,0,0,2026-02-25T00:44:32Z,100000,False,229.0,43.0,1,right,MISS D. Wade running 3PT,[1629731],1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
11,PT11M25.00S,2026-02-25T00:43:43.7Z,1,REGULAR,rebound,offensive,[],1629731,,,1610612739,0,0,2026-02-25T00:44:32Z,110000,False,,,0,,D. Wade REBOUND (Off:1 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,10.0,1.0,0.0,1.0,,,,,,,,,,,,,,
12,PT11M22.00S,2026-02-25T00:43:46.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,68.01905387647832,28.921568627450984,1610612739,0,0,2026-02-25T00:44:47Z,120000,False,-105.0,248.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
13,PT11M20.00S,2026-02-25T00:43:48.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,0,0,2026-02-25T00:44:47Z,130000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M19.00S,2026-02-25T00:43:51.4Z,1,REGULAR,foul,personal,[],1628386,,,1610612752,0,0,2026-02-25T00:43:57Z,140000,False,,,0,,J. Allen personal FOUL (1 PF),"[1628386, 1628404]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,101284.0,1.0,0.0,Hart,1628404.0,,,,,,,,,
16,PT11M04.00S,2026-02-25T00:44:22.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,10.85742444152431,40.931372549019606,1610612752,0,2,2026-02-25T00:45:28Z,160000,False,45.0,50.0,1,left,J. Hart 6' Jump Shot (2 PTS) (K. Towns 1 AST),"[1628404, 1626157]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,,,,,,,,,,2.0,K. Towns,1626157.0,1.0,,,,,
18,PT10M45.00S,2026-02-25T00:44:40.2Z,1,REGULAR,3pt,Jump Shot,[],1630596,95.3515111695138,3.6764705882352944,1610612739,3,2,2026-02-25T00:44:43Z,180000,False,-232.0,-9.0,1,right,E. Mobley 3PT  (3 PTS) (D. Wade 1 AST),"[1630596, 1629731]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,,,,,,3.0,D. Wade,1629731.0,1.0,,,,,
20,PT10M29.00S,2026-02-25T00:44:57.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,15.982260183968464,35.294117647058826,1610612752,3,2,2026-02-25T00:45:55Z,200000,False,74.0,98.0,1,left,MISS M. Bridges 12' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,12.23,Missed,,,,,,,,,,,,,,,,,,
21,PT10M27.00S,2026-02-25T00:44:59.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,3,2,2026-02-25T00:45:55Z,210000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M18.00S,2026-02-25T00:45:06.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,93.64323258869908,96.32352941176471,1610612739,6,2,2026-02-25T00:46:11Z,220000,False,232.0,7.0,1,right,D. Mitchell 3PT  (3 PTS) (J. Harden 1 AST),"[1628378, 201935]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,23.17,Made,,,,,,,,,,3.0,J. Harden,201935.0,1.0,,,,,
24,PT10M09.00S,2026-02-25T00:45:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,5.863994743758213,51.71568627450981,1610612752,6,4,2026-02-25T00:46:35Z,240000,False,-9.0,3.0,1,left,M. Bridges driving finger roll Layup (2 PTS) (J. Hart 1 AST),"[1628969, 1628404]",1610612752.0,NYK,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,,,,2.0,J. Hart,1628404.0,1.0,,,,,
26,PT10M02.00S,2026-02-25T00:45:23.8Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612739,6,4,2026-02-25T00:45:34Z,260000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1628404, 1628378]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,101284.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
28,PT10M02.00S,2026-02-25T00:45:59.0Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,7,4,2026-02-25T00:45:59Z,280000,False,,,0,,D. Mitchell Free Throw 1 of 2 (4 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
29,PT10M02.00S,2026-02-25T00:46:23.2Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,8,4,2026-02-25T00:46:23Z,290000,False,,,0,,D. Mitchell Free Throw 2 of 2 (5 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
30,PT09M50.00S,2026-02-25T00:46:36.4Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,8,4,2026-02-25T00:46:39Z,300000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1628378]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,
31,PT09M50.00S,2026-02-25T00:46:36.4Z,1,REGULAR,steal,,[],1628378,,,1610612739,8,4,2026-02-25T00:46:38Z,310000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
32,PT09M47.00S,2026-02-25T00:46:42.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,91.40932982917214,51.470588235294116,1610612739,8,4,2026-02-25T00:47:56Z,320000,False,7.0,28.0,1,right,MISS D. Mitchell running Layup - blocked,"[1628378, 1628969]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.93,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
