actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
83,PT06M22.00S,2026-01-13T00:23:16.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,83.39356110381078,3.1862745098039214,1610612762,4,19,2026-01-13T00:48:39Z,830000,False,-234.0,104.0,1,right,S. Mykhailiuk 25' 3PT running pullup (5 PTS) (L. Markkanen 1 AST),"[1629004, 1628374]",1610612762.0,UTA,running pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,25.6,,,,,,,,L. Markkanen,1628374.0,1.0,,
85,PT06M05.00S,2026-01-13T00:23:33.8Z,1,REGULAR,3pt,Jump Shot,[],1642281,32.670827858081466,52.69607843137255,1610612739,4,19,2026-01-13T00:23:36Z,850000,False,-13.0,255.0,1,left,MISS J. Tyson 25' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.5,,,,,,,,,,,,
86,PT06M02.00S,2026-01-13T00:23:36.8Z,1,REGULAR,rebound,defensive,[],203994,,,1610612762,4,19,2026-01-13T00:23:36Z,860000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,,,,,,,85.0,5.0,5.0,0.0,,,,,,,,
87,PT05M52.00S,2026-01-13T00:23:46.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,86.94152431011827,43.627450980392155,1610612762,4,19,2026-01-13T00:23:50Z,870000,False,-32.0,70.0,1,right,MISS J. Nurkić 7' Hook,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.71,,,,,,,,,,,,
88,PT05M50.00S,2026-01-13T00:23:48.2Z,1,REGULAR,rebound,offensive,[],203994,,,1610612762,4,19,2026-01-13T00:23:48Z,880000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,87.0,6.0,5.0,1.0,,,,,,,,
89,PT05M49.00S,2026-01-13T00:23:49.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.69448094612353,51.470588235294116,1610612762,4,19,2026-01-13T00:23:53Z,890000,False,7.0,-3.0,1,right,MISS J. Nurkić putback Layup,[203994],1610612762.0,UTA,putback,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.78,,,,,,,,,,,,
90,PT05M46.00S,2026-01-13T00:23:52.0Z,1,REGULAR,rebound,offensive,[],203994,,,1610612762,4,19,2026-01-13T00:23:52Z,900000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,89.0,7.0,5.0,2.0,,,,,,,,
91,PT05M46.00S,2026-01-13T00:23:52.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612762,4,19,2026-01-13T00:23:52Z,910000,False,0.0,0.0,1,right,MISS J. Nurkić tip Layup,[203994],1610612762.0,UTA,tip,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
92,PT05M45.00S,2026-01-13T00:23:53.3Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,4,19,2026-01-13T00:23:53Z,920000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,8-16 Left,,,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,
93,PT05M43.00S,2026-01-13T00:23:57.9Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612739,4,19,2026-01-13T00:24:04Z,930000,False,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (1 TO),[1629631],1610612739.0,CLE,bad pass,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,1628481.0,,,,,,,,,,,,1.0,,,,,,,
94,PT05M43.00S,2026-01-13T00:24:00.9Z,1,REGULAR,substitution,out,[],1629004,,,1610612762,4,19,2026-01-13T00:24:11Z,940000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M43.00S,2026-01-13T00:24:00.9Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,4,19,2026-01-13T00:24:11Z,950000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M43.00S,2026-01-13T00:24:00.9Z,1,REGULAR,substitution,in,[],1642271,,,1610612762,4,19,2026-01-13T00:24:11Z,960000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M43.00S,2026-01-13T00:24:00.9Z,1,REGULAR,substitution,in,[],1641729,,,1610612762,4,19,2026-01-13T00:24:11Z,970000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M28.00S,2026-01-13T00:24:31.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642271,92.06636005256242,51.225490196078425,1610612762,4,21,2026-01-13T00:24:38Z,980000,False,6.0,22.0,1,right,K. Filipowski cutting finger roll Layup (2 PTS) (K. George 3 AST),"[1642271, 1641718]",1610612762.0,UTA,cutting finger roll,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.29,,,,,,,,K. George,1641718.0,3.0,,
100,PT05M19.00S,2026-01-13T00:24:49.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,4,21,2026-01-13T00:24:49Z,1000000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M19.00S,2026-01-13T00:24:53.9Z,1,REGULAR,substitution,out,[],203994,,,1610612739,4,21,2026-01-13T00:27:48Z,1010000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M19.00S,2026-01-13T00:24:53.9Z,1,REGULAR,substitution,in,[],201567,,,1610612739,4,21,2026-01-13T00:27:48Z,1020000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M11.00S,2026-01-13T00:27:55.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,16.507884362680684,54.90196078431373,1610612739,6,21,2026-01-13T00:29:26Z,1030000,False,-25.0,103.0,1,left,D. Hunter 10' driving floating Jump Shot (2 PTS) (D. Garland 3 AST),"[1629631, 1629636]",1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,10.56,,,,,,,,D. Garland,1629636.0,3.0,,
105,PT04M53.00S,2026-01-13T00:28:15.2Z,1,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612762,6,21,2026-01-13T00:28:22Z,1050000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Sensabaugh 2 FT),"[1629631, 1641729]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Right,201638.0,1.0,0.0,Sensabaugh,1641729.0,,,,,,,,,,,,,,,
107,PT04M53.00S,2026-01-13T00:28:39.1Z,1,REGULAR,freethrow,1 of 2,[],1641729,,,1610612762,6,22,2026-01-13T00:28:39Z,1070000,False,,,0,,B. Sensabaugh Free Throw 1 of 2 (1 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
108,PT04M53.00S,2026-01-13T00:28:57.0Z,1,REGULAR,freethrow,2 of 2,[],1641729,,,1610612762,6,23,2026-01-13T00:28:57Z,1080000,False,,,0,,B. Sensabaugh Free Throw 2 of 2 (2 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
109,PT04M43.00S,2026-01-13T00:29:10.9Z,1,REGULAR,turnover,out-of-bounds,[],1641854,,,1610612739,6,23,2026-01-13T00:29:16Z,1090000,False,,,0,,C. Porter Jr. lost ball out-of-bounds TURNOVER (1 TO),[1641854],1610612739.0,CLE,lost ball,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,16-24 Left,202058.0,,,,,,,,,,,,1.0,,,,,,,
110,PT04M22.00S,2026-01-13T00:29:37.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641729,80.23981603153744,38.48039215686275,1610612762,6,23,2026-01-13T00:29:42Z,1100000,False,-58.0,133.0,1,right,MISS B. Sensabaugh 14' turnaround fadeaway Shot,[1641729],1610612762.0,UTA,turnaround fadeaway,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,14.51,,,,,,,,,,,,
111,PT04M19.00S,2026-01-13T00:29:40.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,6,23,2026-01-13T00:29:42Z,1110000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,
112,PT04M11.00S,2026-01-13T00:29:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,7.046649145860711,53.67647058823529,1610612739,8,23,2026-01-13T00:29:54Z,1120000,False,-18.0,14.0,1,left,C. Porter Jr. driving Layup (2 PTS) (D. Garland 4 AST),"[1641854, 1629636]",1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.29,,,,,,,,D. Garland,1629636.0,4.0,,
114,PT03M51.00S,2026-01-13T00:30:07.9Z,1,REGULAR,3pt,Jump Shot,[],1641729,84.97043363994744,3.6764705882352944,1610612762,8,23,2026-01-13T00:30:11Z,1140000,False,-232.0,89.0,1,right,MISS B. Sensabaugh 24' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.8,,,,,,,,,,,,
115,PT03M50.00S,2026-01-13T00:30:08.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,23,2026-01-13T00:30:11Z,1150000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,,114.0,2.0,2.0,0.0,,,,,,,,
116,PT03M43.00S,2026-01-13T00:30:17.0Z,1,REGULAR,3pt,Jump Shot,[],1629636,29.6484888304862,74.26470588235294,1610612739,11,23,2026-01-13T00:30:20Z,1160000,False,-121.0,226.0,1,left,D. Garland 25' 3PT  (3 PTS) (D. Hunter 1 AST),"[1629636, 1629631]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.67,,,,,,,,D. Hunter,1629631.0,1.0,,
118,PT03M23.00S,2026-01-13T00:30:36.8Z,1,REGULAR,turnover,bad pass,[],201567,,,1610612762,11,23,2026-01-13T00:30:40Z,1180000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1629636]",1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Garland,1629636.0,,,,,
119,PT03M23.00S,2026-01-13T00:30:36.8Z,1,REGULAR,steal,,[],1629636,,,1610612739,11,23,2026-01-13T00:30:39Z,1190000,False,,,0,,D. Garland STEAL (3 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
120,PT03M14.00S,2026-01-13T00:30:48.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642281,7.5722733245729295,63.725490196078425,1610612739,13,23,2026-01-13T00:30:55Z,1200000,False,-69.0,19.0,1,left,J. Tyson 7' driving floating bank Jump Shot (2 PTS),[1642281],1610612739.0,CLE,driving floating bank,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,7.11,,,,,,,,,,,,
122,PT03M14.00S,2026-01-13T00:30:55.5Z,1,REGULAR,foul,personal,['1freethrow'],1641729,,,1610612739,13,23,2026-01-13T00:31:01Z,1220000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (Tyson 1 FT),"[1641729, 1642281]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,0.0,Tyson,1642281.0,,,,,,,,,,,,,,,
124,PT03M14.00S,2026-01-13T00:31:06.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612739,13,23,2026-01-13T00:31:06Z,1240000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M14.00S,2026-01-13T00:31:09.5Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,13,23,2026-01-13T00:32:35Z,1250000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M14.00S,2026-01-13T00:31:09.5Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,13,23,2026-01-13T00:32:35Z,1260000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M14.00S,2026-01-13T00:31:09.5Z,1,REGULAR,substitution,out,[],1641718,,,1610612739,13,23,2026-01-13T00:32:35Z,1270000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M14.00S,2026-01-13T00:31:09.5Z,1,REGULAR,substitution,out,[],1642262,,,1610612739,13,23,2026-01-13T00:32:35Z,1280000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M14.00S,2026-01-13T00:31:09.5Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,13,23,2026-01-13T00:32:35Z,1290000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M14.00S,2026-01-13T00:31:09.5Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,13,23,2026-01-13T00:32:35Z,1300000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M14.00S,2026-01-13T00:31:09.5Z,1,REGULAR,substitution,in,[],1642268,,,1610612739,13,23,2026-01-13T00:32:35Z,1310000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M14.00S,2026-01-13T00:31:09.5Z,1,REGULAR,substitution,in,[],1628374,,,1610612739,13,23,2026-01-13T00:32:35Z,1320000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M14.00S,2026-01-13T00:32:45.5Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1642281,,,1610612739,14,23,2026-01-13T00:32:45Z,1330000,False,,,0,,J. Tyson Free Throw 1 of 1 (3 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
134,PT02M50.00S,2026-01-13T00:33:10.1Z,1,REGULAR,3pt,Jump Shot,[],1642268,67.62483574244416,70.09803921568627,1610612762,14,26,2026-01-13T00:33:15Z,1340000,False,100.0,252.0,1,right,I. Collier 27' 3PT  (3 PTS) (B. Sensabaugh 1 AST),"[1642268, 1641729]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,27.11,,,,,,,,B. Sensabaugh,1641729.0,1.0,,
136,PT02M34.00S,2026-01-13T00:33:26.0Z,1,REGULAR,3pt,Jump Shot,[],1641854,6.652431011826544,97.54901960784314,1610612739,17,26,2026-01-13T00:33:30Z,1360000,False,-238.0,10.0,1,left,C. Porter Jr. 3PT  (5 PTS) (J. Tyson 1 AST),"[1641854, 1642281]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,23.79,,,,,,,,J. Tyson,1642281.0,1.0,,
138,PT02M17.00S,2026-01-13T00:33:43.5Z,1,REGULAR,turnover,bad pass,[],1641729,,,1610612762,17,26,2026-01-13T00:33:48Z,1380000,False,,,0,,B. Sensabaugh bad pass TURNOVER (1 TO),"[1641729, 1642281]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Tyson,1642281.0,,,,,
139,PT02M17.00S,2026-01-13T00:33:43.5Z,1,REGULAR,steal,,[],1642281,,,1610612739,17,26,2026-01-13T00:33:46Z,1390000,False,,,0,,J. Tyson STEAL (1 STL),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
140,PT02M10.00S,2026-01-13T00:33:50.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629631,7.178055190538765,51.9607843137255,1610612739,17,26,2026-01-13T00:34:01Z,1400000,False,-10.0,15.0,1,left,MISS D. Hunter running DUNK - blocked,"[1629631, 1628374]",1610612739.0,CLE,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.79,,,,,,,,,,,Markkanen,1628374.0
141,PT02M10.00S,2026-01-13T00:33:50.7Z,1,REGULAR,block,,[],1628374,,,1610612739,17,26,2026-01-13T00:33:53Z,1410000,False,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT02M06.00S,2026-01-13T00:33:54.7Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,17,26,2026-01-13T00:34:01Z,1420000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,
143,PT02M03.00S,2026-01-13T00:33:57.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,93.77463863337714,97.79411764705883,1610612762,17,29,2026-01-13T00:34:06Z,1430000,False,239.0,6.0,1,right,B. Sensabaugh 3PT running (5 PTS) (K. Love 1 AST),"[1641729, 201567]",1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,23.91,,,,,,,,K. Love,201567.0,1.0,,
145,PT01M51.00S,2026-01-13T00:34:09.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,30.14126149802891,76.7156862745098,1610612739,20,29,2026-01-13T00:37:17Z,1450000,False,-134.0,231.0,1,left,D. Mitchell 26' 3PT pullup (3 PTS) (J. Tyson 2 AST),"[1628378, 1642281]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,26.67,,,,,,,,J. Tyson,1642281.0,2.0,,
147,PT01M41.00S,2026-01-13T00:34:18.9Z,1,REGULAR,3pt,Jump Shot,[],1628374,94.1688567674113,2.450980392156863,1610612762,20,29,2026-01-13T00:34:22Z,1470000,False,-238.0,2.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.77,,,,,,,,,,,,
148,PT01M39.00S,2026-01-13T00:34:20.9Z,1,REGULAR,rebound,defensive,[],1641854,,,1610612739,20,29,2026-01-13T00:34:22Z,1480000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,
149,PT01M34.00S,2026-01-13T00:34:28.1Z,1,REGULAR,turnover,out-of-bounds,[],1642281,,,1610612739,20,29,2026-01-13T00:34:32Z,1490000,False,,,0,,J. Tyson bad pass out-of-bounds TURNOVER (1 TO),[1642281],1610612739.0,CLE,bad pass,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Right,202058.0,,,,,,,,,,,,1.0,,,,,,,
150,PT01M15.00S,2026-01-13T00:34:57.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642281,,,1610612762,20,29,2026-01-13T00:35:06Z,1500000,False,,,0,,J. Tyson shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1642281, 1628374]",1610612739.0,CLE,shooting,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,202058.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,
152,PT01M15.00S,2026-01-13T00:35:24.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628374,,,1610612762,20,30,2026-01-13T00:35:24Z,1520000,False,,,0,,L. Markkanen Free Throw 1 of 2 (5 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
153,PT01M15.00S,2026-01-13T00:35:40.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628374,,,1610612762,20,31,2026-01-13T00:35:40Z,1530000,False,,,0,,L. Markkanen Free Throw 2 of 2 (6 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
154,PT01M01.00S,2026-01-13T00:35:56.9Z,1,REGULAR,2pt,Jump Shot,[],1641854,21.23850197109067,40.931372549019606,1610612739,20,31,2026-01-13T00:38:52Z,1540000,False,45.0,147.0,1,left,MISS C. Porter Jr. 15' step back Shot,[1641854],1610612739.0,CLE,step back,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.39,,,,,,,,,,,,
155,PT00M59.20S,2026-01-13T00:35:58.7Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,20,31,2026-01-13T00:36:00Z,1550000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Center,,,,,,,,,154.0,5.0,5.0,0.0,,,,,,,,
156,PT00M54.80S,2026-01-13T00:36:03.6Z,1,REGULAR,turnover,bad pass,[],1641729,,,1610612762,20,31,2026-01-13T00:36:07Z,1560000,False,,,0,,B. Sensabaugh bad pass TURNOVER (2 TO),"[1641729, 1628378]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2.0,Mitchell,1628378.0,,,,,
157,PT00M54.80S,2026-01-13T00:36:03.6Z,1,REGULAR,steal,,[],1628378,,,1610612739,20,31,2026-01-13T00:36:05Z,1570000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
158,PT00M51.30S,2026-01-13T00:36:07.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,15.719448094612352,22.794117647058822,1610612739,20,31,2026-01-13T00:36:11Z,1580000,False,136.0,95.0,1,left,MISS D. Mitchell 16' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,Missed,,16.61,,,,,,,,,,,,
159,PT00M49.00S,2026-01-13T00:36:09.4Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,20,31,2026-01-13T00:43:40Z,1590000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right,,,,,,,,,158.0,6.0,6.0,0.0,,,,,,,,
160,PT00M42.20S,2026-01-13T00:36:15.6Z,1,REGULAR,3pt,Jump Shot,[],201567,95.0886990801577,96.81372549019608,1610612762,20,34,2026-01-13T00:36:43Z,1600000,False,234.0,-6.0,1,right,K. Love 3PT  (3 PTS) (I. Collier 1 AST),"[201567, 1642268]",1610612762.0,UTA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.42,,,,,,,,I. Collier,1642268.0,1.0,,
163,PT00M33.40S,2026-01-13T00:36:41.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,33.065045992115635,52.20588235294118,1610612739,20,34,2026-01-13T00:41:51Z,1630000,False,-11.0,258.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.85,,,,,,,,,,,,
164,PT00M33.40S,2026-01-13T00:36:41.0Z,1,REGULAR,rebound,offensive,[],1641854,,,1610612739,20,34,2026-01-13T00:36:46Z,1640000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,163.0,2.0,1.0,1.0,,,,,,,,
165,PT00M26.70S,2026-01-13T00:36:47.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628378,15.193823915900131,46.81372549019608,1610612739,20,34,2026-01-13T00:36:50Z,1650000,False,16.0,90.0,1,left,MISS D. Mitchell 9' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.17,,,,,,,,,,,,
