actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-25T00:12:41.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-25T00:12:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-03-25T00:12:45.9Z,1,REGULAR,jumpball,recovered,[],1641783,,,1610612753,0,0,2026-03-25T00:12:45Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. E. Mobley: Tip to T. da Silva,"[1641783, 1628976, 1630596]",1610612753.0,ORL,startperiod,T. da Silva,1641783.0,da Silva,T. da Silva,Carter Jr.,1628976.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-03-25T00:12:54.8Z,1,REGULAR,3pt,Jump Shot,[],1630217,29.77989487516426,21.813725490196077,1610612753,0,3,2026-03-25T00:18:15Z,70000,False,141.0,227.0,1,left,D. Bane 26' 3PT step back (3 PTS) (J. Cain 1 AST),"[1630217, 1631288]",1610612753.0,ORL,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,26.75,Made,3.0,J. Cain,1631288.0,1.0,,,,,,,,,,,,,,
10,PT11M22.00S,2026-03-25T00:13:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,85.3646517739816,43.872549019607845,1610612739,0,3,2026-03-25T00:14:02Z,100000,False,-31.0,85.0,1,right,MISS D. Mitchell 9' turnaround Shot,[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.04,Missed,,,,,,,,,,,,,,,,,,
11,PT11M19.00S,2026-03-25T00:14:00.4Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,0,3,2026-03-25T00:14:02Z,110000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M04.00S,2026-03-25T00:14:15.4Z,1,REGULAR,2pt,Jump Shot,[],1631094,7.046649145860711,77.69607843137256,1610612753,0,5,2026-03-25T00:14:20Z,120000,False,-138.0,14.0,1,left,P. Banchero 13' turnaround fadeaway Jump Shot (2 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,13.92,Made,2.0,,,,,,,,,,,,,,,,,
13,PT10M46.00S,2026-03-25T00:14:32.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,92.59198423127464,41.911764705882355,1610612739,2,5,2026-03-25T00:15:22Z,130000,False,-40.0,17.0,1,right,E. Mobley turnaround Jump Shot (2 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.39,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M30.00S,2026-03-25T00:14:47.9Z,1,REGULAR,3pt,Jump Shot,[],1631288,29.25427069645204,23.284313725490197,1610612753,2,8,2026-03-25T00:15:55Z,140000,False,134.0,222.0,1,left,J. Cain 25' 3PT pullup (3 PTS) (W. Carter Jr. 1 AST),"[1631288, 1628976]",1610612753.0,ORL,pullup,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,25.95,Made,3.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
15,PT10M21.00S,2026-03-25T00:14:57.4Z,1,REGULAR,3pt,Jump Shot,[],1629731,75.90341655716163,12.745098039215685,1610612739,2,8,2026-03-25T00:15:14Z,150000,False,-186.0,174.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
16,PT10M20.00S,2026-03-25T00:14:58.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,2,8,2026-03-25T00:15:14Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,,,,,,,,,,,,,
17,PT10M20.00S,2026-03-25T00:15:05.8Z,1,REGULAR,foul,personal,[],1628976,,,1610612739,2,8,2026-03-25T00:15:18Z,170000,False,,,0,,W. Carter Jr. loose ball personal FOUL (1 PF),"[1628976, 1630241]",1610612753.0,ORL,loose ball,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1146.0,1.0,0.0,Merrill,1630241.0,,,,,
19,PT10M13.00S,2026-03-25T00:15:28.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,68.41327201051249,65.68627450980392,1610612739,5,8,2026-03-25T00:15:34Z,190000,False,78.0,244.0,1,right,D. Mitchell 25' 3PT pullup (3 PTS) (S. Merrill 1 AST),"[1628378, 1630241]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.67,Made,3.0,S. Merrill,1630241.0,1.0,,,,,,,,,,,,,,
21,PT09M50.00S,2026-03-25T00:15:51.6Z,1,REGULAR,3pt,Jump Shot,[],1631094,31.882391590013142,35.78431372549019,1610612753,5,8,2026-03-25T00:15:56Z,210000,False,71.0,247.0,1,left,MISS P. Banchero 25' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
22,PT09M48.00S,2026-03-25T00:15:53.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,5,8,2026-03-25T00:15:56Z,220000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT09M41.00S,2026-03-25T00:16:01.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.30026281208936,49.754901960784316,1610612739,7,8,2026-03-25T00:16:06Z,230000,False,-1.0,1.0,1,right,E. Mobley driving DUNK (4 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.16,Made,4.0,,,,,,,,,,,,,,,,,
24,PT09M29.00S,2026-03-25T00:16:15.5Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612753,7,8,2026-03-25T00:16:27Z,240000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630596, 1631094]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,1.0,0.0,Banchero,1631094.0,,,,,
26,PT09M29.00S,2026-03-25T00:16:43.4Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,7,9,2026-03-25T00:16:43Z,260000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
28,PT09M29.00S,2026-03-25T00:17:03.3Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,7,10,2026-03-25T00:17:03Z,270000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
29,PT09M14.00S,2026-03-25T00:17:22.6Z,1,REGULAR,2pt,Jump Shot,[],1628378,94.1688567674113,73.77450980392157,1610612739,9,10,2026-03-25T00:17:27Z,280000,False,119.0,2.0,1,right,D. Mitchell 11' step back Jump Shot (5 PTS) (D. Wade 1 AST),"[1628378, 1629731]",1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,11.89,Made,5.0,D. Wade,1629731.0,1.0,,,,,,,,,,,,,,
31,PT09M04.00S,2026-03-25T00:17:36.1Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612753,9,10,2026-03-25T00:17:42Z,300000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1630596, 1628976]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627541.0,2.0,0.0,Carter Jr.,1628976.0,,,,,
33,PT09M04.00S,2026-03-25T00:18:07.3Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,9,11,2026-03-25T00:18:07Z,320000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (1 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
34,PT09M04.00S,2026-03-25T00:18:29.3Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,9,12,2026-03-25T00:18:29Z,330000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (2 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
36,PT08M50.00S,2026-03-25T00:18:45.3Z,1,REGULAR,3pt,Jump Shot,[],201935,72.35545335085413,16.666666666666664,1610612739,9,12,2026-03-25T00:18:50Z,340000,False,-167.0,207.0,1,right,MISS J. Harden 26' 3PT,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.61,Missed,,,,,,,,,,,,,,,,,,
37,PT08M45.00S,2026-03-25T00:18:50.3Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,9,12,2026-03-25T00:18:50Z,350000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M36.00S,2026-03-25T00:18:58.6Z,1,REGULAR,3pt,Jump Shot,[],1641783,19.267411300919843,91.91176470588235,1610612753,9,12,2026-03-25T00:20:06Z,360000,False,-210.0,129.0,1,left,MISS T. da Silva 24' pullup 3PT,[1641783],1610612753.0,ORL,pullup,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,24.59,Missed,,,,,,,,,,,,,,,,,,
39,PT08M33.00S,2026-03-25T00:19:01.6Z,1,REGULAR,rebound,defensive,[],201935,,,1610612739,9,12,2026-03-25T00:19:06Z,370000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M31.00S,2026-03-25T00:19:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629731,95.0886990801577,51.71568627450981,1610612739,11,12,2026-03-25T00:19:14Z,380000,False,9.0,-6.0,1,right,D. Wade running Layup (2 PTS) (J. Harden 1 AST),"[1629731, 201935]",1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,1.07,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
42,PT08M15.00S,2026-03-25T00:19:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631288,7.046649145860711,40.19607843137255,1610612753,11,12,2026-03-25T00:20:55Z,400000,False,49.0,14.0,1,left,MISS J. Cain driving Layup,[1631288],1610612753.0,ORL,driving,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,,
43,PT08M13.00S,2026-03-25T00:19:22.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,11,12,2026-03-25T00:19:23Z,410000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,
44,PT08M09.00S,2026-03-25T00:19:25.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,78.79434954007884,93.62745098039215,1610612739,11,12,2026-03-25T00:21:14Z,420000,False,218.0,147.0,1,right,MISS S. Merrill 26' running 3PT,[1630241],1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
