actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
42,PT09M56.00S,2026-01-19T19:45:46.4Z,1,REGULAR,turnover,offensive foul,[],1628378,,,1610612739,6,7,2026-01-19T19:54:53Z,245000,False,,,0,,D. Mitchell offensive foul TURNOVER (1 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,101283.0,,,,,,
27,PT09M42.00S,2026-01-19T19:49:25.9Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612760,6,7,2026-01-19T19:49:37Z,270000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1630596, 1631096]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101283.0,1.0,0.0,Holmgren,1631096.0,,
29,PT09M42.00S,2026-01-19T19:49:48.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631096,,,1610612760,6,7,2026-01-19T19:45:23Z,290000,False,,,0,,MISS C. Holmgren Free Throw 1 of 2,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M42.00S,2026-01-19T19:49:48.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,6,7,2026-01-19T19:49:48Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,
31,PT09M42.00S,2026-01-19T19:50:08.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631096,,,1610612760,6,8,2026-01-19T19:45:23Z,310000,False,,,0,,C. Holmgren Free Throw 2 of 2 (1 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
32,PT09M25.00S,2026-01-19T19:50:27.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,96.00854139290408,95.83333333333334,1610612739,6,8,2026-01-19T19:52:37Z,320000,False,229.0,-15.0,1,right,MISS D. Mitchell step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
33,PT09M22.00S,2026-01-19T19:50:29.2Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,6,8,2026-01-19T19:50:29Z,330000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,
34,PT09M15.00S,2026-01-19T19:50:35.8Z,1,REGULAR,3pt,Jump Shot,[],1631119,27.677398160315374,76.7156862745098,1610612760,6,11,2026-01-19T19:50:41Z,340000,False,-134.0,208.0,1,left,J. Williams 24' 3PT  (6 PTS) (A. Wiggins 1 AST),"[1631119, 1630598]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.7,Made,6.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,,,,
36,PT08M58.00S,2026-01-19T19:50:53.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,88.38699080157687,60.29411764705882,1610612739,6,11,2026-01-19T19:54:07Z,360000,False,51.0,57.0,1,right,MISS J. Allen 7' driving Hook,[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,,,,
37,PT08M55.00S,2026-01-19T19:50:56.8Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,6,11,2026-01-19T19:55:38Z,370000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,36.0,2.0,2.0,0.0,,,,,,,
38,PT08M43.00S,2026-01-19T19:51:07.7Z,1,REGULAR,2pt,Jump Shot,[],1628983,5.338370565045992,22.794117647058822,1610612760,6,13,2026-01-19T19:51:14Z,380000,False,136.0,-2.0,1,left,S. Gilgeous-Alexander 13' turnaround fadeaway Jump Shot (4 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,13.6,Made,4.0,,,,,,,,,,,,,,,,,
39,PT08M31.00S,2026-01-19T19:51:20.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.56307490144546,50.49019607843137,1610612739,8,13,2026-01-19T19:51:24Z,390000,False,2.0,-1.0,1,right,E. Mobley alley-oop DUNK (4 PTS) (J. Tyson 1 AST),"[1630596, 1642281]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.29,Made,4.0,J. Tyson,1642281.0,1.0,,,,,,,,,,,,,,
41,PT08M14.00S,2026-01-19T19:51:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.229303547963205,48.03921568627451,1610612760,8,15,2026-01-19T19:51:41Z,410000,False,10.0,25.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (6 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.68,Made,6.0,,,,,,,,,,,,,,,,,
43,PT07M59.00S,2026-01-19T19:51:55.3Z,1,REGULAR,foul,personal,[],1630598,,,1610612739,8,15,2026-01-19T19:52:26Z,420000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 1642281]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2530.0,1.0,0.0,Tyson,1642281.0,,
46,PT07M46.00S,2026-01-19T19:52:24.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,88.38699080157687,52.450980392156865,1610612739,10,15,2026-01-19T19:57:23Z,440000,False,12.0,57.0,1,right,E. Mobley driving Hook (6 PTS) (J. Tyson 2 AST),"[1630596, 1642281]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,6.0,J. Tyson,1642281.0,2.0,,,,,,,,,,,,,,
47,PT07M24.00S,2026-01-19T19:52:45.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,10.200394218134035,65.68627450980392,1610612760,10,17,2026-01-19T19:52:49Z,450000,False,-78.0,43.0,1,left,C. Holmgren 8' turnaround fadeaway Jump Shot (3 PTS),[1631096],1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Left,8.96,Made,3.0,,,,,,,,,,,,,,,,,
48,PT07M13.00S,2026-01-19T19:52:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,89.17542706964521,52.94117647058824,1610612739,12,17,2026-01-19T19:53:01Z,460000,False,15.0,49.0,1,right,J. Tyson driving floating bank Jump Shot (2 PTS) (E. Mobley 1 AST),"[1642281, 1630596]",1610612739.0,CLE,driving floating bank,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,5.14,Made,2.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,,,,
50,PT06M55.00S,2026-01-19T19:53:14.5Z,1,REGULAR,3pt,Jump Shot,[],1630598,28.991458607095925,22.30392156862745,1610612760,12,17,2026-01-19T19:58:23Z,480000,False,138.0,220.0,1,left,MISS A. Wiggins 26' pullup 3PT,[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
51,PT06M52.00S,2026-01-19T19:53:17.5Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,12,17,2026-01-19T19:53:18Z,490000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,,
52,PT06M44.00S,2026-01-19T19:53:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,94.69448094612353,49.26470588235294,1610612739,12,17,2026-01-19T19:53:30Z,500000,False,-4.0,-3.0,1,right,MISS J. Allen Layup - blocked,"[1628386, 1630598]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.45,Missed,,,,,,,,,,,,,,,,,Wiggins,1630598.0
58,PT06M44.00S,2026-01-19T19:53:25.5Z,1,REGULAR,block,,[],1630598,,,1610612739,12,17,2026-01-19T19:55:50Z,505000,False,,,0,,A. Wiggins BLOCK (1 BLK),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT06M41.00S,2026-01-19T19:53:28.5Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,12,17,2026-01-19T19:53:30Z,510000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,52.0,2.0,2.0,0.0,,,,,,,
54,PT06M33.00S,2026-01-19T19:53:37.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.783837056504599,49.50980392156863,1610612760,12,19,2026-01-19T19:53:41Z,520000,False,2.0,11.0,1,left,S. Gilgeous-Alexander cutting Layup (8 PTS) (J. Williams 2 AST),"[1628983, 1631119]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.16,Made,8.0,J. Williams,1631119.0,2.0,,,,,,,,,,,,,,
56,PT06M32.00S,2026-01-19T19:53:42.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,12,19,2026-01-19T19:53:42Z,540000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M32.00S,2026-01-19T19:53:44.2Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,12,19,2026-01-19T19:56:58Z,550000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M32.00S,2026-01-19T19:53:44.2Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,12,19,2026-01-19T19:56:58Z,560000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M32.00S,2026-01-19T19:53:44.2Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,12,19,2026-01-19T19:56:58Z,570000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M32.00S,2026-01-19T19:53:44.2Z,1,REGULAR,substitution,out,[],1631096,,,1610612739,12,19,2026-01-19T19:56:58Z,580000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M32.00S,2026-01-19T19:53:44.2Z,1,REGULAR,substitution,in,[],1629631,,,1610612739,12,19,2026-01-19T19:56:58Z,590000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M32.00S,2026-01-19T19:53:44.2Z,1,REGULAR,substitution,in,[],1641772,,,1610612739,12,19,2026-01-19T19:56:58Z,600000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M32.00S,2026-01-19T19:53:44.2Z,1,REGULAR,substitution,in,[],1641854,,,1610612739,12,19,2026-01-19T19:56:58Z,610000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M32.00S,2026-01-19T19:53:44.2Z,1,REGULAR,substitution,in,[],1630198,,,1610612739,12,19,2026-01-19T19:56:58Z,620000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M18.00S,2026-01-19T19:57:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,88.64980289093299,57.84313725490197,1610612739,12,19,2026-01-19T19:57:33Z,630000,False,39.0,54.0,1,right,MISS J. Tyson 6' driving floating bank Shot,[1642281],1610612739.0,CLE,driving floating bank,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,,
68,PT06M15.00S,2026-01-19T19:57:30.9Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,12,19,2026-01-19T19:57:30Z,640000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,67.0,1.0,1.0,0.0,,,,,,,
69,PT06M09.00S,2026-01-19T19:57:39.5Z,1,REGULAR,foul,personal,['2freethrow'],1641854,,,1610612760,12,19,2026-01-19T19:57:58Z,650000,False,,,0,,C. Porter Jr. shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1641854, 1630598]",1610612739.0,CLE,shooting,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Wiggins,1630598.0,,
71,PT06M09.00S,2026-01-19T19:58:01.3Z,1,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,12,20,2026-01-19T19:58:01Z,670000,False,,,0,,A. Wiggins Free Throw 1 of 2 (3 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
72,PT06M09.00S,2026-01-19T19:58:16.9Z,1,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,12,21,2026-01-19T19:58:16Z,680000,False,,,0,,A. Wiggins Free Throw 2 of 2 (4 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
73,PT05M56.00S,2026-01-19T19:58:30.9Z,1,REGULAR,turnover,bad pass,[],1629631,,,1610612739,12,21,2026-01-19T19:58:34Z,690000,False,,,0,,D. Hunter bad pass TURNOVER (1 TO),"[1629631, 1630198]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Joe,1630198.0,,,,,,,,,,,
74,PT05M56.00S,2026-01-19T19:58:30.9Z,1,REGULAR,steal,,[],1630198,,,1610612760,12,21,2026-01-19T19:58:32Z,700000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
75,PT05M50.00S,2026-01-19T19:58:36.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630598,6.783837056504599,51.71568627450981,1610612760,12,23,2026-01-19T20:00:35Z,710000,False,-9.0,11.0,1,left,A. Wiggins running finger roll Layup (6 PTS) (I. Joe 1 AST),"[1630598, 1630198]",1610612760.0,OKC,running finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.42,Made,6.0,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,
77,PT05M45.00S,2026-01-19T19:58:45.5Z,1,REGULAR,foul,personal,[],1630198,,,1610612739,12,23,2026-01-19T19:58:56Z,730000,False,,,0,,I. Joe personal FOUL (1 PF),"[1630198, 1641854]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Porter Jr.,1641854.0,,
79,PT05M40.00S,2026-01-19T19:59:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,90.48948751642575,55.392156862745104,1610612739,12,23,2026-01-19T20:01:41Z,750000,False,27.0,37.0,1,right,MISS D. Hunter driving floating Shot,[1629631],1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
80,PT05M39.00S,2026-01-19T19:59:06.2Z,1,REGULAR,rebound,offensive,[],1641772,,,1610612739,12,23,2026-01-19T20:02:06Z,760000,False,,,0,,N. Tomlin REBOUND (Off:1 Def:0),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,79.0,1.0,0.0,1.0,,,,,,,
81,PT05M39.00S,2026-01-19T19:59:09.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641772,94.40999984741211,50.0,1610612739,14,23,2026-01-19T20:02:47Z,770000,False,0.0,0.0,1,right,N. Tomlin tip DUNK (2 PTS),[1641772],1610612739.0,CLE,tip,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
82,PT05M23.00S,2026-01-19T19:59:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,7.046649145860711,50.73529411764706,1610612760,14,23,2026-01-19T20:03:41Z,780000,False,-4.0,14.0,1,left,MISS J. Williams reverse Layup,[1631119],1610612760.0,OKC,reverse,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,,,,,,
83,PT05M20.00S,2026-01-19T19:59:25.7Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,14,23,2026-01-19T20:00:21Z,790000,False,,,0,,J. Tyson REBOUND (Off:0 Def:2),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,,,82.0,2.0,2.0,0.0,,,,,,,
84,PT05M14.00S,2026-01-19T19:59:31.2Z,1,REGULAR,3pt,Jump Shot,[],1629631,67.23061760840999,50.73529411764706,1610612739,14,23,2026-01-19T19:59:37Z,800000,False,4.0,256.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
85,PT05M11.00S,2026-01-19T19:59:34.9Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,14,23,2026-01-19T19:59:34Z,810000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,84.0,1.0,0.0,1.0,,,,,,,
86,PT05M11.00S,2026-01-19T19:59:38.2Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612739,14,23,2026-01-19T19:59:49Z,820000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Allen 2 FT),"[1629652, 1628386]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2530.0,1.0,0.0,Allen,1628386.0,,
88,PT05M11.00S,2026-01-19T19:59:56.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,15,23,2026-01-19T19:59:56Z,840000,False,,,0,,J. Allen Free Throw 1 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
89,PT05M11.00S,2026-01-19T19:59:59.2Z,1,REGULAR,substitution,out,[],1629652,,,1610612739,15,23,2026-01-19T20:00:11Z,850000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
