actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-04-05T22:11:06.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-05T22:11:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-04-05T22:11:08.9Z,1,REGULAR,jumpball,recovered,[],1629622,,,1610612739,0,0,2026-04-05T22:11:09Z,40000,False,,,0,,Jump Ball T. Bryant vs. M. Potter: Tip to M. Strus,"[1629622, 1628418, 1630695]",1610612739.0,CLE,startperiod,M. Strus,1629622.0,Strus,M. Strus,Bryant,1628418.0,Potter,1630695.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-04-05T22:11:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628418,18.74178712220762,51.71568627450981,1610612739,0,0,2026-04-05T22:11:28Z,70000,False,-9.0,124.0,1,left,MISS T. Bryant 12' Jump Shot,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,12.4,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2026-04-05T22:11:24.4Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612754,0,0,2026-04-05T22:11:28Z,80000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2026-04-05T22:11:39.1Z,1,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612754,0,0,2026-04-05T22:11:45Z,90000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Potter 2 FT),"[1628418, 1630695]",1610612739.0,CLE,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,1.0,0.0,Potter,1630695.0,,,,,,,,,
11,PT11M28.00S,2026-04-05T22:12:08.1Z,1,REGULAR,freethrow,1 of 2,[],1630695,,,1610612754,0,1,2026-04-05T22:12:08Z,110000,False,,,0,,M. Potter Free Throw 1 of 2 (1 PTS),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M28.00S,2026-04-05T22:12:26.1Z,1,REGULAR,freethrow,2 of 2,[],1630695,,,1610612754,0,2,2026-04-05T22:12:26Z,120000,False,,,0,,M. Potter Free Throw 2 of 2 (2 PTS),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
13,PT11M18.00S,2026-04-05T22:12:38.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,25.04927726675427,13.480392156862745,1610612739,0,2,2026-04-05T22:12:45Z,130000,False,183.0,183.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
14,PT11M14.00S,2026-04-05T22:12:42.2Z,1,REGULAR,rebound,defensive,[],1631245,,,1610612754,0,2,2026-04-05T22:12:42Z,140000,False,,,0,,Q. Jackson REBOUND (Off:0 Def:1),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT11M08.00S,2026-04-05T22:12:48.0Z,1,REGULAR,3pt,Jump Shot,[],1641738,95.0886990801577,96.56862745098039,1610612754,0,2,2026-04-05T22:12:52Z,150000,False,233.0,-6.0,1,right,MISS K. Brown 3PT,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
