actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT10M30.00S,2026-01-27T00:14:48.8Z,1,REGULAR,3pt,Jump Shot,[],1628976,32.40801576872536,52.450980392156865,1610612753,2,0,2026-01-27T00:14:52Z,150000,False,-12.0,252.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.24,Missed,,,,,,,,,,,,,,,,,,
16,PT10M27.00S,2026-01-27T00:14:51.8Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,2,0,2026-01-27T00:14:52Z,160000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M17.00S,2026-01-27T00:15:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,89.83245729303549,50.73529411764706,1610612739,2,0,2026-01-27T00:16:02Z,170000,False,4.0,43.0,1,right,MISS D. Mitchell driving finger roll Layup,[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
18,PT10M14.00S,2026-01-27T00:15:05.7Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,2,0,2026-01-27T00:15:06Z,180000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M06.00S,2026-01-27T00:15:13.7Z,1,REGULAR,3pt,Jump Shot,[],1630217,31.750985545335087,47.30392156862745,1610612753,2,3,2026-01-27T00:15:17Z,190000,False,13.0,246.0,1,left,D. Bane 24' 3PT  (3 PTS) (W. Carter Jr. 1 AST),"[1630217, 1628976]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,24.64,Made,,,,,,,3.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,
21,PT09M51.00S,2026-01-27T00:15:28.2Z,1,REGULAR,turnover,lost ball,[],1628378,,,1610612739,2,3,2026-01-27T00:15:31Z,210000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 1641710]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,Black,1641710.0,,,,,,
22,PT09M51.00S,2026-01-27T00:15:28.2Z,1,REGULAR,steal,,[],1641710,,,1610612753,2,3,2026-01-27T00:15:30Z,220000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
23,PT09M47.00S,2026-01-27T00:15:32.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630217,6.521024967148489,51.225490196078425,1610612753,2,5,2026-01-27T00:15:53Z,230000,False,-6.0,9.0,1,left,D. Bane running Layup (5 PTS) (J. Suggs 1 AST),"[1630217, 1630591]",1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,5.0,J. Suggs,1630591.0,1.0,,,,,,,,
25,PT09M25.00S,2026-01-27T00:15:54.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,86.28449408672799,55.14705882352941,1610612739,2,5,2026-01-27T00:15:58Z,250000,False,26.0,76.0,1,right,MISS J. Tyson 8' Jump Shot - blocked,"[1642281, 1630217]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,8.06,Missed,,,,,,,,,,,,,Bane,1630217.0,,,,
26,PT09M25.00S,2026-01-27T00:15:54.0Z,1,REGULAR,block,,[],1630217,,,1610612739,2,5,2026-01-27T00:15:56Z,260000,False,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
27,PT09M21.00S,2026-01-27T00:15:58.0Z,1,REGULAR,rebound,offensive,[],1642281,,,1610612739,2,5,2026-01-27T00:15:58Z,270000,False,,,0,,J. Tyson REBOUND (Off:1 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT09M20.00S,2026-01-27T00:15:59.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,78.9257555847569,7.352941176470589,1610612739,5,5,2026-01-27T00:16:03Z,280000,False,-213.0,146.0,1,right,D. Mitchell 25' 3PT  (3 PTS) (J. Tyson 1 AST),"[1628378, 1642281]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.82,Made,,,,,,,3.0,J. Tyson,1642281.0,1.0,,,,,,,,
30,PT09M08.00S,2026-01-27T00:16:10.9Z,1,REGULAR,2pt,Jump Shot,[],1641710,16.245072273324574,30.88235294117647,1610612753,5,7,2026-01-27T00:16:14Z,300000,False,96.0,100.0,1,left,A. Black 13' pullup Jump Shot (2 PTS) (P. Banchero 1 AST),"[1641710, 1631094]",1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,8-16 Right,13.85,Made,,,,,,,2.0,P. Banchero,1631094.0,1.0,,,,,,,,
32,PT08M55.00S,2026-01-27T00:16:25.3Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612739,5,7,2026-01-27T00:16:33Z,320000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1641710, 1628378]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,,,,,,,,,,1.0,0.0,Mitchell,1628378.0
34,PT08M55.00S,2026-01-27T00:16:56.8Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,6,7,2026-01-27T00:16:56Z,340000,False,,,0,,D. Mitchell Free Throw 1 of 2 (4 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
35,PT08M55.00S,2026-01-27T00:17:15.7Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,7,7,2026-01-27T00:17:15Z,350000,False,,,0,,D. Mitchell Free Throw 2 of 2 (5 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
36,PT08M40.00S,2026-01-27T00:17:32.4Z,1,REGULAR,3pt,Jump Shot,[],1641710,29.517082785808146,27.205882352941174,1610612753,7,10,2026-01-27T00:17:36Z,360000,False,114.0,225.0,1,left,A. Black 25' 3PT step back (5 PTS),[1641710],1610612753.0,ORL,step back,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,25.22,Made,,,,,,,5.0,,,,,,,,,,,
37,PT08M30.00S,2026-01-27T00:17:43.2Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,7,10,2026-01-27T00:17:46Z,370000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 1641710]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,Black,1641710.0,,,,,,
38,PT08M30.00S,2026-01-27T00:17:43.2Z,1,REGULAR,steal,,[],1641710,,,1610612753,7,10,2026-01-27T00:20:38Z,380000,False,,,0,,A. Black STEAL (2 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
39,PT08M23.00S,2026-01-27T00:17:50.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,33.065045992115635,49.50980392156863,1610612753,7,13,2026-01-27T00:17:55Z,390000,False,2.0,258.0,1,left,P. Banchero 25' 3PT  (3 PTS) (J. Suggs 2 AST),"[1631094, 1630591]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,25.83,Made,,,,,,,3.0,J. Suggs,1630591.0,2.0,,,,,,,,
41,PT08M20.00S,2026-01-27T00:17:56.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,7,13,2026-01-27T00:17:56Z,410000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M57.00S,2026-01-27T00:21:45.8Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,7,13,2026-01-27T00:21:49Z,420000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1630217]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,Bane,1630217.0,,,,,,
43,PT07M57.00S,2026-01-27T00:21:45.8Z,1,REGULAR,steal,,[],1630217,,,1610612753,7,13,2026-01-27T00:21:48Z,430000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
44,PT07M42.00S,2026-01-27T00:22:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,7.835085413929041,50.0,1610612753,7,13,2026-01-27T00:22:06Z,440000,False,0.0,21.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
45,PT07M37.00S,2026-01-27T00:22:06.5Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,7,13,2026-01-27T00:22:06Z,450000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M34.00S,2026-01-27T00:22:29.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,7,13,2026-01-27T00:22:29Z,460000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M34.00S,2026-01-27T00:23:13.6Z,1,REGULAR,substitution,out,[],1630591,,,1610612739,7,13,2026-01-27T00:25:38Z,470000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M34.00S,2026-01-27T00:23:13.6Z,1,REGULAR,substitution,in,[],1626145,,,1610612739,7,13,2026-01-27T00:25:38Z,480000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M28.00S,2026-01-27T00:25:52.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,89.96386333771353,95.09803921568627,1610612739,10,13,2026-01-27T00:25:55Z,490000,False,225.0,42.0,1,right,D. Mitchell 3PT  (8 PTS) (J. Allen 1 AST),"[1628378, 1628386]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,22.93,Made,,,,,,,8.0,J. Allen,1628386.0,1.0,,,,,,,,
51,PT07M01.00S,2026-01-27T00:26:18.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,7.046649145860711,50.98039215686274,1610612753,10,15,2026-01-27T00:26:54Z,510000,False,-5.0,14.0,1,left,W. Carter Jr. driving Hook (2 PTS) (A. Black 1 AST),"[1628976, 1641710]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,,,2.0,A. Black,1641710.0,1.0,,,,,,,,
53,PT06M46.00S,2026-01-27T00:26:33.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,95.48291721419186,49.754901960784316,1610612739,12,15,2026-01-27T00:26:39Z,530000,False,-1.0,-10.0,1,right,E. Mobley driving DUNK (4 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,4.0,D. Mitchell,1628378.0,1.0,,,,,,,,
56,PT06M33.00S,2026-01-27T00:26:47.1Z,1,REGULAR,3pt,Jump Shot,[],1630217,16.507884362680684,3.431372549019608,1610612753,12,18,2026-01-27T01:20:52Z,560000,False,233.0,103.0,1,left,D. Bane 25' 3PT pullup (8 PTS),[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.44,Made,,,,,,,8.0,,,,,,,,,,,
58,PT06M20.00S,2026-01-27T00:27:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,85.49605781865965,45.09803921568628,1610612739,14,18,2026-01-27T00:28:05Z,580000,False,-25.0,84.0,1,right,D. Mitchell 8' driving floating Jump Shot (10 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,8.73,Made,,,,,,,10.0,,,,,,,,,,,
59,PT06M03.00S,2026-01-27T00:27:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,9.674770039421814,49.01960784313725,1610612753,14,18,2026-01-27T00:27:20Z,590000,False,5.0,38.0,1,left,MISS D. Bane driving Layup - blocked,"[1630217, 1630596]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.87,Missed,,,,,,,,,,,,,Mobley,1630596.0,,,,
60,PT06M03.00S,2026-01-27T00:27:17.0Z,1,REGULAR,block,,[],1630596,,,1610612753,14,18,2026-01-27T00:27:19Z,600000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M01.00S,2026-01-27T00:27:19.0Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,14,18,2026-01-27T00:27:20Z,610000,False,,,0,,J. Tyson REBOUND (Off:1 Def:2),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,59.0,3.0,2.0,1.0,,,,,,,,,,,,,,
62,PT05M58.00S,2026-01-27T00:27:21.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630596,95.22010512483574,48.77450980392157,1610612739,16,18,2026-01-27T00:27:35Z,620000,False,-6.0,-8.0,1,right,E. Mobley running DUNK (6 PTS) (J. Tyson 2 AST),"[1630596, 1642281]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,6.0,J. Tyson,1642281.0,2.0,,,,,,,,
64,PT05M44.00S,2026-01-27T00:27:36.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,14.668199737187912,64.4607843137255,1610612753,16,20,2026-01-27T00:27:39Z,640000,False,-72.0,85.0,1,left,A. Black 11' pullup Jump Shot (7 PTS),[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Left,11.19,Made,,,,,,,7.0,,,,,,,,,,,
65,PT05M33.00S,2026-01-27T00:27:46.8Z,1,REGULAR,3pt,Jump Shot,[],1628378,75.1149802890933,87.00980392156863,1610612739,16,20,2026-01-27T00:27:53Z,650000,False,185.0,181.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
66,PT05M29.00S,2026-01-27T00:27:50.8Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,16,20,2026-01-27T00:27:53Z,660000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
67,PT05M19.00S,2026-01-27T00:28:01.6Z,1,REGULAR,2pt,Jump Shot,[],1628976,17.821944809461236,20.098039215686274,1610612753,16,22,2026-01-27T00:28:07Z,670000,False,150.0,115.0,1,left,W. Carter Jr. 18' pullup Jump Shot (4 PTS) (P. Banchero 2 AST),"[1628976, 1631094]",1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,18.86,Made,,,,,,,4.0,P. Banchero,1631094.0,2.0,,,,,,,,
69,PT05M02.00S,2026-01-27T00:28:17.2Z,1,REGULAR,2pt,Jump Shot,[],1630596,91.40932982917214,31.61764705882353,1610612739,18,22,2026-01-27T00:28:21Z,690000,False,-92.0,28.0,1,right,E. Mobley 9' driving floating bank Jump Shot (8 PTS),[1630596],1610612739.0,CLE,driving floating bank,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,9.62,Made,,,,,,,8.0,,,,,,,,,,,
70,PT04M46.00S,2026-01-27T00:28:33.9Z,1,REGULAR,3pt,Jump Shot,[],1631094,26.231931668856767,80.63725490196079,1610612753,18,22,2026-01-27T00:28:37Z,700000,False,-153.0,194.0,1,left,MISS P. Banchero 24' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
71,PT04M45.00S,2026-01-27T00:28:34.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,18,22,2026-01-27T00:28:37Z,710000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,70.0,,,,,,,,,,,,,,,,,
73,PT04M45.00S,2026-01-27T00:28:39.2Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,18,22,2026-01-27T00:29:08Z,730000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M45.00S,2026-01-27T00:28:39.2Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,18,22,2026-01-27T00:29:08Z,740000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M45.00S,2026-01-27T00:28:39.2Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,18,22,2026-01-27T00:29:08Z,750000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M45.00S,2026-01-27T00:28:39.2Z,1,REGULAR,substitution,out,[],1630217,,,1610612739,18,22,2026-01-27T00:29:08Z,760000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M45.00S,2026-01-27T00:28:39.2Z,1,REGULAR,substitution,in,[],1641854,,,1610612739,18,22,2026-01-27T00:29:08Z,770000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M45.00S,2026-01-27T00:28:39.2Z,1,REGULAR,substitution,in,[],1641772,,,1610612739,18,22,2026-01-27T00:29:08Z,780000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M45.00S,2026-01-27T00:28:39.2Z,1,REGULAR,substitution,in,[],1628366,,,1610612739,18,22,2026-01-27T00:29:08Z,790000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M45.00S,2026-01-27T00:28:39.2Z,1,REGULAR,substitution,in,[],1642869,,,1610612739,18,22,2026-01-27T00:29:08Z,800000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M36.00S,2026-01-27T00:29:21.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641854,85.10183968462549,55.88235294117647,1610612739,20,22,2026-01-27T00:29:24Z,810000,False,29.0,88.0,1,right,C. Porter Jr. 9' driving floating Jump Shot (2 PTS),[1641854],1610612739.0,CLE,driving floating,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.23,Made,,,,,,,2.0,,,,,,,,,,,
82,PT04M15.00S,2026-01-27T00:29:41.9Z,1,REGULAR,3pt,Jump Shot,[],1626145,6.521024967148489,4.166666666666666,1610612753,20,22,2026-01-27T00:29:46Z,820000,False,229.0,9.0,1,left,MISS T. Jones 3PT,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
83,PT04M12.00S,2026-01-27T00:29:44.9Z,1,REGULAR,rebound,defensive,[],1641854,,,1610612739,20,22,2026-01-27T00:29:46Z,830000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Right Corner 3,24+ Right,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT03M59.00S,2026-01-27T00:29:58.1Z,1,REGULAR,3pt,Jump Shot,[],1641772,93.9060446780552,96.81372549019608,1610612739,20,22,2026-01-27T00:30:02Z,840000,False,234.0,5.0,1,right,MISS N. Tomlin 3PT,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
