actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT11M20.00S,2025-10-31T23:42:50.7Z,1,REGULAR,steal,,[],1629628,,,1610612761,0,0,2025-10-31T23:42:54Z,160000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
17,PT11M09.00S,2025-10-31T23:43:01.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,78.9257555847569,5.147058823529411,1610612761,0,0,2025-10-31T23:43:06Z,170000,False,-224.0,146.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,26.74,Missed,,,,,,,,,,,,,,,
18,PT11M06.00S,2025-10-31T23:43:04.2Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,0,2025-10-31T23:43:06Z,180000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,
19,PT11M03.00S,2025-10-31T23:43:11.2Z,1,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612739,0,0,2025-10-31T23:43:18Z,190000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (Hunter 2 FT),"[1630567, 1629631]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,202035.0,1.0,0.0,Hunter,1629631.0,,,,,,
21,PT11M03.00S,2025-10-31T23:43:31.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629631,,,1610612739,1,0,2025-10-31T23:43:54Z,210000,False,,,0,,D. Hunter Free Throw 1 of 2 (1 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,Made,,,,,,,,,,1.0,,,,,
22,PT11M03.00S,2025-10-31T23:43:31.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629631,,,1610612739,2,0,2025-10-31T23:43:54Z,220000,False,,,0,,D. Hunter Free Throw 2 of 2 (2 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,Made,,,,,,,,,,2.0,,,,,
23,PT10M36.00S,2025-10-31T23:44:13.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,87.99277266754271,46.81372549019608,1610612761,2,2,2025-10-31T23:44:20Z,230000,False,-16.0,60.0,1,right,S. Barnes 6' driving Hook (2 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,6.25,Made,,,,,,,,,,2.0,,,,,
24,PT10M20.00S,2025-10-31T23:44:30.0Z,1,REGULAR,3pt,Jump Shot,[],1630596,26.757555847568987,82.1078431372549,1610612739,5,2,2025-10-31T23:44:35Z,240000,False,-161.0,199.0,1,left,E. Mobley 25' 3PT  (3 PTS) (J. Tyson 1 AST),"[1630596, 1642281]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,25.57,Made,,,,,,,,,,3.0,J. Tyson,1642281.0,1.0,,
26,PT10M01.00S,2025-10-31T23:44:48.4Z,1,REGULAR,3pt,Jump Shot,[],1629628,77.61169513797634,7.598039215686274,1610612761,5,5,2025-10-31T23:44:53Z,260000,False,-212.0,158.0,1,right,R. Barrett 26' 3PT  (3 PTS) (S. Barnes 1 AST),"[1629628, 1630567]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,26.44,Made,,,,,,,,,,3.0,S. Barnes,1630567.0,1.0,,
28,PT09M50.00S,2025-10-31T23:45:00.8Z,1,REGULAR,3pt,Jump Shot,[],1629631,21.50131406044678,93.38235294117648,1610612739,5,5,2025-10-31T23:45:04Z,280000,False,-217.0,150.0,1,left,MISS D. Hunter 26' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,26.35,Missed,,,,,,,,,,,,,,,
29,PT09M48.00S,2025-10-31T23:45:02.6Z,1,REGULAR,rebound,offensive,[],1629731,,,1610612739,5,5,2025-10-31T23:45:02Z,290000,False,,,0,,D. Wade REBOUND (Off:1 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,,,
30,PT09M45.00S,2025-10-31T23:45:04.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,31.09395532194481,31.372549019607842,1610612739,5,5,2025-10-31T23:45:08Z,300000,False,93.0,240.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,25.72,Missed,,,,,,,,,,,,,,,
31,PT09M43.00S,2025-10-31T23:45:06.9Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,5,5,2025-10-31T23:45:08Z,310000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,
32,PT09M39.00S,2025-10-31T23:45:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,92.85479632063075,49.50980392156863,1610612761,5,7,2025-10-31T23:45:18Z,320000,False,-2.0,15.0,1,right,R. Barrett running Layup (5 PTS) (S. Barnes 2 AST),"[1629628, 1630567]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,1.49,Made,,,,,,,,,,5.0,S. Barnes,1630567.0,2.0,,
34,PT09M26.00S,2025-10-31T23:45:23.8Z,1,REGULAR,3pt,Jump Shot,[],1630596,29.517082785808146,25.98039215686275,1610612739,5,7,2025-10-31T23:45:29Z,340000,False,120.0,225.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,25.5,Missed,,,,,,,,,,,,,,,
35,PT09M23.00S,2025-10-31T23:45:26.8Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,5,7,2025-10-31T23:45:29Z,350000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,
36,PT09M06.00S,2025-10-31T23:45:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.38042049934296,50.0,1610612761,5,9,2025-10-31T23:45:50Z,360000,False,0.0,10.0,1,right,S. Barnes reverse Layup (4 PTS) (R. Barrett 1 AST),"[1630567, 1629628]",1610612761.0,TOR,reverse,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,0.97,Made,,,,,,,,,,4.0,R. Barrett,1629628.0,1.0,,
38,PT08M47.00S,2025-10-31T23:46:03.0Z,1,REGULAR,3pt,Jump Shot,[],1642281,27.94021024967148,19.362745098039216,1610612739,8,9,2025-10-31T23:46:06Z,380000,False,153.0,210.0,1,left,J. Tyson 26' 3PT  (3 PTS) (D. Wade 1 AST),"[1642281, 1629731]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,,26.0,Made,,,,,,,,,,3.0,D. Wade,1629731.0,1.0,,
40,PT08M32.00S,2025-10-31T23:46:19.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,86.02168199737189,54.166666666666664,1610612761,8,11,2025-10-31T23:46:29Z,400000,False,21.0,79.0,1,right,B. Ingram 8' pullup Jump Shot (2 PTS),[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,8.16,Made,,,,,,,,,,2.0,,,,,
41,PT08M11.00S,2025-10-31T23:46:38.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642281,4.812746386333772,49.754901960784316,1610612739,10,11,2025-10-31T23:46:43Z,410000,False,1.0,-7.0,1,left,J. Tyson cutting DUNK (5 PTS) (D. Wade 2 AST),"[1642281, 1629731]",1610612739.0,CLE,cutting,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,,,,,,5.0,D. Wade,1629731.0,2.0,,
43,PT07M46.00S,2025-10-31T23:47:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,82.9993429697766,54.41176470588235,1610612761,10,11,2025-10-31T23:47:11Z,430000,False,22.0,107.0,1,right,MISS I. Quickley 10' driving floating Shot - blocked,"[1630193, 1642281]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,10.96,Missed,,,,,,,,,,,,,,Tyson,1642281.0
44,PT07M46.00S,2025-10-31T23:47:05.5Z,1,REGULAR,block,,[],1642281,,,1610612761,10,11,2025-10-31T23:47:08Z,440000,False,,,0,,J. Tyson BLOCK (1 BLK),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M46.00S,2025-10-31T23:47:05.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,10,11,2025-10-31T23:47:11Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,43.0,,,,,,,,,,,,,,
46,PT07M46.00S,2025-10-31T23:47:12.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,10,11,2025-10-31T23:47:26Z,460000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,202035.0,,,,,,,,,,
47,PT07M36.00S,2025-10-31T23:47:27.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,12.434296977660972,42.40196078431372,1610612739,10,11,2025-10-31T23:53:36Z,470000,False,38.0,64.0,1,left,MISS E. Mobley 7' driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,7.48,Missed,,,,,,,,,,,,,,,
48,PT07M34.00S,2025-10-31T23:47:29.6Z,1,REGULAR,rebound,offensive,[],1628366,,,1610612739,10,11,2025-10-31T23:53:36Z,480000,False,,,0,,L. Ball REBOUND (Off:1 Def:0),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,,
49,PT07M32.00S,2025-10-31T23:47:31.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629631,20.05584756898817,91.66666666666666,1610612739,10,11,2025-10-31T23:47:35Z,490000,False,-208.0,136.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,24.88,Missed,,,,,,,,,,,,,,,
50,PT07M29.00S,2025-10-31T23:47:33.9Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,10,11,2025-10-31T23:47:33Z,500000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,
51,PT07M24.00S,2025-10-31T23:47:39.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642867,94.30026281208936,51.225490196078425,1610612761,10,11,2025-10-31T23:56:44Z,510000,False,6.0,1.0,1,right,MISS C. Murray-Boyles running Layup - blocked,"[1642867, 1642281]",1610612761.0,TOR,running,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,0.62,Missed,,,,,,,,,,,,,,Tyson,1642281.0
52,PT07M24.00S,2025-10-31T23:47:39.1Z,1,REGULAR,block,,[],1642281,,,1610612761,10,11,2025-10-31T23:47:41Z,520000,False,,,0,,J. Tyson BLOCK (2 BLK),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M21.00S,2025-10-31T23:47:42.1Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612739,10,11,2025-10-31T23:47:47Z,530000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,
54,PT07M07.00S,2025-10-31T23:47:56.1Z,1,REGULAR,3pt,Jump Shot,[],1629731,7.046649145860711,4.166666666666666,1610612739,10,11,2025-10-31T23:48:01Z,540000,False,229.0,14.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,22.96,Missed,,,,,,,,,,,,,,,
55,PT07M04.00S,2025-10-31T23:47:59.1Z,1,REGULAR,rebound,offensive,[],1629631,,,1610612739,10,11,2025-10-31T23:48:01Z,550000,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,54.0,3.0,2.0,1.0,,,,,,,,,,,
56,PT07M00.00S,2025-10-31T23:48:04.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642281,32.53942181340342,14.460784313725492,1610612739,13,11,2025-10-31T23:48:52Z,560000,False,178.0,253.0,1,left,J. Tyson 30' 3PT  (8 PTS) (L. Ball 1 AST),"[1642281, 1628366]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,,30.95,Made,,,,,,,,,,8.0,L. Ball,1628366.0,1.0,,
58,PT07M00.00S,2025-10-31T23:48:10.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,13,11,2025-10-31T23:48:10Z,580000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M00.00S,2025-10-31T23:48:11.3Z,1,REGULAR,substitution,out,[],1629731,,,1610612761,13,11,2025-10-31T23:51:05Z,590000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M00.00S,2025-10-31T23:48:11.3Z,1,REGULAR,substitution,out,[],1629631,,,1610612761,13,11,2025-10-31T23:51:05Z,600000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M00.00S,2025-10-31T23:48:11.3Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,13,11,2025-10-31T23:51:05Z,610000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M00.00S,2025-10-31T23:48:11.3Z,1,REGULAR,substitution,in,[],1641854,,,1610612761,13,11,2025-10-31T23:51:05Z,620000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M00.00S,2025-10-31T23:48:11.3Z,1,REGULAR,substitution,in,[],1626204,,,1610612761,13,11,2025-10-31T23:51:05Z,630000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M00.00S,2025-10-31T23:48:11.3Z,1,REGULAR,substitution,in,[],1630534,,,1610612761,13,11,2025-10-31T23:51:05Z,640000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M42.00S,2025-10-31T23:51:25.0Z,1,REGULAR,3pt,Jump Shot,[],1629628,67.36202365308804,70.34313725490196,1610612761,13,14,2025-10-31T23:51:30Z,650000,False,102.0,254.0,1,right,R. Barrett 27' 3PT  (8 PTS) (B. Ingram 1 AST),"[1629628, 1627742]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,27.39,Made,,,,,,,,,,8.0,B. Ingram,1627742.0,1.0,,
67,PT06M23.00S,2025-10-31T23:51:47.1Z,1,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612739,13,14,2025-10-31T23:52:00Z,670000,False,,,0,,C. Murray-Boyles shooting personal FOUL (1 PF) (Mobley 2 FT),"[1642867, 1630596]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,1.0,0.0,Mobley,1630596.0,,,,,,
69,PT06M23.00S,2025-10-31T23:52:16.3Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,14,14,2025-10-31T23:52:16Z,690000,False,,,0,,E. Mobley Free Throw 1 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Made,,,,,,,,,,4.0,,,,,
70,PT06M23.00S,2025-10-31T23:52:17.0Z,1,REGULAR,substitution,out,[],1630193,,,1610612739,14,14,2025-10-31T23:52:21Z,700000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M23.00S,2025-10-31T23:52:17.0Z,1,REGULAR,substitution,in,[],1642347,,,1610612739,14,14,2025-10-31T23:52:21Z,710000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M23.00S,2025-10-31T23:52:32.8Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,15,14,2025-10-31T23:52:32Z,720000,False,,,0,,E. Mobley Free Throw 2 of 2 (5 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Made,,,,,,,,,,5.0,,,,,
73,PT06M08.00S,2025-10-31T23:52:49.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642867,92.46057818659659,53.18627450980392,1610612761,15,14,2025-10-31T23:52:54Z,730000,False,16.0,18.0,1,right,MISS C. Murray-Boyles driving floating bank Shot,[1642867],1610612761.0,TOR,driving floating bank,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,2.43,Missed,,,,,,,,,,,,,,,
74,PT06M05.00S,2025-10-31T23:52:52.2Z,1,REGULAR,rebound,offensive,[],1642867,,,1610612761,15,14,2025-10-31T23:52:54Z,740000,False,,,0,,C. Murray-Boyles REBOUND (Off:1 Def:0),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,73.0,1.0,0.0,1.0,,,,,,,,,,,
75,PT06M04.00S,2025-10-31T23:52:52.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642867,93.64323258869908,49.754901960784316,1610612761,15,16,2025-11-01T00:01:10Z,750000,False,-1.0,7.0,1,right,C. Murray-Boyles putback Layup (2 PTS),[1642867],1610612761.0,TOR,putback,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,,,,,,2.0,,,,,
76,PT05M51.00S,2025-10-31T23:53:02.7Z,1,REGULAR,3pt,Jump Shot,[],1630596,31.61957950065703,58.08823529411765,1610612739,18,16,2025-10-31T23:53:59Z,760000,False,-40.0,245.0,1,left,E. Mobley 24' 3PT  (8 PTS) (C. Porter Jr. 1 AST),"[1630596, 1641854]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,24.8,Made,,,,,,,,,,8.0,C. Porter Jr.,1641854.0,1.0,,
78,PT05M23.00S,2025-10-31T23:53:33.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642867,93.51182654402102,49.50980392156863,1610612761,18,18,2025-10-31T23:53:38Z,780000,False,-2.0,8.0,1,right,C. Murray-Boyles driving floating Jump Shot (4 PTS),[1642867],1610612761.0,TOR,driving floating,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,0.89,Made,,,,,,,,,,4.0,,,,,
79,PT05M11.00S,2025-10-31T23:53:45.1Z,1,REGULAR,3pt,Jump Shot,[],1628366,28.991458607095925,10.784313725490197,1610612739,18,18,2025-10-31T23:54:02Z,790000,False,196.0,220.0,1,left,MISS L. Ball 29' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,29.47,Missed,,,,,,,,,,,,,,,
80,PT05M11.00S,2025-10-31T23:53:45.1Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,18,18,2025-10-31T23:54:02Z,800000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,
81,PT04M57.00S,2025-10-31T23:53:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,94.30026281208936,49.50980392156863,1610612761,18,20,2025-10-31T23:54:06Z,810000,False,-2.0,1.0,1,right,B. Ingram driving Layup (4 PTS) (J. Shead 1 AST),"[1627742, 1642347]",1610612761.0,TOR,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,0.27,Made,,,,,,,,,,4.0,J. Shead,1642347.0,1.0,,
83,PT04M33.00S,2025-10-31T23:54:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642281,6.783837056504599,51.9607843137255,1610612739,18,20,2025-10-31T23:54:28Z,830000,False,-10.0,11.0,1,left,MISS J. Tyson Layup - blocked,"[1642281, 1630534]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,1.5,Missed,,,,,,,,,,,,,,Agbaji,1630534.0
