actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
18,PT11M03.00S,2022-02-07T02:12:31.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,1,2022-02-07T02:12:52Z,180000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M52.00S,2022-02-07T02:13:03.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,9.773324572930349,55.63725490196079,1610612746,2,1,2022-02-07T02:13:07Z,190000,-28.0,39.0,1,left,MISS I. Zubac turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,4.85,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M50.00S,2022-02-07T02:13:05.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,2,1,2022-02-07T02:13:07Z,200000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
21,PT10M44.00S,2022-02-07T02:13:11.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.87319316688567,49.754901960784316,1610612749,2,3,2022-02-07T02:13:17Z,210000,-1.0,5.0,1,right,G. Antetokounmpo cutting DUNK (3 PTS) (J. Holiday 1 AST),"[203507, 201950]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,0.52,Made,,,,,3.0,,,,,,,,,J. Holiday,201950.0,1.0,,,
23,PT10M20.00S,2022-02-07T02:13:34.3Z,1,REGULAR,2pt,Jump Shot,[],202694,14.37253613666229,26.470588235294116,1610612746,4,3,2022-02-07T02:13:41Z,230000,118.0,83.0,1,left,M. Morris Sr. 14' step back Jump Shot (2 PTS),[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,14.37,Made,,,,,2.0,,,,,,,,,,,,,,
24,PT10M13.00S,2022-02-07T02:13:42.1Z,1,REGULAR,3pt,Jump Shot,[],203507,72.9796320630749,14.215686274509807,1610612749,4,6,2022-02-07T03:08:26Z,240000,-179.0,201.0,1,right,G. Antetokounmpo 26' 3PT running pullup (6 PTS),[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.95,Made,,,,,6.0,,,,,,,,,,,,,,
25,PT09M53.00S,2022-02-07T02:14:01.1Z,1,REGULAR,3pt,Jump Shot,[],1629599,10.82457293035479,97.05882352941177,1610612746,7,6,2022-02-07T02:14:08Z,250000,-235.0,49.0,1,left,A. Coffey 24' 3PT  (3 PTS) (R. Jackson 1 AST),"[1629599, 202704]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,24.04,Made,,,,,3.0,,,,,,,,,R. Jackson,202704.0,1.0,,,
27,PT09M42.00S,2022-02-07T02:14:12.7Z,1,REGULAR,3pt,Jump Shot,[],1626192,78.63009198423127,92.15686274509804,1610612749,7,6,2022-02-07T02:14:19Z,270000,211.0,148.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M38.00S,2022-02-07T02:14:16.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,7,6,2022-02-07T02:14:19Z,280000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
29,PT09M32.00S,2022-02-07T02:14:22.8Z,1,REGULAR,3pt,Jump Shot,[],201587,11.087385019710908,96.81372549019608,1610612746,7,6,2022-02-07T02:14:27Z,290000,-234.0,52.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M29.00S,2022-02-07T02:14:25.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,7,6,2022-02-07T02:14:27Z,300000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
31,PT09M22.00S,2022-02-07T02:14:33.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.16491458607096,46.81372549019608,1610612749,7,8,2022-02-07T02:15:49Z,310000,-16.0,21.0,1,right,J. Holiday driving finger roll Layup (2 PTS),[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,2.64,Made,,,,,2.0,,,,,,,,,,,,,,
32,PT08M52.00S,2022-02-07T02:15:03.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,12.13863337713535,56.127450980392155,1610612746,9,8,2022-02-07T02:15:07Z,320000,-31.0,62.0,1,left,I. Zubac 6' turnaround Hook (2 PTS) (N. Batum 1 AST),"[1627826, 201587]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,6.88,Made,,,,,2.0,,,,,,,,,N. Batum,201587.0,1.0,,,
34,PT08M41.00S,2022-02-07T02:15:13.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,83.62352168199737,62.5,1610612749,9,8,2022-02-07T02:15:19Z,340000,62.0,101.0,1,right,MISS B. Portis 11' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,11.91,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M38.00S,2022-02-07T02:15:16.8Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,9,8,2022-02-07T02:15:19Z,350000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
36,PT08M32.00S,2022-02-07T02:15:23.4Z,1,REGULAR,3pt,Jump Shot,[],1629599,27.38173455978975,86.27450980392157,1610612746,9,8,2022-02-07T02:15:29Z,360000,-181.0,205.0,1,left,MISS A. Coffey 27' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M28.00S,2022-02-07T02:15:27.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,9,8,2022-02-07T02:15:29Z,370000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
38,PT08M22.00S,2022-02-07T02:15:32.5Z,1,REGULAR,2pt,Jump Shot,[],203507,78.23587385019711,41.42156862745098,1610612749,9,8,2022-02-07T02:17:13Z,380000,-43.0,152.0,1,right,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,15.8,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M20.00S,2022-02-07T02:15:34.5Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,9,8,2022-02-07T02:15:40Z,390000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,38.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
40,PT08M08.00S,2022-02-07T02:15:47.0Z,1,REGULAR,3pt,Jump Shot,[],202704,32.50657030223391,50.49019607843137,1610612746,12,8,2022-02-07T02:18:13Z,400000,-2.0,253.0,1,left,R. Jackson 25' 3PT pullup (5 PTS) (M. Morris Sr. 1 AST),"[202704, 202694]",1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,25.31,Made,,,,,5.0,,,,,,,,,M. Morris Sr.,202694.0,1.0,,,
42,PT07M46.00S,2022-02-07T02:16:09.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,88.61695137976346,54.16666666666667,1610612749,12,8,2022-02-07T02:16:16Z,420000,21.0,55.0,1,right,MISS J. Holiday driving bank Shot,[201950],1610612749.0,MIL,driving bank,,,Holiday,J. Holiday,,,,,5.83,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M43.00S,2022-02-07T02:16:12.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,12,8,2022-02-07T02:16:16Z,430000,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,42.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
44,PT07M42.00S,2022-02-07T02:16:14.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629599,12.13863337713535,52.94117647058824,1610612746,12,8,2022-02-07T02:20:41Z,440000,-15.0,62.0,1,left,MISS A. Coffey 6' running Layup - blocked,"[1629599, 201950]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,6.33,Missed,,,,,,,,,,,,,,,,,Holiday,201950.0,
45,PT07M42.00S,2022-02-07T02:16:14.7Z,1,REGULAR,block,,[],201950,,,1610612746,12,8,2022-02-07T02:16:22Z,450000,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M42.00S,2022-02-07T02:16:14.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,12,8,2022-02-07T02:16:31Z,460000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,
47,PT07M42.00S,2022-02-07T02:16:25.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,12,8,2022-02-07T02:16:25Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M33.00S,2022-02-07T02:16:42.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201587,23.96517739816032,43.38235294117647,1610612746,12,8,2022-02-07T02:16:48Z,480000,33.0,173.0,1,left,MISS N. Batum 17' turnaround Shot,[201587],1610612746.0,LAC,turnaround,,,Batum,N. Batum,,,,,17.59,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M29.00S,2022-02-07T02:16:46.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,12,8,2022-02-07T02:16:48Z,490000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
50,PT07M23.00S,2022-02-07T02:16:51.1Z,1,REGULAR,3pt,Jump Shot,[],1626192,70.22010512483574,25.490196078431367,1610612749,12,11,2022-02-07T02:16:57Z,500000,-123.0,227.0,1,right,P. Connaughton 25' 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.83,Made,,,,,3.0,,,,,,,,,G. Antetokounmpo,203507.0,1.0,,,
52,PT06M54.00S,2022-02-07T02:17:19.8Z,1,REGULAR,3pt,Jump Shot,[],202704,33.295006570302235,72.30392156862744,1610612746,12,11,2022-02-07T02:17:24Z,520000,-112.0,260.0,1,left,MISS R. Jackson 28' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,28.34,Missed,,,,,,,,,,,,,,,,,,,
53,PT06M51.00S,2022-02-07T02:17:22.8Z,1,REGULAR,rebound,offensive,[],202694,,,1610612746,12,11,2022-02-07T02:17:24Z,530000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,52.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
54,PT06M51.00S,2022-02-07T02:17:28.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202694,25.098554533508548,23.996629901960787,1610612746,14,11,2022-02-07T02:17:41Z,540000,130.0,183.0,1,left,M. Morris Sr. 22' bank Jump Shot (4 PTS),[202694],1610612746.0,LAC,bank,,,Morris Sr.,M. Morris Sr.,,,,,22.48,Made,,,,,4.0,,,,,,,,,,,,,,
55,PT06M51.00S,2022-02-07T02:17:49.2Z,1,REGULAR,foul,personal,['1freethrow'],201950,,,1610612746,14,11,2022-02-07T02:18:00Z,550000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Morris Sr. 1 FT),"[201950, 202694]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,202035.0,1.0,0.0,Morris Sr.,202694.0,,,,,,
57,PT06M51.00S,2022-02-07T02:18:03.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,14,11,2022-02-07T02:18:13Z,570000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M51.00S,2022-02-07T02:18:27.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612746,14,11,2022-02-07T02:18:44Z,580000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,Support 2pt FG
59,PT06M51.00S,2022-02-07T02:20:09.1Z,1,REGULAR,substitution,out,[],203507,,,1610612746,14,11,2022-02-07T02:20:40Z,590000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M51.00S,2022-02-07T02:20:09.1Z,1,REGULAR,substitution,in,[],202083,,,1610612746,14,11,2022-02-07T02:20:40Z,600000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M51.00S,2022-02-07T02:20:58.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],202694,,,1610612746,15,11,2022-02-07T02:20:58Z,610000,,,0,,M. Morris Sr. Free Throw 1 of 1 (5 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
62,PT06M25.00S,2022-02-07T02:21:25.9Z,1,REGULAR,3pt,Jump Shot,[],202083,77.71024967148489,7.35294117647058,1610612749,15,11,2022-02-07T02:21:32Z,620000,-213.0,157.0,1,right,MISS W. Matthews 26' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M22.00S,2022-02-07T02:21:28.9Z,1,REGULAR,rebound,offensive,[],203114,,,1610612749,15,11,2022-02-07T02:21:28Z,630000,,,0,,K. Middleton REBOUND (Off:1 Def:0),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,62.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
64,PT06M20.00S,2022-02-07T02:21:30.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203114,71.13994743758212,21.568627450980387,1610612749,15,14,2022-02-07T02:21:35Z,640000,-142.0,219.0,1,right,K. Middleton 26' 3PT  (3 PTS) (J. Holiday 2 AST),"[203114, 201950]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.09,Made,,,,,3.0,,,,,,,,,J. Holiday,201950.0,2.0,,,
65,PT06M05.00S,2022-02-07T02:21:45.6Z,1,REGULAR,3pt,Jump Shot,[],202694,9.116294349540084,97.54901960784314,1610612746,18,14,2022-02-07T02:21:54Z,650000,-238.0,33.0,1,left,M. Morris Sr. 24' 3PT  (8 PTS) (R. Jackson 2 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,24.0,Made,,,,,8.0,,,,,,,,,R. Jackson,202704.0,2.0,,,
68,PT05M50.00S,2022-02-07T02:22:00.7Z,1,REGULAR,3pt,Jump Shot,[],203114,68.51182654402103,74.75490196078431,1610612749,18,14,2022-02-07T02:23:40Z,670000,124.0,243.0,1,right,MISS K. Middleton 27' pullup 3PT - blocked,"[203114, 1627826]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,27.32,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0,
69,PT05M50.00S,2022-02-07T02:22:00.7Z,1,REGULAR,block,,[],1627826,,,1610612749,18,14,2022-02-07T02:22:03Z,680000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M47.00S,2022-02-07T02:22:03.7Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,18,14,2022-02-07T02:22:08Z,690000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,68.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
71,PT05M46.00S,2022-02-07T02:22:07.5Z,1,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,18,14,2022-02-07T02:22:15Z,700000,,,0,,A. Coffey lost ball out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,lost ball,,,Coffey,A. Coffey,,,,,,,,,,,,1.0,,,1162.0,,,,,,,,,,
72,PT05M46.00S,2022-02-07T02:22:10.6Z,1,REGULAR,substitution,out,[],1627826,,,1610612749,18,14,2022-02-07T02:22:17Z,710000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M46.00S,2022-02-07T02:22:10.6Z,1,REGULAR,substitution,in,[],201586,,,1610612749,18,14,2022-02-07T02:22:17Z,720000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M35.00S,2022-02-07T02:22:39.8Z,1,REGULAR,foul,technical,['1freethrow'],201586,,,1610612749,18,14,2022-02-07T02:22:47Z,730000,,,0,,S. Ibaka defensive-3-second technical FOUL (1 Tech),[201586],1610612746.0,LAC,defensive-3-second,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,202035.0,0.0,1.0,,,,,,,,
75,PT05M35.00S,2022-02-07T02:22:53.3Z,1,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,18,15,2022-02-07T02:22:53Z,740000,,,0,,K. Middleton technical Free Throw 1 of 1 (4 PTS),[203114],1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
78,PT05M35.00S,2022-02-07T02:23:39.6Z,1,REGULAR,substitution,out,[],203114,,,1610612749,18,15,2022-02-07T02:29:18Z,745000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M35.00S,2022-02-07T02:23:39.6Z,1,REGULAR,substitution,in,[],202328,,,1610612749,18,15,2022-02-07T02:29:18Z,747500,,,0,,SUB in: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M22.00S,2022-02-07T02:23:40.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,89.14257555847568,50.98039215686275,1610612749,18,17,2022-02-07T02:30:55Z,750000,5.0,50.0,1,right,J. Holiday driving finger roll Layup (4 PTS) (B. Portis 1 AST),"[201950, 1626171]",1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,4.98,Made,,,,,4.0,,,,,,,,,B. Portis,1626171.0,1.0,,,
80,PT05M01.00S,2022-02-07T02:23:48.5Z,1,REGULAR,3pt,Jump Shot,[],1629599,23.702365308804204,10.049019607843135,1610612746,18,17,2022-02-07T02:24:02Z,790000,200.0,170.0,1,left,MISS A. Coffey 26' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M01.00S,2022-02-07T02:23:48.5Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,18,17,2022-02-07T02:24:02Z,800000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,80.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
82,PT04M49.00S,2022-02-07T02:24:01.1Z,1,REGULAR,3pt,Jump Shot,[],201950,72.9796320630749,19.362745098039213,1610612749,18,17,2022-02-07T02:28:23Z,810000,-153.0,201.0,1,right,MISS J. Holiday 25' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
83,PT04M49.00S,2022-02-07T02:24:01.1Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,18,17,2022-02-07T02:24:07Z,820000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
84,PT04M37.00S,2022-02-07T02:24:12.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,8.722076215505908,52.450980392156865,1610612746,18,17,2022-02-07T02:26:21Z,830000,-12.0,29.0,1,left,MISS A. Coffey driving floating Shot,[1629599],1610612746.0,LAC,driving floating,,,Coffey,A. Coffey,,,,,3.2,Missed,,,,,,,,,,,,,,,,,,,
92,PT04M37.00S,2022-02-07T02:24:12.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,18,17,2022-02-07T02:25:05Z,840000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,84.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
