actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
20,PT09M59.00S,2021-11-02T02:42:38.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201587,87.9599211563732,96.32352941176471,1610612746,5,4,2021-11-02T02:42:43Z,200000,232.0,61.0,1,right,N. Batum 3PT  (3 PTS) (P. George 2 AST),"[201587, 202331]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,23.94,Made,,,,,3.0,P. George,202331.0,2.0,,,,,,,,,,,
22,PT09M45.00S,2021-11-02T02:42:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.831143232588701,53.431372549019606,1610612760,5,6,2021-11-02T02:42:57Z,220000,-17.0,2.0,1,left,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.74,Made,,,,,2.0,,,,,,,,,,,,,,
23,PT09M34.00S,2021-11-02T02:43:04.8Z,1,REGULAR,turnover,out-of-bounds,[],202339,,,1610612746,5,6,2021-11-02T02:43:12Z,230000,,,0,,E. Bledsoe bad pass out-of-bounds TURNOVER (1 TO),[202339],1610612746.0,LAC,bad pass,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,1.0,,,1627964.0,,,,,,,
24,PT09M15.00S,2021-11-02T02:43:27.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,16.869250985545335,53.18627450980392,1610612760,5,6,2021-11-02T02:46:19Z,240000,-16.0,106.0,1,left,MISS S. Gilgeous-Alexander 10' floating Shot,[1628983],1610612760.0,OKC,floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,10.73,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M13.00S,2021-11-02T02:43:29.2Z,1,REGULAR,rebound,offensive,[],1628983,,,1610612760,5,6,2021-11-02T02:43:32Z,250000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:0),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
26,PT09M07.00S,2021-11-02T02:43:36.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202324,26.856110381077528,18.872549019607845,1610612760,5,9,2021-11-02T02:43:41Z,260000,156.0,200.0,1,left,D. Favors 25' 3PT  (5 PTS) (D. Bazley 1 AST),"[202324, 1629647]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,25.33,Made,,,,,5.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,
28,PT08M53.00S,2021-11-02T02:43:51.6Z,1,REGULAR,foul,personal,['2freethrow'],202324,,,1610612746,5,9,2021-11-02T02:44:01Z,280000,,,0,,D. Favors shooting personal FOUL (1 PF) (Zubac 2 FT),"[202324, 1627826]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Zubac,1627826.0,,,
30,PT08M53.00S,2021-11-02T02:44:19.5Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,5,9,2021-11-02T02:44:19Z,300000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Missed,,,,,,,,,,,,,,,,,,,
31,PT08M53.00S,2021-11-02T02:44:19.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,5,9,2021-11-02T02:44:19Z,310000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,
32,PT08M53.00S,2021-11-02T02:44:35.1Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,6,9,2021-11-02T02:44:35Z,320000,,,0,,I. Zubac Free Throw 2 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
33,PT08M46.00S,2021-11-02T02:44:42.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,14.109724047306173,58.33333333333333,1610612760,6,9,2021-11-02T02:44:47Z,330000,-42.0,80.0,1,left,MISS S. Gilgeous-Alexander 9' floating Shot,[1628983],1610612760.0,OKC,floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,9.03,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M43.00S,2021-11-02T02:44:45.1Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,6,9,2021-11-02T02:44:47Z,340000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
35,PT08M33.00S,2021-11-02T02:44:54.1Z,1,REGULAR,3pt,Jump Shot,[],202704,72.84822601839684,87.00980392156862,1610612746,6,9,2021-11-02T02:44:59Z,350000,185.0,203.0,1,right,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M29.00S,2021-11-02T02:44:58.2Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,6,9,2021-11-02T02:44:58Z,360000,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
37,PT08M28.00S,2021-11-02T02:44:59.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201587,70.61432325886992,23.039215686274503,1610612746,6,9,2021-11-02T02:45:07Z,370000,-135.0,224.0,1,right,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M25.00S,2021-11-02T02:45:03.1Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,6,9,2021-11-02T02:45:03Z,380000,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,37.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
39,PT08M16.00S,2021-11-02T02:45:12.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202704,76.92181340341656,69.36274509803921,1610612746,6,9,2021-11-02T02:45:18Z,390000,97.0,164.0,1,right,MISS R. Jackson 19' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M12.00S,2021-11-02T02:45:16.1Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,6,9,2021-11-02T02:45:18Z,400000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,39.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
41,PT08M05.00S,2021-11-02T02:45:23.1Z,1,REGULAR,3pt,Jump Shot,[],1630526,32.50657030223391,62.745098039215684,1610612760,6,9,2021-11-02T02:45:27Z,410000,-64.0,253.0,1,left,MISS J. Robinson-Earl 26' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M02.00S,2021-11-02T02:45:26.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,6,9,2021-11-02T02:45:27Z,420000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,
43,PT08M02.00S,2021-11-02T02:45:28.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,6,9,2021-11-02T02:45:28Z,430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M46.00S,2021-11-02T02:45:46.8Z,1,REGULAR,3pt,Jump Shot,[],202339,69.69448094612352,73.52941176470588,1610612746,6,9,2021-11-02T02:45:52Z,440000,118.0,232.0,1,right,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M42.00S,2021-11-02T02:45:50.8Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,6,9,2021-11-02T02:45:52Z,450000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
46,PT07M33.00S,2021-11-02T02:45:59.3Z,1,REGULAR,3pt,Jump Shot,[],1630581,6.356767411300922,96.32352941176471,1610612760,6,9,2021-11-02T02:46:05Z,460000,-232.0,7.0,1,left,MISS J. Giddey 3PT - blocked,"[1630581, 202339]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,23.17,Missed,,,,,,,,,,,,,,,,,Bledsoe,202339.0,
47,PT07M33.00S,2021-11-02T02:45:59.3Z,1,REGULAR,block,,[],202339,,,1610612760,6,9,2021-11-02T02:46:03Z,470000,,,0,,E. Bledsoe BLOCK (1 BLK),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M33.00S,2021-11-02T02:45:59.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,6,9,2021-11-02T02:46:05Z,480000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,
49,PT07M33.00S,2021-11-02T02:46:05.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,6,9,2021-11-02T02:46:05Z,490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M22.00S,2021-11-02T02:46:30.5Z,1,REGULAR,foul,personal,[],202339,,,1610612760,6,9,2021-11-02T02:47:00Z,500000,,,0,,E. Bledsoe personal FOUL (1 PF),"[202339, 1628983]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
52,PT07M16.00S,2021-11-02T02:46:56.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630581,17.263469119579497,48.0392156862745,1610612760,6,9,2021-11-02T02:47:04Z,520000,10.0,110.0,1,left,MISS J. Giddey 11' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,11.02,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M12.00S,2021-11-02T02:46:59.7Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,6,9,2021-11-02T02:46:59Z,530000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
54,PT07M05.00S,2021-11-02T02:47:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.82194480946123,51.96078431372549,1610612746,6,9,2021-11-02T02:47:16Z,540000,10.0,15.0,1,right,MISS P. George driving reverse Layup,[202331],1610612746.0,LAC,driving reverse,,,George,P. George,,,,,1.79,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M03.00S,2021-11-02T02:47:09.0Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,6,9,2021-11-02T02:47:16Z,550000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,54.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
56,PT06M54.00S,2021-11-02T02:47:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,9.510512483574246,51.96078431372549,1610612760,6,11,2021-11-02T02:47:29Z,560000,-10.0,37.0,1,left,D. Bazley driving finger roll Layup (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1629647, 1628983]",1610612760.0,OKC,driving finger roll,,,Bazley,D. Bazley,,,,,3.82,Made,,,,,4.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,
58,PT06M46.00S,2021-11-02T02:47:29.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,6,11,2021-11-02T02:47:29Z,580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M46.00S,2021-11-02T02:47:32.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,6,11,2021-11-02T02:47:32Z,590000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M46.00S,2021-11-02T02:50:08.2Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,6,11,2021-11-02T02:50:21Z,600000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M46.00S,2021-11-02T02:50:08.2Z,1,REGULAR,substitution,out,[],202339,,,1610612746,6,11,2021-11-02T02:50:21Z,610000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M46.00S,2021-11-02T02:50:08.2Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,6,11,2021-11-02T02:50:21Z,620000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M46.00S,2021-11-02T02:50:08.2Z,1,REGULAR,substitution,in,[],1628392,,,1610612746,6,11,2021-11-02T02:50:21Z,630000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M40.00S,2021-11-02T02:50:35.2Z,1,REGULAR,3pt,Jump Shot,[],202331,68.77463863337714,34.31372549019608,1610612746,6,11,2021-11-02T02:50:40Z,640000,-78.0,241.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M34.00S,2021-11-02T02:50:41.2Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,6,11,2021-11-02T02:50:40Z,650000,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,64.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
66,PT06M27.00S,2021-11-02T02:50:47.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201587,89.79960578186596,44.36274509803921,1610612746,6,11,2021-11-02T02:50:58Z,660000,-28.0,43.0,1,right,MISS N. Batum driving bank Shot,[201587],1610612746.0,LAC,driving bank,,,Batum,N. Batum,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M25.00S,2021-11-02T02:50:49.3Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,6,11,2021-11-02T02:50:58Z,670000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
68,PT06M17.00S,2021-11-02T02:50:56.4Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,6,11,2021-11-02T02:51:01Z,680000,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 201587]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,1.0,Batum,201587.0,,,,,,,,
69,PT06M17.00S,2021-11-02T02:50:56.4Z,1,REGULAR,steal,,[],201587,,,1610612746,6,11,2021-11-02T02:50:58Z,690000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M11.00S,2021-11-02T02:51:02.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629611,95.31865965834429,94.8529411764706,1610612746,6,11,2021-11-02T02:51:33Z,700000,224.0,-8.0,1,right,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M08.00S,2021-11-02T02:51:05.8Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,6,11,2021-11-02T02:51:09Z,710000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
72,PT06M07.00S,2021-11-02T02:51:07.7Z,1,REGULAR,turnover,lost ball,[],1629647,,,1610612760,6,11,2021-11-02T02:51:16Z,720000,,,0,,D. Bazley lost ball TURNOVER (2 TO),"[1629647, 201587]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,2.0,Batum,201587.0,,,,,,,,
73,PT06M07.00S,2021-11-02T02:51:07.7Z,1,REGULAR,steal,,[],201587,,,1610612746,6,11,2021-11-02T02:51:10Z,730000,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M02.00S,2021-11-02T02:51:11.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629611,92.16491458607096,52.94117647058824,1610612746,8,11,2021-11-02T02:51:26Z,740000,15.0,21.0,1,right,T. Mann cutting finger roll Layup (2 PTS) (N. Batum 1 AST),"[1629611, 201587]",1610612746.0,LAC,cutting finger roll,,,Mann,T. Mann,,,,,2.57,Made,,,,,2.0,N. Batum,201587.0,1.0,,,,,,,,,,,
76,PT05M48.00S,2021-11-02T02:51:25.7Z,1,REGULAR,3pt,Jump Shot,[],1629647,18.971747700394218,93.38235294117646,1610612760,8,14,2021-11-02T02:51:36Z,760000,-217.0,126.0,1,left,D. Bazley 25' 3PT  (7 PTS) (J. Giddey 2 AST),"[1629647, 1630581]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.07,Made,,,,,7.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,
78,PT05M29.00S,2021-11-02T02:51:45.1Z,1,REGULAR,3pt,Jump Shot,[],1629611,80.46977660972405,6.862745098039213,1610612746,8,14,2021-11-02T02:51:51Z,780000,-216.0,131.0,1,right,MISS T. Mann 25' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M25.00S,2021-11-02T02:51:49.1Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,8,14,2021-11-02T02:51:51Z,790000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
80,PT05M19.00S,2021-11-02T02:51:56.5Z,1,REGULAR,foul,personal,[],1629611,,,1610612760,8,14,2021-11-02T02:52:01Z,800000,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1628983]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
82,PT05M19.00S,2021-11-02T02:52:02.6Z,1,REGULAR,substitution,out,[],201587,,,1610612760,8,14,2021-11-02T02:52:10Z,820000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M19.00S,2021-11-02T02:52:02.6Z,1,REGULAR,substitution,in,[],1628379,,,1610612760,8,14,2021-11-02T02:52:10Z,830000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M19.00S,2021-11-02T02:52:21.2Z,1,REGULAR,substitution,out,[],202324,,,1610612760,8,14,2021-11-02T02:52:28Z,840000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M19.00S,2021-11-02T02:52:21.2Z,1,REGULAR,substitution,in,[],1630177,,,1610612760,8,14,2021-11-02T02:52:28Z,850000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M11.00S,2021-11-02T02:52:31.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630526,14.109724047306173,51.22549019607843,1610612760,8,16,2021-11-02T02:52:35Z,860000,-6.0,80.0,1,left,J. Robinson-Earl 8' floating Jump Shot (2 PTS) (J. Giddey 3 AST),"[1630526, 1630581]",1610612760.0,OKC,floating,,,Robinson-Earl,J. Robinson-Earl,,,,,8.03,Made,,,,,2.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,
