actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-03-17T02:40:34.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-03-17T02:40:34Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M49.00S,2022-03-17T02:40:44.4Z,1,REGULAR,jumpball,recovered,[],202694,,,1610612746,0,0,2022-03-17T02:40:44Z,40000,,,0,,Jump Ball I. Zubac vs. S. Barnes: Tip to M. Morris Sr.,"[202694, 1627826, 1630567]",1610612746.0,LAC,startperiod,M. Morris Sr.,202694.0,Morris Sr.,M. Morris Sr.,Zubac,1627826.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2022-03-17T02:40:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,82.83508541392904,35.5392156862745,1610612746,0,0,2022-03-17T02:41:02Z,70000,-72.0,109.0,1,right,MISS M. Morris Sr. 13' turnaround Shot,[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,13.07,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2022-03-17T02:40:58.3Z,1,REGULAR,rebound,defensive,[],203920,,,1610612761,0,0,2022-03-17T02:41:02Z,80000,,,0,,K. Birch REBOUND (Off:0 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M30.00S,2022-03-17T02:41:03.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,29.48423127463863,23.774509803921575,1610612761,0,3,2022-03-17T02:41:11Z,90000,131.0,225.0,1,left,F. VanVleet 26' 3PT running pullup (3 PTS),[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,26.01,Made,,,,,3.0,,,,,,,,,,,,,,
10,PT11M09.00S,2022-03-17T02:41:24.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,92.69053876478318,39.950980392156865,1610612746,0,3,2022-03-17T02:41:28Z,100000,-50.0,16.0,1,right,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,5.27,Missed,,,,,,,,,,,,,,,,,,,
11,PT11M06.00S,2022-03-17T02:41:27.2Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,0,3,2022-03-17T02:41:28Z,110000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
12,PT11M02.00S,2022-03-17T02:41:30.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,32.50657030223391,43.872549019607845,1610612761,0,6,2022-03-17T02:41:41Z,120000,31.0,253.0,1,left,G. Trent Jr. 25' 3PT running pullup (3 PTS),[1629018],1610612761.0,TOR,running pullup,,,Trent Jr.,G. Trent Jr.,,,,,25.49,Made,,,,,3.0,,,,,,,,,,,,,,
13,PT10M55.00S,2022-03-17T02:41:38.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.47897503285151,49.754901960784316,1610612746,2,6,2022-03-17T02:41:46Z,130000,-1.0,9.0,1,right,I. Zubac DUNK (2 PTS) (R. Jackson 1 AST),"[1627826, 202704]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,0.89,Made,,,,,2.0,R. Jackson,202704.0,1.0,,,,,,,,,,,
15,PT10M35.00S,2022-03-17T02:42:00.1Z,1,REGULAR,foul,personal,['2freethrow'],202704,,,1610612761,2,6,2022-03-17T02:42:15Z,150000,,,0,,R. Jackson shooting personal FOUL (1 PF) (Birch 2 FT),"[202704, 203920]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,2534.0,1.0,0.0,Birch,203920.0,,,,,,
17,PT10M35.00S,2022-03-17T02:42:23.5Z,1,REGULAR,freethrow,1 of 2,[],203920,,,1610612761,2,7,2022-03-17T02:42:44Z,170000,,,0,,K. Birch Free Throw 1 of 2 (1 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
18,PT10M35.00S,2022-03-17T02:42:23.5Z,1,REGULAR,freethrow,2 of 2,[],203920,,,1610612761,2,7,2022-03-17T02:42:44Z,180000,,,0,,MISS K. Birch Free Throw 2 of 2,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M32.00S,2022-03-17T02:42:26.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,7,2022-03-17T02:42:44Z,190000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
