actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M56.00S,2022-02-18T03:41:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,10.430354796320628,54.16666666666667,1610612745,4,2,2022-02-18T03:42:03Z,170000,-21.0,46.0,1,left,D. Schroder driving floating Jump Shot (2 PTS),[203471],1610612745.0,HOU,driving floating,,,Schroder,D. Schroder,,,,,5.0,Made,,,,,2.0,,,,,,,,,,,,,,
18,PT10M40.00S,2022-02-18T03:42:12.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,86.90867279894876,58.33333333333333,1610612746,6,2,2022-02-18T03:42:18Z,180000,42.0,71.0,1,right,M. Morris Sr. 8' fadeaway Jump Shot (2 PTS),[202694],1610612746.0,LAC,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,8.2,Made,,,,,2.0,,,,,,,,,,,,,,
19,PT10M26.00S,2022-02-18T03:42:26.4Z,1,REGULAR,2pt,Jump Shot,[],1630224,23.702365308804204,45.09803921568627,1610612745,6,4,2022-02-18T03:42:31Z,190000,25.0,170.0,1,left,J. Green 17' step back Jump Shot (2 PTS) (G. Mathews 1 AST),"[1630224, 1629726]",1610612745.0,HOU,step back,,,Green,J. Green,,,,,17.21,Made,,,,,2.0,G. Mathews,1629726.0,1.0,,,,,,,,,,,
21,PT10M03.00S,2022-02-18T03:42:49.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,92.95335085413929,54.16666666666667,1610612746,8,4,2022-02-18T03:42:54Z,210000,21.0,14.0,1,right,I. Zubac turnaround Hook (4 PTS),[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,2.49,Made,,,,,4.0,,,,,,,,,,,,,,
22,PT09M53.00S,2022-02-18T03:42:59.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,8.327858081471746,53.18627450980392,1610612745,8,6,2022-02-18T03:43:05Z,220000,-16.0,26.0,1,left,J. Tate fadeaway bank Jump Shot (2 PTS),[1630256],1610612745.0,HOU,fadeaway bank,,,Tate,J. Tate,,,,,3.03,Made,,,,,2.0,,,,,,,,,,,,,,
23,PT09M31.00S,2022-02-18T03:43:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,89.79960578186596,62.745098039215684,1610612746,8,6,2022-02-18T03:43:26Z,230000,64.0,43.0,1,right,MISS T. Mann 7' fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,7.71,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M28.00S,2022-02-18T03:43:25.3Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,8,6,2022-02-18T03:43:26Z,240000,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
25,PT09M22.00S,2022-02-18T03:43:30.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630256,8.327858081471746,50.98039215686275,1610612745,8,8,2022-02-18T03:43:38Z,250000,-5.0,26.0,1,left,J. Tate running Layup (4 PTS),[1630256],1610612745.0,HOU,running,,,Tate,J. Tate,,,,,2.63,Made,,,,,4.0,,,,,,,,,,,,,,
26,PT09M08.00S,2022-02-18T03:43:45.6Z,1,REGULAR,turnover,lost ball,[],1627826,,,1610612746,8,8,2022-02-18T03:43:49Z,260000,,,0,,I. Zubac lost ball TURNOVER (1 TO),"[1627826, 203471]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,1.0,Schroder,203471.0,,,,,,,,
27,PT09M08.00S,2022-02-18T03:43:45.6Z,1,REGULAR,steal,,[],203471,,,1610612745,8,8,2022-02-18T03:43:47Z,270000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M01.00S,2022-02-18T03:43:51.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626174,8.459264126149804,50.0,1610612745,8,10,2022-02-18T03:44:35Z,280000,0.0,27.0,1,left,C. Wood running finger roll Layup (2 PTS) (D. Schroder 1 AST),"[1626174, 203471]",1610612745.0,HOU,running finger roll,,,Wood,C. Wood,,,,,2.7,Made,,,,,2.0,D. Schroder,203471.0,1.0,,,,,,,,,,,
30,PT08M47.00S,2022-02-18T03:44:05.4Z,1,REGULAR,3pt,Jump Shot,[],201587,79.81274638633377,7.843137254901961,1610612746,11,10,2022-02-18T03:44:10Z,300000,-211.0,137.0,1,right,N. Batum 25' 3PT  (3 PTS) (R. Jackson 1 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.16,Made,,,,,3.0,R. Jackson,202704.0,1.0,,,,,,,,,,,
32,PT08M37.00S,2022-02-18T03:44:17.9Z,1,REGULAR,turnover,out-of-bounds,[],203471,,,1610612745,11,10,2022-02-18T03:44:25Z,320000,,,0,,D. Schroder bad pass out-of-bounds TURNOVER (1 TO),[203471],1610612745.0,HOU,bad pass,,,Schroder,D. Schroder,,,,,,,,,,,,,,,1.0,,,,,,,,,,
33,PT08M26.00S,2022-02-18T03:44:41.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629611,87.43429697766098,95.58823529411765,1610612746,14,10,2022-02-18T03:44:45Z,330000,228.0,66.0,1,right,T. Mann 3PT  (3 PTS) (R. Jackson 2 AST),"[1629611, 202704]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,23.72,Made,,,,,3.0,R. Jackson,202704.0,2.0,,,,,,,,,,,
35,PT08M08.00S,2022-02-18T03:44:59.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,9.247700394218143,51.470588235294116,1610612745,14,12,2022-02-18T03:45:04Z,350000,-7.0,34.0,1,left,C. Wood cutting DUNK (4 PTS) (D. Schroder 2 AST),"[1626174, 203471]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,3.52,Made,,,,,4.0,D. Schroder,203471.0,2.0,,,,,,,,,,,
37,PT07M56.00S,2022-02-18T03:45:17.1Z,1,REGULAR,foul,personal,[],1630256,,,1610612746,14,12,2022-02-18T03:45:39Z,370000,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 1627826]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Zubac,1627826.0,,,
39,PT07M46.00S,2022-02-18T03:45:42.6Z,1,REGULAR,2pt,Jump Shot,[],202694,86.12023653088042,30.637254901960787,1610612746,14,12,2022-02-18T03:46:17Z,390000,-97.0,78.0,1,right,MISS M. Morris Sr. 12' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,12.43,Missed,,,,,,,,,,,,,,,,,,,
40,PT07M44.00S,2022-02-18T03:45:44.6Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,14,12,2022-02-18T03:46:17Z,400000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
41,PT07M36.00S,2022-02-18T03:45:48.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203471,9.510512483574246,52.450980392156865,1610612745,14,14,2022-02-18T03:45:59Z,410000,-12.0,37.0,1,left,D. Schroder running Layup (4 PTS),[203471],1610612745.0,HOU,running,,,Schroder,D. Schroder,,,,,3.89,Made,,,,,4.0,,,,,,,,,,,,,,
42,PT07M27.00S,2022-02-18T03:45:57.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,85.20039421813404,58.57843137254902,1610612746,16,14,2022-02-18T03:46:01Z,420000,43.0,87.0,1,right,I. Zubac 9' turnaround Hook (6 PTS) (M. Morris Sr. 2 AST),"[1627826, 202694]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,9.66,Made,,,,,6.0,M. Morris Sr.,202694.0,2.0,,,,,,,,,,,
44,PT07M04.00S,2022-02-18T03:46:21.2Z,1,REGULAR,turnover,lost ball,[],1629726,,,1610612745,16,14,2022-02-18T03:46:29Z,440000,,,0,,G. Mathews lost ball TURNOVER (1 TO),"[1629726, 1627826]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,1.0,Zubac,1627826.0,,,,,,,,
45,PT07M04.00S,2022-02-18T03:46:21.2Z,1,REGULAR,steal,,[],1627826,,,1610612746,16,14,2022-02-18T03:46:25Z,450000,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT06M57.00S,2022-02-18T03:46:27.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202694,71.7969776609724,19.85294117647058,1610612746,19,14,2022-02-18T03:46:39Z,460000,-151.0,213.0,1,right,M. Morris Sr. 26' 3PT running (5 PTS) (R. Jackson 3 AST),"[202694, 202704]",1610612746.0,LAC,running,,,Morris Sr.,M. Morris Sr.,,,,,26.06,Made,,,,,5.0,R. Jackson,202704.0,3.0,,,,,,,,,,,
48,PT06M40.00S,2022-02-18T03:46:44.2Z,1,REGULAR,3pt,Jump Shot,[],1630256,26.987516425755587,82.35294117647058,1610612745,19,14,2022-02-18T03:46:51Z,480000,-162.0,201.0,1,left,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
49,PT06M39.00S,2022-02-18T03:46:46.4Z,1,REGULAR,rebound,offensive,[],1629726,,,1610612745,19,14,2022-02-18T03:46:46Z,490000,,,0,,G. Mathews REBOUND (Off:1 Def:0),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,48.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
50,PT06M39.00S,2022-02-18T03:46:48.4Z,1,REGULAR,foul,personal,['2freethrow'],202694,,,1610612745,19,14,2022-02-18T03:49:35Z,500000,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Wood 2 FT),"[202694, 1626174]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Wood,1626174.0,,,
52,PT06M39.00S,2022-02-18T03:46:56.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,19,14,2022-02-18T03:46:56Z,520000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M39.00S,2022-02-18T03:50:06.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612745,19,14,2022-02-18T03:50:25Z,530000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
54,PT06M39.00S,2022-02-18T03:50:06.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,19,14,2022-02-18T03:50:25Z,540000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,
55,PT06M39.00S,2022-02-18T03:50:06.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612745,19,14,2022-02-18T03:50:25Z,550000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M36.00S,2022-02-18T03:50:09.6Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,19,14,2022-02-18T03:50:25Z,560000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
57,PT06M25.00S,2022-02-18T03:50:34.5Z,1,REGULAR,turnover,bad pass,[],202704,,,1610612746,19,14,2022-02-18T03:50:38Z,570000,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 203471]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,1.0,Schroder,203471.0,,,,,,,,
58,PT06M25.00S,2022-02-18T03:50:34.5Z,1,REGULAR,steal,,[],203471,,,1610612745,19,14,2022-02-18T03:50:36Z,580000,,,0,,D. Schroder STEAL (2 STL),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M16.00S,2022-02-18T03:50:44.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626174,17.526281208935615,55.14705882352941,1610612745,19,14,2022-02-18T03:50:55Z,590000,-26.0,112.0,1,left,MISS C. Wood 11' turnaround Shot,[1626174],1610612745.0,HOU,turnaround,,,Wood,C. Wood,,,,,11.51,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M13.00S,2022-02-18T03:50:47.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,19,14,2022-02-18T03:50:50Z,600000,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,59.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
61,PT06M05.00S,2022-02-18T03:50:54.7Z,1,REGULAR,3pt,Jump Shot,[],202704,72.7168199737188,18.382352941176478,1610612746,22,14,2022-02-18T03:50:59Z,610000,-158.0,204.0,1,right,R. Jackson 25' 3PT  (5 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,25.81,Made,,,,,5.0,,,,,,,,,,,,,,
62,PT05M54.00S,2022-02-18T03:51:09.4Z,1,REGULAR,3pt,Jump Shot,[],1629726,13.140604467805517,96.30055147058823,1610612745,22,14,2022-02-18T03:52:34Z,620000,-232.0,71.0,1,left,MISS G. Mathews 24' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
63,PT05M52.00S,2022-02-18T03:51:11.4Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,22,14,2022-02-18T03:52:34Z,630000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
64,PT05M47.00S,2022-02-18T03:51:17.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629611,87.0400788436268,52.450980392156865,1610612746,22,14,2022-02-18T03:52:59Z,640000,12.0,69.0,1,right,MISS T. Mann 7' running Layup,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,7.04,Missed,,,,,,,,,,,,,,,,,,,
65,PT05M46.00S,2022-02-18T03:51:18.2Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612746,22,14,2022-02-18T03:52:59Z,650000,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,64.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
66,PT05M46.00S,2022-02-18T03:51:19.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629611,94.40999984741211,50.0,1610612746,24,14,2022-02-18T03:53:09Z,660000,0.0,0.0,1,right,T. Mann tip Layup (5 PTS),[1629611],1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,,
67,PT05M31.00S,2022-02-18T03:51:29.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,8.722076215505908,50.98039215686275,1610612745,24,16,2022-02-18T03:51:41Z,670000,-5.0,29.0,1,left,J. Tate driving bank Hook (6 PTS) (C. Wood 1 AST),"[1630256, 1626174]",1610612745.0,HOU,driving bank,,,Tate,J. Tate,,,,,2.99,Made,,,,,6.0,C. Wood,1626174.0,1.0,,,,,,,,,,,
69,PT05M08.00S,2022-02-18T03:51:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,92.42772667542707,46.568627450980394,1610612746,24,16,2022-02-18T03:51:58Z,690000,-17.0,19.0,1,right,MISS I. Zubac cutting Layup,[1627826],1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M05.00S,2022-02-18T03:51:55.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,24,16,2022-02-18T03:51:55Z,700000,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,69.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
71,PT04M58.00S,2022-02-18T03:52:01.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202694,70.48291721419186,21.813725490196077,1610612746,27,16,2022-02-18T03:52:05Z,710000,-141.0,225.0,1,right,M. Morris Sr. 26' 3PT  (8 PTS) (R. Jackson 4 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,26.55,Made,,,,,8.0,R. Jackson,202704.0,4.0,,,,,,,,,,,
73,PT04M47.00S,2022-02-18T03:52:12.3Z,1,REGULAR,3pt,Jump Shot,[],1630256,24.885019710906704,86.02941176470588,1610612745,27,19,2022-02-18T03:52:17Z,730000,-180.0,181.0,1,left,J. Tate 25' 3PT  (9 PTS) (G. Mathews 2 AST),"[1630256, 1629726]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.56,Made,,,,,9.0,G. Mathews,1629726.0,2.0,,,,,,,,,,,
75,PT04M35.00S,2022-02-18T03:52:25.6Z,1,REGULAR,3pt,Jump Shot,[],202694,92.69053876478318,3.9215686274509807,1610612746,27,19,2022-02-18T03:52:30Z,750000,-230.0,16.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,23.1,Missed,,,,,,,,,,,,,,,,,,,
76,PT04M32.00S,2022-02-18T03:52:28.6Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,27,19,2022-02-18T03:52:30Z,760000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
77,PT04M28.00S,2022-02-18T03:52:34.8Z,1,REGULAR,foul,personal,['2freethrow'],202694,,,1610612745,27,19,2022-02-18T03:52:41Z,770000,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Schroder 2 FT),"[202694, 203471]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Schroder,203471.0,,,
79,PT04M28.00S,2022-02-18T03:53:06.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203471,,,1610612745,27,20,2022-02-18T03:53:06Z,790000,,,0,,D. Schroder Free Throw 1 of 2 (5 PTS),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
80,PT04M28.00S,2022-02-18T03:53:06.9Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,27,20,2022-02-18T03:53:28Z,800000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M28.00S,2022-02-18T03:53:06.9Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,27,20,2022-02-18T03:53:28Z,810000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M28.00S,2022-02-18T03:53:06.9Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,27,20,2022-02-18T03:53:28Z,820000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M28.00S,2022-02-18T03:53:06.9Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,27,20,2022-02-18T03:53:28Z,830000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M28.00S,2022-02-18T03:53:29.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203471,,,1610612745,27,21,2022-02-18T03:53:29Z,840000,,,0,,D. Schroder Free Throw 2 of 2 (6 PTS),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
85,PT04M16.00S,2022-02-18T03:53:44.1Z,1,REGULAR,turnover,out-of-bounds,[],202694,,,1610612746,27,21,2022-02-18T03:53:50Z,850000,,,0,,M. Morris Sr. bad pass out-of-bounds TURNOVER (1 TO),[202694],1610612746.0,LAC,bad pass,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,1.0,,,1204.0,,,,,,,
86,PT04M03.00S,2022-02-18T03:53:58.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203471,16.212220762155056,79.16666666666666,1610612745,27,21,2022-02-18T03:55:40Z,860000,-146.0,100.0,1,left,MISS D. Schroder 17' pullup Shot,[203471],1610612745.0,HOU,pullup,,,Schroder,D. Schroder,,,,,17.67,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M01.00S,2022-02-18T03:54:00.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,27,21,2022-02-18T03:54:05Z,870000,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,86.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
88,PT03M54.00S,2022-02-18T03:54:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,94.26741130091985,43.627450980392155,1610612746,27,21,2022-02-18T03:54:31Z,880000,-32.0,1.0,1,right,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,3.19,Missed,,,,,,,,,,,,,,,,,,,
89,PT03M54.00S,2022-02-18T03:54:07.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,27,21,2022-02-18T03:54:19Z,890000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,
