actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
24,PT09M58.00S,2021-11-28T20:42:56.0Z,1,REGULAR,turnover,bad pass,[],202331,,,1610612746,2,3,2021-11-28T20:43:00Z,240000,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 203952]",1610612746.0,LAC,,,,George,P. George,,,,,1.0,Wiggins,203952.0,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2021-11-28T20:42:56.0Z,1,REGULAR,steal,,[],203952,,,1610612744,2,3,2021-11-28T20:42:58Z,250000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M54.00S,2021-11-28T20:43:00.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203952,6.093955321944804,49.754901960784316,1610612744,2,5,2021-11-28T20:43:09Z,260000,1.0,5.0,1,left,A. Wiggins running DUNK (2 PTS) (S. Curry 1 AST),"[203952, 201939]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,,,,0.49,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,
28,PT09M40.00S,2021-11-28T20:43:13.4Z,1,REGULAR,3pt,Jump Shot,[],202339,74.55650459921156,17.64705882352942,1610612746,5,5,2021-11-28T20:43:18Z,280000,-162.0,187.0,1,right,E. Bledsoe 24' 3PT  (3 PTS) (I. Zubac 1 AST),"[202339, 1627826]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,24.71,Made,3.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,,
30,PT09M25.00S,2021-11-28T20:43:29.0Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,5,5,2021-11-28T20:43:32Z,300000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1627826]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,1.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,
31,PT09M25.00S,2021-11-28T20:43:29.0Z,1,REGULAR,steal,,[],1627826,,,1610612746,5,5,2021-11-28T20:43:30Z,310000,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M06.00S,2021-11-28T20:43:48.1Z,1,REGULAR,turnover,lost ball,[],202331,,,1610612746,5,5,2021-11-28T20:43:53Z,320000,,,0,,P. George lost ball TURNOVER (2 TO),"[202331, 201939]",1610612746.0,LAC,,,,George,P. George,,,,,2.0,Curry,201939.0,,,,,,,,,,,,,,,,,,
33,PT09M06.00S,2021-11-28T20:43:48.1Z,1,REGULAR,steal,,[],201939,,,1610612744,5,5,2021-11-28T20:43:50Z,330000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M06.00S,2021-11-28T20:43:51.8Z,1,REGULAR,foul,personal,[],202704,,,1610612744,5,5,2021-11-28T20:44:08Z,340000,,,0,,R. Jackson take personal FOUL (1 PF),"[202704, 1629673]",1610612746.0,LAC,take,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Poole,1629673.0,,,
36,PT08M49.00S,2021-11-28T20:44:24.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629673,10.036136662286467,70.34313725490196,1610612744,5,5,2021-11-28T20:44:30Z,360000,-102.0,42.0,1,left,MISS J. Poole 11' driving floating Shot - blocked,"[1629673, 202339]",1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,,,,11.0,Missed,,,,,,,,,,,,,,Bledsoe,202339.0,
37,PT08M49.00S,2021-11-28T20:44:24.7Z,1,REGULAR,block,,[],202339,,,1610612744,5,5,2021-11-28T20:44:28Z,370000,,,0,,E. Bledsoe BLOCK (1 BLK),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M44.00S,2021-11-28T20:44:29.7Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,5,5,2021-11-28T20:44:30Z,380000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,
39,PT08M42.00S,2021-11-28T20:44:32.2Z,1,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612746,5,5,2021-11-28T20:44:38Z,390000,,,0,,K. Looney shooting personal FOUL (1 PF) (Zubac 2 FT),"[1626172, 1627826]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Zubac,1627826.0,,,
41,PT08M42.00S,2021-11-28T20:44:58.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627826,,,1610612746,6,5,2021-11-28T20:44:58Z,410000,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
42,PT08M42.00S,2021-11-28T20:45:13.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627826,,,1610612746,7,5,2021-11-28T20:45:13Z,420000,,,0,,I. Zubac Free Throw 2 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
43,PT08M25.00S,2021-11-28T20:45:36.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.408015768725363,54.411764705882355,1610612744,7,7,2021-11-28T20:45:41Z,430000,-22.0,17.0,1,left,K. Looney Layup (2 PTS) (D. Green 2 AST),"[1626172, 203110]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,2.79,Made,2.0,D. Green,203110.0,2.0,,,,,,,,,,,,
45,PT08M25.00S,2021-11-28T20:45:38.5Z,1,REGULAR,foul,personal,['1freethrow'],202704,,,1610612744,7,7,2021-11-28T20:45:43Z,450000,,,0,,R. Jackson shooting personal FOUL (2 PF) (Looney 1 FT),"[202704, 1626172]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Looney,1626172.0,,,
47,PT08M25.00S,2021-11-28T20:46:00.2Z,1,REGULAR,substitution,out,[],202704,,,1610612744,7,7,2021-11-28T20:46:05Z,470000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M25.00S,2021-11-28T20:46:00.2Z,1,REGULAR,substitution,in,[],1628379,,,1610612744,7,7,2021-11-28T20:46:05Z,480000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M25.00S,2021-11-28T20:46:18.1Z,1,REGULAR,freethrow,1 of 1,[],1626172,,,1610612744,7,7,2021-11-28T20:46:21Z,490000,,,0,,MISS K. Looney Free Throw 1 of 1,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,Missed,,,,,,,,,,,,,,,,
50,PT08M22.00S,2021-11-28T20:46:21.1Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,7,7,2021-11-28T20:46:21Z,500000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,
51,PT08M16.00S,2021-11-28T20:46:27.4Z,1,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,7,7,2021-11-28T20:46:35Z,510000,,,0,,P. George bad pass out-of-bounds TURNOVER (3 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,3.0,,,,,,,,,,,,,204058.0,,,,,,,
52,PT08M01.00S,2021-11-28T20:46:47.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,28.038764783180028,80.14705882352942,1610612744,7,10,2021-11-28T20:46:52Z,520000,-151.0,211.0,1,left,A. Wiggins 25' 3PT  (5 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,25.94,Made,5.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,
54,PT07M39.00S,2021-11-28T20:47:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,83.09789750328515,53.18627450980392,1610612746,9,10,2021-11-28T20:47:13Z,540000,16.0,106.0,1,right,L. Kennard 10' driving floating Jump Shot (2 PTS) (M. Morris Sr. 1 AST),"[1628379, 202694]",1610612746.0,LAC,driving floating,,,Kennard,L. Kennard,,,,,,,,10.76,Made,2.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,,,
56,PT07M25.00S,2021-11-28T20:47:22.7Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,9,10,2021-11-28T20:47:26Z,560000,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 1628379]",1610612744.0,GSW,,,,Green,D. Green,,,,,2.0,Kennard,1628379.0,,,,,,,,,,,,,,,,,,
57,PT07M25.00S,2021-11-28T20:47:22.7Z,1,REGULAR,steal,,[],1628379,,,1610612746,9,10,2021-11-28T20:47:25Z,570000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M20.00S,2021-11-28T20:47:27.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202331,93.08475689881735,56.127450980392155,1610612746,9,10,2021-11-28T20:47:34Z,580000,31.0,13.0,1,right,MISS P. George running Layup - blocked,"[202331, 203952]",1610612746.0,LAC,running,,,George,P. George,,,,,,,,3.31,Missed,,,,,,,,,,,,,,Wiggins,203952.0,
59,PT07M20.00S,2021-11-28T20:47:27.7Z,1,REGULAR,block,,[],203952,,,1610612746,9,10,2021-11-28T20:47:30Z,590000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M17.00S,2021-11-28T20:47:30.7Z,1,REGULAR,rebound,offensive,[],202339,,,1610612746,9,10,2021-11-28T20:47:34Z,600000,,,0,,E. Bledsoe REBOUND (Off:1 Def:0),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,58.0,1.0,0.0,1.0,,,,,,,,
61,PT07M10.00S,2021-11-28T20:47:37.9Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202331,88.48554533508542,79.41176470588235,1610612746,11,10,2021-11-28T20:47:43Z,610000,147.0,56.0,1,right,P. George 15' fadeaway Jump Shot (4 PTS),[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,,,,15.73,Made,4.0,,,,,,,,,,,,,,,
62,PT06M52.00S,2021-11-28T20:47:55.9Z,1,REGULAR,3pt,Jump Shot,[],1629673,20.68002628120894,10.539215686274503,1610612744,11,10,2021-11-28T20:48:03Z,620000,197.0,142.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,24.3,Missed,,,,,,,,,,,,,,,,
63,PT06M52.00S,2021-11-28T20:47:55.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,11,10,2021-11-28T20:48:03Z,630000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,
64,PT06M52.00S,2021-11-28T20:48:00.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,11,10,2021-11-28T20:48:00Z,640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M52.00S,2021-11-28T20:48:03.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,11,10,2021-11-28T20:48:03Z,650000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M35.00S,2021-11-28T20:51:17.8Z,1,REGULAR,2pt,Jump Shot,[],1628379,82.44086727989487,75.24509803921569,1610612746,11,10,2021-11-28T20:51:21Z,660000,126.0,113.0,1,right,MISS L. Kennard 16' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,,,,16.91,Missed,,,,,,,,,,,,,,,,
67,PT06M32.00S,2021-11-28T20:51:20.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,11,10,2021-11-28T20:51:20Z,670000,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,66.0,3.0,2.0,1.0,,,,,,,,
68,PT06M30.00S,2021-11-28T20:51:22.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202339,67.9862023653088,44.607843137254896,1610612746,11,10,2021-11-28T20:51:27Z,680000,-27.0,248.0,1,right,MISS E. Bledsoe 24' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,24.99,Missed,,,,,,,,,,,,,,,,
69,PT06M28.00S,2021-11-28T20:51:24.6Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,11,10,2021-11-28T20:51:24Z,690000,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,68.0,4.0,2.0,2.0,,,,,,,,
70,PT06M26.00S,2021-11-28T20:51:26.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,92.95335085413929,57.84313725490196,1610612746,13,10,2021-11-28T20:51:33Z,700000,39.0,14.0,1,right,I. Zubac bank Hook (4 PTS),[1627826],1610612746.0,LAC,bank,,,Zubac,I. Zubac,,,,,,,,4.15,Made,4.0,,,,,,,,,,,,,,,
71,PT06M09.00S,2021-11-28T20:51:43.5Z,1,REGULAR,3pt,Jump Shot,[],203952,20.811432325886997,10.049019607843135,1610612744,13,10,2021-11-28T20:51:48Z,710000,200.0,143.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,24.58,Missed,,,,,,,,,,,,,,,,
72,PT06M06.00S,2021-11-28T20:51:46.5Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,13,10,2021-11-28T20:51:48Z,720000,,,0,,E. Bledsoe REBOUND (Off:1 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,71.0,2.0,1.0,1.0,,,,,,,,
73,PT05M58.00S,2021-11-28T20:51:57.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202694,90.5880420499343,49.50980392156863,1610612746,15,10,2021-11-28T20:52:01Z,730000,-2.0,36.0,1,right,M. Morris Sr. driving Hook (2 PTS),[202694],1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,,,,3.61,Made,2.0,,,,,,,,,,,,,,,
74,PT05M58.00S,2021-11-28T20:52:00.8Z,1,REGULAR,foul,personal,['1freethrow'],203952,,,1610612746,15,10,2021-11-28T20:52:07Z,740000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Morris Sr. 1 FT),"[203952, 202694]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Morris Sr.,202694.0,,,
76,PT05M58.00S,2021-11-28T20:52:12.4Z,1,REGULAR,substitution,out,[],201939,,,1610612746,15,10,2021-11-28T20:52:18Z,760000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M58.00S,2021-11-28T20:52:12.4Z,1,REGULAR,substitution,in,[],1627780,,,1610612746,15,10,2021-11-28T20:52:18Z,770000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M58.00S,2021-11-28T20:52:34.6Z,1,REGULAR,freethrow,1 of 1,[],202694,,,1610612746,16,10,2021-11-28T20:52:34Z,780000,,,0,,M. Morris Sr. Free Throw 1 of 1 (3 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
79,PT05M39.00S,2021-11-28T20:52:55.5Z,1,REGULAR,3pt,Jump Shot,[],1627780,6.750985545335084,4.411764705882348,1610612744,16,10,2021-11-28T20:53:00Z,790000,228.0,11.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,22.82,Missed,,,,,,,,,,,,,,,,
80,PT05M34.00S,2021-11-28T20:53:00.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,10,2021-11-28T20:53:00Z,800000,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,79.0,5.0,3.0,2.0,,,,,,,,
81,PT05M28.00S,2021-11-28T20:53:07.0Z,1,REGULAR,2pt,Jump Shot,[],202331,89.14257555847568,78.92156862745098,1610612746,16,10,2021-11-28T20:53:12Z,810000,145.0,50.0,1,right,MISS P. George 15' step back Shot,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,15.29,Missed,,,,,,,,,,,,,,,,
82,PT05M26.00S,2021-11-28T20:53:09.3Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,16,10,2021-11-28T20:53:09Z,820000,,,0,,I. Zubac REBOUND (Off:3 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,81.0,6.0,3.0,3.0,,,,,,,,
83,PT05M26.00S,2021-11-28T20:53:13.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,16,10,2021-11-28T20:53:13Z,830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M26.00S,2021-11-28T20:53:15.0Z,1,REGULAR,substitution,out,[],1626172,,,1610612746,16,10,2021-11-28T20:53:18Z,840000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M26.00S,2021-11-28T20:53:15.0Z,1,REGULAR,substitution,in,[],203490,,,1610612746,16,10,2021-11-28T20:53:18Z,850000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M16.00S,2021-11-28T20:53:37.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202339,82.04664914586071,62.00980392156863,1610612746,16,10,2021-11-28T20:58:06Z,860000,60.0,116.0,1,right,MISS E. Bledsoe 13' fadeaway Shot,[202339],1610612746.0,LAC,fadeaway,,,Bledsoe,E. Bledsoe,,,,,,,,13.09,Missed,,,,,,,,,,,,,,,,
87,PT05M13.00S,2021-11-28T20:53:40.6Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,16,10,2021-11-28T20:53:42Z,870000,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,
88,PT05M02.00S,2021-11-28T20:53:54.4Z,1,REGULAR,turnover,traveling,[],203952,,,1610612744,16,10,2021-11-28T20:54:00Z,880000,,,0,,A. Wiggins traveling TURNOVER (1 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,1.0,,,,,,,,,,,,,101283.0,,,,,,,
