actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
20,PT10M25.00S,2022-01-08T20:43:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,87.43429697766098,36.029411764705884,1610612763,7,4,2022-01-08T20:43:49Z,200000,-70.0,66.0,1,right,T. Jones 9' driving floating Jump Shot (2 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,9.59,Made,2.0,,,,,,,,,,,,,,,,,,
21,PT10M00.00S,2022-01-08T20:44:09.2Z,1,REGULAR,3pt,Jump Shot,[],202704,30.27266754270697,27.696078431372555,1610612746,10,4,2022-01-08T20:44:17Z,210000,112.0,232.0,1,left,R. Jackson 25' 3PT  (8 PTS) (A. Coffey 2 AST),"[202704, 1629599]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,25.75,Made,8.0,A. Coffey,1629599.0,2.0,,,,,,,,,,,,,,,
23,PT09M41.00S,2022-01-08T20:44:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,87.82851511169514,55.14705882352941,1610612763,10,4,2022-01-08T20:45:39Z,230000,26.0,62.0,1,right,MISS J. Jackson Jr. 6' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,6.7,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M38.00S,2022-01-08T20:44:32.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,10,4,2022-01-08T20:44:41Z,240000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,
25,PT09M26.00S,2022-01-08T20:44:44.2Z,1,REGULAR,3pt,Jump Shot,[],202694,15.160972404730614,96.81372549019608,1610612746,13,4,2022-01-08T20:44:50Z,250000,-234.0,90.0,1,left,M. Morris Sr. 25' 3PT  (3 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.08,Made,3.0,,,,,,,,,,,,,,,,,,
26,PT09M24.00S,2022-01-08T20:45:18.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,13,4,2022-01-08T20:45:18Z,260000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M08.00S,2022-01-08T20:48:01.3Z,1,REGULAR,3pt,Jump Shot,[],1629681,78.10446780551905,89.95098039215686,1610612763,13,7,2022-01-08T20:48:06Z,270000,200.0,153.0,1,right,K. Tillie 25' 3PT  (3 PTS) (D. Bane 1 AST),"[1629681, 1630217]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,25.18,Made,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,,
29,PT08M53.00S,2022-01-08T20:48:15.9Z,1,REGULAR,2pt,Jump Shot,[],202694,23.4395532194481,34.06862745098039,1610612746,15,7,2022-01-08T20:48:22Z,290000,80.0,168.0,1,left,M. Morris Sr. 18' pullup Jump Shot (5 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,18.58,Made,5.0,,,,,,,,,,,,,,,,,,
30,PT08M40.00S,2022-01-08T20:48:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.29632063074901,44.85294117647059,1610612763,15,7,2022-01-08T20:48:37Z,300000,-26.0,20.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1627826]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,3.25,Missed,,,,,,,,,,,,,,Zubac,1627826.0,,,,
31,PT08M40.00S,2022-01-08T20:48:28.5Z,1,REGULAR,block,,[],1627826,,,1610612763,15,7,2022-01-08T20:48:31Z,310000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT08M36.00S,2022-01-08T20:48:32.5Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,15,7,2022-01-08T20:48:37Z,320000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,
33,PT08M36.00S,2022-01-08T20:48:35.0Z,1,REGULAR,foul,personal,[],202694,,,1610612763,15,7,2022-01-08T20:48:43Z,330000,,,0,,M. Morris Sr. personal FOUL (1 PF),"[202694, 1630217]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,1201.0,1.0,0.0,Bane,1630217.0,,,,,,
35,PT08M28.00S,2022-01-08T20:49:00.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,75.607752956636,15.196078431372555,1610612763,15,7,2022-01-08T20:49:08Z,350000,-174.0,177.0,1,right,MISS T. Jones 24' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M23.00S,2022-01-08T20:49:05.7Z,1,REGULAR,rebound,offensive,[],1628415,,,1610612763,15,7,2022-01-08T20:49:08Z,360000,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,35.0,1.0,0.0,1.0,,,,,,,,,,,
37,PT08M23.00S,2022-01-08T20:49:05.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,94.40999984741211,50.0,1610612763,15,9,2022-01-08T20:49:05Z,370000,0.0,0.0,1,right,D. Brooks tip Layup (2 PTS),[1628415],1610612763.0,MEM,tip,,,Brooks,D. Brooks,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
38,PT08M06.00S,2022-01-08T20:49:22.0Z,1,REGULAR,2pt,Jump Shot,[],202694,25.804862023653087,38.725490196078425,1610612746,15,9,2022-01-08T20:49:30Z,380000,56.0,190.0,1,left,MISS M. Morris Sr. 19' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,19.83,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M03.00S,2022-01-08T20:49:25.0Z,1,REGULAR,rebound,offensive,[],1629599,,,1610612746,15,9,2022-01-08T20:49:30Z,390000,,,0,,A. Coffey REBOUND (Off:1 Def:0),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,38.0,1.0,0.0,1.0,,,,,,,,,,,
40,PT07M54.00S,2022-01-08T20:49:34.7Z,1,REGULAR,turnover,lost ball,[],1629599,,,1610612746,15,9,2022-01-08T20:49:42Z,400000,,,0,,A. Coffey lost ball TURNOVER (1 TO),"[1629599, 1629681]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,1.0,Tillie,1629681.0,
41,PT07M54.00S,2022-01-08T20:49:34.7Z,1,REGULAR,steal,,[],1629681,,,1610612763,15,9,2022-01-08T20:49:36Z,410000,,,0,,K. Tillie STEAL (1 STL),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M54.00S,2022-01-08T20:49:37.4Z,1,REGULAR,foul,personal,[],1629599,,,1610612763,15,9,2022-01-08T20:49:52Z,420000,,,0,,A. Coffey take personal FOUL (1 PF),"[1629599, 1629681]",1610612746.0,LAC,take,,,Coffey,A. Coffey,,,,,,,,,,,,,,,2882.0,1.0,0.0,Tillie,1629681.0,,,,,,
44,PT07M45.00S,2022-01-08T20:49:59.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,89.53679369250986,36.274509803921575,1610612763,15,11,2022-01-08T20:50:07Z,440000,-69.0,46.0,1,right,J. Jackson Jr. 8' driving floating bank Jump Shot (4 PTS) (T. Jones 1 AST),"[1628991, 1626145]",1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,8.25,Made,4.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,,
46,PT07M32.00S,2022-01-08T20:50:12.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,10.036136662286467,54.90196078431372,1610612746,15,11,2022-01-08T20:50:18Z,460000,-25.0,42.0,1,left,MISS R. Jackson driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,4.85,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M29.00S,2022-01-08T20:50:15.2Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,15,11,2022-01-08T20:50:18Z,470000,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,,
48,PT07M29.00S,2022-01-08T20:50:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,17,11,2022-01-08T20:50:15Z,480000,0.0,0.0,1,left,I. Zubac tip Layup (4 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
49,PT07M18.00S,2022-01-08T20:50:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,86.64586070959264,49.754901960784316,1610612763,17,13,2022-01-08T20:50:32Z,490000,-1.0,73.0,1,right,T. Jones 7' driving floating Jump Shot (4 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,7.3,Made,4.0,,,,,,,,,,,,,,,,,,
50,PT07M02.00S,2022-01-08T20:50:42.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,15.423784494086718,61.029411764705884,1610612746,17,13,2022-01-08T20:50:49Z,500000,-55.0,92.0,1,left,MISS M. Morris Sr. 10' Jump Shot,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,10.77,Missed,,,,,,,,,,,,,,,,,,,
51,PT06M57.00S,2022-01-08T20:50:47.6Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,17,13,2022-01-08T20:50:49Z,510000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,
52,PT06M49.00S,2022-01-08T20:50:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,85.72601839684626,57.84313725490196,1610612763,17,13,2022-01-08T20:51:09Z,520000,39.0,82.0,1,right,MISS T. Jones 9' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,9.06,Missed,,,,,,,,,,,,,,,,,,,
53,PT06M37.00S,2022-01-08T20:51:07.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,17,13,2022-01-08T20:51:07Z,530000,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,52.0,3.0,2.0,1.0,,,,,,,,,,,
54,PT06M31.00S,2022-01-08T20:51:13.9Z,1,REGULAR,3pt,Jump Shot,[],201587,13.18988173455979,97.05882352941177,1610612746,20,13,2022-01-08T20:51:19Z,540000,-235.0,71.0,1,left,N. Batum 24' 3PT  (3 PTS) (M. Morris Sr. 1 AST),"[201587, 202694]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,24.59,Made,3.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,,,,,,
56,PT06M11.00S,2022-01-08T20:51:33.4Z,1,REGULAR,2pt,Jump Shot,[],1628415,84.67477003942182,81.86274509803921,1610612763,20,13,2022-01-08T20:52:59Z,560000,159.0,92.0,1,right,MISS D. Brooks 18' step back Shot,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,18.38,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M07.00S,2022-01-08T20:51:37.4Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,20,13,2022-01-08T20:51:40Z,570000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,
58,PT06M01.00S,2022-01-08T20:51:45.4Z,1,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612746,20,13,2022-01-08T20:51:50Z,580000,,,0,,D. Brooks shooting personal FOUL (2 PF) (Jackson 2 FT),"[1628415, 202704]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,,,,,1201.0,2.0,0.0,Jackson,202704.0,,,,,,
60,PT06M01.00S,2022-01-08T20:51:57.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,20,13,2022-01-08T20:52:11Z,600000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M01.00S,2022-01-08T20:51:57.4Z,1,REGULAR,substitution,out,[],1628415,,,1610612746,20,13,2022-01-08T20:52:11Z,610000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M01.00S,2022-01-08T20:51:57.4Z,1,REGULAR,substitution,out,[],1629681,,,1610612746,20,13,2022-01-08T20:52:11Z,620000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M01.00S,2022-01-08T20:51:57.4Z,1,REGULAR,substitution,in,[],201586,,,1610612746,20,13,2022-01-08T20:52:11Z,630000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M01.00S,2022-01-08T20:51:57.4Z,1,REGULAR,substitution,in,[],1629634,,,1610612746,20,13,2022-01-08T20:52:11Z,640000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M01.00S,2022-01-08T20:51:57.4Z,1,REGULAR,substitution,in,[],1630533,,,1610612746,20,13,2022-01-08T20:52:11Z,650000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M01.00S,2022-01-08T20:52:32.4Z,1,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,21,13,2022-01-08T20:52:32Z,660000,,,0,,R. Jackson Free Throw 1 of 2 (9 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
67,PT06M01.00S,2022-01-08T20:53:04.2Z,1,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,22,13,2022-01-08T20:53:04Z,670000,,,0,,R. Jackson Free Throw 2 of 2 (10 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
68,PT05M50.00S,2022-01-08T20:53:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,87.43429697766098,60.294117647058826,1610612763,22,13,2022-01-08T20:53:23Z,680000,51.0,66.0,1,right,MISS Z. Williams 8' driving Layup,[1630533],1610612763.0,MEM,driving,,,Williams,Z. Williams,,,,,8.34,Missed,,,,,,,,,,,,,,,,,,,
69,PT05M48.00S,2022-01-08T20:53:18.5Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,22,13,2022-01-08T20:53:23Z,690000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,
70,PT05M40.00S,2022-01-08T20:53:26.3Z,1,REGULAR,3pt,Jump Shot,[],201587,17.394875164257556,97.30392156862744,1610612746,22,13,2022-01-08T20:53:34Z,700000,-237.0,111.0,1,left,MISS N. Batum 26' 3PT - blocked,"[201587, 1628991]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.13,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,
71,PT05M40.00S,2022-01-08T20:53:26.3Z,1,REGULAR,block,,[],1628991,,,1610612746,22,13,2022-01-08T20:53:29Z,710000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M36.00S,2022-01-08T20:53:30.3Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,22,13,2022-01-08T20:53:34Z,720000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,
73,PT05M30.00S,2022-01-08T20:53:37.0Z,1,REGULAR,3pt,Jump Shot,[],1628991,71.66557161629436,83.08823529411765,1610612763,22,13,2022-01-08T20:53:42Z,730000,165.0,214.0,1,right,MISS J. Jackson Jr. 27' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,,
74,PT05M27.00S,2022-01-08T20:53:40.0Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,22,13,2022-01-08T20:53:42Z,740000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,73.0,2.0,2.0,0.0,,,,,,,,,,,
75,PT05M19.00S,2022-01-08T20:53:48.0Z,1,REGULAR,2pt,Jump Shot,[],202694,25.673455978975028,59.068627450980394,1610612746,22,13,2022-01-08T20:53:54Z,750000,-45.0,189.0,1,left,MISS M. Morris Sr. 19' step back Shot,[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,19.42,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M16.00S,2022-01-08T20:53:51.0Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,22,13,2022-01-08T20:53:54Z,760000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,,
77,PT05M11.00S,2022-01-08T20:53:55.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629634,93.34756898817345,53.18627450980392,1610612763,22,13,2022-01-08T20:54:05Z,770000,16.0,10.0,1,right,MISS B. Clarke running reverse Layup,[1629634],1610612763.0,MEM,running reverse,,,Clarke,B. Clarke,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M09.00S,2022-01-08T20:53:57.5Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,22,13,2022-01-08T20:54:05Z,780000,,,0,,S. Ibaka REBOUND (Off:0 Def:2),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,77.0,2.0,2.0,0.0,,,,,,,,,,,
79,PT05M01.00S,2022-01-08T20:54:05.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201586,7.670827858081481,55.14705882352941,1610612746,22,13,2022-01-08T20:54:14Z,790000,-26.0,20.0,1,left,MISS S. Ibaka driving bank Hook,[201586],1610612746.0,LAC,driving bank,,,Ibaka,S. Ibaka,,,,,3.23,Missed,,,,,,,,,,,,,,,,,,,
80,PT04M59.00S,2022-01-08T20:54:07.2Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,22,13,2022-01-08T20:54:14Z,800000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,
81,PT04M51.00S,2022-01-08T20:54:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,93.74178712220763,46.568627450980394,1610612763,22,15,2022-01-08T20:54:27Z,810000,-17.0,6.0,1,right,T. Jones driving Layup (6 PTS),[1626145],1610612763.0,MEM,driving,,,Jones,T. Jones,,,,,1.83,Made,6.0,,,,,,,,,,,,,,,,,,
82,PT04M51.00S,2022-01-08T20:54:19.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,22,15,2022-01-08T20:54:19Z,820000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M51.00S,2022-01-08T20:57:13.0Z,1,REGULAR,substitution,out,[],202704,,,1610612746,22,15,2022-01-08T20:57:27Z,830000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M51.00S,2022-01-08T20:57:13.0Z,1,REGULAR,substitution,out,[],201587,,,1610612746,22,15,2022-01-08T20:57:27Z,840000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M51.00S,2022-01-08T20:57:13.0Z,1,REGULAR,substitution,out,[],1630217,,,1610612746,22,15,2022-01-08T20:57:27Z,850000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
