actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M52.00S,2022-03-07T03:12:17.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,19.365965834428394,49.26470588235294,1610612752,0,3,2022-03-07T03:12:23Z,180000,4.0,130.0,1,left,MISS J. Randle 12' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,12.96,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M48.00S,2022-03-07T03:12:21.4Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,0,3,2022-03-07T03:12:23Z,190000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
20,PT10M44.00S,2022-03-07T03:12:25.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,67.85479632063075,68.62745098039215,1610612746,3,3,2022-03-07T03:12:33Z,200000,93.0,250.0,1,right,T. Mann 26' 3PT running pullup (3 PTS),[1629611],1610612746.0,LAC,running pullup,,,Mann,T. Mann,,,,,26.65,Made,,,,,,,,,,3.0,,,,,,,,,
21,PT10M27.00S,2022-03-07T03:12:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,10.298948751642584,54.16666666666667,1610612752,3,3,2022-03-07T03:12:49Z,210000,-21.0,44.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,4.89,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M27.00S,2022-03-07T03:12:42.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,3,3,2022-03-07T03:12:49Z,220000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,
23,PT10M27.00S,2022-03-07T03:12:47.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,3,3,2022-03-07T03:12:47Z,230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M15.00S,2022-03-07T03:13:04.6Z,1,REGULAR,3pt,Jump Shot,[],202694,74.81931668856767,11.029411764705884,1610612746,3,3,2022-03-07T03:13:10Z,240000,-195.0,184.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
25,PT10M10.00S,2022-03-07T03:13:09.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,3,3,2022-03-07T03:13:10Z,250000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
26,PT09M59.00S,2022-03-07T03:13:19.5Z,1,REGULAR,2pt,Jump Shot,[],203095,23.176741130091983,24.509803921568633,1610612752,3,5,2022-03-07T03:13:50Z,260000,127.0,165.0,1,left,E. Fournier 20' step back Jump Shot (2 PTS) (A. Burks 1 AST),"[203095, 202692]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,20.88,Made,,,,,,,,,,2.0,A. Burks,202692.0,1.0,,,,,,
28,PT09M46.00S,2022-03-07T03:13:32.0Z,1,REGULAR,3pt,Jump Shot,[],201587,92.55913272010513,95.83333333333333,1610612746,3,5,2022-03-07T03:13:37Z,280000,229.0,17.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M43.00S,2022-03-07T03:13:35.0Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,3,5,2022-03-07T03:13:37Z,290000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
30,PT09M39.00S,2022-03-07T03:13:40.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,7.802233902759525,47.79411764705882,1610612752,3,7,2022-03-07T03:13:48Z,300000,11.0,21.0,1,left,R. Barrett running Layup (2 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,2.35,Made,,,,,,,,,,2.0,,,,,,,,,
31,PT09M25.00S,2022-03-07T03:13:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,86.12023653088042,55.63725490196079,1610612746,3,7,2022-03-07T03:13:58Z,310000,28.0,78.0,1,right,MISS R. Jackson 8' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,8.29,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M22.00S,2022-03-07T03:13:56.6Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,3,7,2022-03-07T03:13:56Z,320000,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
33,PT09M19.00S,2022-03-07T03:14:00.6Z,1,REGULAR,turnover,lost ball,[],1627826,,,1610612746,3,7,2022-03-07T03:14:04Z,330000,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 1629011]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,2.0,Robinson,1629011.0,,,
34,PT09M19.00S,2022-03-07T03:14:00.6Z,1,REGULAR,steal,,[],1629011,,,1610612752,3,7,2022-03-07T03:14:02Z,340000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M03.00S,2022-03-07T03:14:16.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203095,25.098554533508548,16.888786764705884,1610612752,3,7,2022-03-07T03:14:42Z,360000,166.0,183.0,1,left,MISS E. Fournier 24' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M01.00S,2022-03-07T03:14:18.3Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,3,7,2022-03-07T03:14:24Z,370000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
38,PT08M56.00S,2022-03-07T03:14:24.2Z,1,REGULAR,foul,personal,['3freethrow'],1629628,,,1610612746,3,7,2022-03-07T03:14:30Z,380000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Batum 3 FT),"[1629628, 201587]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,201640.0,1.0,0.0,Batum,201587.0,,,,,,,,,,
40,PT08M56.00S,2022-03-07T03:14:55.8Z,1,REGULAR,freethrow,1 of 3,[],201587,,,1610612746,4,7,2022-03-07T03:14:55Z,400000,,,0,,N. Batum Free Throw 1 of 3 (1 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
41,PT08M56.00S,2022-03-07T03:15:09.6Z,1,REGULAR,freethrow,2 of 3,[],201587,,,1610612746,4,7,2022-03-07T03:15:09Z,410000,,,0,,MISS N. Batum Free Throw 2 of 3,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M56.00S,2022-03-07T03:15:09.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,4,7,2022-03-07T03:15:09Z,420000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,
43,PT08M56.00S,2022-03-07T03:15:23.2Z,1,REGULAR,freethrow,3 of 3,[],201587,,,1610612746,5,7,2022-03-07T03:15:23Z,430000,,,0,,N. Batum Free Throw 3 of 3 (2 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
44,PT08M37.00S,2022-03-07T03:15:44.9Z,1,REGULAR,3pt,Jump Shot,[],202692,10.95597897503285,3.1862745098039227,1610612752,5,10,2022-03-07T03:15:51Z,440000,234.0,50.0,1,left,A. Burks 3PT  (6 PTS) (R. Barrett 2 AST),"[202692, 1629628]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.95,Made,,,,,,,,,,6.0,R. Barrett,1629628.0,2.0,,,,,,
46,PT08M21.00S,2022-03-07T03:16:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,91.37647831800263,55.88235294117647,1610612746,7,10,2022-03-07T03:16:05Z,460000,29.0,29.0,1,right,R. Jackson driving Layup (2 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,4.1,Made,,,,,,,,,,2.0,,,,,,,,,
47,PT08M08.00S,2022-03-07T03:16:16.2Z,1,REGULAR,foul,personal,[],202694,,,1610612752,7,10,2022-03-07T03:16:28Z,470000,,,0,,M. Morris Sr. personal FOUL (1 PF),"[202694, 202692]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,201640.0,1.0,0.0,Burks,202692.0,,,,,,,,,,
49,PT08M01.00S,2022-03-07T03:16:43.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.093955321944804,49.50980392156863,1610612752,7,12,2022-03-07T03:16:48Z,490000,2.0,5.0,1,left,M. Robinson alley-oop DUNK (2 PTS) (A. Burks 2 AST),"[1629011, 202692]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,0.54,Made,,,,,,,,,,2.0,A. Burks,202692.0,2.0,,,,,,
51,PT07M38.00S,2022-03-07T03:17:07.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202694,89.14257555847568,49.01960784313726,1610612746,7,12,2022-03-07T03:17:12Z,510000,-5.0,50.0,1,right,MISS M. Morris Sr. driving Hook - blocked,"[202694, 1629011]",1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,4.98,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0,
52,PT07M38.00S,2022-03-07T03:17:07.2Z,1,REGULAR,block,,[],1629011,,,1610612746,7,12,2022-03-07T03:17:09Z,520000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M35.00S,2022-03-07T03:17:10.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,7,12,2022-03-07T03:17:12Z,530000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,51.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
54,PT07M33.00S,2022-03-07T03:17:12.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,6.8823915900131425,45.34313725490197,1610612752,7,12,2022-03-07T03:17:19Z,540000,23.0,12.0,1,left,MISS J. Randle running Layup,[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,2.63,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M29.00S,2022-03-07T03:17:16.7Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,7,12,2022-03-07T03:17:19Z,550000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
56,PT07M28.00S,2022-03-07T03:17:18.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],202704,79.54993429697765,32.59803921568627,1610612746,7,12,2022-03-07T03:19:29Z,560000,-87.0,140.0,1,right,MISS R. Jackson 16' running pullup Shot,[202704],1610612746.0,LAC,running pullup,,,Jackson,R. Jackson,,,,,16.46,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M28.00S,2022-03-07T03:17:18.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,7,12,2022-03-07T03:27:56Z,570000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,56.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
60,PT07M13.00S,2022-03-07T03:17:32.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,13.84691195795007,60.294117647058826,1610612752,7,12,2022-03-07T03:18:08Z,600000,-51.0,78.0,1,left,MISS A. Burks 9' turnaround fadeaway Shot,[202692],1610612752.0,NYK,turnaround fadeaway,,,Burks,A. Burks,,,,,9.32,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M12.00S,2022-03-07T03:17:33.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,7,12,2022-03-07T03:17:41Z,610000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,60.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
62,PT07M12.00S,2022-03-07T03:17:38.2Z,1,REGULAR,foul,personal,['2freethrow'],201587,,,1610612752,7,12,2022-03-07T03:17:42Z,620000,,,0,,N. Batum shooting personal FOUL (1 PF) (Robinson 2 FT),"[201587, 1629011]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,,,,,,,201640.0,1.0,0.0,Robinson,1629011.0,,,,,,,,,,
64,PT07M12.00S,2022-03-07T03:18:08.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,7,12,2022-03-07T03:18:08Z,640000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
65,PT07M12.00S,2022-03-07T03:18:08.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,7,12,2022-03-07T03:18:08Z,650000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,
66,PT07M12.00S,2022-03-07T03:18:08.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,7,12,2022-03-07T03:18:46Z,660000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
67,PT07M05.00S,2022-03-07T03:18:15.2Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,7,12,2022-03-07T03:19:46Z,670000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
68,PT06M52.00S,2022-03-07T03:18:47.6Z,1,REGULAR,2pt,Jump Shot,[],202704,76.00197109067017,65.93137254901961,1610612746,9,12,2022-03-07T03:19:01Z,680000,80.0,173.0,1,right,R. Jackson 19' pullup Jump Shot (4 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,19.06,Made,,,,,,,,,,4.0,,,,,,,,,
70,PT06M28.00S,2022-03-07T03:19:11.4Z,1,REGULAR,3pt,Jump Shot,[],202692,20.942838370565042,7.843137254901961,1610612752,9,12,2022-03-07T03:21:00Z,700000,211.0,144.0,1,left,MISS A. Burks 25' step back 3PT,[202692],1610612752.0,NYK,step back,,,Burks,A. Burks,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M25.00S,2022-03-07T03:19:14.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,9,12,2022-03-07T03:19:17Z,710000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
72,PT06M16.00S,2022-03-07T03:19:24.3Z,1,REGULAR,turnover,out-of-bounds,[],202694,,,1610612746,9,12,2022-03-07T03:19:34Z,720000,,,0,,M. Morris Sr. bad pass out-of-bounds TURNOVER (1 TO),[202694],1610612746.0,LAC,bad pass,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,203593.0,,,,,,,,,1.0,,,,,
73,PT06M16.00S,2022-03-07T03:19:30.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,9,12,2022-03-07T03:19:30Z,730000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M03.00S,2022-03-07T03:23:15.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629628,21.994086727989497,48.529411764705884,1610612752,9,12,2022-03-07T03:24:25Z,740000,7.0,154.0,1,left,MISS R. Barrett 15' step back Shot,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,15.44,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M59.00S,2022-03-07T03:23:19.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,9,12,2022-03-07T03:23:21Z,750000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
76,PT05M52.00S,2022-03-07T03:23:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,90.19382391590013,51.96078431372549,1610612746,11,12,2022-03-07T03:23:33Z,760000,10.0,40.0,1,right,T. Mann driving finger roll Layup (5 PTS) (N. Batum 1 AST),"[1629611, 201587]",1610612746.0,LAC,driving finger roll,,,Mann,T. Mann,,,,,4.09,Made,,,,,,,,,,5.0,N. Batum,201587.0,1.0,,,,,,
78,PT05M31.00S,2022-03-07T03:23:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,15.029566360052556,53.431372549019606,1610612752,11,12,2022-03-07T03:23:54Z,780000,-17.0,89.0,1,left,MISS J. Randle 9' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,9.05,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M30.00S,2022-03-07T03:23:48.2Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,11,12,2022-03-07T03:23:54Z,790000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,78.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
80,PT05M30.00S,2022-03-07T03:23:53.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,11,14,2022-03-07T03:23:53Z,800000,0.0,0.0,1,left,M. Robinson putback DUNK (4 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,,
81,PT05M30.00S,2022-03-07T03:23:53.9Z,1,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612752,11,14,2022-03-07T03:24:00Z,810000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Robinson 1 FT),"[1627826, 1629011]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,201640.0,2.0,0.0,Robinson,1629011.0,,,,,,,,,,
83,PT05M30.00S,2022-03-07T03:24:03.9Z,1,REGULAR,substitution,out,[],1627826,,,1610612752,11,14,2022-03-07T03:24:25Z,830000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M30.00S,2022-03-07T03:24:03.9Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,11,14,2022-03-07T03:24:25Z,840000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M30.00S,2022-03-07T03:24:27.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629011,,,1610612752,11,14,2022-03-07T03:24:29Z,850000,,,0,,MISS M. Robinson Free Throw 1 of 1,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
86,PT05M27.00S,2022-03-07T03:24:30.1Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,11,14,2022-03-07T03:24:29Z,860000,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,85.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
87,PT05M16.00S,2022-03-07T03:24:39.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,90.06241787122208,53.92156862745098,1610612746,11,14,2022-03-07T03:24:42Z,870000,20.0,41.0,1,right,MISS R. Jackson driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,4.54,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M15.00S,2022-03-07T03:24:40.1Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,11,14,2022-03-07T03:24:42Z,880000,,,0,,M. Robinson REBOUND (Off:2 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,87.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
89,PT05M00.00S,2022-03-07T03:24:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,15.686596583442835,40.19607843137255,1610612752,11,14,2022-03-07T03:24:58Z,890000,49.0,95.0,1,left,MISS R. Barrett 10' turnaround Shot,[1629628],1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,10.69,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M58.00S,2022-03-07T03:24:57.3Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,11,14,2022-03-07T03:24:58Z,900000,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,89.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
91,PT04M55.00S,2022-03-07T03:25:01.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201587,89.4053876478318,54.411764705882355,1610612746,11,14,2022-03-07T03:25:38Z,910000,22.0,47.0,1,right,MISS N. Batum running DUNK - blocked,"[201587, 202692]",1610612746.0,LAC,running,,,Batum,N. Batum,,,,,5.2,Missed,,,,,,,,,,,,,,,,,Burks,202692.0,
