actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
91,PT05M04.00S,2022-04-04T01:53:34.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,19,17,2022-04-04T01:53:36Z,910000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,90.0,4.0,3.0,1.0,,,,,,,,,,,
92,PT04M57.00S,2022-04-04T01:53:43.3Z,1,REGULAR,turnover,out-of-bounds,[],202704,,,1610612746,19,17,2022-04-04T01:53:47Z,920000,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (1 TO),[202704],1610612746.0,LAC,bad pass,,,Jackson,R. Jackson,,,,,1.0,,,,,,,,,,,,,200834.0,,,,,,
93,PT04M38.00S,2022-04-04T01:54:07.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630529,86.12023653088042,55.3921568627451,1610612740,19,19,2022-04-04T01:54:12Z,930000,27.0,78.0,1,right,H. Jones 8' turnaround Jump Shot (4 PTS),[1630529],1610612740.0,NOP,turnaround,,,Jones,H. Jones,,,,,,,,8.25,Made,,,,,4.0,,,,,,,,,,
94,PT04M21.00S,2022-04-04T01:54:24.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201587,8.196452036793687,44.85294117647059,1610612746,19,19,2022-04-04T01:54:28Z,940000,26.0,25.0,1,left,MISS N. Batum cutting DUNK - blocked,"[201587, 1626204]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,,,,3.55,Missed,,,,,,,,,,,,,,Nance Jr.,1626204.0
95,PT04M21.00S,2022-04-04T01:54:24.3Z,1,REGULAR,block,,[],1626204,,,1610612746,19,19,2022-04-04T01:54:27Z,950000,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M18.00S,2022-04-04T01:54:27.3Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,19,19,2022-04-04T01:54:28Z,960000,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,
97,PT04M14.00S,2022-04-04T01:54:31.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,69.1688567674113,74.50980392156863,1610612740,19,19,2022-04-04T01:54:37Z,970000,123.0,237.0,1,right,MISS B. Ingram 26' running pullup 3PT,[1627742],1610612740.0,NOP,running pullup,,,Ingram,B. Ingram,,,,,,,,26.71,Missed,,,,,,,,,,,,,,,
98,PT04M10.00S,2022-04-04T01:54:35.6Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,19,19,2022-04-04T01:54:37Z,980000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,
99,PT03M53.00S,2022-04-04T01:54:52.2Z,1,REGULAR,2pt,Jump Shot,[],202704,24.359395532194483,67.40196078431373,1610612746,19,19,2022-04-04T01:54:56Z,990000,-87.0,176.0,1,left,MISS R. Jackson 19' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,19.68,Missed,,,,,,,,,,,,,,,
100,PT03M50.00S,2022-04-04T01:54:55.2Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,19,19,2022-04-04T01:54:56Z,1000000,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,
101,PT03M44.00S,2022-04-04T01:55:01.3Z,1,REGULAR,3pt,Jump Shot,[],1627742,68.11760840998686,28.431372549019613,1610612740,19,22,2022-04-04T01:55:07Z,1010000,-108.0,247.0,1,right,B. Ingram 26' 3PT  (3 PTS) (L. Nance Jr. 1 AST),"[1627742, 1626204]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,26.97,Made,,,,,3.0,L. Nance Jr.,1626204.0,1.0,,,,,,,
103,PT03M42.00S,2022-04-04T01:55:08.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,19,22,2022-04-04T01:55:08Z,1030000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M42.00S,2022-04-04T01:57:21.7Z,1,REGULAR,substitution,out,[],1630529,,,1610612746,19,22,2022-04-04T01:57:52Z,1040000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M42.00S,2022-04-04T01:57:21.7Z,1,REGULAR,substitution,in,[],202685,,,1610612746,19,22,2022-04-04T01:57:52Z,1050000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M27.00S,2022-04-04T01:58:11.7Z,1,REGULAR,2pt,Jump Shot,[],202694,22.651116951379763,45.34313725490197,1610612746,21,22,2022-04-04T01:58:16Z,1060000,23.0,160.0,1,left,M. Morris Sr. 16' pullup Jump Shot (11 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,16.21,Made,,,,,11.0,,,,,,,,,,
107,PT03M05.00S,2022-04-04T01:58:33.1Z,1,REGULAR,3pt,Jump Shot,[],1630530,88.09132720105124,97.30392156862744,1610612740,21,22,2022-04-04T01:58:38Z,1070000,237.0,59.0,1,right,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,24.38,Missed,,,,,,,,,,,,,,,
108,PT03M05.00S,2022-04-04T01:58:33.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,21,22,2022-04-04T01:58:38Z,1080000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,107.0,,,,,,,,,,,,,,
109,PT03M05.00S,2022-04-04T01:58:38.5Z,1,REGULAR,foul,personal,[],201587,,,1610612740,21,22,2022-04-04T01:58:45Z,1090000,,,0,,N. Batum loose ball personal FOUL (1 PF),"[201587, 202685]",1610612746.0,LAC,loose ball,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Valanciunas,202685.0,,
111,PT03M05.00S,2022-04-04T01:58:43.3Z,1,REGULAR,substitution,out,[],202704,,,1610612740,21,22,2022-04-04T01:58:52Z,1110000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M05.00S,2022-04-04T01:58:43.3Z,1,REGULAR,substitution,out,[],201587,,,1610612740,21,22,2022-04-04T01:58:52Z,1120000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2022-04-04T01:58:43.3Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,21,22,2022-04-04T01:58:52Z,1130000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M05.00S,2022-04-04T01:58:43.3Z,1,REGULAR,substitution,in,[],202331,,,1610612740,21,22,2022-04-04T01:58:52Z,1140000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2022-04-04T01:58:43.3Z,1,REGULAR,substitution,in,[],1628379,,,1610612740,21,22,2022-04-04T01:58:52Z,1150000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M05.00S,2022-04-04T01:58:43.3Z,1,REGULAR,substitution,in,[],203468,,,1610612740,21,22,2022-04-04T01:58:52Z,1160000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M00.00S,2022-04-04T01:59:09.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203468,73.37385019710908,15.686274509803923,1610612740,21,25,2022-04-04T01:59:13Z,1170000,-172.0,198.0,1,right,C. McCollum 26' 3PT pullup (8 PTS) (J. Valanciunas 1 AST),"[203468, 202685]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,,,,26.19,Made,,,,,8.0,J. Valanciunas,202685.0,1.0,,,,,,,
119,PT02M32.00S,2022-04-04T01:59:37.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,9.904730617608408,45.34313725490197,1610612746,23,25,2022-04-04T01:59:40Z,1190000,23.0,41.0,1,left,I. Zubac turnaround Hook (6 PTS) (T. Mann 1 AST),"[1627826, 1629611]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,,,,4.68,Made,,,,,6.0,T. Mann,1629611.0,1.0,,,,,,,
121,PT02M20.00S,2022-04-04T01:59:48.4Z,1,REGULAR,2pt,Jump Shot,[],203468,81.91524310118265,69.6078431372549,1610612740,23,25,2022-04-04T01:59:56Z,1210000,98.0,117.0,1,right,MISS C. McCollum 15' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,,,,15.3,Missed,,,,,,,,,,,,,,,
122,PT02M17.00S,2022-04-04T01:59:51.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,23,25,2022-04-04T01:59:56Z,1220000,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,121.0,5.0,4.0,1.0,,,,,,,,,,,
123,PT02M10.00S,2022-04-04T01:59:59.1Z,1,REGULAR,3pt,Jump Shot,[],1628379,28.56438896189225,83.33333333333334,1610612746,26,25,2022-04-04T02:00:05Z,1230000,-167.0,216.0,1,left,L. Kennard 27' 3PT  (3 PTS) (P. George 3 AST),"[1628379, 202331]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,27.28,Made,,,,,3.0,P. George,202331.0,3.0,,,,,,,
125,PT01M59.00S,2022-04-04T02:00:09.6Z,1,REGULAR,3pt,Jump Shot,[],1630530,89.79960578186596,2.6960784313725554,1610612740,26,25,2022-04-04T02:00:27Z,1250000,-237.0,43.0,1,right,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,24.04,Missed,,,,,,,,,,,,,,,
126,PT01M55.00S,2022-04-04T02:00:13.6Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612740,26,25,2022-04-04T02:00:27Z,1260000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,125.0,2.0,1.0,1.0,,,,,,,,,,,
127,PT01M53.00S,2022-04-04T02:00:16.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,65.75229960578187,51.96078431372549,1610612740,26,25,2022-04-04T02:03:09Z,1270000,10.0,269.0,1,right,MISS D. Graham 26' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,26.96,Missed,,,,,,,,,,,,,,,
128,PT01M50.00S,2022-04-04T02:00:19.0Z,1,REGULAR,rebound,offensive,[],203468,,,1610612740,26,25,2022-04-04T02:00:29Z,1280000,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,127.0,2.0,1.0,1.0,,,,,,,,,,,
129,PT01M49.00S,2022-04-04T02:00:20.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203468,87.17148488830486,49.50980392156863,1610612740,26,27,2022-04-04T02:00:59Z,1290000,-2.0,68.0,1,right,C. McCollum 6' driving floating Jump Shot (10 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,,,,6.81,Made,,,,,10.0,,,,,,,,,,
130,PT01M27.00S,2022-04-04T02:00:42.1Z,1,REGULAR,3pt,Jump Shot,[],202331,26.72470433639947,16.42156862745098,1610612746,29,27,2022-04-04T02:03:20Z,1300000,168.0,199.0,1,left,P. George 26' 3PT pullup (6 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,26.01,Made,,,,,6.0,,,,,,,,,,
131,PT01M11.00S,2022-04-04T02:00:57.3Z,1,REGULAR,3pt,Jump Shot,[],1630530,71.00854139290408,17.15686274509804,1610612740,29,27,2022-04-04T02:01:02Z,1310000,-164.0,220.0,1,right,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,27.45,Missed,,,,,,,,,,,,,,,
132,PT01M11.00S,2022-04-04T02:00:57.3Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,29,27,2022-04-04T02:01:02Z,1320000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,131.0,2.0,2.0,0.0,,,,,,,,,,,
133,PT00M58.70S,2022-04-04T02:01:16.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,29,27,2022-04-04T02:01:16Z,1330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M58.70S,2022-04-04T02:01:17.1Z,1,REGULAR,substitution,out,[],202694,,,1610612746,29,27,2022-04-04T02:01:25Z,1340000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M58.70S,2022-04-04T02:01:17.1Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,29,27,2022-04-04T02:01:25Z,1350000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M58.70S,2022-04-04T02:01:17.1Z,1,REGULAR,substitution,out,[],1630530,,,1610612746,29,27,2022-04-04T02:01:25Z,1360000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M58.70S,2022-04-04T02:01:17.1Z,1,REGULAR,substitution,in,[],1628392,,,1610612746,29,27,2022-04-04T02:01:25Z,1370000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M58.70S,2022-04-04T02:01:17.1Z,1,REGULAR,substitution,in,[],203496,,,1610612746,29,27,2022-04-04T02:01:25Z,1380000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M58.70S,2022-04-04T02:01:17.1Z,1,REGULAR,substitution,in,[],1630230,,,1610612746,29,27,2022-04-04T02:01:25Z,1390000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M52.60S,2022-04-04T02:01:37.6Z,1,REGULAR,2pt,Jump Shot,[],1629611,12.00722733245729,29.90196078431373,1610612746,31,27,2022-04-04T02:02:38Z,1400000,100.0,60.0,1,left,T. Mann 11' pullup Jump Shot (2 PTS) (P. George 4 AST),"[1629611, 202331]",1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,,,,11.73,Made,,,,,2.0,P. George,202331.0,4.0,,,,,,,
142,PT00M37.60S,2022-04-04T02:01:55.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,84.93758212877792,43.38235294117647,1610612740,31,29,2022-04-04T02:01:59Z,1420000,-33.0,89.0,1,right,C. McCollum 9' driving floating Jump Shot (12 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,,,,9.5,Made,,,,,12.0,,,,,,,,,,
143,PT00M34.50S,2022-04-04T02:02:10.1Z,1,REGULAR,3pt,Jump Shot,[],202331,30.14126149802891,20.588235294117652,1610612746,34,29,2022-04-04T02:02:15Z,1430000,147.0,231.0,1,left,P. George 27' 3PT pullup (9 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,27.37,Made,,,,,9.0,,,,,,,,,,
144,PT00M10.50S,2022-04-04T02:02:38.5Z,1,REGULAR,foul,personal,['2freethrow'],203496,,,1610612740,34,29,2022-04-04T02:02:46Z,1440000,,,0,,R. Covington shooting personal FOUL (1 PF) (Marshall 2 FT),"[203496, 1630230]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Marshall,1630230.0,,
146,PT00M10.50S,2022-04-04T02:03:07.5Z,1,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,34,30,2022-04-04T02:03:07Z,1460000,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
147,PT00M10.50S,2022-04-04T02:03:08.3Z,1,REGULAR,substitution,out,[],202685,,,1610612740,34,30,2022-04-04T02:03:13Z,1470000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M10.50S,2022-04-04T02:03:08.3Z,1,REGULAR,substitution,in,[],1630529,,,1610612740,34,30,2022-04-04T02:03:13Z,1480000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M10.50S,2022-04-04T02:03:30.9Z,1,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,34,31,2022-04-04T02:03:30Z,1490000,,,0,,N. Marshall Free Throw 2 of 2 (2 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
150,PT00M02.50S,2022-04-04T02:03:43.3Z,1,REGULAR,3pt,Jump Shot,[],202331,33.820630749014455,37.99019607843137,1610612746,37,31,2022-04-04T02:04:30Z,1500000,60.0,265.0,1,left,P. George 27' 3PT pullup (12 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,27.21,Made,,,,,12.0,,,,,,,,,,
151,PT00M00.10S,2022-04-04T02:03:50.0Z,1,REGULAR,3pt,Jump Shot,[],1628984,36.3173455978975,37.00980392156863,1610612740,37,31,2022-04-04T02:04:51Z,1510000,-65.0,546.0,1,right,MISS D. Graham 55' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,55.0,Missed,,,,,,,,,,,,,,,
152,PT00M00.10S,2022-04-04T02:03:50.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,37,31,2022-04-04T02:04:47Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,
153,PT00M00.00S,2022-04-04T02:03:55.3Z,1,REGULAR,period,end,[],0,,,1610612740,37,31,2022-04-04T02:03:55Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-04-04T02:06:11.7Z,2,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,37,31,2022-04-04T02:06:39Z,1540000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-04-04T02:06:11.7Z,2,REGULAR,substitution,in,['startperiod'],1629637,,,1610612740,37,31,2022-04-04T02:06:39Z,1550000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-04-04T02:06:36.8Z,2,REGULAR,period,start,[],0,,,1610612746,37,31,2022-04-04T02:06:39Z,1560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M41.00S,2022-04-04T02:06:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203496,8.459264126149804,49.01960784313726,1610612746,39,31,2022-04-04T02:06:58Z,1570000,5.0,27.0,1,left,R. Covington reverse Layup (2 PTS) (P. George 5 AST),"[203496, 202331]",1610612746.0,LAC,reverse,,,Covington,R. Covington,,,,,,,,2.74,Made,,,,,2.0,P. George,202331.0,5.0,,,,,,,
159,PT11M30.00S,2022-04-04T02:07:12.4Z,2,REGULAR,foul,offensive,[],1626204,,,1610612740,39,31,2022-04-04T02:07:21Z,1590000,,,0,,L. Nance Jr. offensive FOUL (1 PF),"[1626204, 202331]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,George,202331.0,,
161,PT11M30.00S,2022-04-04T02:07:12.4Z,2,REGULAR,turnover,offensive foul,[],1626204,,,1610612740,39,31,2022-04-04T02:07:12Z,1610000,,,0,,L. Nance Jr. offensive foul TURNOVER (1 TO),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,1.0,,,,,,,,,,,,,2005.0,,,,,,
162,PT11M14.00S,2022-04-04T02:07:44.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,18.577529566360056,94.36274509803921,1610612746,39,31,2022-04-04T02:07:49Z,1620000,-222.0,122.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,25.32,Missed,,,,,,,,,,,,,,,
163,PT11M10.00S,2022-04-04T02:07:48.7Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,39,31,2022-04-04T02:07:49Z,1630000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,162.0,3.0,2.0,1.0,,,,,,,,,,,
164,PT11M03.00S,2022-04-04T02:07:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,91.63929040735874,55.3921568627451,1610612740,39,31,2022-04-04T02:08:02Z,1640000,27.0,26.0,1,right,MISS J. Hayes cutting Layup,[1629637],1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,,,,3.76,Missed,,,,,,,,,,,,,,,
165,PT11M00.00S,2022-04-04T02:07:59.2Z,2,REGULAR,rebound,offensive,[],1630230,,,1610612740,39,31,2022-04-04T02:08:02Z,1650000,,,0,,N. Marshall REBOUND (Off:1 Def:0),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,164.0,1.0,0.0,1.0,,,,,,,,,,,
166,PT11M00.00S,2022-04-04T02:07:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,94.40999984741211,50.0,1610612740,39,31,2022-04-04T02:07:58Z,1660000,0.0,0.0,1,right,MISS N. Marshall tip Layup,[1630230],1610612740.0,NOP,tip,,,Marshall,N. Marshall,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
167,PT10M59.00S,2022-04-04T02:07:59.8Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,39,31,2022-04-04T02:07:59Z,1670000,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,
168,PT10M54.00S,2022-04-04T02:08:06.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,15.55519053876479,46.32352941176471,1610612746,39,31,2022-04-04T02:08:12Z,1680000,18.0,94.0,1,left,MISS P. George 9' driving floating Shot - blocked,"[202331, 1630230]",1610612746.0,LAC,driving floating,,,George,P. George,,,,,,,,9.55,Missed,,,,,,,,,,,,,,Marshall,1630230.0
169,PT10M54.00S,2022-04-04T02:08:06.6Z,2,REGULAR,block,,[],1630230,,,1610612746,39,31,2022-04-04T02:08:09Z,1690000,,,0,,N. Marshall BLOCK (1 BLK),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M54.00S,2022-04-04T02:08:06.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,39,31,2022-04-04T02:08:12Z,1700000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,168.0,,,,,,,,,,,,,,
171,PT10M54.00S,2022-04-04T02:08:10.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,39,31,2022-04-04T02:08:10Z,1710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M49.00S,2022-04-04T02:08:28.2Z,2,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,39,31,2022-04-04T02:08:33Z,1720000,,,0,,P. George bad pass out-of-bounds TURNOVER (1 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,1.0,,,,,,,,,,,,,2005.0,,,,,,
173,PT10M33.00S,2022-04-04T02:08:50.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203468,74.4250985545335,50.0,1610612740,39,31,2022-04-04T02:08:56Z,1730000,0.0,188.0,1,right,MISS C. McCollum 18' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,,,,18.79,Missed,,,,,,,,,,,,,,,
174,PT10M30.00S,2022-04-04T02:08:53.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,39,31,2022-04-04T02:08:56Z,1740000,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,173.0,2.0,2.0,0.0,,,,,,,,,,,
175,PT10M20.00S,2022-04-04T02:09:02.9Z,2,REGULAR,2pt,Jump Shot,[],1629611,4.911300919842304,27.696078431372555,1610612746,39,31,2022-04-04T02:10:27Z,1750000,112.0,-6.0,1,left,MISS T. Mann 11' step back Shot,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,,,,11.17,Missed,,,,,,,,,,,,,,,
176,PT10M16.00S,2022-04-04T02:09:06.9Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,39,31,2022-04-04T02:09:07Z,1760000,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,175.0,3.0,2.0,1.0,,,,,,,,,,,
