actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
32,PT09M31.00S,2021-12-02T03:44:07.7Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,2,6,2021-12-02T03:44:09Z,320000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M26.00S,2021-12-02T03:44:12.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.2161629434954,50.73529411764706,1610612746,4,6,2021-12-02T03:44:19Z,330000,4.0,11.0,1,right,I. Zubac alley-oop DUNK (2 PTS) (M. Morris Sr. 1 AST),"[1627826, 202694]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,1.19,Made,,,,,2.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,
35,PT09M11.00S,2021-12-02T03:44:27.5Z,1,REGULAR,turnover,bad pass,[],1629056,,,1610612758,4,6,2021-12-02T03:44:30Z,350000,,,0,,T. Davis bad pass TURNOVER (1 TO),"[1629056, 1627826]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,1.0,Zubac,1627826.0,,
36,PT09M11.00S,2021-12-02T03:44:27.5Z,1,REGULAR,steal,,[],1627826,,,1610612746,4,6,2021-12-02T03:44:29Z,360000,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M59.00S,2021-12-02T03:44:40.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202704,71.92838370565046,22.303921568627445,1610612746,4,6,2021-12-02T03:47:36Z,370000,-138.0,211.0,1,right,MISS R. Jackson 25' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,
38,PT08M56.00S,2021-12-02T03:44:43.0Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,4,6,2021-12-02T03:44:43Z,380000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M53.00S,2021-12-02T03:44:45.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,27.38173455978975,17.892156862745097,1610612758,4,6,2021-12-02T03:44:54Z,390000,161.0,205.0,1,left,MISS T. Haliburton 26' running 3PT,[1630169],1610612758.0,SAC,running,,,Haliburton,T. Haliburton,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,
40,PT08M50.00S,2021-12-02T03:44:48.4Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,4,6,2021-12-02T03:44:54Z,400000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT08M22.00S,2021-12-02T03:45:16.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,84.54336399474376,55.88235294117647,1610612746,4,6,2021-12-02T03:45:19Z,410000,29.0,93.0,1,right,MISS M. Morris Sr. 9' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,9.73,Missed,,,,,,,,,,,,,,,,,,
42,PT08M20.00S,2021-12-02T03:45:18.3Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,4,6,2021-12-02T03:45:18Z,420000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,,
43,PT08M16.00S,2021-12-02T03:45:21.6Z,1,REGULAR,2pt,Jump Shot,[],1628368,24.490801576872528,61.76470588235294,1610612758,4,6,2021-12-02T03:45:28Z,430000,-59.0,178.0,1,left,MISS D. Fox 18' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,18.72,Missed,,,,,,,,,,,,,,,,,,
44,PT08M13.00S,2021-12-02T03:45:24.6Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,4,6,2021-12-02T03:45:28Z,440000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M06.00S,2021-12-02T03:45:31.5Z,1,REGULAR,2pt,Jump Shot,[],202339,75.87056504599212,46.81372549019608,1610612746,6,6,2021-12-02T03:45:35Z,450000,-16.0,174.0,1,right,E. Bledsoe 17' pullup Jump Shot (2 PTS),[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,17.5,Made,,,,,2.0,,,,,,,,,,,,,
46,PT07M55.00S,2021-12-02T03:45:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629002,29.352825229960573,75.49019607843138,1610612758,6,6,2021-12-02T03:45:47Z,460000,-127.0,223.0,1,left,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
47,PT07M52.00S,2021-12-02T03:45:45.8Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,6,6,2021-12-02T03:45:47Z,470000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT07M45.00S,2021-12-02T03:45:52.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.0335085413929,50.49019607843137,1610612746,8,6,2021-12-02T03:46:04Z,480000,2.0,22.0,1,right,I. Zubac cutting DUNK (4 PTS) (R. Jackson 1 AST),"[1627826, 202704]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,2.25,Made,,,,,4.0,R. Jackson,202704.0,1.0,,,,,,,,,,
50,PT07M31.00S,2021-12-02T03:46:06.7Z,1,REGULAR,3pt,Jump Shot,[],1629056,33.163600525624176,59.31372549019608,1610612758,8,9,2021-12-02T04:39:02Z,500000,-47.0,259.0,1,left,T. Davis 26' 3PT step back (3 PTS) (R. Holmes 2 AST),"[1629056, 1626158]",1610612758.0,SAC,step back,,,Davis,T. Davis,,,,,26.34,Made,,,,,3.0,R. Holmes,1626158.0,2.0,,,,,,,,,,
52,PT07M13.00S,2021-12-02T03:46:24.7Z,1,REGULAR,2pt,Jump Shot,[],202694,74.81931668856767,64.4607843137255,1610612746,10,9,2021-12-02T03:46:29Z,520000,72.0,184.0,1,right,M. Morris Sr. 19' Jump Shot (2 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,19.79,Made,,,,,2.0,,,,,,,,,,,,,
53,PT06M52.00S,2021-12-02T03:46:46.7Z,1,REGULAR,3pt,Jump Shot,[],1629056,21.468462549277262,7.843137254901961,1610612758,10,9,2021-12-02T03:46:50Z,530000,211.0,149.0,1,left,MISS T. Davis 25' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
54,PT06M49.00S,2021-12-02T03:46:49.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,10,9,2021-12-02T03:46:50Z,540000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,
55,PT06M37.00S,2021-12-02T03:47:01.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,86.64586070959264,51.470588235294116,1610612746,12,9,2021-12-02T03:47:05Z,550000,7.0,73.0,1,right,R. Jackson 7' driving floating Jump Shot (4 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,7.34,Made,,,,,4.0,,,,,,,,,,,,,
56,PT06M30.00S,2021-12-02T03:47:12.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,12,9,2021-12-02T03:47:12Z,560000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M30.00S,2021-12-02T03:49:54.3Z,1,REGULAR,substitution,out,[],1629056,,,1610612758,12,9,2021-12-02T03:50:06Z,570000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M30.00S,2021-12-02T03:49:54.3Z,1,REGULAR,substitution,in,[],1627741,,,1610612758,12,9,2021-12-02T03:50:06Z,580000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M17.00S,2021-12-02T03:50:21.0Z,1,REGULAR,3pt,Jump Shot,[],1628368,30.535479632063073,76.47058823529412,1610612758,12,9,2021-12-02T03:50:27Z,590000,-132.0,235.0,1,left,MISS D. Fox 26' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,
60,PT06M15.00S,2021-12-02T03:50:23.2Z,1,REGULAR,rebound,offensive,[],1629002,,,1610612758,12,9,2021-12-02T03:50:23Z,600000,,,0,,C. Metu REBOUND (Off:1 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,59.0,3.0,2.0,1.0,,,,,,,,,,,,,,
61,PT06M04.00S,2021-12-02T03:50:36.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,8.853482260183966,1.470588235294116,1610612758,12,9,2021-12-02T03:51:35Z,610000,243.0,31.0,1,left,MISS D. Fox 24' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,
62,PT06M03.00S,2021-12-02T03:50:37.7Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612758,12,9,2021-12-02T03:51:31Z,620000,,,0,,R. Holmes REBOUND (Off:1 Def:3),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,61.0,4.0,3.0,1.0,,,,,,,,,,,,,,
63,PT06M03.00S,2021-12-02T03:50:48.7Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612758,12,9,2021-12-02T03:50:48Z,630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M58.00S,2021-12-02T03:51:21.3Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612758,12,9,2021-12-02T03:51:37Z,640000,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 202339]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,1.0,Bledsoe,202339.0,,
65,PT05M58.00S,2021-12-02T03:51:21.3Z,1,REGULAR,steal,,[],202339,,,1610612746,12,9,2021-12-02T03:51:25Z,650000,,,0,,E. Bledsoe STEAL (1 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M49.00S,2021-12-02T03:51:29.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201586,91.11366622864652,49.754901960784316,1610612746,14,9,2021-12-02T03:51:40Z,660000,-1.0,31.0,1,right,S. Ibaka driving Hook (2 PTS) (E. Bledsoe 1 AST),"[201586, 202339]",1610612746.0,LAC,driving,,,Ibaka,S. Ibaka,,,,,3.1,Made,,,,,2.0,E. Bledsoe,202339.0,1.0,,,,,,,,,,
68,PT05M25.00S,2021-12-02T03:51:53.1Z,1,REGULAR,3pt,Jump Shot,[],1629002,32.50657030223391,34.803921568627445,1610612758,14,12,2021-12-02T03:51:57Z,680000,76.0,253.0,1,left,C. Metu 26' 3PT  (6 PTS) (B. Hield 1 AST),"[1629002, 1627741]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,26.43,Made,,,,,6.0,B. Hield,1627741.0,1.0,,,,,,,,,,
70,PT05M03.00S,2021-12-02T03:52:14.9Z,1,REGULAR,3pt,Jump Shot,[],201586,73.89947437582128,84.06862745098039,1610612746,14,12,2021-12-02T03:52:18Z,700000,170.0,193.0,1,right,MISS S. Ibaka 25' 3PT,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
71,PT05M01.00S,2021-12-02T03:52:16.9Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,14,12,2021-12-02T03:52:18Z,710000,,,0,,R. Holmes REBOUND (Off:1 Def:4),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,70.0,5.0,4.0,1.0,,,,,,,,,,,,,,
72,PT04M56.00S,2021-12-02T03:52:22.5Z,1,REGULAR,3pt,Jump Shot,[],1627741,35.134691195795014,53.431372549019606,1610612758,14,12,2021-12-02T03:52:28Z,720000,-17.0,278.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,27.83,Missed,,,,,,,,,,,,,,,,,,
73,PT04M54.00S,2021-12-02T03:52:24.6Z,1,REGULAR,rebound,offensive,[],1629002,,,1610612758,14,12,2021-12-02T03:52:24Z,730000,,,0,,C. Metu REBOUND (Off:2 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,72.0,4.0,2.0,2.0,,,,,,,,,,,,,,
74,PT04M43.00S,2021-12-02T03:52:37.5Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612758,14,12,2021-12-02T03:56:00Z,740000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Fox 2 FT),"[1627826, 1628368]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,2004.0,1.0,0.0,Fox,1628368.0,,,,,
76,PT04M43.00S,2021-12-02T03:53:11.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628368,,,1610612758,14,13,2021-12-02T03:54:18Z,760000,,,0,,D. Fox Free Throw 1 of 2 (4 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
87,PT04M43.00S,2021-12-02T03:53:11.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628368,,,1610612758,14,14,2021-12-02T03:54:18Z,765000,,,0,,D. Fox Free Throw 2 of 2 (5 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
100,PT04M43.00S,2021-12-02T03:53:11.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,14,14,2021-12-02T03:55:09Z,767500,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M43.00S,2021-12-02T03:53:11.9Z,1,REGULAR,substitution,out,[],201586,,,1610612746,14,14,2021-12-02T03:54:18Z,770000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M43.00S,2021-12-02T03:53:11.9Z,1,REGULAR,substitution,out,[],202339,,,1610612746,14,14,2021-12-02T03:54:18Z,780000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M43.00S,2021-12-02T03:53:11.9Z,1,REGULAR,substitution,out,[],1630169,,,1610612746,14,14,2021-12-02T03:54:18Z,790000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M43.00S,2021-12-02T03:53:11.9Z,1,REGULAR,substitution,out,[],1629002,,,1610612746,14,14,2021-12-02T03:54:18Z,800000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M43.00S,2021-12-02T03:53:11.9Z,1,REGULAR,substitution,out,[],1626158,,,1610612746,14,14,2021-12-02T03:54:18Z,810000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M43.00S,2021-12-02T03:53:11.9Z,1,REGULAR,substitution,in,[],1628379,,,1610612746,14,14,2021-12-02T03:54:18Z,820000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M43.00S,2021-12-02T03:53:11.9Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,14,14,2021-12-02T03:54:18Z,830000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M43.00S,2021-12-02T03:53:11.9Z,1,REGULAR,substitution,in,[],203458,,,1610612746,14,14,2021-12-02T03:54:18Z,840000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M43.00S,2021-12-02T03:53:11.9Z,1,REGULAR,substitution,in,[],1629663,,,1610612746,14,14,2021-12-02T03:54:18Z,850000,,,0,,SUB in: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M43.00S,2021-12-02T03:53:11.9Z,1,REGULAR,substitution,in,[],1630558,,,1610612746,14,14,2021-12-02T03:54:18Z,860000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M28.00S,2021-12-02T03:54:20.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,90.19382391590013,45.833333333333336,1610612746,14,14,2021-12-02T03:55:34Z,870000,-21.0,40.0,1,right,MISS I. Zubac cutting Layup,[1627826],1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,4.48,Missed,,,,,,,,,,,,,,,,,,
