actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
78,PT05M34.00S,2022-04-10T01:51:51.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,17,7,2022-04-10T01:52:15Z,780000,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,77.0,7.0,5.0,2.0,,,,,,,,
79,PT05M26.00S,2022-04-10T01:52:25.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,17,7,2022-04-10T01:52:25Z,790000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M26.00S,2022-04-10T01:54:59.7Z,1,REGULAR,substitution,out,[],1626168,,,1610612746,17,7,2022-04-10T01:55:14Z,800000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M26.00S,2022-04-10T01:54:59.7Z,1,REGULAR,substitution,in,[],1629002,,,1610612746,17,7,2022-04-10T01:55:14Z,810000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M14.00S,2022-04-10T01:55:32.5Z,1,REGULAR,foul,personal,[],1627745,,,1610612746,17,7,2022-04-10T01:55:39Z,820000,,,0,,D. Jones personal FOUL (1 PF),"[1627745, 202331]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,George,202331.0,,,
84,PT05M09.00S,2022-04-10T01:55:53.9Z,1,REGULAR,turnover,bad pass,[],201587,,,1610612746,17,7,2022-04-10T01:55:59Z,840000,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 1627745]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,1.0,Jones,1627745.0,,,,,,,,,,,,,,,,,,
85,PT05M09.00S,2022-04-10T01:55:53.9Z,1,REGULAR,steal,,[],1627745,,,1610612758,17,7,2022-04-10T01:55:56Z,850000,,,0,,D. Jones STEAL (3 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M58.00S,2022-04-10T01:56:05.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,32.24375821287779,30.637254901960787,1610612758,17,7,2022-04-10T01:56:10Z,860000,97.0,251.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,26.86,Missed,,,,,,,,,,,,,,,,
87,PT04M56.00S,2022-04-10T01:56:07.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,17,7,2022-04-10T01:56:10Z,870000,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,86.0,8.0,6.0,2.0,,,,,,,,
88,PT04M49.00S,2022-04-10T01:56:14.4Z,1,REGULAR,2pt,Jump Shot,[],202704,92.42772667542707,81.86274509803921,1610612746,17,7,2022-04-10T01:56:18Z,880000,159.0,19.0,1,right,MISS R. Jackson 16' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,16.04,Missed,,,,,,,,,,,,,,,,
89,PT04M46.00S,2022-04-10T01:56:17.4Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612758,17,7,2022-04-10T01:56:18Z,890000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,
90,PT04M37.00S,2022-04-10T01:56:26.4Z,1,REGULAR,2pt,Jump Shot,[],1629002,17.132063074901453,68.13725490196079,1610612758,17,9,2022-04-10T01:56:33Z,900000,-91.0,109.0,1,left,C. Metu 14' pullup Jump Shot (2 PTS) (D. Mitchell 3 AST),"[1629002, 1630558]",1610612758.0,SAC,pullup,,,Metu,C. Metu,,,,,,,,14.14,Made,2.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,
92,PT04M22.00S,2022-04-10T01:56:41.1Z,1,REGULAR,3pt,Jump Shot,[],202331,66.51199080157687,49.877450980392155,1610612746,20,9,2022-04-10T01:56:48Z,920000,-1.0,262.0,1,right,P. George 26' 3PT pullup (11 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,26.23,Made,11.0,,,,,,,,,,,,,,,
93,PT04M02.00S,2022-04-10T01:57:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.145203679369246,44.11764705882353,1610612758,20,9,2022-04-10T01:57:07Z,930000,29.0,15.0,1,left,MISS D. DiVincenzo reverse Layup,[1628978],1610612758.0,SAC,reverse,,,DiVincenzo,D. DiVincenzo,,,,,,,,3.29,Missed,,,,,,,,,,,,,,,,
94,PT04M00.00S,2022-04-10T01:57:02.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,20,9,2022-04-10T01:57:07Z,940000,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,
95,PT03M54.00S,2022-04-10T01:57:08.9Z,1,REGULAR,3pt,Jump Shot,[],202331,73.98160315374507,14.928002450980387,1610612746,20,9,2022-04-10T01:57:15Z,950000,-175.0,192.0,1,right,MISS P. George 26' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,26.01,Missed,,,,,,,,,,,,,,,,
96,PT03M52.00S,2022-04-10T01:57:10.9Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,20,9,2022-04-10T01:57:15Z,960000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,
97,PT03M45.00S,2022-04-10T01:57:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,8.459264126149804,44.607843137254896,1610612758,20,9,2022-04-10T01:57:22Z,970000,27.0,27.0,1,left,MISS D. Jones driving Layup,[1627745],1610612758.0,SAC,driving,,,Jones,D. Jones,,,,,,,,3.82,Missed,,,,,,,,,,,,,,,,
98,PT03M43.00S,2022-04-10T01:57:20.8Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,20,9,2022-04-10T01:57:22Z,980000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,
99,PT03M37.00S,2022-04-10T01:57:26.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627826,93.47897503285151,49.26470588235294,1610612746,22,9,2022-04-10T01:57:35Z,990000,-4.0,9.0,1,right,I. Zubac cutting DUNK (6 PTS) (M. Morris Sr. 1 AST),"[1627826, 202694]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,,,,0.95,Made,6.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,,,
101,PT03M27.00S,2022-04-10T01:57:38.1Z,1,REGULAR,foul,personal,[],1627826,,,1610612758,22,9,2022-04-10T01:57:46Z,1010000,,,0,,I. Zubac personal FOUL (2 PF),"[1627826, 1627745]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Jones,1627745.0,,,
103,PT03M27.00S,2022-04-10T01:57:47.2Z,1,REGULAR,substitution,out,[],202704,,,1610612758,22,9,2022-04-10T01:57:58Z,1030000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M27.00S,2022-04-10T01:57:47.2Z,1,REGULAR,substitution,out,[],201587,,,1610612758,22,9,2022-04-10T01:57:58Z,1040000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M27.00S,2022-04-10T01:57:47.2Z,1,REGULAR,substitution,out,[],1627826,,,1610612758,22,9,2022-04-10T01:57:58Z,1050000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M27.00S,2022-04-10T01:57:47.2Z,1,REGULAR,substitution,in,[],1626181,,,1610612758,22,9,2022-04-10T01:57:58Z,1060000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M27.00S,2022-04-10T01:57:47.2Z,1,REGULAR,substitution,in,[],1629611,,,1610612758,22,9,2022-04-10T01:57:58Z,1070000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M27.00S,2022-04-10T01:57:47.2Z,1,REGULAR,substitution,in,[],1628392,,,1610612758,22,9,2022-04-10T01:57:58Z,1080000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M22.00S,2022-04-10T01:58:19.2Z,1,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612758,22,9,2022-04-10T01:58:23Z,1090000,,,0,,N. Powell shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1626181, 1630558]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Mitchell,1630558.0,,,
111,PT03M22.00S,2022-04-10T01:58:41.5Z,1,REGULAR,freethrow,1 of 2,[],1630558,,,1610612758,22,10,2022-04-10T01:58:41Z,1110000,,,0,,D. Mitchell Free Throw 1 of 2 (3 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
112,PT03M22.00S,2022-04-10T01:58:57.9Z,1,REGULAR,freethrow,2 of 2,[],1630558,,,1610612758,22,11,2022-04-10T01:58:57Z,1120000,,,0,,D. Mitchell Free Throw 2 of 2 (4 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
113,PT03M05.00S,2022-04-10T01:59:16.6Z,1,REGULAR,3pt,Jump Shot,[],202331,68.14635348226018,48.751531862745104,1610612746,25,11,2022-04-10T01:59:41Z,1130000,-6.0,247.0,1,right,P. George 24' 3PT pullup (14 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,24.7,Made,14.0,,,,,,,,,,,,,,,
114,PT02M50.00S,2022-04-10T01:59:31.0Z,1,REGULAR,3pt,Jump Shot,[],1629002,10.298948751642584,97.54901960784314,1610612758,25,11,2022-04-10T01:59:37Z,1140000,-238.0,44.0,1,left,MISS C. Metu 24' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,24.18,Missed,,,,,,,,,,,,,,,,
115,PT02M46.00S,2022-04-10T01:59:35.0Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,25,11,2022-04-10T01:59:37Z,1150000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,
116,PT02M41.00S,2022-04-10T01:59:39.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,91.50788436268068,95.83333333333333,1610612746,28,11,2022-04-10T01:59:49Z,1160000,229.0,27.0,1,right,N. Powell 3PT running (3 PTS) (P. George 3 AST),"[1626181, 202331]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,,,,23.08,Made,3.0,P. George,202331.0,3.0,,,,,,,,,,,,
118,PT02M28.00S,2022-04-10T01:59:53.8Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612758,28,11,2022-04-10T01:59:56Z,1180000,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 202331]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,1.0,George,202331.0,,,,,,,,,,,,,,,,,,
119,PT02M28.00S,2022-04-10T01:59:53.8Z,1,REGULAR,steal,,[],202331,,,1610612746,28,11,2022-04-10T02:00:01Z,1190000,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M20.00S,2022-04-10T02:00:01.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202694,75.47634691195795,12.009803921568633,1610612746,28,11,2022-04-10T02:00:07Z,1200000,-190.0,178.0,1,right,MISS M. Morris Sr. 26' running 3PT,[202694],1610612746.0,LAC,running,,,Morris Sr.,M. Morris Sr.,,,,,,,,26.04,Missed,,,,,,,,,,,,,,,,
121,PT02M18.00S,2022-04-10T02:00:03.6Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,28,11,2022-04-10T02:00:07Z,1210000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,
122,PT02M15.00S,2022-04-10T02:00:07.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,6.093955321944804,48.529411764705884,1610612758,28,13,2022-04-10T02:00:20Z,1220000,7.0,5.0,1,left,D. Jones cutting DUNK (4 PTS) (D. Mitchell 4 AST),"[1627745, 1630558]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,,,,0.88,Made,4.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,
124,PT02M15.00S,2022-04-10T02:00:12.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202694,,,1610612758,28,13,2022-04-10T02:00:20Z,1240000,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Jones 1 FT),"[202694, 1627745]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Jones,1627745.0,,,
126,PT02M15.00S,2022-04-10T02:00:20.7Z,1,REGULAR,substitution,out,[],202694,,,1610612758,28,13,2022-04-10T02:01:25Z,1260000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M15.00S,2022-04-10T02:00:20.7Z,1,REGULAR,substitution,out,[],202331,,,1610612758,28,13,2022-04-10T02:01:25Z,1270000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M15.00S,2022-04-10T02:00:20.7Z,1,REGULAR,substitution,out,[],203084,,,1610612758,28,13,2022-04-10T02:01:25Z,1280000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M15.00S,2022-04-10T02:00:20.7Z,1,REGULAR,substitution,in,[],1628379,,,1610612758,28,13,2022-04-10T02:01:25Z,1290000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M15.00S,2022-04-10T02:00:20.7Z,1,REGULAR,substitution,in,[],203496,,,1610612758,28,13,2022-04-10T02:01:25Z,1300000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M15.00S,2022-04-10T02:00:20.7Z,1,REGULAR,substitution,in,[],203087,,,1610612758,28,13,2022-04-10T02:01:25Z,1310000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M15.00S,2022-04-10T02:01:03.0Z,1,REGULAR,freethrow,1 of 1,[],1627745,,,1610612758,28,14,2022-04-10T02:01:03Z,1320000,,,0,,D. Jones Free Throw 1 of 1 (5 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
133,PT02M04.00S,2022-04-10T02:01:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.98226018396846,43.627450980392155,1610612746,28,14,2022-04-10T02:05:38Z,1330000,-32.0,32.0,1,right,MISS N. Powell driving reverse Layup,[1626181],1610612746.0,LAC,driving reverse,,,Powell,N. Powell,,,,,,,,4.54,Missed,,,,,,,,,,,,,,,,
134,PT02M02.00S,2022-04-10T02:01:20.8Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612746,28,14,2022-04-10T02:05:38Z,1340000,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,133.0,1.0,0.0,1.0,,,,,,,,
135,PT02M02.00S,2022-04-10T02:01:25.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,94.40999984741211,50.0,1610612746,28,14,2022-04-10T02:09:17Z,1350000,0.0,0.0,1,right,MISS I. Hartenstein tip Layup,[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
136,PT02M00.00S,2022-04-10T02:01:27.7Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,28,14,2022-04-10T02:09:17Z,1360000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,135.0,3.0,3.0,0.0,,,,,,,,
137,PT01M47.00S,2022-04-10T02:01:32.7Z,1,REGULAR,2pt,Jump Shot,[],1629002,24.753613666228645,68.87254901960785,1610612758,28,14,2022-04-10T02:01:38Z,1370000,-94.0,180.0,1,left,MISS C. Metu 20' pullup Shot,[1629002],1610612758.0,SAC,pullup,,,Metu,C. Metu,,,,,,,,20.34,Missed,,,,,,,,,,,,,,,,
138,PT01M47.00S,2022-04-10T02:01:32.7Z,1,REGULAR,rebound,defensive,[],203496,,,1610612746,28,14,2022-04-10T02:01:38Z,1380000,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,
139,PT01M41.00S,2022-04-10T02:01:39.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,90.8508541392904,55.88235294117647,1610612746,28,14,2022-04-10T02:01:46Z,1390000,29.0,34.0,1,right,MISS T. Mann driving bank Shot,[1629611],1610612746.0,LAC,driving bank,,,Mann,T. Mann,,,,,,,,4.46,Missed,,,,,,,,,,,,,,,,
140,PT01M39.00S,2022-04-10T02:01:41.2Z,1,REGULAR,rebound,defensive,[],203087,,,1610612758,28,14,2022-04-10T02:01:46Z,1400000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,
141,PT01M29.00S,2022-04-10T02:01:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,10.430354796320628,54.411764705882355,1610612758,28,16,2022-04-10T02:01:54Z,1410000,-22.0,46.0,1,left,D. Jones driving Layup (7 PTS) (D. DiVincenzo 1 AST),"[1627745, 1628978]",1610612758.0,SAC,driving,,,Jones,D. Jones,,,,,,,,5.06,Made,7.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,
143,PT01M12.00S,2022-04-10T02:02:06.8Z,1,REGULAR,2pt,Jump Shot,[],1628379,79.41852825229961,29.166666666666657,1610612746,28,16,2022-04-10T02:02:13Z,1430000,-104.0,141.0,1,right,MISS L. Kennard 17' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,,,,17.53,Missed,,,,,,,,,,,,,,,,
144,PT01M10.00S,2022-04-10T02:02:08.8Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,28,16,2022-04-10T02:02:13Z,1440000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,143.0,4.0,4.0,0.0,,,,,,,,
145,PT01M03.00S,2022-04-10T02:02:16.5Z,1,REGULAR,3pt,Jump Shot,[],203087,28.827201051248352,19.607843137254903,1610612758,28,16,2022-04-10T02:02:22Z,1450000,152.0,218.0,1,left,MISS J. Lamb 26' 3PT,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,26.62,Missed,,,,,,,,,,,,,,,,
146,PT00M59.90S,2022-04-10T02:02:19.6Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612746,28,16,2022-04-10T02:02:22Z,1460000,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,145.0,2.0,1.0,1.0,,,,,,,,
147,PT00M52.20S,2022-04-10T02:02:28.5Z,1,REGULAR,3pt,Jump Shot,[],1629611,70.08869908015768,75.49019607843138,1610612746,28,16,2022-04-10T02:02:35Z,1470000,127.0,229.0,1,right,MISS T. Mann 26' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,26.18,Missed,,,,,,,,,,,,,,,,
148,PT00M48.60S,2022-04-10T02:02:32.1Z,1,REGULAR,rebound,defensive,[],203087,,,1610612758,28,16,2022-04-10T02:02:35Z,1480000,,,0,,J. Lamb REBOUND (Off:0 Def:2),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,147.0,2.0,2.0,0.0,,,,,,,,
149,PT00M34.50S,2022-04-10T02:02:46.3Z,1,REGULAR,3pt,Jump Shot,[],203087,33.55781865965835,40.68627450980392,1610612758,28,16,2022-04-10T02:07:04Z,1490000,47.0,263.0,1,left,MISS J. Lamb 26' pullup 3PT,[203087],1610612758.0,SAC,pullup,,,Lamb,J. Lamb,,,,,,,,26.7,Missed,,,,,,,,,,,,,,,,
150,PT00M30.40S,2022-04-10T02:02:50.4Z,1,REGULAR,rebound,defensive,[],203496,,,1610612746,28,16,2022-04-10T02:02:55Z,1500000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,
151,PT00M24.10S,2022-04-10T02:02:56.5Z,1,REGULAR,3pt,Jump Shot,[],1629611,92.95335085413929,4.656862745098039,1610612746,28,16,2022-04-10T02:03:03Z,1510000,-227.0,14.0,1,right,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,22.71,Missed,,,,,,,,,,,,,,,,
152,PT00M20.30S,2022-04-10T02:03:00.3Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612746,28,16,2022-04-10T02:03:00Z,1520000,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,151.0,3.0,1.0,2.0,,,,,,,,
153,PT00M10.70S,2022-04-10T02:03:09.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,72.32260183968462,21.813725490196077,1610612746,31,16,2022-04-10T02:03:16Z,1530000,-141.0,208.0,1,right,N. Powell 25' 3PT pullup (6 PTS),[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,,,,25.1,Made,6.0,,,,,,,,,,,,,,,
154,PT00M04.30S,2022-04-10T02:03:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,7.408015768725363,43.872549019607845,1610612758,31,16,2022-04-10T02:03:28Z,1540000,31.0,17.0,1,left,MISS D. Mitchell driving reverse Layup,[1630558],1610612758.0,SAC,driving reverse,,,Mitchell,D. Mitchell,,,,,,,,3.51,Missed,,,,,,,,,,,,,,,,
155,PT00M02.50S,2022-04-10T02:03:25.4Z,1,REGULAR,rebound,defensive,[],203496,,,1610612746,31,16,2022-04-10T02:03:25Z,1550000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,154.0,3.0,3.0,0.0,,,,,,,,
156,PT00M00.00S,2022-04-10T02:03:31.3Z,1,REGULAR,period,end,[],0,,,1610612746,31,16,2022-04-10T02:03:31Z,1560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-04-10T02:05:57.8Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612746,31,16,2022-04-10T02:06:28Z,1570000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-04-10T02:05:57.8Z,2,REGULAR,substitution,out,['startperiod'],1627745,,,1610612746,31,16,2022-04-10T02:06:28Z,1580000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-04-10T02:05:57.8Z,2,REGULAR,substitution,in,['startperiod'],1628367,,,1610612746,31,16,2022-04-10T02:06:28Z,1590000,,,0,,SUB in: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-04-10T02:05:57.8Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612746,31,16,2022-04-10T02:06:28Z,1600000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-04-10T02:06:34.0Z,2,REGULAR,period,start,[],0,,,1610612746,31,16,2022-04-10T02:06:34Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-04-10T02:06:34.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,31,16,2022-04-10T02:09:25Z,1620000,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,
163,PT11M50.00S,2022-04-10T02:06:43.5Z,2,REGULAR,3pt,Jump Shot,[],1628379,64.43823915900131,64.2156862745098,1610612746,34,16,2022-04-10T02:06:48Z,1630000,71.0,282.0,1,right,L. Kennard 29' 3PT  (3 PTS) (T. Mann 1 AST),"[1628379, 1629611]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,29.06,Made,3.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,
