actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
92,PT04M34.00S,2021-11-12T03:57:13.9Z,1,REGULAR,2pt,Jump Shot,[],1628389,24.753613666228645,38.48039215686274,1610612748,16,26,2021-11-12T03:57:18Z,920000,58.0,180.0,1,left,B. Adebayo 18' Jump Shot (19 PTS) (G. Vincent 2 AST),"[1628389, 1629216]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,18.92,Made,,,,,,,,,,,,19.0,G. Vincent,1629216.0,2.0,,,,
94,PT04M21.00S,2021-11-12T03:57:27.4Z,1,REGULAR,turnover,out-of-bounds,[],201587,,,1610612746,16,26,2021-11-12T03:58:19Z,940000,,,0,,N. Batum bad pass out-of-bounds TURNOVER (1 TO),[201587],1610612746.0,LAC,bad pass,,,Batum,N. Batum,,,,,,,,,,,,,1148.0,,,,,,,,,1.0,,,
95,PT04M21.00S,2021-11-12T03:57:38.8Z,1,REGULAR,substitution,out,[],202339,,,1610612748,16,26,2021-11-12T03:57:42Z,950000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M21.00S,2021-11-12T03:57:38.8Z,1,REGULAR,substitution,out,[],1627826,,,1610612748,16,26,2021-11-12T03:57:42Z,960000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M21.00S,2021-11-12T03:57:38.8Z,1,REGULAR,substitution,in,[],1628392,,,1610612748,16,26,2021-11-12T03:57:42Z,970000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M21.00S,2021-11-12T03:57:38.8Z,1,REGULAR,substitution,in,[],1629611,,,1610612748,16,26,2021-11-12T03:57:42Z,980000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M08.00S,2021-11-12T03:57:55.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,11.218791064388967,45.34313725490197,1610612748,16,28,2021-11-12T03:57:59Z,990000,23.0,53.0,1,left,T. Herro driving floating Jump Shot (6 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,5.79,Made,,,,,,,,,,,,6.0,,,,,,,
100,PT04M02.00S,2021-11-12T03:58:07.2Z,1,REGULAR,foul,personal,[],1629130,,,1610612746,16,28,2021-11-12T03:58:14Z,1000000,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1629611]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,201246.0,1.0,0.0,Mann,1629611.0,,,,,,,,
102,PT03M55.00S,2021-11-12T03:58:29.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612746,16,28,2021-11-12T03:58:36Z,1020000,,,0,,D. Robinson personal FOUL (2 PF) (Hartenstein 2 FT),"[1629130, 1628392]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,201246.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,
104,PT03M55.00S,2021-11-12T03:58:54.8Z,1,REGULAR,freethrow,1 of 2,[],1628392,,,1610612746,17,28,2021-11-12T03:58:54Z,1040000,,,0,,I. Hartenstein Free Throw 1 of 2 (1 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,,,,,,,,,,,,1.0,,,,,,,
105,PT03M55.00S,2021-11-12T03:58:55.6Z,1,REGULAR,substitution,out,[],201587,,,1610612746,17,28,2021-11-12T03:59:00Z,1050000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M55.00S,2021-11-12T03:58:55.6Z,1,REGULAR,substitution,out,[],1629130,,,1610612746,17,28,2021-11-12T03:59:00Z,1060000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M55.00S,2021-11-12T03:58:55.6Z,1,REGULAR,substitution,in,[],1628379,,,1610612746,17,28,2021-11-12T03:59:00Z,1070000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M55.00S,2021-11-12T03:58:55.6Z,1,REGULAR,substitution,in,[],1629622,,,1610612746,17,28,2021-11-12T03:59:00Z,1080000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M55.00S,2021-11-12T03:59:09.0Z,1,REGULAR,freethrow,2 of 2,[],1628392,,,1610612746,18,28,2021-11-12T03:59:09Z,1090000,,,0,,I. Hartenstein Free Throw 2 of 2 (2 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,,,,,,,,,,,,2.0,,,,,,,
110,PT03M43.00S,2021-11-12T03:59:23.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,6.8823915900131425,45.34313725490197,1610612748,18,30,2021-11-12T03:59:28Z,1100000,23.0,12.0,1,left,T. Herro driving floating bank Jump Shot (8 PTS),[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,2.63,Made,,,,,,,,,,,,8.0,,,,,,,
111,PT03M32.00S,2021-11-12T03:59:33.2Z,1,REGULAR,3pt,Jump Shot,[],202331,71.66557161629436,78.18627450980392,1610612746,21,30,2021-11-12T03:59:39Z,1110000,141.0,214.0,1,right,P. George 25' 3PT step back (9 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,25.61,Made,,,,,,,,,,,,9.0,,,,,,,
112,PT03M19.00S,2021-11-12T03:59:47.0Z,1,REGULAR,turnover,bad pass,[],1629622,,,1610612748,21,30,2021-11-12T03:59:52Z,1120000,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 1628379]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,1.0,Kennard,1628379.0,
113,PT03M19.00S,2021-11-12T03:59:47.0Z,1,REGULAR,steal,,[],1628379,,,1610612746,21,30,2021-11-12T03:59:49Z,1130000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M15.00S,2021-11-12T03:59:52.4Z,1,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612746,21,30,2021-11-12T03:59:57Z,1140000,,,0,,I. Hartenstein bad pass out-of-bounds TURNOVER (1 TO),[1628392],1610612746.0,LAC,bad pass,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,1628159.0,,,,,,,,,1.0,,,
115,PT03M00.00S,2021-11-12T04:00:11.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,17.789093298291732,38.48039215686274,1610612748,21,30,2021-11-12T04:00:18Z,1150000,58.0,115.0,1,left,MISS T. Herro 12' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,12.84,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M57.00S,2021-11-12T04:00:14.6Z,1,REGULAR,rebound,offensive,[],1629622,,,1610612748,21,30,2021-11-12T04:00:18Z,1160000,,,0,,M. Strus REBOUND (Off:1 Def:0),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,115.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
117,PT02M55.00S,2021-11-12T04:00:17.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629639,30.27266754270697,23.529411764705884,1610612748,21,30,2021-11-12T04:00:22Z,1170000,132.0,232.0,1,left,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
118,PT02M53.00S,2021-11-12T04:00:19.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,21,30,2021-11-12T04:00:22Z,1180000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,,
119,PT02M53.00S,2021-11-12T04:00:23.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,21,30,2021-11-12T04:00:23Z,1190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M53.00S,2021-11-12T04:00:28.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,21,30,2021-11-12T04:00:28Z,1200000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M53.00S,2021-11-12T04:03:09.3Z,1,REGULAR,substitution,out,[],202704,,,1610612746,21,30,2021-11-12T04:03:22Z,1210000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M53.00S,2021-11-12T04:03:09.3Z,1,REGULAR,substitution,out,[],1628389,,,1610612746,21,30,2021-11-12T04:03:22Z,1220000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2021-11-12T04:03:09.3Z,1,REGULAR,substitution,in,[],1626159,,,1610612746,21,30,2021-11-12T04:03:22Z,1230000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M53.00S,2021-11-12T04:03:09.3Z,1,REGULAR,substitution,in,[],203473,,,1610612746,21,30,2021-11-12T04:03:22Z,1240000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M39.00S,2021-11-12T04:03:34.6Z,1,REGULAR,turnover,bad pass,[],202331,,,1610612746,21,30,2021-11-12T04:03:40Z,1250000,,,0,,P. George bad pass TURNOVER (2 TO),"[202331, 1628997]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,2.0,Martin,1628997.0,
126,PT02M39.00S,2021-11-12T04:03:34.6Z,1,REGULAR,steal,,[],1628997,,,1610612748,21,30,2021-11-12T04:03:37Z,1260000,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M21.00S,2021-11-12T04:03:51.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,12.401445466491452,96.32352941176471,1610612748,21,33,2021-11-12T04:03:55Z,1270000,-232.0,64.0,1,left,M. Strus 24' 3PT  (3 PTS) (G. Vincent 3 AST),"[1629622, 1629216]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,24.03,Made,,,,,,,,,,,,3.0,G. Vincent,1629216.0,3.0,,,,
129,PT02M05.00S,2021-11-12T04:04:08.5Z,1,REGULAR,3pt,Jump Shot,[],1628379,67.32917214191853,43.38235294117647,1610612746,21,33,2021-11-12T04:04:11Z,1290000,-33.0,255.0,1,right,MISS L. Kennard 25' pullup 3PT,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M02.00S,2021-11-12T04:04:11.5Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,21,33,2021-11-12T04:04:11Z,1300000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
131,PT01M49.00S,2021-11-12T04:04:24.3Z,1,REGULAR,3pt,Jump Shot,[],1629622,11.744415243101187,96.81372549019608,1610612748,21,36,2021-11-12T04:04:29Z,1310000,-234.0,58.0,1,left,M. Strus 24' 3PT  (6 PTS) (C. Martin 1 AST),"[1629622, 1628997]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,24.12,Made,,,,,,,,,,,,6.0,C. Martin,1628997.0,1.0,,,,
133,PT01M35.00S,2021-11-12T04:04:38.2Z,1,REGULAR,3pt,Jump Shot,[],1628379,69.69448094612352,26.225490196078425,1610612746,21,36,2021-11-12T04:04:41Z,1330000,-119.0,232.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M32.00S,2021-11-12T04:04:41.2Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,21,36,2021-11-12T04:04:41Z,1340000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT01M25.00S,2021-11-12T04:04:48.5Z,1,REGULAR,2pt,Jump Shot,[],1629639,6.4881734559789805,72.30392156862744,1610612748,21,38,2021-11-12T04:04:55Z,1350000,-112.0,8.0,1,left,T. Herro 11' driving floating bank Jump Shot (10 PTS),[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,11.18,Made,,,,,,,,,,,,10.0,,,,,,,
136,PT01M08.00S,2021-11-12T04:05:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.47897503285151,53.18627450980392,1610612746,23,38,2021-11-12T04:05:11Z,1360000,16.0,9.0,1,right,P. George driving Layup (11 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,1.82,Made,,,,,,,,,,,,11.0,,,,,,,
137,PT00M57.60S,2021-11-12T04:05:16.6Z,1,REGULAR,3pt,Jump Shot,[],1629622,21.468462549277262,93.13725490196079,1610612748,23,38,2021-11-12T04:05:20Z,1370000,-216.0,149.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
138,PT00M55.60S,2021-11-12T04:05:18.6Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612746,23,38,2021-11-12T04:05:20Z,1380000,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
139,PT00M49.50S,2021-11-12T04:05:24.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,70.08869908015768,29.166666666666657,1610612746,23,38,2021-11-12T04:06:11Z,1390000,-104.0,229.0,1,right,MISS L. Kennard 25' running 3PT,[1628379],1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M46.60S,2021-11-12T04:05:27.8Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,23,38,2021-11-12T04:06:02Z,1400000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
141,PT00M31.00S,2021-11-12T04:05:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,7.670827858081481,50.49019607843137,1610612748,23,40,2021-11-12T04:05:51Z,1410000,-2.0,20.0,1,left,C. Martin driving Layup (2 PTS),[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,1.98,Made,,,,,,,,,,,,2.0,,,,,,,
142,PT00M05.40S,2021-11-12T04:06:11.5Z,1,REGULAR,turnover,bad pass,[],1626159,,,1610612746,23,40,2021-11-12T04:06:16Z,1420000,,,0,,J. Winslow bad pass TURNOVER (1 TO),"[1626159, 1628997]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,1.0,Martin,1628997.0,
143,PT00M05.40S,2021-11-12T04:06:11.5Z,1,REGULAR,steal,,[],1628997,,,1610612748,23,40,2021-11-12T04:06:13Z,1430000,,,0,,C. Martin STEAL (2 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M02.40S,2021-11-12T04:06:14.4Z,1,REGULAR,turnover,bad pass,[],1628997,,,1610612748,23,40,2021-11-12T04:06:21Z,1440000,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628997, 1626159]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,1.0,Winslow,1626159.0,
145,PT00M02.40S,2021-11-12T04:06:14.4Z,1,REGULAR,steal,,[],1626159,,,1610612746,23,40,2021-11-12T04:06:16Z,1450000,,,0,,J. Winslow STEAL (1 STL),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M00.60S,2021-11-12T04:06:21.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628379,92.95335085413929,77.94117647058823,1610612746,25,40,2021-11-12T04:06:32Z,1460000,140.0,14.0,1,right,L. Kennard 14' Jump Shot (2 PTS) (T. Mann 1 AST),"[1628379, 1629611]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,14.04,Made,,,,,,,,,,,,2.0,T. Mann,1629611.0,1.0,,,,
148,PT00M00.00S,2021-11-12T04:06:24.5Z,1,REGULAR,instantreplay,request,[],0,,,1610612748,25,40,2021-11-12T04:07:30Z,1480000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,End Period - Good Basket
149,PT00M00.00S,2021-11-12T04:07:34.2Z,1,REGULAR,period,end,[],0,,,1610612748,25,40,2021-11-12T04:07:34Z,1490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-12T04:09:01.9Z,2,REGULAR,substitution,out,['startperiod'],202331,,,1610612748,25,40,2021-11-12T04:09:33Z,1500000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-11-12T04:09:01.9Z,2,REGULAR,substitution,out,['startperiod'],1626159,,,1610612748,25,40,2021-11-12T04:09:33Z,1510000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-11-12T04:09:01.9Z,2,REGULAR,substitution,out,['startperiod'],1629639,,,1610612748,25,40,2021-11-12T04:09:33Z,1520000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-11-12T04:09:01.9Z,2,REGULAR,substitution,in,['startperiod'],202339,,,1610612748,25,40,2021-11-12T04:09:33Z,1530000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-11-12T04:09:01.9Z,2,REGULAR,substitution,in,['startperiod'],202704,,,1610612748,25,40,2021-11-12T04:09:33Z,1540000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-11-12T04:09:01.9Z,2,REGULAR,substitution,in,['startperiod'],200768,,,1610612748,25,40,2021-11-12T04:09:33Z,1550000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-11-12T04:09:28.3Z,2,REGULAR,period,start,[],0,,,1610612748,25,40,2021-11-12T04:09:34Z,1560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M44.00S,2021-11-12T04:09:43.2Z,2,REGULAR,2pt,Jump Shot,[],1628997,8.327858081471746,66.17647058823529,1610612748,25,40,2021-11-12T04:09:46Z,1570000,-81.0,26.0,1,left,MISS C. Martin 8' turnaround fadeaway Shot,[1628997],1610612748.0,MIA,turnaround fadeaway,,,Martin,C. Martin,,,,,8.49,Missed,,,,,,,,,,,,,,,,,,,
158,PT11M42.00S,2021-11-12T04:09:45.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,25,40,2021-11-12T04:09:46Z,1580000,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
159,PT11M21.00S,2021-11-12T04:10:05.8Z,2,REGULAR,3pt,Jump Shot,[],202704,65.88370565045992,50.245098039215684,1610612746,25,40,2021-11-12T04:10:11Z,1590000,1.0,268.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
160,PT11M20.00S,2021-11-12T04:10:07.8Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,25,40,2021-11-12T04:10:07Z,1600000,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,159.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
161,PT11M09.00S,2021-11-12T04:10:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628379,92.29632063074901,50.49019607843137,1610612746,27,40,2021-11-12T04:10:21Z,1610000,2.0,20.0,1,right,L. Kennard driving Layup (4 PTS),[1628379],1610612746.0,LAC,driving,,,Kennard,L. Kennard,,,,,2.01,Made,,,,,,,,,,,,4.0,,,,,,,
162,PT10M59.00S,2021-11-12T04:10:27.9Z,2,REGULAR,3pt,Jump Shot,[],1629622,11.613009198423129,2.6960784313725554,1610612748,27,40,2021-11-12T04:10:34Z,1620000,237.0,57.0,1,left,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,24.32,Missed,,,,,,,,,,,,,,,,,,,
163,PT10M57.00S,2021-11-12T04:10:29.9Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,27,40,2021-11-12T04:10:34Z,1630000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
164,PT10M55.00S,2021-11-12T04:10:34.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202339,92.69053876478318,45.833333333333336,1610612746,29,40,2021-11-12T04:10:40Z,1640000,-21.0,16.0,1,right,E. Bledsoe running Layup (2 PTS),[202339],1610612746.0,LAC,running,,,Bledsoe,E. Bledsoe,,,,,2.64,Made,,,,,,,,,,,,2.0,,,,,,,
165,PT10M55.00S,2021-11-12T04:10:37.8Z,2,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612746,29,40,2021-11-12T04:10:50Z,1650000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Bledsoe 1 FT),"[1629216, 202339]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,,1628159.0,1.0,0.0,Bledsoe,202339.0,,,,,,,,
167,PT10M55.00S,2021-11-12T04:10:59.3Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],202339,,,1610612746,30,40,2021-11-12T04:10:59Z,1670000,,,0,,E. Bledsoe Free Throw 1 of 1 (3 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,,,,,,,,,,,,3.0,,,,,,,
168,PT10M40.00S,2021-11-12T04:11:16.8Z,2,REGULAR,3pt,Jump Shot,[],1629216,32.24375821287779,43.38235294117647,1610612748,30,40,2021-11-12T04:11:24Z,1680000,33.0,251.0,1,left,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
169,PT10M35.00S,2021-11-12T04:11:21.8Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,30,40,2021-11-12T04:11:24Z,1690000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
170,PT10M26.00S,2021-11-12T04:11:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,92.29632063074901,50.98039215686275,1610612746,32,40,2021-11-12T04:11:47Z,1700000,5.0,20.0,1,right,L. Kennard cutting finger roll Layup (6 PTS) (I. Hartenstein 1 AST),"[1628379, 1628392]",1610612746.0,LAC,cutting finger roll,,,Kennard,L. Kennard,,,,,2.05,Made,,,,,,,,,,,,6.0,I. Hartenstein,1628392.0,1.0,,,,
172,PT10M26.00S,2021-11-12T04:11:37.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,32,40,2021-11-12T04:11:37Z,1720000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M26.00S,2021-11-12T04:14:03.6Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,32,40,2021-11-12T04:14:26Z,1730000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M26.00S,2021-11-12T04:14:03.6Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,32,40,2021-11-12T04:14:26Z,1740000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M10.00S,2021-11-12T04:14:39.5Z,2,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612748,32,40,2021-11-12T04:14:53Z,1750000,,,0,,L. Kennard shooting personal FOUL (1 PF) (Dedmon 2 FT),"[1628379, 203473]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,,,,,,,,,1628159.0,1.0,0.0,Dedmon,203473.0,,,,,,,,
177,PT10M10.00S,2021-11-12T04:15:04.1Z,2,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,32,41,2021-11-12T04:15:04Z,1770000,,,0,,D. Dedmon Free Throw 1 of 2 (1 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Made,,,,,,,,,,,,1.0,,,,,,,
