actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M52.00S,2021-10-28T02:41:55.7Z,1,REGULAR,turnover,bad pass,[],202339,,,1610612746,0,2,2021-10-28T02:42:00Z,160000,,,0,,E. Bledsoe bad pass TURNOVER (2 TO),"[202339, 1628374]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,2.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,
17,PT10M52.00S,2021-10-28T02:41:55.7Z,1,REGULAR,steal,,[],1628374,,,1610612739,0,2,2021-10-28T02:41:59Z,170000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M47.00S,2021-10-28T02:42:01.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,33.820630749014455,40.44117647058824,1610612739,0,2,2021-10-28T02:42:05Z,180000,48.0,265.0,1,left,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,26.97,Missed,,,,,,,,,,,,,,,
19,PT10M44.00S,2021-10-28T02:42:03.8Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,0,2,2021-10-28T02:42:03Z,190000,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,
20,PT10M40.00S,2021-10-28T02:42:07.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.48554533508542,47.30392156862745,1610612746,2,2,2021-10-28T02:43:33Z,200000,-13.0,56.0,1,right,I. Zubac turnaround Hook (2 PTS) (P. George 1 AST),"[1627826, 202331]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,,,,5.73,Made,,,,,2.0,P. George,202331.0,1.0,,,,,,,
22,PT10M13.00S,2021-10-28T02:42:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,9.773324572930349,52.450980392156865,1610612739,2,2,2021-10-28T02:42:39Z,220000,-12.0,39.0,1,left,MISS E. Mobley cutting Layup,[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,,,,4.13,Missed,,,,,,,,,,,,,,,
23,PT10M10.00S,2021-10-28T02:42:38.2Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,2,2,2021-10-28T02:42:39Z,230000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,
24,PT10M04.00S,2021-10-28T02:42:43.8Z,1,REGULAR,3pt,Jump Shot,[],202331,71.00854139290408,81.37254901960785,1610612746,2,2,2021-10-28T02:44:20Z,240000,157.0,220.0,1,right,MISS P. George 27' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,27.02,Missed,,,,,,,,,,,,,,,
25,PT10M00.00S,2021-10-28T02:42:48.4Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,2,2,2021-10-28T02:42:48Z,250000,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,,
26,PT09M50.00S,2021-10-28T02:42:58.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202331,92.82194480946123,46.32352941176471,1610612746,2,2,2021-10-28T02:44:53Z,260000,-18.0,15.0,1,right,MISS P. George reverse Layup,[202331],1610612746.0,LAC,reverse,,,George,P. George,,,,,,,,2.37,Missed,,,,,,,,,,,,,,,
27,PT09M47.00S,2021-10-28T02:43:01.4Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,2,2,2021-10-28T02:43:04Z,270000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,
28,PT09M42.00S,2021-10-28T02:43:08.6Z,1,REGULAR,foul,personal,[],1627826,,,1610612739,2,2,2021-10-28T02:43:37Z,280000,,,0,,I. Zubac personal FOUL (1 PF),"[1627826, 1628386]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Allen,1628386.0,,
30,PT09M26.00S,2021-10-28T02:43:41.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,13.18988173455979,50.98039215686275,1610612739,2,2,2021-10-28T02:43:47Z,300000,-5.0,71.0,1,left,MISS C. Sexton 7' driving floating Shot,[1629012],1610612739.0,CLE,driving floating,,,Sexton,C. Sexton,,,,,,,,7.17,Missed,,,,,,,,,,,,,,,
31,PT09M26.00S,2021-10-28T02:43:43.1Z,1,REGULAR,rebound,offensive,[],1629012,,,1610612739,2,2,2021-10-28T02:43:43Z,310000,,,0,,C. Sexton REBOUND (Off:1 Def:0),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,
32,PT09M26.00S,2021-10-28T02:43:45.3Z,1,REGULAR,foul,personal,['2freethrow'],202331,,,1610612739,2,2,2021-10-28T02:43:56Z,320000,,,0,,P. George shooting personal FOUL (1 PF) (Sexton 2 FT),"[202331, 1629012]",1610612746.0,LAC,shooting,,,George,P. George,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Sexton,1629012.0,,
34,PT09M26.00S,2021-10-28T02:44:12.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629012,,,1610612739,2,3,2021-10-28T02:44:12Z,340000,,,0,,C. Sexton Free Throw 1 of 2 (1 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
35,PT09M26.00S,2021-10-28T02:44:22.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629012,,,1610612739,2,3,2021-10-28T02:44:22Z,350000,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,Missed,,,,,,,,,,,,,,,
36,PT09M23.00S,2021-10-28T02:44:23.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,3,2021-10-28T02:44:23Z,360000,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,,
37,PT09M08.00S,2021-10-28T02:44:38.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.47897503285151,49.50980392156863,1610612746,2,3,2021-10-28T02:44:46Z,370000,-2.0,9.0,1,right,MISS I. Zubac cutting DUNK - blocked,"[1627826, 1630596]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,,,,0.91,Missed,,,,,,,,,,,,,,Mobley,1630596.0
38,PT09M08.00S,2021-10-28T02:44:38.7Z,1,REGULAR,block,,[],1630596,,,1610612746,2,3,2021-10-28T02:44:41Z,380000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M05.00S,2021-10-28T02:44:41.7Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,2,3,2021-10-28T02:44:46Z,390000,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,37.0,3.0,3.0,0.0,,,,,,,,,,,
40,PT09M03.00S,2021-10-28T02:44:46.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,2,3,2021-10-28T02:44:46Z,400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M53.00S,2021-10-28T02:45:08.4Z,1,REGULAR,turnover,bad pass,[],1628374,,,1610612739,2,3,2021-10-28T02:45:13Z,430000,,,0,,L. Markkanen bad pass TURNOVER (1 TO),"[1628374, 202339]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,1.0,Bledsoe,202339.0,,,,,,,,,,,,,,,,,
44,PT08M53.00S,2021-10-28T02:45:08.4Z,1,REGULAR,steal,,[],202339,,,1610612746,2,3,2021-10-28T02:45:36Z,440000,,,0,,E. Bledsoe STEAL (2 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M48.00S,2021-10-28T02:45:13.4Z,1,REGULAR,turnover,bad pass,[],202339,,,1610612746,2,3,2021-10-28T02:45:25Z,450000,,,0,,E. Bledsoe bad pass TURNOVER (3 TO),"[202339, 1629012]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,3.0,Sexton,1629012.0,,,,,,,,,,,,,,,,,
46,PT08M48.00S,2021-10-28T02:45:13.4Z,1,REGULAR,steal,,[],1629012,,,1610612739,2,3,2021-10-28T02:45:16Z,460000,,,0,,C. Sexton STEAL (2 STL),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M43.00S,2021-10-28T02:45:19.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,32.24375821287779,74.01960784313725,1610612739,2,3,2021-10-28T02:45:29Z,470000,-120.0,251.0,1,left,MISS C. Sexton 27' 3PT,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,27.79,Missed,,,,,,,,,,,,,,,
48,PT08M40.00S,2021-10-28T02:45:22.1Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,2,3,2021-10-28T02:45:22Z,480000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,
49,PT08M35.00S,2021-10-28T02:45:26.6Z,1,REGULAR,3pt,Jump Shot,[],202704,70.08869908015768,20.833333333333343,1610612746,2,3,2021-10-28T02:45:32Z,490000,-146.0,229.0,1,right,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,27.12,Missed,,,,,,,,,,,,,,,
50,PT08M35.00S,2021-10-28T02:45:26.6Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,2,3,2021-10-28T02:45:32Z,500000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,
51,PT08M21.00S,2021-10-28T02:45:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,10.82457293035479,40.44117647058824,1610612739,2,3,2021-10-28T02:50:10Z,510000,48.0,49.0,1,left,MISS J. Allen 6' Layup,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,6.87,Missed,,,,,,,,,,,,,,,
52,PT08M21.00S,2021-10-28T02:45:42.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,2,3,2021-10-28T02:45:52Z,520000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,
53,PT08M21.00S,2021-10-28T02:45:51.0Z,1,REGULAR,foul,personal,[],202339,,,1610612739,2,3,2021-10-28T02:45:57Z,530000,,,0,,E. Bledsoe loose ball personal FOUL (1 PF),"[202339, 1628386]",1610612746.0,LAC,loose ball,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Allen,1628386.0,,
55,PT08M12.00S,2021-10-28T02:46:13.8Z,1,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612739,2,3,2021-10-28T02:46:19Z,550000,,,0,,L. Markkanen lost ball out-of-bounds TURNOVER (2 TO),[1628374],1610612739.0,CLE,lost ball,,,Markkanen,L. Markkanen,,,,,2.0,,,,,,,,,,,,,202027.0,,,,,,
56,PT07M58.00S,2021-10-28T02:46:39.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201587,73.63666228646518,15.441176470588232,1610612746,2,3,2021-10-28T02:46:42Z,560000,-173.0,195.0,1,right,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,26.08,Missed,,,,,,,,,,,,,,,
57,PT07M55.00S,2021-10-28T02:46:42.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,2,3,2021-10-28T02:46:42Z,570000,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,
58,PT07M50.00S,2021-10-28T02:46:46.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,6.356767411300922,49.01960784313726,1610612739,2,5,2021-10-28T02:46:56Z,580000,5.0,7.0,1,left,C. Sexton reverse Layup (3 PTS) (D. Garland 1 AST),"[1629012, 1629636]",1610612739.0,CLE,reverse,,,Sexton,C. Sexton,,,,,,,,0.88,Made,,,,,3.0,D. Garland,1629636.0,1.0,,,,,,,
60,PT07M43.00S,2021-10-28T02:46:54.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,86.7772667542707,62.00980392156863,1610612746,4,5,2021-10-28T02:47:01Z,600000,60.0,72.0,1,right,E. Bledsoe 9' pullup Jump Shot (2 PTS),[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,,,,9.36,Made,,,,,2.0,,,,,,,,,,
61,PT07M24.00S,2021-10-28T02:47:12.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.670827858081481,51.22549019607843,1610612739,4,7,2021-10-28T02:47:17Z,610000,-6.0,20.0,1,left,J. Allen DUNK (2 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,2.05,Made,,,,,2.0,D. Garland,1629636.0,2.0,,,,,,,
63,PT07M07.00S,2021-10-28T02:47:31.9Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612746,4,7,2021-10-28T02:47:41Z,630000,,,0,,E. Mobley shooting personal FOUL (1 PF) (Zubac 2 FT),"[1630596, 1627826]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Zubac,1627826.0,,
65,PT07M07.00S,2021-10-28T02:47:59.0Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,5,7,2021-10-28T02:47:59Z,650000,,,0,,I. Zubac Free Throw 1 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
66,PT07M07.00S,2021-10-28T02:48:19.8Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,6,7,2021-10-28T02:48:19Z,660000,,,0,,I. Zubac Free Throw 2 of 2 (4 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
67,PT06M57.00S,2021-10-28T02:48:35.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,6,7,2021-10-28T02:48:35Z,670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M57.00S,2021-10-28T02:48:38.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,6,7,2021-10-28T02:48:38Z,680000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M45.00S,2021-10-28T02:51:45.8Z,1,REGULAR,3pt,Jump Shot,[],1629636,31.32391590013141,72.30392156862744,1610612739,6,10,2021-10-28T02:51:51Z,690000,-112.0,242.0,1,left,D. Garland 26' 3PT step back (3 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,,,,26.64,Made,,,,,3.0,,,,,,,,,,
70,PT06M27.00S,2021-10-28T02:52:03.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,92.29632063074901,50.49019607843137,1610612746,6,10,2021-10-28T02:52:11Z,700000,2.0,20.0,1,right,MISS E. Bledsoe driving bank Shot,[202339],1610612746.0,LAC,driving bank,,,Bledsoe,E. Bledsoe,,,,,,,,2.01,Missed,,,,,,,,,,,,,,,
71,PT06M25.00S,2021-10-28T02:52:05.5Z,1,REGULAR,rebound,offensive,[],202339,,,1610612746,6,10,2021-10-28T02:52:05Z,710000,,,0,,E. Bledsoe REBOUND (Off:1 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,70.0,2.0,1.0,1.0,,,,,,,,,,,
72,PT06M12.00S,2021-10-28T02:52:17.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202704,75.34494086727989,35.78431372549019,1610612746,6,10,2021-10-28T02:52:21Z,720000,-71.0,179.0,1,right,MISS R. Jackson 19' Jump Shot,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,19.29,Missed,,,,,,,,,,,,,,,
73,PT06M10.00S,2021-10-28T02:52:19.9Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,6,10,2021-10-28T02:52:21Z,730000,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,72.0,4.0,4.0,0.0,,,,,,,,,,,
74,PT05M56.00S,2021-10-28T02:52:34.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,18.05190538764782,47.30392156862745,1610612739,6,10,2021-10-28T02:52:40Z,740000,13.0,117.0,1,left,MISS J. Allen 11' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,11.8,Missed,,,,,,,,,,,,,,,
75,PT05M54.00S,2021-10-28T02:52:36.7Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,6,10,2021-10-28T02:52:40Z,750000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,74.0,2.0,2.0,0.0,,,,,,,,,,,
76,PT05M41.00S,2021-10-28T02:52:49.5Z,1,REGULAR,2pt,Jump Shot,[],202331,78.63009198423127,70.83333333333333,1610612746,6,10,2021-10-28T02:53:00Z,760000,104.0,148.0,1,right,MISS P. George 18' step back Shot,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,18.13,Missed,,,,,,,,,,,,,,,
77,PT05M39.00S,2021-10-28T02:52:51.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,6,10,2021-10-28T02:53:00Z,770000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,
78,PT05M39.00S,2021-10-28T02:52:56.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,6,10,2021-10-28T02:52:56Z,780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M39.00S,2021-10-28T02:52:57.5Z,1,REGULAR,substitution,out,[],201587,,,1610612746,6,10,2021-10-28T02:53:16Z,790000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M39.00S,2021-10-28T02:52:57.5Z,1,REGULAR,substitution,out,[],202339,,,1610612746,6,10,2021-10-28T02:53:16Z,800000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M39.00S,2021-10-28T02:52:57.5Z,1,REGULAR,substitution,out,[],1630596,,,1610612746,6,10,2021-10-28T02:53:16Z,810000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M39.00S,2021-10-28T02:52:57.5Z,1,REGULAR,substitution,out,[],1629012,,,1610612746,6,10,2021-10-28T02:53:16Z,820000,,,0,,SUB out: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M39.00S,2021-10-28T02:52:57.5Z,1,REGULAR,substitution,in,[],1628379,,,1610612746,6,10,2021-10-28T02:53:16Z,830000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M39.00S,2021-10-28T02:52:57.5Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,6,10,2021-10-28T02:53:16Z,840000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M39.00S,2021-10-28T02:52:57.5Z,1,REGULAR,substitution,in,[],201567,,,1610612746,6,10,2021-10-28T02:53:16Z,850000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M39.00S,2021-10-28T02:52:57.5Z,1,REGULAR,substitution,in,[],201937,,,1610612746,6,10,2021-10-28T02:53:16Z,860000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M39.00S,2021-10-28T02:53:31.6Z,1,REGULAR,violation,kicked ball,[],1629636,,,1610612746,6,10,2021-10-28T02:53:49Z,870000,,,0,,D. Garland kicked ball VIOLATION,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,2002.0,,,,,,
88,PT05M37.00S,2021-10-28T02:53:49.0Z,1,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,6,10,2021-10-28T02:53:55Z,880000,,,0,,P. George bad pass out-of-bounds TURNOVER (1 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,1.0,,,,,,,,,,,,,2002.0,,,,,,
