actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
91,PT02M56.00S,2022-02-15T03:58:15.7Z,1,REGULAR,3pt,Jump Shot,[],202704,68.77463863337714,73.77450980392157,1610612746,31,26,2022-02-15T03:58:26Z,910000,119.0,241.0,1,right,R. Jackson 26' 3PT pullup (8 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.87,Made,8.0,,,,,,,,,,,,,,,,,,
92,PT02M47.00S,2022-02-15T03:58:28.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,31,26,2022-02-15T03:58:28Z,920000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT02M47.00S,2022-02-15T04:00:50.7Z,1,REGULAR,substitution,out,[],202704,,,1610612744,31,26,2022-02-15T04:01:39Z,930000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT02M47.00S,2022-02-15T04:00:50.7Z,1,REGULAR,substitution,out,[],1627826,,,1610612744,31,26,2022-02-15T04:01:39Z,940000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT02M47.00S,2022-02-15T04:00:50.7Z,1,REGULAR,substitution,out,[],201939,,,1610612744,31,26,2022-02-15T04:01:39Z,950000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT02M47.00S,2022-02-15T04:00:50.7Z,1,REGULAR,substitution,in,[],203496,,,1610612744,31,26,2022-02-15T04:01:39Z,960000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M47.00S,2022-02-15T04:00:50.7Z,1,REGULAR,substitution,in,[],1629599,,,1610612744,31,26,2022-02-15T04:01:39Z,970000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M47.00S,2022-02-15T04:00:50.7Z,1,REGULAR,substitution,in,[],1627814,,,1610612744,31,26,2022-02-15T04:01:39Z,980000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M37.00S,2022-02-15T04:01:46.6Z,1,REGULAR,3pt,Jump Shot,[],202357,29.48423127463863,23.284313725490193,1610612744,31,29,2022-02-15T04:01:51Z,990000,134.0,225.0,1,left,N. Bjelica 26' 3PT  (3 PTS) (A. Wiggins 1 AST),"[202357, 203952]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,26.14,Made,3.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,,
101,PT02M13.00S,2022-02-15T04:02:09.7Z,1,REGULAR,3pt,Jump Shot,[],201587,73.50525624178712,17.15686274509804,1610612746,34,29,2022-02-15T04:02:14Z,1010000,-164.0,197.0,1,right,N. Batum 25' 3PT  (6 PTS) (M. Morris Sr. 1 AST),"[201587, 202694]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.62,Made,6.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,,,,,,
103,PT02M01.00S,2022-02-15T04:02:24.0Z,1,REGULAR,foul,personal,[],203496,,,1610612744,34,29,2022-02-15T04:02:30Z,1030000,,,0,,R. Covington personal FOUL (1 PF),"[203496, 202357]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Bjelica,202357.0,,,
105,PT01M51.00S,2022-02-15T04:02:53.0Z,1,REGULAR,3pt,Jump Shot,[],203952,36.44875164257556,51.71568627450981,1610612744,34,32,2022-02-15T04:02:59Z,1050000,-9.0,290.0,1,left,A. Wiggins 29' 3PT  (6 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,29.02,Made,6.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,,
107,PT01M31.00S,2022-02-15T04:03:13.8Z,1,REGULAR,2pt,Jump Shot,[],1629611,79.28712220762155,68.62745098039215,1610612746,34,32,2022-02-15T04:03:19Z,1070000,93.0,142.0,1,right,MISS T. Mann 17' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,17.0,Missed,,,,,,,,,,,,,,,,,,,
108,PT01M27.00S,2022-02-15T04:03:17.8Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612744,34,32,2022-02-15T04:03:19Z,1080000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,
109,PT01M20.00S,2022-02-15T04:03:24.5Z,1,REGULAR,3pt,Jump Shot,[],1629673,29.878449408672807,14.705882352941174,1610612744,34,32,2022-02-15T04:03:29Z,1090000,176.0,228.0,1,left,MISS J. Poole 28' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,28.86,Missed,,,,,,,,,,,,,,,,,,,
110,PT01M17.00S,2022-02-15T04:03:27.5Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,34,32,2022-02-15T04:03:29Z,1100000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,
111,PT01M11.00S,2022-02-15T04:03:33.5Z,1,REGULAR,3pt,Jump Shot,[],1629599,68.9060446780552,23.529411764705884,1610612746,34,32,2022-02-15T04:03:42Z,1110000,-132.0,240.0,1,right,MISS A. Coffey 27' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,27.39,Missed,,,,,,,,,,,,,,,,,,,
112,PT01M07.00S,2022-02-15T04:03:37.5Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612744,34,32,2022-02-15T04:03:42Z,1120000,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,111.0,2.0,2.0,0.0,,,,,,,,,,,
113,PT01M01.00S,2022-02-15T04:03:42.8Z,1,REGULAR,3pt,Jump Shot,[],1627814,8.196452036793687,96.32352941176471,1610612744,34,35,2022-02-15T04:03:53Z,1130000,-232.0,25.0,1,left,D. Lee 3PT  (3 PTS) (N. Bjelica 1 AST),"[1627814, 202357]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,23.29,Made,3.0,N. Bjelica,202357.0,1.0,,,,,,,,,,,,,,,
115,PT00M49.90S,2022-02-15T04:03:58.6Z,1,REGULAR,3pt,Jump Shot,[],201587,69.1688567674113,30.637254901960787,1610612746,34,35,2022-02-15T04:04:04Z,1150000,-97.0,237.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
116,PT00M46.80S,2022-02-15T04:04:01.7Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612744,34,35,2022-02-15T04:04:04Z,1160000,,,0,,D. Lee REBOUND (Off:0 Def:3),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,115.0,3.0,3.0,0.0,,,,,,,,,,,
117,PT00M38.90S,2022-02-15T04:04:11.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202357,11.087385019710908,44.11764705882353,1610612744,34,37,2022-02-15T04:04:18Z,1170000,29.0,52.0,1,left,N. Bjelica floating Jump Shot (5 PTS) (J. Poole 2 AST),"[202357, 1629673]",1610612744.0,GSW,floating,,,Bjelica,N. Bjelica,,,,,5.95,Made,5.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,,
119,PT00M29.20S,2022-02-15T04:04:23.9Z,1,REGULAR,3pt,Jump Shot,[],202694,65.48948751642575,67.40196078431373,1610612746,34,37,2022-02-15T04:04:28Z,1190000,87.0,272.0,1,right,MISS M. Morris Sr. 28' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,28.55,Missed,,,,,,,,,,,,,,,,,,,
120,PT00M26.90S,2022-02-15T04:04:26.2Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,34,37,2022-02-15T04:04:28Z,1200000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,,,
121,PT00M06.10S,2022-02-15T04:04:47.1Z,1,REGULAR,2pt,Jump Shot,[],1627814,26.19908015768725,34.803921568627445,1610612744,34,37,2022-02-15T04:05:11Z,1210000,76.0,194.0,1,left,MISS D. Lee 20' step back Shot,[1627814],1610612744.0,GSW,step back,,,Lee,D. Lee,,,,,20.82,Missed,,,,,,,,,,,,,,,,,,,
122,PT00M02.50S,2022-02-15T04:04:50.7Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,34,37,2022-02-15T04:04:54Z,1220000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,121.0,3.0,3.0,0.0,,,,,,,,,,,
123,PT00M00.00S,2022-02-15T04:04:53.9Z,1,REGULAR,3pt,Jump Shot,[],1629611,48.53810775295664,81.12745098039215,1610612746,34,37,2022-02-15T04:05:05Z,1230000,156.0,431.0,1,right,MISS T. Mann 45' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,45.84,Missed,,,,,,,,,,,,,,,,,,,
124,PT00M00.00S,2022-02-15T04:04:53.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,34,37,2022-02-15T04:05:05Z,1240000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,
125,PT00M00.00S,2022-02-15T04:05:01.2Z,1,REGULAR,period,end,[],0,,,1610612746,34,37,2022-02-15T04:05:01Z,1250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,out,['startperiod'],202694,,,1610612746,34,37,2022-02-15T04:07:45Z,1260000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,out,['startperiod'],1629611,,,1610612746,34,37,2022-02-15T04:07:45Z,1270000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,34,37,2022-02-15T04:07:45Z,1280000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612746,34,37,2022-02-15T04:07:45Z,1290000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,out,['startperiod'],203952,,,1610612746,34,37,2022-02-15T04:07:45Z,1300000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,out,['startperiod'],1627814,,,1610612746,34,37,2022-02-15T04:07:45Z,1310000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612746,34,37,2022-02-15T04:07:45Z,1320000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,34,37,2022-02-15T04:07:45Z,1330000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,in,['startperiod'],203918,,,1610612746,34,37,2022-02-15T04:07:45Z,1340000,,,0,,SUB in: R. Hood,[203918],1610612746.0,LAC,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612746,34,37,2022-02-15T04:07:45Z,1350000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612746,34,37,2022-02-15T04:07:45Z,1360000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2022-02-15T04:07:28.1Z,2,REGULAR,substitution,in,['startperiod'],203490,,,1610612746,34,37,2022-02-15T04:07:45Z,1370000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2022-02-15T04:07:43.3Z,2,REGULAR,period,start,[],0,,,1610612746,34,37,2022-02-15T04:07:45Z,1380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT11M54.00S,2022-02-15T04:07:50.7Z,2,REGULAR,foul,offensive,[],1628392,,,1610612746,34,37,2022-02-15T04:07:59Z,1390000,,,0,,I. Hartenstein offensive FOUL (1 PF),"[1628392, 201939]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Curry,201939.0,,,
141,PT11M54.00S,2022-02-15T04:07:50.7Z,2,REGULAR,turnover,offensive foul,[],1628392,,,1610612746,34,37,2022-02-15T04:07:50Z,1410000,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,1.0,,,2530.0,,,,,,,
142,PT11M28.00S,2022-02-15T04:08:33.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202691,9.116294349540084,54.65686274509804,1610612744,34,39,2022-02-15T04:08:41Z,1420000,-23.0,33.0,1,left,K. Thompson driving bank Jump Shot (5 PTS),[202691],1610612744.0,GSW,driving bank,,,Thompson,K. Thompson,,,,,4.06,Made,5.0,,,,,,,,,,,,,,,,,,
143,PT11M16.00S,2022-02-15T04:08:46.5Z,2,REGULAR,foul,personal,['2freethrow'],202691,,,1610612746,34,39,2022-02-15T04:08:52Z,1430000,,,0,,K. Thompson shooting personal FOUL (1 PF) (Coffey 2 FT),"[202691, 1629599]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Coffey,1629599.0,,,
145,PT11M16.00S,2022-02-15T04:09:13.5Z,2,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,34,39,2022-02-15T04:09:13Z,1450000,,,0,,MISS A. Coffey Free Throw 1 of 2,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
146,PT11M16.00S,2022-02-15T04:09:13.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,34,39,2022-02-15T04:09:13Z,1460000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,
147,PT11M16.00S,2022-02-15T04:09:20.1Z,2,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,35,39,2022-02-15T04:09:20Z,1470000,,,0,,A. Coffey Free Throw 2 of 2 (1 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
148,PT11M03.00S,2022-02-15T04:09:35.5Z,2,REGULAR,3pt,Jump Shot,[],202691,33.42641261498029,77.94117647058823,1610612744,35,39,2022-02-15T04:09:41Z,1480000,-140.0,262.0,1,left,MISS K. Thompson 29' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,29.67,Missed,,,,,,,,,,,,,,,,,,,
149,PT11M01.00S,2022-02-15T04:09:37.5Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,35,39,2022-02-15T04:09:41Z,1490000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,
150,PT10M53.00S,2022-02-15T04:09:44.8Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612746,35,39,2022-02-15T04:09:50Z,1500000,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1629673]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,1.0,Poole,1629673.0,,,,,,,,
151,PT10M53.00S,2022-02-15T04:09:44.8Z,2,REGULAR,steal,,[],1629673,,,1610612744,35,39,2022-02-15T04:15:08Z,1510000,,,0,,J. Poole STEAL (1 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT10M48.00S,2022-02-15T04:09:50.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,7.539421813403408,44.85294117647059,1610612744,35,39,2022-02-15T04:10:07Z,1520000,26.0,18.0,1,left,MISS J. Poole floating Shot,[1629673],1610612744.0,GSW,floating,,,Poole,J. Poole,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,,
153,PT10M45.00S,2022-02-15T04:09:53.3Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,35,39,2022-02-15T04:09:53Z,1530000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:0),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,152.0,1.0,0.0,1.0,,,,,,,,,,,
154,PT10M36.00S,2022-02-15T04:10:01.7Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,35,39,2022-02-15T04:10:10Z,1540000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 203496]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,1.0,Covington,203496.0,,,,,,,,
155,PT10M36.00S,2022-02-15T04:10:01.7Z,2,REGULAR,steal,,[],203496,,,1610612746,35,39,2022-02-15T04:10:03Z,1550000,,,0,,R. Covington STEAL (1 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT10M32.00S,2022-02-15T04:10:08.2Z,2,REGULAR,foul,personal,[],1629673,,,1610612746,35,39,2022-02-15T04:10:13Z,1560000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 202704]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Jackson,202704.0,,,
158,PT10M20.00S,2022-02-15T04:10:35.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628392,92.95335085413929,45.34313725490197,1610612746,37,39,2022-02-15T04:10:43Z,1580000,-23.0,14.0,1,right,I. Hartenstein reverse Layup (2 PTS) (R. Hood 1 AST),"[1628392, 203918]",1610612746.0,LAC,reverse,,,Hartenstein,I. Hartenstein,,,,,2.7,Made,2.0,R. Hood,203918.0,1.0,,,,,,,,,,,,,,,
160,PT10M10.00S,2022-02-15T04:10:46.1Z,2,REGULAR,3pt,Jump Shot,[],203490,17.789093298291732,3.1862745098039227,1610612744,37,39,2022-02-15T04:10:50Z,1600000,234.0,115.0,1,left,MISS O. Porter Jr. 26' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
161,PT10M07.00S,2022-02-15T04:10:49.1Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,37,39,2022-02-15T04:10:50Z,1610000,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,
162,PT10M05.00S,2022-02-15T04:10:56.6Z,2,REGULAR,foul,personal,[],203490,,,1610612746,37,39,2022-02-15T04:11:07Z,1620000,,,0,,O. Porter Jr. personal FOUL (1 PF),"[203490, 1628392]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Hartenstein,1628392.0,,,
164,PT09M57.00S,2022-02-15T04:11:17.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.61038107752957,47.05882352941176,1610612746,39,39,2022-02-15T04:11:22Z,1640000,-15.0,8.0,1,right,R. Jackson driving Layup (10 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,1.65,Made,10.0,,,,,,,,,,,,,,,,,,
165,PT09M41.00S,2022-02-15T04:11:35.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",202691,9.773324572930349,53.18627450980392,1610612744,39,41,2022-02-15T04:11:51Z,1650000,-16.0,39.0,1,left,K. Thompson driving reverse Layup (7 PTS),[202691],1610612744.0,GSW,driving reverse,,,Thompson,K. Thompson,,,,,4.25,Made,7.0,,,,,,,,,,,,,,,,,,
166,PT09M41.00S,2022-02-15T04:11:40.4Z,2,REGULAR,violation,defensive goaltending,[],203496,,,1610612744,39,41,2022-02-15T04:11:51Z,1660000,,,0,,R. Covington defensive goaltending VIOLATION,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,2005.0,,,,,,,
167,PT09M29.00S,2022-02-15T04:11:58.4Z,2,REGULAR,3pt,Jump Shot,[],203496,94.26741130091985,3.67647058823529,1610612746,42,41,2022-02-15T04:12:05Z,1670000,-232.0,1.0,1,right,R. Covington 3PT  (3 PTS) (R. Jackson 1 AST),"[203496, 202704]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,23.16,Made,3.0,R. Jackson,202704.0,1.0,,,,,,,,,,,,,,,
169,PT09M27.00S,2022-02-15T04:12:05.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,42,41,2022-02-15T04:12:05Z,1690000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT09M27.00S,2022-02-15T04:15:02.4Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,42,41,2022-02-15T04:15:11Z,1700000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M27.00S,2022-02-15T04:15:02.4Z,2,REGULAR,substitution,in,[],1627814,,,1610612744,42,41,2022-02-15T04:15:11Z,1710000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M08.00S,2022-02-15T04:15:28.1Z,2,REGULAR,2pt,Jump Shot,[],202691,19.103153745072277,25.980392156862735,1610612744,42,41,2022-02-15T04:15:34Z,1720000,120.0,127.0,1,left,MISS K. Thompson 17' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,17.49,Missed,,,,,,,,,,,,,,,,,,,
173,PT09M05.00S,2022-02-15T04:15:31.1Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,42,41,2022-02-15T04:15:34Z,1730000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,
174,PT08M59.00S,2022-02-15T04:15:37.1Z,2,REGULAR,3pt,Jump Shot,[],203496,69.30026281208936,73.2843137254902,1610612746,42,41,2022-02-15T04:15:42Z,1740000,116.0,236.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
175,PT08M55.00S,2022-02-15T04:15:41.1Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,42,41,2022-02-15T04:15:42Z,1750000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,
176,PT08M36.00S,2022-02-15T04:15:59.3Z,2,REGULAR,2pt,Jump Shot,[],203490,10.95597897503285,78.18627450980392,1610612744,42,43,2022-02-15T04:16:04Z,1760000,-141.0,50.0,1,left,O. Porter Jr. 14' pullup Jump Shot (2 PTS) (N. Bjelica 2 AST),"[203490, 202357]",1610612744.0,GSW,pullup,,,Porter Jr.,O. Porter Jr.,,,,,14.97,Made,2.0,N. Bjelica,202357.0,2.0,,,,,,,,,,,,,,,
179,PT08M20.00S,2022-02-15T04:16:18.2Z,2,REGULAR,2pt,Jump Shot,[],202704,80.73258869908015,72.05882352941177,1610612746,42,43,2022-02-15T04:21:20Z,1790000,110.0,129.0,1,right,MISS R. Jackson 16' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,16.94,Missed,,,,,,,,,,,,,,,,,,,
180,PT08M16.00S,2022-02-15T04:16:22.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,42,43,2022-02-15T04:16:35Z,1800000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,179.0,,,,,,,,,,,,,,
181,PT08M12.00S,2022-02-15T04:16:34.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,42,43,2022-02-15T04:16:34Z,1810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
