actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-26T20:40:39.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-26T20:40:39Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2021-11-26T20:40:45.5Z,1,REGULAR,jumpball,recovered,[],202694,,,1610612746,0,0,2021-11-26T20:40:45Z,40000,,,0,,Jump Ball I. Zubac vs. I. Stewart: Tip to M. Morris Sr.,"[202694, 1627826, 1630191]",1610612746.0,LAC,startperiod,M. Morris Sr.,202694.0,Morris Sr.,M. Morris Sr.,Zubac,1627826.0,Stewart,1630191.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M51.00S,2021-11-26T20:40:47.8Z,1,REGULAR,3pt,Jump Shot,[],202694,71.40275952693824,74.75490196078431,1610612746,0,0,2021-11-26T20:40:55Z,70000,124.0,216.0,1,right,MISS M. Morris Sr. 24' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M47.00S,2021-11-26T20:40:51.8Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,0,0,2021-11-26T20:40:55Z,80000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M37.00S,2021-11-26T20:41:01.8Z,1,REGULAR,3pt,Jump Shot,[],1630180,29.878449408672807,77.20588235294117,1610612765,0,0,2021-11-26T20:41:06Z,90000,-136.0,228.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M34.00S,2021-11-26T20:41:04.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,0,0,2021-11-26T20:41:06Z,100000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
11,PT11M18.00S,2021-11-26T20:41:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,89.79960578186596,35.049019607843135,1610612746,2,0,2021-11-26T20:41:24Z,110000,-75.0,43.0,1,right,M. Morris Sr. 8' turnaround Jump Shot (2 PTS),[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,8.65,Made,,,,,2.0,,,,,,,,,,,,,,
12,PT11M07.00S,2021-11-26T20:41:31.4Z,1,REGULAR,2pt,Jump Shot,[],1630180,21.468462549277262,50.0,1610612765,2,0,2021-11-26T20:41:39Z,120000,0.0,149.0,1,left,MISS S. Bey 14' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,14.93,Missed,,,,,,,,,,,,,,,,,,,
13,PT11M05.00S,2021-11-26T20:41:33.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,0,2021-11-26T20:41:39Z,130000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,12.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
15,PT10M52.00S,2021-11-26T20:41:46.0Z,1,REGULAR,3pt,Jump Shot,[],202339,96.76412614980289,5.14705882352942,1610612746,5,0,2021-11-26T20:41:51Z,150000,-224.0,-22.0,1,right,E. Bledsoe 3PT  (3 PTS) (R. Jackson 1 AST),"[202339, 202704]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,22.54,Made,,,,,3.0,R. Jackson,202704.0,1.0,,,,,,,,,,,
17,PT10M44.00S,2021-11-26T20:41:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,9.379106438896187,48.529411764705884,1610612765,5,0,2021-11-26T20:42:00Z,170000,7.0,36.0,1,left,MISS J. Grant driving Layup,[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M41.00S,2021-11-26T20:41:56.8Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,5,0,2021-11-26T20:42:00Z,180000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M27.00S,2021-11-26T20:42:11.9Z,1,REGULAR,3pt,Jump Shot,[],202339,71.16869250985545,23.751531862745097,1610612746,8,0,2021-11-26T20:42:17Z,190000,-131.0,219.0,1,right,E. Bledsoe 25' 3PT  (6 PTS) (P. George 1 AST),"[202339, 202331]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.49,Made,,,,,6.0,P. George,202331.0,1.0,,,,,,,,,,,
21,PT10M13.00S,2021-11-26T20:42:33.0Z,1,REGULAR,foul,personal,['2freethrow'],202339,,,1610612765,8,0,2021-11-26T20:43:02Z,210000,,,0,,E. Bledsoe shooting personal FOUL (1 PF) (Grant 2 FT),"[202339, 203924]",1610612746.0,LAC,shooting,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Grant,203924.0,,,,,,
23,PT10M13.00S,2021-11-26T20:43:06.3Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,8,1,2021-11-26T20:43:06Z,230000,,,0,,J. Grant Free Throw 1 of 2 (1 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
24,PT10M13.00S,2021-11-26T20:43:26.7Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,8,2,2021-11-26T20:43:26Z,240000,,,0,,J. Grant Free Throw 2 of 2 (2 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
25,PT09M56.00S,2021-11-26T20:43:46.4Z,1,REGULAR,3pt,Jump Shot,[],202339,68.64323258869908,29.90196078431373,1610612746,11,2,2021-11-26T20:44:04Z,250000,-100.0,242.0,1,right,E. Bledsoe 26' 3PT  (9 PTS) (P. George 2 AST),"[202339, 202331]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,26.23,Made,,,,,9.0,P. George,202331.0,2.0,,,,,,,,,,,
27,PT09M42.00S,2021-11-26T20:43:59.2Z,1,REGULAR,2pt,Jump Shot,[],1630595,18.7089356110381,32.1078431372549,1610612765,11,4,2021-11-26T20:44:08Z,270000,89.0,123.0,1,left,C. Cunningham 15' pullup Jump Shot (2 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,15.24,Made,,,,,2.0,,,,,,,,,,,,,,
28,PT09M24.00S,2021-11-26T20:44:17.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,83.22930354796321,61.51960784313725,1610612746,13,4,2021-11-26T20:44:20Z,280000,58.0,105.0,1,right,E. Bledsoe 11' pullup Jump Shot (11 PTS),[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,11.98,Made,,,,,11.0,,,,,,,,,,,,,,
29,PT09M09.00S,2021-11-26T20:44:33.2Z,1,REGULAR,3pt,Jump Shot,[],1630180,7.227332457293031,94.33976715686275,1610612765,13,4,2021-11-26T20:44:39Z,290000,-222.0,15.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,22.22,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M05.00S,2021-11-26T20:44:37.2Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,13,4,2021-11-26T20:44:39Z,300000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
31,PT09M00.00S,2021-11-26T20:44:41.4Z,1,REGULAR,turnover,lost ball,[],202339,,,1610612746,13,4,2021-11-26T20:44:45Z,310000,,,0,,E. Bledsoe lost ball TURNOVER (1 TO),"[202339, 1630595]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,1.0,Cunningham,1630595.0,,,
32,PT09M00.00S,2021-11-26T20:44:41.4Z,1,REGULAR,steal,,[],1630595,,,1610612765,13,4,2021-11-26T20:44:44Z,320000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT08M54.00S,2021-11-26T20:44:48.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202709,7.539421813403408,47.549019607843135,1610612765,13,6,2021-11-26T20:45:22Z,330000,12.0,18.0,1,left,C. Joseph driving Layup (2 PTS) (C. Cunningham 1 AST),"[202709, 1630595]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,2.21,Made,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,
35,PT08M44.00S,2021-11-26T20:45:07.5Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612746,13,6,2021-11-26T20:45:15Z,350000,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Zubac 2 FT),"[1630595, 1627826]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,101283.0,1.0,0.0,Zubac,1627826.0,,,,,,
37,PT08M44.00S,2021-11-26T20:45:30.6Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,14,6,2021-11-26T20:45:30Z,370000,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
38,PT08M44.00S,2021-11-26T20:45:49.0Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,15,6,2021-11-26T20:45:49Z,380000,,,0,,I. Zubac Free Throw 2 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
