actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M44.00S,2021-12-21T03:42:04.3Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612746,2,2,2021-12-21T03:42:09Z,160000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Zubac 2 FT),"[1627751, 1627826]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Zubac,1627826.0,,
18,PT10M44.00S,2021-12-21T03:42:40.0Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,3,2,2021-12-21T03:43:08Z,180000,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
19,PT10M44.00S,2021-12-21T03:42:40.0Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,3,2,2021-12-21T03:43:08Z,190000,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Missed,,,,,,,,,,,,,,,
20,PT10M41.00S,2021-12-21T03:42:43.0Z,1,REGULAR,rebound,offensive,[],202331,,,1610612746,3,2,2021-12-21T03:43:08Z,200000,,,0,,P. George REBOUND (Off:1 Def:0),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,,
21,PT10M28.00S,2021-12-21T03:43:21.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,3,2,2021-12-21T03:43:29Z,210000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,202053.0,,,,,,
22,PT10M12.00S,2021-12-21T03:43:44.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,16.080814717476997,64.4607843137255,1610612759,3,4,2021-12-21T03:43:48Z,220000,-72.0,99.0,1,left,K. Johnson 12' driving floating Jump Shot (2 PTS),[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,,,,12.23,Made,,,,,2.0,,,,,,,,,,
23,PT09M58.00S,2021-12-21T03:43:59.3Z,1,REGULAR,turnover,bad pass,[],1627826,,,1610612746,3,4,2021-12-21T03:44:03Z,230000,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 1627751]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,1.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,
24,PT09M58.00S,2021-12-21T03:43:59.3Z,1,REGULAR,steal,,[],1627751,,,1610612759,3,4,2021-12-21T03:44:01Z,240000,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M53.00S,2021-12-21T03:44:04.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203926,27.250328515111704,18.872549019607845,1610612759,3,4,2021-12-21T03:44:13Z,250000,156.0,204.0,1,left,MISS D. McDermott 25' running 3PT,[203926],1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,,,,25.63,Missed,,,,,,,,,,,,,,,
26,PT09M50.00S,2021-12-21T03:44:07.5Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,3,4,2021-12-21T03:44:13Z,260000,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,25.0,2.0,1.0,1.0,,,,,,,,,,,
27,PT09M50.00S,2021-12-21T03:44:11.9Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612759,3,4,2021-12-21T03:44:19Z,270000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1627826, 1627751]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Poeltl,1627751.0,,
29,PT09M50.00S,2021-12-21T03:44:35.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627751,,,1610612759,3,4,2021-12-21T03:44:35Z,290000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,Missed,,,,,,,,,,,,,,,
30,PT09M50.00S,2021-12-21T03:44:35.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,3,4,2021-12-21T03:44:35Z,300000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,
31,PT09M50.00S,2021-12-21T03:44:55.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627751,,,1610612759,3,5,2021-12-21T03:44:55Z,310000,,,0,,J. Poeltl Free Throw 2 of 2 (1 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
32,PT09M42.00S,2021-12-21T03:45:08.1Z,1,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612746,3,5,2021-12-21T03:45:13Z,320000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Zubac 2 FT),"[1629640, 1627826]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Zubac,1627826.0,,
34,PT09M42.00S,2021-12-21T03:45:34.9Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,3,5,2021-12-21T03:45:34Z,340000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Missed,,,,,,,,,,,,,,,
35,PT09M42.00S,2021-12-21T03:45:34.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,3,5,2021-12-21T03:45:34Z,350000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,
36,PT09M42.00S,2021-12-21T03:45:51.8Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,4,5,2021-12-21T03:45:51Z,360000,,,0,,I. Zubac Free Throw 2 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
37,PT09M31.00S,2021-12-21T03:46:05.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,12.795663600525614,46.07843137254902,1610612759,4,7,2021-12-21T03:46:13Z,370000,20.0,68.0,1,left,D. White 7' driving floating Jump Shot (2 PTS) (J. Poeltl 2 AST),"[1628401, 1627751]",1610612759.0,SAS,driving floating,,,White,D. White,,,,,,,,7.06,Made,,,,,2.0,J. Poeltl,1627751.0,2.0,,,,,,,
39,PT09M18.00S,2021-12-21T03:46:17.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,93.74178712220763,40.19607843137255,1610612746,4,7,2021-12-21T03:46:59Z,390000,-49.0,6.0,1,right,MISS R. Jackson driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,4.94,Missed,,,,,,,,,,,,,,,
40,PT09M16.00S,2021-12-21T03:46:19.6Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,4,7,2021-12-21T03:46:25Z,400000,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,39.0,3.0,2.0,1.0,,,,,,,,,,,
41,PT09M11.00S,2021-12-21T03:46:25.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627749,7.013797634691201,38.23529411764706,1610612759,4,9,2021-12-21T03:46:33Z,410000,59.0,13.0,1,left,D. Murray 6' driving floating bank Jump Shot (2 PTS),[1627749],1610612759.0,SAS,driving floating bank,,,Murray,D. Murray,,,,,,,,6.03,Made,,,,,2.0,,,,,,,,,,
42,PT08M50.00S,2021-12-21T03:46:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,89.4053876478318,48.28431372549019,1610612746,6,9,2021-12-21T03:46:50Z,420000,-9.0,47.0,1,right,R. Jackson driving floating Jump Shot (2 PTS) (I. Zubac 1 AST),"[202704, 1627826]",1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,4.79,Made,,,,,2.0,I. Zubac,1627826.0,1.0,,,,,,,
44,PT08M35.00S,2021-12-21T03:47:01.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.8823915900131425,42.40196078431373,1610612759,6,11,2021-12-21T03:48:01Z,440000,38.0,12.0,1,left,K. Johnson driving Layup (4 PTS) (D. Murray 1 AST),"[1629640, 1627749]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,,3.99,Made,,,,,4.0,D. Murray,1627749.0,1.0,,,,,,,
46,PT08M26.00S,2021-12-21T03:47:10.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,92.55913272010513,46.81372549019608,1610612746,8,11,2021-12-21T03:47:14Z,460000,-16.0,17.0,1,right,I. Zubac cutting Layup (4 PTS) (P. George 1 AST),"[1627826, 202331]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,,,,2.36,Made,,,,,4.0,P. George,202331.0,1.0,,,,,,,
48,PT08M11.00S,2021-12-21T03:47:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,9.641918528252305,53.92156862745098,1610612759,8,11,2021-12-21T03:48:46Z,480000,-20.0,38.0,1,left,MISS J. Poeltl cutting Layup,[1627751],1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,,,,4.28,Missed,,,,,,,,,,,,,,,
49,PT08M08.00S,2021-12-21T03:47:28.0Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612746,8,11,2021-12-21T03:47:29Z,490000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,
50,PT08M05.00S,2021-12-21T03:47:31.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,92.29632063074901,95.58823529411765,1610612746,8,11,2021-12-21T03:47:40Z,500000,228.0,20.0,1,right,MISS T. Mann running 3PT,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,,,,22.88,Missed,,,,,,,,,,,,,,,
51,PT08M01.00S,2021-12-21T03:47:35.0Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,8,11,2021-12-21T03:47:40Z,510000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,
52,PT07M58.00S,2021-12-21T03:47:38.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,21.862680683311424,12.009803921568633,1610612759,8,11,2021-12-21T03:47:47Z,520000,190.0,153.0,1,left,MISS D. White 24' running 3PT,[1628401],1610612759.0,SAS,running,,,White,D. White,,,,,,,,24.39,Missed,,,,,,,,,,,,,,,
53,PT07M52.00S,2021-12-21T03:47:44.1Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,8,11,2021-12-21T03:47:47Z,530000,,,0,,P. George REBOUND (Off:1 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,52.0,2.0,1.0,1.0,,,,,,,,,,,
54,PT07M48.00S,2021-12-21T03:47:47.7Z,1,REGULAR,2pt,Jump Shot,[],202331,80.20696452036793,74.50980392156863,1610612746,10,11,2021-12-21T03:47:55Z,540000,123.0,134.0,1,right,P. George 18' step back Jump Shot (4 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,18.13,Made,,,,,4.0,,,,,,,,,,
55,PT07M47.00S,2021-12-21T03:47:55.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,10,11,2021-12-21T03:47:55Z,550000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M34.00S,2021-12-21T03:50:57.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,7.145203679369246,40.68627450980392,1610612759,10,13,2021-12-21T03:51:02Z,560000,47.0,15.0,1,left,D. McDermott driving floating bank Jump Shot (4 PTS),[203926],1610612759.0,SAS,driving floating bank,,,McDermott,D. McDermott,,,,,,,,4.89,Made,,,,,4.0,,,,,,,,,,
57,PT07M13.00S,2021-12-21T03:51:18.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,94.00459921156373,50.245098039215684,1610612746,12,13,2021-12-21T03:51:23Z,570000,1.0,4.0,1,right,I. Zubac cutting DUNK (6 PTS) (P. George 2 AST),"[1627826, 202331]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,,,,0.41,Made,,,,,6.0,P. George,202331.0,2.0,,,,,,,
59,PT06M57.00S,2021-12-21T03:51:33.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.095926412614986,45.013786764705884,1610612759,12,13,2021-12-21T03:51:40Z,590000,25.0,14.0,1,left,MISS D. White driving Layup,[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,,,,2.87,Missed,,,,,,,,,,,,,,,
60,PT06M54.00S,2021-12-21T03:51:36.9Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,12,13,2021-12-21T03:51:40Z,600000,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,59.0,4.0,2.0,2.0,,,,,,,,,,,
61,PT06M54.00S,2021-12-21T03:51:36.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,12,15,2021-12-21T03:51:36Z,610000,0.0,0.0,1,left,J. Poeltl putback Layup (3 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,,,,0.0,Made,,,,,3.0,,,,,,,,,,
62,PT06M43.00S,2021-12-21T03:51:47.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,90.32522996057818,49.754901960784316,1610612746,12,15,2021-12-21T03:51:52Z,620000,-1.0,38.0,1,right,MISS R. Jackson driving finger roll Layup,[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,,,,3.84,Missed,,,,,,,,,,,,,,,
63,PT06M40.00S,2021-12-21T03:51:50.8Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,12,15,2021-12-21T03:51:52Z,630000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,,
64,PT06M33.00S,2021-12-21T03:51:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,17.394875164257556,44.36274509803921,1610612759,12,17,2021-12-21T03:52:06Z,640000,28.0,111.0,1,left,J. Poeltl 11' floating Jump Shot (5 PTS) (D. White 1 AST),"[1627751, 1628401]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,,,,11.45,Made,,,,,5.0,D. White,1628401.0,1.0,,,,,,,
66,PT06M17.00S,2021-12-21T03:52:14.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,86.7772667542707,54.411764705882355,1610612746,14,17,2021-12-21T03:52:18Z,660000,22.0,72.0,1,right,P. George 7' driving floating Jump Shot (6 PTS),[202331],1610612746.0,LAC,driving floating,,,George,P. George,,,,,,,,7.51,Made,,,,,6.0,,,,,,,,,,
67,PT06M07.00S,2021-12-21T03:52:23.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,13.452693823915894,59.80392156862745,1610612759,14,19,2021-12-21T03:52:29Z,670000,-49.0,74.0,1,left,D. Murray 8' driving floating Jump Shot (4 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,,,,8.88,Made,,,,,4.0,,,,,,,,,,
68,PT05M50.00S,2021-12-21T03:52:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,91.90210249671485,57.1078431372549,1610612746,16,19,2021-12-21T03:52:46Z,680000,36.0,24.0,1,right,R. Jackson driving Layup (4 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,,4.26,Made,,,,,4.0,,,,,,,,,,
69,PT05M32.00S,2021-12-21T03:52:58.3Z,1,REGULAR,2pt,Jump Shot,[],1627749,17.526281208935615,33.08823529411765,1610612759,16,19,2021-12-21T03:53:03Z,690000,85.0,112.0,1,left,MISS D. Murray 14' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,14.05,Missed,,,,,,,,,,,,,,,
70,PT05M29.00S,2021-12-21T03:53:01.3Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,16,19,2021-12-21T03:53:03Z,700000,,,0,,J. Poeltl REBOUND (Off:3 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,69.0,5.0,2.0,3.0,,,,,,,,,,,
71,PT05M28.00S,2021-12-21T03:53:03.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203926,33.55781865965835,47.30392156862745,1610612759,16,19,2021-12-21T03:53:09Z,710000,13.0,263.0,1,left,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,26.32,Missed,,,,,,,,,,,,,,,
72,PT05M24.00S,2021-12-21T03:53:06.7Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612759,16,19,2021-12-21T03:53:06Z,720000,,,0,,D. Murray REBOUND (Off:1 Def:0),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,71.0,1.0,0.0,1.0,,,,,,,,,,,
73,PT05M23.00S,2021-12-21T03:53:07.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203926,32.50657030223391,60.049019607843135,1610612759,16,19,2021-12-21T03:53:12Z,730000,-50.0,253.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,25.8,Missed,,,,,,,,,,,,,,,
74,PT05M23.00S,2021-12-21T03:53:07.8Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,16,19,2021-12-21T03:53:12Z,740000,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,73.0,3.0,2.0,1.0,,,,,,,,,,,
75,PT05M14.00S,2021-12-21T03:53:17.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,29.09001314060447,82.59803921568627,1610612759,16,19,2021-12-21T03:53:23Z,750000,-163.0,221.0,1,left,MISS D. White 27' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,27.45,Missed,,,,,,,,,,,,,,,
76,PT05M10.00S,2021-12-21T03:53:21.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,19,2021-12-21T03:53:23Z,760000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,,
77,PT05M03.00S,2021-12-21T03:53:28.3Z,1,REGULAR,3pt,Jump Shot,[],202704,72.19119579500656,17.892156862745097,1610612746,19,19,2021-12-21T03:53:33Z,770000,-161.0,209.0,1,right,R. Jackson 26' 3PT  (7 PTS) (P. George 3 AST),"[202704, 202331]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,26.34,Made,,,,,7.0,P. George,202331.0,3.0,,,,,,,
79,PT04M50.00S,2021-12-21T03:53:40.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,7.013797634691201,43.38235294117647,1610612759,19,19,2021-12-21T03:53:46Z,790000,33.0,13.0,1,left,MISS K. Johnson driving bank Hook,[1629640],1610612759.0,SAS,driving bank,,,Johnson,K. Johnson,,,,,,,,3.57,Missed,,,,,,,,,,,,,,,
80,PT04M48.00S,2021-12-21T03:53:42.7Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,19,19,2021-12-21T03:53:46Z,800000,,,0,,P. George REBOUND (Off:1 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,79.0,3.0,2.0,1.0,,,,,,,,,,,
81,PT04M38.00S,2021-12-21T03:53:53.4Z,1,REGULAR,3pt,Jump Shot,[],202331,66.67214191852825,51.470588235294116,1610612746,19,19,2021-12-21T03:54:02Z,810000,7.0,261.0,1,right,MISS P. George 26' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,26.09,Missed,,,,,,,,,,,,,,,
82,PT04M34.00S,2021-12-21T03:53:57.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,19,19,2021-12-21T03:54:02Z,820000,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,81.0,2.0,1.0,1.0,,,,,,,,,,,
83,PT04M21.00S,2021-12-21T03:54:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,10.036136662286467,57.59803921568628,1610612759,19,21,2021-12-21T03:54:16Z,830000,-38.0,42.0,1,left,D. Murray driving bank Jump Shot (6 PTS),[1627749],1610612759.0,SAS,driving bank,,,Murray,D. Murray,,,,,,,,5.65,Made,,,,,6.0,,,,,,,,,,
84,PT04M21.00S,2021-12-21T03:54:18.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,19,21,2021-12-21T03:54:18Z,840000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M21.00S,2021-12-21T03:56:58.7Z,1,REGULAR,substitution,out,[],202704,,,1610612746,19,21,2021-12-21T03:57:15Z,850000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M21.00S,2021-12-21T03:56:58.7Z,1,REGULAR,substitution,out,[],203926,,,1610612746,19,21,2021-12-21T03:57:15Z,860000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
