actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
91,PT04M23.00S,2021-11-30T03:54:48.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628404,,,1610612740,14,25,2021-11-30T03:54:48Z,900000,,,0,,J. Hart Free Throw 2 of 2 (2 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
92,PT04M11.00S,2021-11-30T03:54:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,9.247700394218143,51.470588235294116,1610612746,14,25,2021-11-30T03:55:11Z,910000,-7.0,34.0,1,left,MISS R. Jackson driving Layup - blocked,"[202704, 1630529]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,3.52,Missed,,,,,,,,,,,,,,,Jones,1630529.0,
93,PT04M11.00S,2021-11-30T03:54:57.6Z,1,REGULAR,block,,[],1630529,,,1610612746,14,25,2021-11-30T03:55:00Z,920000,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M07.00S,2021-11-30T03:55:01.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,14,25,2021-11-30T03:55:11Z,930000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,92.0,3.0,3.0,0.0,,,,,,,,,
95,PT04M02.00S,2021-11-30T03:55:06.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,87.9599211563732,58.57843137254902,1610612740,14,27,2021-11-30T03:55:14Z,940000,43.0,61.0,1,right,B. Ingram 7' turnaround fadeaway Jump Shot (7 PTS),[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,,,7.43,Made,7.0,,,,,,,,,,,,,,,,
96,PT03M42.00S,2021-11-30T03:55:26.4Z,1,REGULAR,3pt,Jump Shot,[],1628379,23.702365308804204,87.99019607843137,1610612746,14,27,2021-11-30T03:55:32Z,950000,-190.0,170.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,25.52,Missed,,,,,,,,,,,,,,,,,
97,PT03M38.00S,2021-11-30T03:55:30.4Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,14,27,2021-11-30T03:55:32Z,960000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,
98,PT03M28.00S,2021-11-30T03:55:41.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,87.56570302233902,61.76470588235294,1610612740,14,29,2021-11-30T03:55:45Z,970000,59.0,64.0,1,right,B. Ingram 8' driving floating Jump Shot (9 PTS) (K. Lewis Jr. 1 AST),"[1627742, 1630184]",1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,,,8.72,Made,9.0,K. Lewis Jr.,1630184.0,1.0,,,,,,,,,,,,,
100,PT03M28.00S,2021-11-30T03:55:46.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,14,29,2021-11-30T03:55:46Z,990000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M28.00S,2021-11-30T03:58:22.6Z,1,REGULAR,substitution,out,[],202331,,,1610612746,14,29,2021-11-30T03:58:38Z,1000000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M28.00S,2021-11-30T03:58:22.6Z,1,REGULAR,substitution,out,[],1628404,,,1610612746,14,29,2021-11-30T03:58:38Z,1010000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M28.00S,2021-11-30T03:58:22.6Z,1,REGULAR,substitution,in,[],1628392,,,1610612746,14,29,2021-11-30T03:58:38Z,1020000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M28.00S,2021-11-30T03:58:22.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612746,14,29,2021-11-30T03:58:38Z,1030000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M03.00S,2021-11-30T03:58:58.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,14.635348226018394,59.068627450980394,1610612746,14,29,2021-11-30T03:59:04Z,1040000,-45.0,85.0,1,left,MISS I. Hartenstein 9' turnaround Hook,[1628392],1610612746.0,LAC,turnaround,,,Hartenstein,I. Hartenstein,,,,,,,9.64,Missed,,,,,,,,,,,,,,,,,
106,PT02M59.00S,2021-11-30T03:59:02.9Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,14,29,2021-11-30T03:59:04Z,1050000,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,105.0,2.0,1.0,1.0,,,,,,,,,
107,PT02M57.00S,2021-11-30T03:59:05.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626195,91.11366622864652,46.32352941176471,1610612740,14,31,2021-11-30T03:59:14Z,1060000,-18.0,31.0,1,right,W. Hernangomez running DUNK (2 PTS) (B. Ingram 2 AST),"[1626195, 1627742]",1610612740.0,NOP,running,,,Hernangomez,W. Hernangomez,,,,,,,3.6,Made,2.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,
109,PT02M32.00S,2021-11-30T03:59:30.7Z,1,REGULAR,3pt,Jump Shot,[],202704,22.651116951379763,7.598039215686271,1610612746,14,31,2021-11-30T03:59:36Z,1080000,212.0,160.0,1,left,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,26.58,Missed,,,,,,,,,,,,,,,,,
110,PT02M28.00S,2021-11-30T03:59:34.7Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,14,31,2021-11-30T03:59:36Z,1090000,,,0,,W. Hernangomez REBOUND (Off:0 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,109.0,2.0,2.0,0.0,,,,,,,,,
111,PT02M21.00S,2021-11-30T03:59:41.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,83.36070959264126,60.53921568627451,1610612740,14,33,2021-11-30T03:59:46Z,1100000,53.0,104.0,1,right,B. Ingram 11' pullup Jump Shot (11 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,11.65,Made,11.0,,,,,,,,,,,,,,,,
112,PT02M07.00S,2021-11-30T03:59:59.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,14,33,2021-11-30T03:59:59Z,1110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M07.00S,2021-11-30T04:00:00.4Z,1,REGULAR,substitution,out,[],1627742,,,1610612746,14,33,2021-11-30T04:00:04Z,1120000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M07.00S,2021-11-30T04:00:00.4Z,1,REGULAR,substitution,in,[],202066,,,1610612746,14,33,2021-11-30T04:00:04Z,1130000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M01.00S,2021-11-30T04:00:20.6Z,1,REGULAR,3pt,Jump Shot,[],202704,33.6892247043364,65.19607843137254,1610612746,14,33,2021-11-30T04:00:26Z,1140000,-76.0,264.0,1,left,MISS R. Jackson 27' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,27.49,Missed,,,,,,,,,,,,,,,,,
116,PT01M58.00S,2021-11-30T04:00:23.6Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,14,33,2021-11-30T04:00:26Z,1150000,,,0,,W. Hernangomez REBOUND (Off:0 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,115.0,3.0,3.0,0.0,,,,,,,,,
117,PT01M41.00S,2021-11-30T04:00:40.4Z,1,REGULAR,3pt,Jump Shot,[],1629638,67.46057818659658,65.93137254901961,1610612740,14,33,2021-11-30T04:00:45Z,1160000,80.0,253.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,26.56,Missed,,,,,,,,,,,,,,,,,
118,PT01M38.00S,2021-11-30T04:00:43.4Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,14,33,2021-11-30T04:00:45Z,1170000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,
119,PT01M29.00S,2021-11-30T04:00:52.5Z,1,REGULAR,2pt,Jump Shot,[],1628379,13.584099868593952,26.960784313725497,1610612746,16,33,2021-11-30T04:00:56Z,1180000,115.0,75.0,1,left,L. Kennard 13' fadeaway Jump Shot (2 PTS),[1628379],1610612746.0,LAC,fadeaway,,,Kennard,L. Kennard,,,,,,,13.76,Made,2.0,,,,,,,,,,,,,,,,
120,PT01M18.00S,2021-11-30T04:01:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,94.00459921156373,45.58823529411765,1610612740,16,33,2021-11-30T04:01:09Z,1190000,-22.0,4.0,1,right,MISS N. Alexander-Walker driving Layup,[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,,,2.24,Missed,,,,,,,,,,,,,,,,,
121,PT01M14.00S,2021-11-30T04:01:07.4Z,1,REGULAR,rebound,offensive,[],1626195,,,1610612740,16,33,2021-11-30T04:01:09Z,1200000,,,0,,W. Hernangomez REBOUND (Off:1 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,120.0,4.0,3.0,1.0,,,,,,,,,
122,PT01M14.00S,2021-11-30T04:01:07.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,94.40999984741211,50.0,1610612740,16,33,2021-11-30T04:01:07Z,1210000,0.0,0.0,1,right,MISS W. Hernangomez tip Layup,[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
123,PT01M14.00S,2021-11-30T04:01:08.0Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,16,33,2021-11-30T04:01:08Z,1220000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,
124,PT01M06.00S,2021-11-30T04:01:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201586,7.539421813403408,47.549019607843135,1610612746,18,33,2021-11-30T04:01:19Z,1230000,12.0,18.0,1,left,S. Ibaka driving Layup (2 PTS) (T. Mann 1 AST),"[201586, 1629611]",1610612746.0,LAC,driving,,,Ibaka,S. Ibaka,,,,,,,2.21,Made,2.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,
126,PT00M54.50S,2021-11-30T04:01:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,93.47897503285151,46.81372549019608,1610612740,18,35,2021-11-30T04:01:35Z,1250000,-16.0,9.0,1,right,H. Jones cutting finger roll Layup (7 PTS) (K. Lewis Jr. 2 AST),"[1630529, 1630184]",1610612740.0,NOP,cutting finger roll,,,Jones,H. Jones,,,,,,,1.82,Made,7.0,K. Lewis Jr.,1630184.0,2.0,,,,,,,,,,,,,
128,PT00M38.50S,2021-11-30T04:01:48.9Z,1,REGULAR,foul,personal,['2freethrow'],1626195,,,1610612746,18,35,2021-11-30T04:01:59Z,1270000,,,0,,W. Hernangomez shooting personal FOUL (1 PF) (Jackson 2 FT),"[1626195, 202704]",1610612740.0,NOP,shooting,,,Hernangomez,W. Hernangomez,,,,,2534.0,,,,,,,,,,,,1.0,0.0,Jackson,202704.0,,,,,
130,PT00M38.50S,2021-11-30T04:02:25.5Z,1,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,18,35,2021-11-30T04:02:25Z,1290000,,,0,,MISS R. Jackson Free Throw 1 of 2,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,
131,PT00M38.50S,2021-11-30T04:02:25.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,18,35,2021-11-30T04:02:25Z,1300000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,
132,PT00M38.50S,2021-11-30T04:02:52.6Z,1,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,19,35,2021-11-30T04:02:52Z,1310000,,,0,,R. Jackson Free Throw 2 of 2 (6 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
133,PT00M26.70S,2021-11-30T04:03:04.5Z,1,REGULAR,3pt,Jump Shot,[],1630184,70.61432325886992,25.980392156862735,1610612740,19,35,2021-11-30T04:03:08Z,1320000,-120.0,224.0,1,right,MISS K. Lewis Jr. 25' 3PT,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,25.39,Missed,,,,,,,,,,,,,,,,,
134,PT00M24.20S,2021-11-30T04:03:07.0Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,19,35,2021-11-30T04:03:08Z,1330000,,,0,,S. Ibaka REBOUND (Off:0 Def:2),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,,
135,PT00M06.30S,2021-11-30T04:03:24.9Z,1,REGULAR,3pt,Jump Shot,[],202704,33.42641261498029,36.51960784313726,1610612746,22,35,2021-11-30T04:03:31Z,1340000,67.0,262.0,1,left,R. Jackson 27' 3PT  (9 PTS) (T. Mann 2 AST),"[202704, 1629611]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,27.02,Made,9.0,T. Mann,1629611.0,2.0,,,,,,,,,,,,,
136,PT00M00.40S,2021-11-30T04:03:38.6Z,1,REGULAR,foul,personal,['2freethrow'],202704,,,1610612740,22,35,2021-11-30T04:03:45Z,1350000,,,0,,R. Jackson shooting personal FOUL (2 PF) (Lewis Jr. 2 FT),"[202704, 1630184]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,2534.0,,,,,,,,,,,,2.0,0.0,Lewis Jr.,1630184.0,,,,,
139,PT00M00.40S,2021-11-30T04:04:29.5Z,1,REGULAR,freethrow,1 of 2,[],1630184,,,1610612740,22,36,2021-11-30T04:04:29Z,1370000,,,0,,K. Lewis Jr. Free Throw 1 of 2 (1 PTS),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
140,PT00M00.40S,2021-11-30T04:04:43.8Z,1,REGULAR,freethrow,2 of 2,[],1630184,,,1610612740,22,37,2021-11-30T04:04:43Z,1380000,,,0,,K. Lewis Jr. Free Throw 2 of 2 (2 PTS),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
141,PT00M00.00S,2021-11-30T04:04:48.0Z,1,REGULAR,period,end,[],0,,,1610612746,22,37,2021-11-30T04:04:48Z,1390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2021-11-30T04:06:56.7Z,2,REGULAR,substitution,out,['startperiod'],202704,,,1610612746,22,37,2021-11-30T04:07:20Z,1400000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2021-11-30T04:06:56.7Z,2,REGULAR,substitution,out,['startperiod'],1630529,,,1610612746,22,37,2021-11-30T04:07:20Z,1410000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2021-11-30T04:06:56.7Z,2,REGULAR,substitution,out,['startperiod'],1626195,,,1610612746,22,37,2021-11-30T04:07:20Z,1420000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2021-11-30T04:06:56.7Z,2,REGULAR,substitution,out,['startperiod'],1630184,,,1610612746,22,37,2021-11-30T04:07:20Z,1430000,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2021-11-30T04:06:56.7Z,2,REGULAR,substitution,in,['startperiod'],202339,,,1610612746,22,37,2021-11-30T04:07:20Z,1440000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2021-11-30T04:06:56.7Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612746,22,37,2021-11-30T04:07:20Z,1450000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-11-30T04:06:56.7Z,2,REGULAR,substitution,in,['startperiod'],1628984,,,1610612746,22,37,2021-11-30T04:07:20Z,1460000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-11-30T04:06:56.7Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612746,22,37,2021-11-30T04:07:20Z,1470000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-30T04:07:23.9Z,2,REGULAR,period,start,[],0,,,1610612746,22,37,2021-11-30T04:07:23Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M45.00S,2021-11-30T04:07:53.3Z,2,REGULAR,foul,personal,[],1628984,,,1610612746,22,37,2021-11-30T04:07:59Z,1500000,,,0,,D. Graham personal FOUL (1 PF),"[1628984, 202339]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,2534.0,,,,,,,,,,,,1.0,0.0,Bledsoe,202339.0,,,,,
154,PT11M41.00S,2021-11-30T04:08:05.8Z,2,REGULAR,3pt,Jump Shot,[],1628379,29.221419185282528,80.14705882352942,1610612746,25,37,2021-11-30T04:08:11Z,1520000,-151.0,222.0,1,left,L. Kennard 26' 3PT  (5 PTS) (I. Hartenstein 1 AST),"[1628379, 1628392]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,26.85,Made,5.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,
156,PT11M23.00S,2021-11-30T04:08:26.7Z,2,REGULAR,foul,personal,[],201586,,,1610612740,25,37,2021-11-30T04:08:54Z,1540000,,,0,,S. Ibaka personal FOUL (1 PF),"[201586, 202685]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,2534.0,,,,,,,,,,,,1.0,0.0,Valanciunas,202685.0,,,,,
158,PT11M10.00S,2021-11-30T04:08:54.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,91.11366622864652,49.50980392156863,1610612740,25,37,2021-11-30T04:08:58Z,1560000,-2.0,31.0,1,right,MISS J. Valanciunas turnaround Hook,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,,,3.11,Missed,,,,,,,,,,,,,,,,,
159,PT11M08.00S,2021-11-30T04:08:56.5Z,2,REGULAR,rebound,defensive,[],201586,,,1610612746,25,37,2021-11-30T04:08:58Z,1570000,,,0,,S. Ibaka REBOUND (Off:0 Def:3),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,,
160,PT10M56.00S,2021-11-30T04:09:08.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,7.013797634691201,46.07843137254902,1610612746,25,37,2021-11-30T04:09:11Z,1580000,20.0,13.0,1,left,MISS L. Kennard driving Layup,[1628379],1610612746.0,LAC,driving,,,Kennard,L. Kennard,,,,,,,2.37,Missed,,,,,,,,,,,,,,,,,
161,PT10M54.00S,2021-11-30T04:09:10.2Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,25,37,2021-11-30T04:09:11Z,1590000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,160.0,4.0,4.0,0.0,,,,,,,,,
162,PT10M49.00S,2021-11-30T04:09:15.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629638,93.61038107752957,42.15686274509803,1610612740,25,39,2021-11-30T04:09:25Z,1600000,-39.0,8.0,1,right,N. Alexander-Walker running pullup Jump Shot (2 PTS) (J. Hart 3 AST),"[1629638, 1628404]",1610612740.0,NOP,running pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,,,3.99,Made,2.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,,
164,PT10M26.00S,2021-11-30T04:09:38.4Z,2,REGULAR,turnover,lost ball,[],201586,,,1610612746,25,39,2021-11-30T04:09:42Z,1620000,,,0,,S. Ibaka lost ball TURNOVER (1 TO),"[201586, 202066]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,1.0,,,,,,,,,,,,,,,Temple,202066.0,,,
165,PT10M26.00S,2021-11-30T04:09:38.4Z,2,REGULAR,steal,,[],202066,,,1610612740,25,39,2021-11-30T04:09:40Z,1630000,,,0,,G. Temple STEAL (1 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M23.00S,2021-11-30T04:09:42.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628984,93.2161629434954,50.98039215686275,1610612740,25,41,2021-11-30T04:09:56Z,1640000,5.0,11.0,1,right,D. Graham running Layup (2 PTS) (J. Valanciunas 2 AST),"[1628984, 202685]",1610612740.0,NOP,running,,,Graham,D. Graham,,,,,,,1.23,Made,2.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,,,,
168,PT10M02.00S,2021-11-30T04:10:01.5Z,2,REGULAR,3pt,Jump Shot,[],202339,29.61563731931669,76.7156862745098,1610612746,25,41,2021-11-30T04:10:05Z,1660000,-134.0,226.0,1,left,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,26.24,Missed,,,,,,,,,,,,,,,,,
169,PT10M00.00S,2021-11-30T04:10:03.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,25,41,2021-11-30T04:10:05Z,1670000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,168.0,5.0,5.0,0.0,,,,,,,,,
170,PT09M51.00S,2021-11-30T04:10:13.0Z,2,REGULAR,3pt,Jump Shot,[],202066,93.74178712220763,2.4509803921568647,1610612740,25,41,2021-11-30T04:10:17Z,1680000,-238.0,6.0,1,right,MISS G. Temple 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,23.78,Missed,,,,,,,,,,,,,,,,,
171,PT09M48.00S,2021-11-30T04:10:16.0Z,2,REGULAR,rebound,defensive,[],201586,,,1610612746,25,41,2021-11-30T04:10:17Z,1690000,,,0,,S. Ibaka REBOUND (Off:0 Def:4),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,170.0,4.0,4.0,0.0,,,,,,,,,
172,PT09M37.00S,2021-11-30T04:10:26.6Z,2,REGULAR,3pt,Jump Shot,[],201586,34.21484888304862,26.960784313725497,1610612746,28,41,2021-11-30T04:10:31Z,1700000,115.0,269.0,1,left,S. Ibaka 29' 3PT  (5 PTS) (L. Kennard 1 AST),"[201586, 1628379]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,29.27,Made,5.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,
174,PT09M23.00S,2021-11-30T04:10:41.4Z,2,REGULAR,3pt,Jump Shot,[],1628404,69.4316688567674,31.617647058823522,1610612740,28,41,2021-11-30T04:10:46Z,1720000,-92.0,235.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,25.21,Missed,,,,,,,,,,,,,,,,,
175,PT09M20.00S,2021-11-30T04:10:44.4Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,28,41,2021-11-30T04:10:46Z,1730000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,
176,PT09M08.00S,2021-11-30T04:10:56.5Z,2,REGULAR,3pt,Jump Shot,[],201586,23.176741130091983,92.40196078431373,1610612746,31,41,2021-11-30T04:11:01Z,1740000,-212.0,165.0,1,left,S. Ibaka 26' 3PT  (8 PTS) (T. Mann 3 AST),"[201586, 1629611]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,26.89,Made,8.0,T. Mann,1629611.0,3.0,,,,,,,,,,,,,
178,PT08M44.00S,2021-11-30T04:11:20.4Z,2,REGULAR,3pt,Jump Shot,[],202066,94.79303547963207,2.941176470588232,1610612740,31,44,2021-11-30T04:11:24Z,1760000,-235.0,-4.0,1,right,G. Temple 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[202066, 1629638]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,23.53,Made,3.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,
