actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
21,PT09M55.00S,2021-11-17T03:43:44.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,4,5,2021-11-17T03:43:47Z,210000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
22,PT09M47.00S,2021-11-17T03:43:52.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.61038107752957,49.754901960784316,1610612746,6,5,2021-11-17T03:43:57Z,220000,-1.0,8.0,1,right,I. Zubac cutting DUNK (2 PTS) (P. George 1 AST),"[1627826, 202331]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,0.77,Made,,,,,2.0,P. George,202331.0,1.0,,,,,,,,,,,
24,PT09M36.00S,2021-11-17T03:44:03.9Z,1,REGULAR,foul,personal,['2freethrow'],202704,,,1610612759,6,5,2021-11-17T03:44:13Z,240000,,,0,,R. Jackson shooting personal FOUL (1 PF) (Murray 2 FT),"[202704, 1627749]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,203592.0,,1.0,0.0,Murray,1627749.0,,,,,
26,PT09M36.00S,2021-11-17T03:44:33.0Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,6,5,2021-11-17T03:44:33Z,260000,,,0,,MISS D. Murray Free Throw 1 of 2,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M36.00S,2021-11-17T03:44:33.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,6,5,2021-11-17T03:44:33Z,270000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,
28,PT09M36.00S,2021-11-17T03:44:48.2Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,6,6,2021-11-17T03:44:48Z,280000,,,0,,D. Murray Free Throw 2 of 2 (1 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
29,PT09M12.00S,2021-11-17T03:45:14.4Z,1,REGULAR,3pt,Jump Shot,[],202704,77.57884362680683,89.95098039215686,1610612746,6,6,2021-11-17T03:45:19Z,290000,200.0,158.0,1,right,MISS R. Jackson 25' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M08.00S,2021-11-17T03:45:18.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,6,6,2021-11-17T03:45:19Z,300000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
31,PT09M03.00S,2021-11-17T03:45:23.8Z,1,REGULAR,2pt,Jump Shot,[],1627749,3.860052562417877,77.45098039215686,1610612759,6,8,2021-11-17T03:45:30Z,310000,-137.0,-16.0,1,left,D. Murray 13' pullup Jump Shot (3 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,13.83,Made,,,,,3.0,,,,,,,,,,,,,,
32,PT08M51.00S,2021-11-17T03:45:35.6Z,1,REGULAR,3pt,Jump Shot,[],202331,66.5407358738502,51.71568627450981,1610612746,6,8,2021-11-17T03:45:41Z,320000,9.0,262.0,1,right,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
33,PT08M48.00S,2021-11-17T03:45:38.6Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,6,8,2021-11-17T03:45:41Z,330000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
34,PT08M41.00S,2021-11-17T03:45:46.2Z,1,REGULAR,2pt,Jump Shot,[],1628401,23.04533508541394,67.40196078431373,1610612759,6,10,2021-11-17T03:45:53Z,340000,-87.0,164.0,1,left,D. White 18' pullup Jump Shot (5 PTS) (D. McDermott 1 AST),"[1628401, 203926]",1610612759.0,SAS,pullup,,,White,D. White,,,,,18.57,Made,,,,,5.0,D. McDermott,203926.0,1.0,,,,,,,,,,,
36,PT08M29.00S,2021-11-17T03:45:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.2161629434954,44.36274509803921,1610612746,8,10,2021-11-17T03:46:03Z,360000,-28.0,11.0,1,right,P. George driving reverse Layup (4 PTS),[202331],1610612746.0,LAC,driving reverse,,,George,P. George,,,,,3.04,Made,,,,,4.0,,,,,,,,,,,,,,
37,PT08M19.00S,2021-11-17T03:46:06.8Z,1,REGULAR,2pt,Jump Shot,[],1629234,25.410643889618925,35.5392156862745,1610612759,8,12,2021-11-17T03:46:13Z,370000,72.0,186.0,1,left,D. Eubanks 19' Jump Shot (2 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,19.99,Made,,,,,2.0,,,,,,,,,,,,,,
38,PT08M05.00S,2021-11-17T03:46:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202339,93.61038107752957,51.470588235294116,1610612746,10,12,2021-11-17T03:46:27Z,380000,7.0,8.0,1,right,E. Bledsoe driving Layup (4 PTS) (P. George 2 AST),"[202339, 202331]",1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,1.06,Made,,,,,4.0,P. George,202331.0,2.0,,,,,,,,,,,
40,PT08M04.00S,2021-11-17T03:46:27.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,10,12,2021-11-17T03:46:27Z,400000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M53.00S,2021-11-17T03:49:35.4Z,1,REGULAR,3pt,Jump Shot,[],203926,33.295006570302235,59.80392156862745,1610612759,10,12,2021-11-17T03:50:24Z,410000,-49.0,260.0,1,left,MISS D. McDermott 26' pullup 3PT,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M49.00S,2021-11-17T03:49:39.4Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,10,12,2021-11-17T03:49:41Z,420000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
44,PT07M30.00S,2021-11-17T03:49:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.08475689881735,54.16666666666667,1610612746,10,12,2021-11-17T03:50:04Z,430000,21.0,13.0,1,right,MISS P. George driving Layup,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M30.00S,2021-11-17T03:50:00.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,10,12,2021-11-17T03:50:00Z,440000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,
46,PT07M30.00S,2021-11-17T03:50:02.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,10,12,2021-11-17T03:50:02Z,450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M20.00S,2021-11-17T03:50:29.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202331,84.01773981603154,74.75490196078431,1610612746,12,12,2021-11-17T03:50:34Z,460000,124.0,98.0,1,right,P. George 15' turnaround fadeaway Jump Shot (6 PTS),[202331],1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,15.77,Made,,,,,6.0,,,,,,,,,,,,,,
48,PT07M06.00S,2021-11-17T03:50:43.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203926,8.984888304862025,61.029411764705884,1610612759,12,14,2021-11-17T03:50:50Z,470000,-55.0,32.0,1,left,D. McDermott 6' turnaround Hook (2 PTS) (D. Murray 1 AST),"[203926, 1627749]",1610612759.0,SAS,turnaround,,,McDermott,D. McDermott,,,,,6.37,Made,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,
50,PT06M45.00S,2021-11-17T03:51:04.1Z,1,REGULAR,3pt,Jump Shot,[],202704,67.59198423127464,23.774509803921575,1610612746,12,14,2021-11-17T03:51:09Z,490000,-131.0,252.0,1,right,MISS R. Jackson 28' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,28.42,Missed,,,,,,,,,,,,,,,,,,,
51,PT06M41.00S,2021-11-17T03:51:08.1Z,1,REGULAR,rebound,defensive,[],203926,,,1610612759,12,14,2021-11-17T03:51:09Z,500000,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
52,PT06M35.00S,2021-11-17T03:51:13.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627749,19.49737187910644,49.50980392156863,1610612759,12,14,2021-11-17T03:51:24Z,510000,2.0,131.0,1,left,MISS D. Murray 13' running pullup Shot,[1627749],1610612759.0,SAS,running pullup,,,Murray,D. Murray,,,,,13.08,Missed,,,,,,,,,,,,,,,,,,,
53,PT06M32.00S,2021-11-17T03:51:16.6Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,12,14,2021-11-17T03:51:24Z,520000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
54,PT06M29.00S,2021-11-17T03:51:20.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202704,69.95729303547964,25.490196078431367,1610612746,12,14,2021-11-17T03:51:30Z,530000,-123.0,230.0,1,right,MISS R. Jackson 26' running pullup 3PT,[202704],1610612746.0,LAC,running pullup,,,Jackson,R. Jackson,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
55,PT06M24.00S,2021-11-17T03:51:25.0Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,12,14,2021-11-17T03:51:30Z,540000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
56,PT06M16.00S,2021-11-17T03:51:32.2Z,1,REGULAR,3pt,Jump Shot,[],1629640,34.21484888304862,72.05882352941177,1610612759,12,14,2021-11-17T03:51:38Z,550000,-110.0,269.0,1,left,MISS K. Johnson 29' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,29.08,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M12.00S,2021-11-17T03:51:36.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,12,14,2021-11-17T03:51:38Z,560000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
58,PT05M56.00S,2021-11-17T03:51:52.5Z,1,REGULAR,3pt,Jump Shot,[],202331,93.74178712220763,2.941176470588232,1610612746,15,14,2021-11-17T03:51:57Z,570000,-235.0,6.0,1,right,P. George 3PT  (9 PTS) (N. Batum 1 AST),"[202331, 201587]",1610612746.0,LAC,,,,George,P. George,,,,,23.54,Made,,,,,9.0,N. Batum,201587.0,1.0,,,,,,,,,,,
60,PT05M37.00S,2021-11-17T03:52:12.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,8.984888304862025,59.55882352941176,1610612759,15,14,2021-11-17T03:52:17Z,590000,-48.0,32.0,1,left,MISS D. White driving floating Shot,[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,5.75,Missed,,,,,,,,,,,,,,,,,,,
61,PT05M35.00S,2021-11-17T03:52:14.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,15,14,2021-11-17T03:52:17Z,600000,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,60.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
62,PT05M27.00S,2021-11-17T03:52:22.0Z,1,REGULAR,3pt,Jump Shot,[],201587,68.11760840998686,39.4607843137255,1610612746,15,14,2021-11-17T03:52:29Z,610000,-53.0,247.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
63,PT05M25.00S,2021-11-17T03:52:24.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,15,14,2021-11-17T03:52:29Z,620000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,
64,PT05M25.00S,2021-11-17T03:52:27.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,15,14,2021-11-17T03:52:27Z,630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M25.00S,2021-11-17T03:52:28.0Z,1,REGULAR,substitution,out,[],201587,,,1610612759,15,14,2021-11-17T03:52:43Z,640000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M25.00S,2021-11-17T03:52:28.0Z,1,REGULAR,substitution,out,[],1629234,,,1610612759,15,14,2021-11-17T03:52:43Z,650000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M25.00S,2021-11-17T03:52:28.0Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,15,14,2021-11-17T03:52:43Z,660000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M25.00S,2021-11-17T03:52:28.0Z,1,REGULAR,substitution,in,[],1628379,,,1610612759,15,14,2021-11-17T03:52:43Z,670000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M25.00S,2021-11-17T03:52:28.0Z,1,REGULAR,substitution,in,[],201152,,,1610612759,15,14,2021-11-17T03:52:43Z,680000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M25.00S,2021-11-17T03:52:28.0Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,15,14,2021-11-17T03:52:43Z,690000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M15.00S,2021-11-17T03:52:56.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201152,13.18988173455979,50.0,1610612759,15,14,2021-11-17T04:44:11Z,700000,0.0,71.0,1,left,MISS T. Young 7' driving Hook,[201152],1610612759.0,SAS,driving,,,Young,T. Young,,,,,7.15,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M13.00S,2021-11-17T03:52:58.5Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612746,15,14,2021-11-17T03:53:05Z,710000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
73,PT05M10.00S,2021-11-17T03:53:01.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202704,95.18725361366623,1.9607843137254974,1610612746,15,14,2021-11-17T03:53:20Z,720000,-240.0,-7.0,1,right,MISS R. Jackson 24' running 3PT,[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,24.03,Missed,,,,,,,,,,,,,,,,,,,
74,PT05M10.00S,2021-11-17T03:53:01.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,15,14,2021-11-17T03:53:20Z,730000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,
75,PT05M07.00S,2021-11-17T03:53:09.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,15,14,2021-11-17T03:53:09Z,740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M07.00S,2021-11-17T03:53:09.8Z,1,REGULAR,substitution,out,[],202339,,,1610612759,15,14,2021-11-17T03:53:16Z,750000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M07.00S,2021-11-17T03:53:09.8Z,1,REGULAR,substitution,in,[],1629599,,,1610612759,15,14,2021-11-17T03:53:16Z,760000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M51.00S,2021-11-17T03:53:32.9Z,1,REGULAR,turnover,lost ball,[],201152,,,1610612759,15,14,2021-11-17T03:53:37Z,770000,,,0,,T. Young lost ball TURNOVER (1 TO),"[201152, 202331]",1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,1.0,,,,,George,202331.0,,,
79,PT04M51.00S,2021-11-17T03:53:32.9Z,1,REGULAR,steal,,[],202331,,,1610612746,15,14,2021-11-17T03:53:34Z,780000,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M45.00S,2021-11-17T03:53:39.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629599,90.45663600525624,95.83333333333333,1610612746,15,14,2021-11-17T03:53:59Z,790000,229.0,37.0,1,right,MISS A. Coffey running 3PT,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
81,PT04M41.00S,2021-11-17T03:53:43.0Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,15,14,2021-11-17T03:53:45Z,800000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,80.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
82,PT04M39.00S,2021-11-17T03:53:44.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627826,93.34756898817345,49.26470588235294,1610612746,17,14,2021-11-17T03:53:54Z,810000,-4.0,10.0,1,right,I. Zubac putback DUNK (4 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,1.07,Made,,,,,4.0,,,,,,,,,,,,,,
83,PT04M24.00S,2021-11-17T03:53:59.3Z,1,REGULAR,turnover,bad pass,[],201152,,,1610612759,17,14,2021-11-17T03:54:03Z,820000,,,0,,T. Young bad pass TURNOVER (2 TO),"[201152, 202331]",1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,2.0,,,,,George,202331.0,,,
84,PT04M24.00S,2021-11-17T03:53:59.3Z,1,REGULAR,steal,,[],202331,,,1610612746,17,14,2021-11-17T03:54:00Z,830000,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M17.00S,2021-11-17T03:54:07.1Z,1,REGULAR,turnover,lost ball,[],202331,,,1610612746,17,14,2021-11-17T03:54:12Z,840000,,,0,,P. George lost ball TURNOVER (2 TO),"[202331, 203926]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,2.0,,,,,McDermott,203926.0,,,
86,PT04M17.00S,2021-11-17T03:54:07.1Z,1,REGULAR,steal,,[],203926,,,1610612759,17,14,2021-11-17T03:54:08Z,850000,,,0,,D. McDermott STEAL (1 STL),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M14.00S,2021-11-17T03:54:10.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,6.4881734559789805,51.22549019607843,1610612759,17,16,2021-11-17T03:54:24Z,860000,-6.0,8.0,1,left,D. Murray running DUNK (5 PTS) (D. McDermott 2 AST),"[1627749, 203926]",1610612759.0,SAS,running,,,Murray,D. Murray,,,,,1.05,Made,,,,,5.0,D. McDermott,203926.0,2.0,,,,,,,,,,,
89,PT04M14.00S,2021-11-17T03:54:18.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,17,16,2021-11-17T03:54:18Z,880000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
