actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
16,PT11M00.00S,2022-03-26T02:42:38.6Z,1,REGULAR,3pt,Jump Shot,[],202694,76.92181340341656,12.009803921568633,1610612746,1,0,2022-03-26T02:42:43Z,160000,-190.0,164.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M56.00S,2022-03-26T02:42:42.6Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,1,0,2022-03-26T02:42:43Z,170000,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,16.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
18,PT10M48.00S,2022-03-26T02:42:50.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201587,84.67477003942182,69.6078431372549,1610612746,3,0,2022-03-26T02:42:54Z,180000,98.0,92.0,1,right,N. Batum 13' pullup Jump Shot (2 PTS) (I. Zubac 1 AST),"[201587, 1627826]",1610612746.0,LAC,pullup,,,Batum,N. Batum,,,,,13.41,Made,,,,,,,,,,2.0,I. Zubac,1627826.0,1.0,,,,,,
20,PT10M32.00S,2022-03-26T02:43:06.7Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612755,3,0,2022-03-26T02:43:13Z,200000,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1629599]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,1.0,Coffey,1629599.0,,,
21,PT10M32.00S,2022-03-26T02:43:06.7Z,1,REGULAR,steal,,[],1629599,,,1610612746,3,0,2022-03-26T02:43:08Z,210000,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M27.00S,2022-03-26T02:43:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629599,92.0335085413929,46.07843137254902,1610612746,5,0,2022-03-26T02:43:16Z,220000,-20.0,22.0,1,right,A. Coffey running Layup (2 PTS),[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,2.98,Made,,,,,,,,,,2.0,,,,,,,,,
23,PT10M10.00S,2022-03-26T02:43:28.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,13.32128777923785,52.94117647058824,1610612755,5,2,2022-03-26T02:43:33Z,230000,-15.0,73.0,1,left,T. Harris 7' turnaround Jump Shot (2 PTS),[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,7.42,Made,,,,,,,,,,2.0,,,,,,,,,
24,PT09M49.00S,2022-03-26T02:43:49.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,87.12220762155059,50.4672181372549,1610612746,5,2,2022-03-26T02:46:02Z,240000,2.0,69.0,1,right,MISS M. Morris Sr. 6' driving floating Shot,[202694],1610612746.0,LAC,driving floating,,,Morris Sr.,M. Morris Sr.,,,,,6.86,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M45.00S,2022-03-26T02:43:53.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,5,2,2022-03-26T02:43:57Z,250000,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,24.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
26,PT09M45.00S,2022-03-26T02:43:53.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,92.95335085413929,47.05882352941176,1610612746,5,2,2022-03-26T02:44:00Z,260000,-15.0,14.0,1,right,MISS I. Zubac putback Layup - blocked,"[1627826, 201935]",1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,2.01,Missed,,,,,,,,,,,,,,,,,Harden,201935.0,
27,PT09M45.00S,2022-03-26T02:43:53.8Z,1,REGULAR,block,,[],201935,,,1610612746,5,2,2022-03-26T02:43:55Z,270000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M43.00S,2022-03-26T02:43:55.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612755,5,2,2022-03-26T02:44:00Z,280000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
29,PT09M38.00S,2022-03-26T02:44:01.2Z,1,REGULAR,3pt,Jump Shot,[],201935,31.32391590013141,28.431372549019613,1610612755,5,5,2022-03-26T02:44:07Z,290000,108.0,242.0,1,left,J. Harden 26' 3PT step back (3 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,26.48,Made,,,,,,,,,,3.0,,,,,,,,,
39,PT09M21.00S,2022-03-26T02:44:19.3Z,1,REGULAR,turnover,lost ball,[],201587,,,1610612746,5,5,2022-03-26T02:45:36Z,325000,,,0,,N. Batum lost ball TURNOVER (1 TO),"[201587, 201935]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,1.0,Harden,201935.0,,,
40,PT09M21.00S,2022-03-26T02:44:19.3Z,1,REGULAR,steal,,[],201935,,,1610612755,5,5,2022-03-26T02:45:36Z,327500,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M17.00S,2022-03-26T02:44:21.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1629680,5.962549277266746,50.0,1610612755,5,7,2022-03-26T02:45:36Z,330000,0.0,4.0,1,left,M. Thybulle running alley-oop DUNK (2 PTS) (J. Harden 1 AST),"[1629680, 201935]",1610612755.0,PHI,running alley-oop,,,Thybulle,M. Thybulle,,,,,0.35,Made,,,,,,,,,,2.0,J. Harden,201935.0,1.0,,,,,,
35,PT08M59.00S,2022-03-26T02:44:39.0Z,1,REGULAR,turnover,bad pass,[],202704,,,1610612746,5,7,2022-03-26T02:44:45Z,350000,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1629680]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,1.0,Thybulle,1629680.0,,,
36,PT08M59.00S,2022-03-26T02:44:39.0Z,1,REGULAR,steal,,[],1629680,,,1610612755,5,7,2022-03-26T02:44:40Z,360000,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M56.00S,2022-03-26T02:44:42.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,6.093955321944804,48.774509803921575,1610612755,5,9,2022-03-26T02:44:48Z,370000,6.0,5.0,1,left,M. Thybulle running DUNK (4 PTS),[1629680],1610612755.0,PHI,running,,,Thybulle,M. Thybulle,,,,,0.78,Made,,,,,,,,,,4.0,,,,,,,,,
38,PT08M55.00S,2022-03-26T02:44:46.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,5,9,2022-03-26T02:44:46Z,380000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M38.00S,2022-03-26T02:47:57.9Z,1,REGULAR,2pt,Jump Shot,[],202694,77.71024967148489,50.0,1610612746,5,9,2022-03-26T02:48:02Z,390000,0.0,157.0,1,right,MISS M. Morris Sr. 15' turnaround Shot,[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,15.7,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M34.00S,2022-03-26T02:48:01.9Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,5,9,2022-03-26T02:48:02Z,400000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
43,PT08M26.00S,2022-03-26T02:48:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.408015768725363,45.34313725490197,1610612755,5,9,2022-03-26T02:48:12Z,410000,23.0,17.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,2.89,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M25.00S,2022-03-26T02:48:10.1Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,5,9,2022-03-26T02:48:12Z,420000,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
45,PT08M16.00S,2022-03-26T02:48:19.7Z,1,REGULAR,2pt,Jump Shot,[],202704,90.80157687253613,80.72916666666666,1610612746,5,9,2022-03-26T02:48:28Z,430000,154.0,34.0,1,right,MISS R. Jackson 15' turnaround fadeaway Shot,[202704],1610612746.0,LAC,turnaround fadeaway,,,Jackson,R. Jackson,,,,,15.73,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M13.00S,2022-03-26T02:48:22.7Z,1,REGULAR,rebound,defensive,[],201935,,,1610612755,5,9,2022-03-26T02:48:25Z,440000,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,45.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
47,PT08M02.00S,2022-03-26T02:48:32.9Z,1,REGULAR,3pt,Jump Shot,[],201935,28.301576872536145,16.911764705882348,1610612755,5,9,2022-03-26T02:48:37Z,450000,165.0,214.0,1,left,MISS J. Harden 27' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M00.00S,2022-03-26T02:48:34.9Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,5,9,2022-03-26T02:48:37Z,460000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
49,PT07M46.00S,2022-03-26T02:48:49.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,92.0335085413929,56.127450980392155,1610612746,5,9,2022-03-26T02:48:53Z,470000,31.0,22.0,1,right,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,3.79,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M44.00S,2022-03-26T02:48:51.6Z,1,REGULAR,rebound,defensive,[],201935,,,1610612755,5,9,2022-03-26T02:48:53Z,480000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,49.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
51,PT07M38.00S,2022-03-26T02:48:59.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,5,9,2022-03-26T02:48:59Z,490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M32.00S,2022-03-26T02:49:15.4Z,1,REGULAR,2pt,Jump Shot,[],203954,11.300919842312751,69.2670036764706,1610612755,5,9,2022-03-26T02:49:21Z,500000,-96.0,54.0,1,left,MISS J. Embiid 11' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,11.03,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M29.00S,2022-03-26T02:49:18.4Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,5,9,2022-03-26T02:49:21Z,510000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
54,PT07M22.00S,2022-03-26T02:49:24.9Z,1,REGULAR,turnover,bad pass,[],202704,,,1610612746,5,9,2022-03-26T02:49:28Z,520000,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1629680]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,2.0,Thybulle,1629680.0,,,
55,PT07M22.00S,2022-03-26T02:49:24.9Z,1,REGULAR,steal,,[],1629680,,,1610612755,5,9,2022-03-26T02:49:26Z,530000,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M20.00S,2022-03-26T02:49:29.4Z,1,REGULAR,foul,personal,['2freethrow'],202694,,,1610612755,5,9,2022-03-26T02:49:36Z,540000,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Harden 2 FT),"[202694, 201935]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,1155.0,1.0,0.0,Harden,201935.0,,,,,,,,,,
58,PT07M20.00S,2022-03-26T02:49:58.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201935,,,1610612755,5,10,2022-03-26T02:49:58Z,560000,,,0,,J. Harden Free Throw 1 of 2 (4 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
59,PT07M20.00S,2022-03-26T02:50:19.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201935,,,1610612755,5,11,2022-03-26T02:50:19Z,570000,,,0,,J. Harden Free Throw 2 of 2 (5 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
60,PT06M58.00S,2022-03-26T02:50:42.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.74835742444152,52.205882352941174,1610612746,5,11,2022-03-26T02:50:46Z,580000,11.0,53.0,1,right,MISS I. Zubac turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,5.44,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M56.00S,2022-03-26T02:50:44.6Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,5,11,2022-03-26T02:50:46Z,590000,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
62,PT06M50.00S,2022-03-26T02:50:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,15.55519053876479,60.049019607843135,1610612755,5,11,2022-03-26T02:50:54Z,600000,-50.0,94.0,1,left,MISS J. Embiid 10' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,10.63,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M47.00S,2022-03-26T02:50:53.3Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,5,11,2022-03-26T02:50:54Z,610000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
64,PT06M42.00S,2022-03-26T02:50:58.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],201587,75.47634691195795,57.1078431372549,1610612746,7,11,2022-03-26T02:51:41Z,620000,36.0,178.0,1,right,N. Batum 18' running pullup Jump Shot (4 PTS),[201587],1610612746.0,LAC,running pullup,,,Batum,N. Batum,,,,,18.15,Made,,,,,,,,,,4.0,,,,,,,,,
65,PT06M24.00S,2022-03-26T02:51:18.2Z,1,REGULAR,foul,personal,['2freethrow'],202704,,,1610612755,7,11,2022-03-26T02:51:22Z,630000,,,0,,R. Jackson shooting personal FOUL (1 PF) (Thybulle 2 FT),"[202704, 1629680]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,201639.0,1.0,0.0,Thybulle,1629680.0,,,,,,,,,,
67,PT06M24.00S,2022-03-26T02:51:40.1Z,1,REGULAR,freethrow,1 of 2,[],1629680,,,1610612755,7,12,2022-03-26T02:51:40Z,650000,,,0,,M. Thybulle Free Throw 1 of 2 (5 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
68,PT06M24.00S,2022-03-26T02:51:52.2Z,1,REGULAR,freethrow,2 of 2,[],1629680,,,1610612755,7,13,2022-03-26T02:51:52Z,660000,,,0,,M. Thybulle Free Throw 2 of 2 (6 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
69,PT06M17.00S,2022-03-26T02:52:03.8Z,1,REGULAR,3pt,Jump Shot,[],202704,71.7969776609724,81.37254901960785,1610612746,7,13,2022-03-26T02:52:08Z,670000,157.0,213.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
70,PT06M14.00S,2022-03-26T02:52:06.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,7,13,2022-03-26T02:56:00Z,680000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
71,PT06M07.00S,2022-03-26T02:52:14.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,8.459264126149804,53.431372549019606,1610612755,7,15,2022-03-26T02:52:19Z,690000,-17.0,27.0,1,left,J. Harden driving Layup (7 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,3.2,Made,,,,,,,,,,7.0,,,,,,,,,
72,PT06M07.00S,2022-03-26T02:52:17.1Z,1,REGULAR,foul,personal,['1freethrow'],201587,,,1610612755,7,15,2022-03-26T02:52:21Z,700000,,,0,,N. Batum shooting personal FOUL (1 PF) (Harden 1 FT),"[201587, 201935]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,,,,,,,201639.0,1.0,0.0,Harden,201935.0,,,,,,,,,,
74,PT06M07.00S,2022-03-26T02:52:23.2Z,1,REGULAR,substitution,out,[],202699,,,1610612755,7,15,2022-03-26T02:53:11Z,720000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M07.00S,2022-03-26T02:52:23.2Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,7,15,2022-03-26T02:53:11Z,730000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M07.00S,2022-03-26T02:52:23.2Z,1,REGULAR,substitution,in,[],1629003,,,1610612755,7,15,2022-03-26T02:53:11Z,740000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M07.00S,2022-03-26T02:52:23.2Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,7,15,2022-03-26T02:53:11Z,750000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M07.00S,2022-03-26T02:52:47.6Z,1,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,7,16,2022-03-26T02:52:47Z,760000,,,0,,J. Harden Free Throw 1 of 1 (8 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
79,PT05M47.00S,2022-03-26T02:53:08.9Z,1,REGULAR,2pt,Jump Shot,[],202694,92.29632063074901,66.91176470588235,1610612746,7,16,2022-03-26T02:53:13Z,770000,85.0,20.0,1,right,MISS M. Morris Sr. 8' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,8.69,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M45.00S,2022-03-26T02:53:10.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,7,16,2022-03-26T02:53:13Z,780000,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
81,PT05M40.00S,2022-03-26T02:53:16.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203954,6.750985545335084,46.32352941176471,1610612755,7,18,2022-03-26T02:53:24Z,790000,18.0,11.0,1,left,J. Embiid running Layup (2 PTS),[203954],1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,2.14,Made,,,,,,,,,,2.0,,,,,,,,,
82,PT05M19.00S,2022-03-26T02:53:37.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.01116951379764,45.833333333333336,1610612746,7,18,2022-03-26T02:53:45Z,800000,-21.0,51.0,1,right,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,5.49,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M19.00S,2022-03-26T02:53:37.0Z,1,REGULAR,rebound,defensive,[],1629003,,,1610612755,7,18,2022-03-26T02:53:45Z,810000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
84,PT05M13.00S,2022-03-26T02:53:46.0Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612755,7,18,2022-03-26T02:53:50Z,820000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Embiid 2 FT),"[1627826, 203954]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,200833.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,
86,PT05M13.00S,2022-03-26T02:54:14.3Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,7,18,2022-03-26T02:54:14Z,840000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M13.00S,2022-03-26T02:54:14.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,7,18,2022-03-26T02:54:14Z,850000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,
