actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
95,PT04M32.00S,2022-03-04T03:30:20.1Z,1,REGULAR,3pt,Jump Shot,[],1626169,25.673455978975028,84.31372549019608,1610612747,19,23,2022-03-04T03:30:26Z,950000,-172.0,189.0,1,left,MISS S. Johnson 25' 3PT,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M29.00S,2022-03-04T03:30:23.0Z,1,REGULAR,rebound,offensive,[],1628370,,,1610612747,19,23,2022-03-04T03:30:23Z,960000,,,0,,M. Monk REBOUND (Off:1 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,95.0,3.0,2.0,1.0,,,,
97,PT04M26.00S,2022-03-04T03:30:25.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],2546,29.747043363994734,30.637254901960787,1610612747,19,23,2022-03-04T03:30:31Z,970000,97.0,227.0,1,left,MISS C. Anthony 24' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
98,PT04M22.00S,2022-03-04T03:30:29.6Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,19,23,2022-03-04T03:30:31Z,980000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,97.0,2.0,2.0,0.0,,,,
99,PT04M17.00S,2022-03-04T03:30:35.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,90.06241787122208,49.01960784313726,1610612746,21,23,2022-03-04T03:30:59Z,990000,-5.0,41.0,1,right,I. Hartenstein floating Jump Shot (2 PTS) (T. Mann 1 AST),"[1628392, 1629611]",1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,4.12,Made,2.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,,
101,PT04M12.00S,2022-03-04T03:30:44.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,21,23,2022-03-04T03:30:44Z,1010000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M53.00S,2022-03-04T03:34:22.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612747,21,23,2022-03-04T03:34:33Z,1020000,,,0,,T. Mann personal FOUL (1 PF) (Westbrook 2 FT),"[1629611, 201566]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,201246.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,,
104,PT03M53.00S,2022-03-04T03:34:47.0Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,21,24,2022-03-04T03:34:47Z,1040000,,,0,,R. Westbrook Free Throw 1 of 2 (5 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
105,PT03M53.00S,2022-03-04T03:34:49.8Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,21,24,2022-03-04T03:34:53Z,1050000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M53.00S,2022-03-04T03:34:49.8Z,1,REGULAR,substitution,in,[],203145,,,1610612747,21,24,2022-03-04T03:34:53Z,1060000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M53.00S,2022-03-04T03:35:05.9Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,21,25,2022-03-04T03:35:05Z,1070000,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
108,PT03M39.00S,2022-03-04T03:35:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,91.63929040735874,53.18627450980392,1610612746,23,25,2022-03-04T03:35:29Z,1080000,16.0,26.0,1,right,I. Hartenstein cutting Layup (4 PTS) (M. Morris Sr. 2 AST),"[1628392, 202694]",1610612746.0,LAC,cutting,,,Hartenstein,I. Hartenstein,,,,,3.06,Made,4.0,M. Morris Sr.,202694.0,2.0,,,,,,,,,,,,,,,
110,PT03M28.00S,2022-03-04T03:35:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2546,6.619579500657039,52.205882352941174,1610612747,23,27,2022-03-04T03:35:41Z,1100000,-11.0,10.0,1,left,C. Anthony Layup (2 PTS) (R. Westbrook 1 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,1.47,Made,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,,
112,PT03M08.00S,2022-03-04T03:35:56.5Z,1,REGULAR,turnover,lost ball,[],202694,,,1610612746,23,27,2022-03-04T03:36:04Z,1120000,,,0,,M. Morris Sr. lost ball TURNOVER (1 TO),"[202694, 203145]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,1.0,Bazemore,203145.0,
113,PT03M08.00S,2022-03-04T03:35:56.5Z,1,REGULAR,steal,,[],203145,,,1610612747,23,27,2022-03-04T03:37:04Z,1130000,,,0,,K. Bazemore STEAL (1 STL),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M04.00S,2022-03-04T03:36:01.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626169,6.356767411300922,50.73529411764706,1610612747,23,29,2022-03-04T03:36:08Z,1140000,-4.0,7.0,1,left,S. Johnson running Layup (2 PTS),[1626169],1610612747.0,LAL,running,,,Johnson,S. Johnson,,,,,0.82,Made,2.0,,,,,,,,,,,,,,,,,,
115,PT02M46.00S,2022-03-04T03:36:21.7Z,1,REGULAR,foul,personal,[],203145,,,1610612746,23,29,2022-03-04T03:36:26Z,1150000,,,0,,K. Bazemore personal FOUL (1 PF),"[203145, 1629611]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,2714.0,1.0,0.0,Mann,1629611.0,,,,,,,,,,
117,PT02M46.00S,2022-03-04T03:36:28.4Z,1,REGULAR,substitution,out,[],202694,,,1610612746,23,29,2022-03-04T03:36:35Z,1170000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M46.00S,2022-03-04T03:36:28.4Z,1,REGULAR,substitution,out,[],201566,,,1610612746,23,29,2022-03-04T03:36:35Z,1180000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M46.00S,2022-03-04T03:36:28.4Z,1,REGULAR,substitution,out,[],1628370,,,1610612746,23,29,2022-03-04T03:36:35Z,1190000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M46.00S,2022-03-04T03:36:28.4Z,1,REGULAR,substitution,in,[],203496,,,1610612746,23,29,2022-03-04T03:36:35Z,1200000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M46.00S,2022-03-04T03:36:28.4Z,1,REGULAR,substitution,in,[],2544,,,1610612746,23,29,2022-03-04T03:36:35Z,1210000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M46.00S,2022-03-04T03:36:28.4Z,1,REGULAR,substitution,in,[],201571,,,1610612746,23,29,2022-03-04T03:36:35Z,1220000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M38.00S,2022-03-04T03:36:50.1Z,1,REGULAR,2pt,Jump Shot,[],1628379,78.76149802890933,76.47058823529412,1610612746,23,29,2022-03-04T03:40:16Z,1230000,132.0,147.0,1,right,MISS L. Kennard 19' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,19.79,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M35.00S,2022-03-04T03:36:54.1Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612746,23,29,2022-03-04T03:36:54Z,1240000,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,123.0,1.0,0.0,1.0,,,,
125,PT02M35.00S,2022-03-04T03:36:55.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,92.82194480946123,49.50980392156863,1610612746,25,29,2022-03-04T03:37:12Z,1250000,-2.0,15.0,1,right,I. Hartenstein putback Layup (6 PTS),[1628392],1610612746.0,LAC,putback,,,Hartenstein,I. Hartenstein,,,,,1.52,Made,6.0,,,,,,,,,,,,,,,,,,
126,PT02M35.00S,2022-03-04T03:36:58.3Z,1,REGULAR,foul,personal,['1freethrow'],1626169,,,1610612746,25,29,2022-03-04T03:37:05Z,1260000,,,0,,S. Johnson shooting personal FOUL (1 PF) (Hartenstein 1 FT),"[1626169, 1628392]",1610612747.0,LAL,shooting,,,Johnson,S. Johnson,,,,,,,,,,,2005.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,,,
128,PT02M35.00S,2022-03-04T03:37:15.5Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,25,29,2022-03-04T03:37:19Z,1280000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M35.00S,2022-03-04T03:37:15.5Z,1,REGULAR,substitution,in,[],202704,,,1610612746,25,29,2022-03-04T03:37:19Z,1290000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M35.00S,2022-03-04T03:37:23.3Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628392,,,1610612746,25,29,2022-03-04T03:37:23Z,1300000,,,0,,MISS I. Hartenstein Free Throw 1 of 1,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Missed,,,,,,,,,,,,,,,,,,,
131,PT02M33.00S,2022-03-04T03:37:25.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,25,29,2022-03-04T03:37:26Z,1310000,,,0,,L. James REBOUND (Off:1 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,130.0,5.0,4.0,1.0,,,,
132,PT02M14.00S,2022-03-04T03:37:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201571,8.590670170827863,46.07843137254902,1610612747,25,29,2022-03-04T03:37:49Z,1320000,20.0,28.0,1,left,MISS D. Augustin driving Layup - blocked,"[201571, 1628392]",1610612747.0,LAL,driving,,,Augustin,D. Augustin,,,,,3.44,Missed,,,,,,,,,,Hartenstein,1628392.0,,,,,,,,
133,PT02M14.00S,2022-03-04T03:37:44.1Z,1,REGULAR,block,,[],1628392,,,1610612747,25,29,2022-03-04T03:37:46Z,1330000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M11.00S,2022-03-04T03:37:47.1Z,1,REGULAR,rebound,defensive,[],203496,,,1610612746,25,29,2022-03-04T03:37:49Z,1340000,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,
135,PT01M53.00S,2022-03-04T03:38:07.0Z,1,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,25,29,2022-03-04T03:38:24Z,1350000,,,0,,A. Coffey lost ball out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,lost ball,,,Coffey,A. Coffey,,,,,,,,,,,2714.0,,,,,,,,,,,1.0,,,
136,PT01M41.00S,2022-03-04T03:38:23.1Z,1,REGULAR,turnover,bad pass,[],1626169,,,1610612747,25,29,2022-03-04T03:38:28Z,1360000,,,0,,S. Johnson bad pass TURNOVER (1 TO),"[1626169, 1629599]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,1.0,Coffey,1629599.0,
137,PT01M41.00S,2022-03-04T03:38:23.1Z,1,REGULAR,steal,,[],1629599,,,1610612746,25,29,2022-03-04T03:38:25Z,1370000,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M36.00S,2022-03-04T03:38:27.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629599,92.24704336399475,41.64368872549019,1610612746,25,29,2022-03-04T03:38:41Z,1380000,-42.0,20.0,1,right,MISS A. Coffey floating Shot - blocked,"[1629599, 2546]",1610612746.0,LAC,floating,,,Coffey,A. Coffey,,,,,4.65,Missed,,,,,,,,,,Anthony,2546.0,,,,,,,,
139,PT01M36.00S,2022-03-04T03:38:27.6Z,1,REGULAR,block,,[],2546,,,1610612746,25,29,2022-03-04T03:38:29Z,1390000,,,0,,C. Anthony BLOCK (1 BLK),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M32.00S,2022-03-04T03:38:31.6Z,1,REGULAR,rebound,offensive,[],202704,,,1610612746,25,29,2022-03-04T03:38:41Z,1400000,,,0,,R. Jackson REBOUND (Off:1 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,138.0,2.0,1.0,1.0,,,,
141,PT01M31.00S,2022-03-04T03:38:32.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",202704,93.61038107752957,50.0,1610612746,25,29,2022-03-04T03:38:51Z,1410000,0.0,8.0,1,right,MISS R. Jackson tip Layup,[202704],1610612746.0,LAC,tip,,,Jackson,R. Jackson,,,,,0.76,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M31.00S,2022-03-04T03:38:32.7Z,1,REGULAR,rebound,offensive,[],203496,,,1610612746,25,29,2022-03-04T03:39:07Z,1420000,,,0,,R. Covington REBOUND (Off:1 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,141.0,2.0,1.0,1.0,,,,
143,PT01M26.00S,2022-03-04T03:38:37.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203496,94.40999984741211,50.0,1610612746,27,29,2022-03-04T03:39:02Z,1430000,0.0,0.0,1,right,R. Covington tip Layup (2 PTS),[203496],1610612746.0,LAC,tip,,,Covington,R. Covington,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
144,PT01M19.00S,2022-03-04T03:38:44.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],2546,7.145203679369246,49.26470588235294,1610612747,27,31,2022-03-04T03:39:22Z,1440000,4.0,15.0,1,left,C. Anthony DUNK (4 PTS) (K. Bazemore 1 AST),"[2546, 203145]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,1.52,Made,4.0,K. Bazemore,203145.0,1.0,,,,,,,,,,,,,,,
146,PT00M53.50S,2022-03-04T03:39:12.4Z,1,REGULAR,3pt,Jump Shot,[],1628379,88.35413929040736,98.52941176470588,1610612746,30,31,2022-03-04T03:39:24Z,1460000,243.0,57.0,1,right,L. Kennard 24' 3PT  (3 PTS) (I. Hartenstein 1 AST),"[1628379, 1628392]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,24.92,Made,3.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,,
148,PT00M36.90S,2022-03-04T03:39:30.9Z,1,REGULAR,2pt,Jump Shot,[],2546,10.754763469119581,73.43367034313725,1610612747,30,31,2022-03-04T03:41:19Z,1480000,-117.0,49.0,1,left,MISS C. Anthony 12' fadeaway Shot,[2546],1610612747.0,LAL,fadeaway,,,Anthony,C. Anthony,,,,,12.69,Missed,,,,,,,,,,,,,,,,,,,
149,PT00M36.90S,2022-03-04T03:39:30.9Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,30,31,2022-03-04T03:40:26Z,1490000,,,0,,R. Jackson REBOUND (Off:1 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,148.0,3.0,2.0,1.0,,,,
150,PT00M29.00S,2022-03-04T03:39:38.9Z,1,REGULAR,3pt,Jump Shot,[],1629599,94.53022339027595,2.205882352941174,1610612746,33,31,2022-03-04T03:39:44Z,1500000,-239.0,-1.0,1,right,A. Coffey 3PT  (3 PTS) (I. Hartenstein 2 AST),"[1629599, 1628392]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,23.9,Made,3.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,,
152,PT00M17.90S,2022-03-04T03:39:54.1Z,1,REGULAR,3pt,Jump Shot,[],2544,30.798291721419176,78.43137254901961,1610612747,33,31,2022-03-04T03:44:22Z,1520000,-142.0,237.0,1,left,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,27.64,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M14.00S,2022-03-04T03:39:58.1Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,33,31,2022-03-04T03:39:58Z,1530000,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,
154,PT00M02.60S,2022-03-04T03:40:15.9Z,1,REGULAR,foul,personal,['3freethrow'],201571,,,1610612746,33,31,2022-03-04T03:40:24Z,1540000,,,0,,D. Augustin shooting personal FOUL (1 PF) (Jackson 3 FT),"[201571, 202704]",1610612747.0,LAL,shooting,,,Augustin,D. Augustin,,,,,,,,,,,201246.0,1.0,0.0,Jackson,202704.0,,,,,,,,,,
156,PT00M02.60S,2022-03-04T03:40:50.1Z,1,REGULAR,freethrow,1 of 3,[],202704,,,1610612746,34,31,2022-03-04T03:40:50Z,1560000,,,0,,R. Jackson Free Throw 1 of 3 (5 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
157,PT00M02.60S,2022-03-04T03:41:09.4Z,1,REGULAR,freethrow,2 of 3,[],202704,,,1610612746,35,31,2022-03-04T03:41:09Z,1570000,,,0,,R. Jackson Free Throw 2 of 3 (6 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
158,PT00M02.60S,2022-03-04T03:41:34.1Z,1,REGULAR,freethrow,3 of 3,[],202704,,,1610612746,36,31,2022-03-04T03:41:34Z,1580000,,,0,,R. Jackson Free Throw 3 of 3 (7 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
159,PT00M01.00S,2022-03-04T03:41:38.2Z,1,REGULAR,turnover,bad pass,[],2546,,,1610612747,36,31,2022-03-04T03:41:44Z,1590000,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[2546, 202704]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,1.0,Jackson,202704.0,
160,PT00M01.00S,2022-03-04T03:41:38.2Z,1,REGULAR,steal,,[],202704,,,1610612746,36,31,2022-03-04T03:41:40Z,1600000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M00.30S,2022-03-04T03:41:42.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202704,80.20696452036793,59.80392156862745,1610612746,36,31,2022-03-04T03:42:05Z,1620000,49.0,134.0,1,right,MISS R. Jackson 14' Jump Shot,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,14.23,Missed,,,,,,,,,,,,,,,,,,,
163,PT00M00.30S,2022-03-04T03:41:42.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,36,31,2022-03-04T03:42:05Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,162.0,,,,,,,
164,PT00M00.00S,2022-03-04T03:41:49.8Z,1,REGULAR,period,end,[],0,,,1610612746,36,31,2022-03-04T03:41:49Z,1640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-03-04T03:45:27.8Z,2,REGULAR,period,start,[],0,,,1610612747,36,31,2022-03-04T03:45:27Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M36.00S,2022-03-04T03:45:50.2Z,2,REGULAR,2pt,Jump Shot,[],2546,10.561760840998687,71.07843137254902,1610612747,36,33,2022-03-04T03:45:55Z,1660000,-105.0,47.0,1,left,C. Anthony 11' step back Jump Shot (6 PTS),[2546],1610612747.0,LAL,step back,,,Anthony,C. Anthony,,,,,11.53,Made,6.0,,,,,,,,,,,,,,,,,,
167,PT11M14.00S,2022-03-04T03:46:12.2Z,2,REGULAR,3pt,Jump Shot,[],203496,87.30289093298292,96.81372549019608,1610612746,39,33,2022-03-04T03:46:16Z,1670000,234.0,67.0,1,right,R. Covington 24' 3PT  (5 PTS) (I. Hartenstein 3 AST),"[203496, 1628392]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,24.35,Made,5.0,I. Hartenstein,1628392.0,3.0,,,,,,,,,,,,,,,
169,PT10M52.00S,2022-03-04T03:46:35.4Z,2,REGULAR,turnover,bad pass,[],2546,,,1610612747,39,33,2022-03-04T03:46:41Z,1690000,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[2546, 1629599]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,2.0,Coffey,1629599.0,
170,PT10M52.00S,2022-03-04T03:46:35.4Z,2,REGULAR,steal,,[],1629599,,,1610612746,39,33,2022-03-04T03:46:37Z,1700000,,,0,,A. Coffey STEAL (2 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M47.00S,2022-03-04T03:46:40.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203496,82.17805519053877,97.54901960784314,1610612746,42,33,2022-03-04T03:47:08Z,1710000,238.0,115.0,1,right,R. Covington 26' 3PT  (8 PTS) (A. Coffey 1 AST),"[203496, 1629599]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,26.41,Made,8.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,,,,,
173,PT10M45.00S,2022-03-04T03:46:50.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,42,33,2022-03-04T03:46:50Z,1730000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M26.00S,2022-03-04T03:50:32.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,42,33,2022-03-04T03:50:32Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M25.00S,2022-03-04T03:50:47.3Z,2,REGULAR,foul,personal,['3freethrow'],1628392,,,1610612747,42,33,2022-03-04T03:51:04Z,1750000,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (James 3 FT),"[1628392, 2544]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,201246.0,1.0,0.0,James,2544.0,,,,,,,,,,
177,PT10M25.00S,2022-03-04T03:51:16.9Z,2,REGULAR,freethrow,1 of 3,[],2544,,,1610612747,42,34,2022-03-04T03:51:16Z,1770000,,,0,,L. James Free Throw 1 of 3 (7 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
178,PT10M25.00S,2022-03-04T03:51:30.6Z,2,REGULAR,freethrow,2 of 3,[],2544,,,1610612747,42,35,2022-03-04T03:51:30Z,1780000,,,0,,L. James Free Throw 2 of 3 (8 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
179,PT10M25.00S,2022-03-04T03:51:43.6Z,2,REGULAR,freethrow,3 of 3,[],2544,,,1610612747,42,36,2022-03-04T03:51:43Z,1790000,,,0,,L. James Free Throw 3 of 3 (9 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
180,PT10M07.00S,2022-03-04T03:52:03.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,92.55913272010513,49.754901960784316,1610612746,44,36,2022-03-04T03:52:09Z,1800000,-1.0,17.0,1,right,I. Hartenstein DUNK (8 PTS) (R. Jackson 4 AST),"[1628392, 202704]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,1.74,Made,8.0,R. Jackson,202704.0,4.0,,,,,,,,,,,,,,,
182,PT09M46.00S,2022-03-04T03:52:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.699737187910642,47.05882352941176,1610612747,44,38,2022-03-04T03:52:28Z,1820000,15.0,1.0,1,left,L. James cutting Layup (11 PTS) (S. Johnson 1 AST),"[2544, 1626169]",1610612747.0,LAL,cutting,,,James,L. James,,,,,1.47,Made,11.0,S. Johnson,1626169.0,1.0,,,,,,,,,,,,,,,
184,PT09M35.00S,2022-03-04T03:52:34.8Z,2,REGULAR,3pt,Jump Shot,[],202704,71.27135348226018,82.1078431372549,1610612746,47,38,2022-03-04T03:52:40Z,1840000,161.0,218.0,1,right,R. Jackson 27' 3PT  (10 PTS) (L. Kennard 1 AST),"[202704, 1628379]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,27.03,Made,10.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,,
186,PT09M22.00S,2022-03-04T03:52:48.2Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,47,38,2022-03-04T03:52:52Z,1860000,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 203496]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,1.0,Covington,203496.0,
