actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-25T22:08:19.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-25T22:08:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-25T22:08:22.2Z,1,REGULAR,jumpball,recovered,[],1627759,,,1610612738,0,0,2024-12-25T22:08:22Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. J. Embiid: Tip to J. Brown,"[1627759, 204001, 203954]",1610612738.0,BOS,startperiod,J. Brown,1627759.0,Brown,J. Brown,Porziņģis,204001.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M52.00S,2024-12-25T22:08:26.7Z,1,REGULAR,3pt,Jump Shot,[],204001,69.20170827858082,22.058823529411764,1610612738,0,0,2024-12-25T22:08:33Z,70000,False,-140.0,237.0,1,right,MISS K. Porziņģis 27' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,27.51,Missed,,,,,,,,,,,,,,,,,,
8,PT11M48.00S,2024-12-25T22:08:30.7Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,0,0,2024-12-25T22:08:33Z,80000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M33.00S,2024-12-25T22:08:45.9Z,1,REGULAR,3pt,Jump Shot,[],202331,30.699737187910642,28.921568627450984,1610612755,0,0,2024-12-25T22:08:52Z,90000,False,105.0,236.0,1,left,MISS P. George 25' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2024-12-25T22:08:48.9Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,0,2024-12-25T22:08:52Z,100000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M26.00S,2024-12-25T22:08:52.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201143,91.40932982917214,95.09803921568627,1610612738,3,0,2024-12-25T23:06:29Z,110000,False,225.0,28.0,1,right,A. Horford 3PT running (3 PTS) (J. Brown 1 AST),"[201143, 1627759]",1610612738.0,BOS,running,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,22.73,Made,,,,,3.0,J. Brown,1627759.0,1.0,,,,,,,,,,
13,PT11M19.00S,2024-12-25T22:09:04.8Z,1,REGULAR,foul,personal,[],1627759,,,1610612755,3,0,2024-12-25T22:09:14Z,130000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1630178]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1626300.0,1.0,0.0,Maxey,1630178.0,,,,,
15,PT11M07.00S,2024-12-25T22:09:34.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202331,14.14257555847569,55.88235294117647,1610612755,3,2,2024-12-25T22:09:39Z,150000,False,-29.0,80.0,1,left,P. George 8' turnaround Hook (2 PTS) (T. Maxey 1 AST),"[202331, 1630178]",1610612755.0,PHI,turnaround,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,8.56,Made,,,,,2.0,T. Maxey,1630178.0,1.0,,,,,,,,,,
18,PT10M43.00S,2024-12-25T22:10:20.8Z,1,REGULAR,3pt,Jump Shot,[],201143,73.66951379763469,87.25490196078431,1610612738,6,2,2024-12-25T22:10:30Z,180000,False,186.0,195.0,1,right,A. Horford 26' 3PT  (6 PTS) (K. Porziņģis 1 AST),"[201143, 204001]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.97,Made,,,,,6.0,K. Porziņģis,204001.0,1.0,,,,,,,,,,
