actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
15,PT11M01.00S,2024-12-28T00:41:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,83.39356110381078,44.36274509803921,1610612754,0,0,2024-12-28T00:41:41Z,150000,False,-28.0,104.0,1,right,MISS P. Siakam 10' turnaround fadeaway Shot,[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,10.74,Missed,,,,,,,,,,,,,,,
16,PT10M57.00S,2024-12-28T00:41:38.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,0,2024-12-28T00:41:41Z,160000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,
17,PT10M45.00S,2024-12-28T00:41:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,10.988830486202366,52.20588235294118,1610612738,2,0,2024-12-28T00:42:00Z,170000,False,-11.0,51.0,1,left,J. Tatum driving floating bank Jump Shot (2 PTS),[1628369],1610612738.0,BOS,driving floating bank,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,5.2,Made,,,,,2.0,,,,,,,,,,
18,PT10M45.00S,2024-12-28T00:41:55.1Z,1,REGULAR,foul,personal,['1freethrow'],1631097,,,1610612738,2,0,2024-12-28T00:42:02Z,180000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Tatum 1 FT),"[1631097, 1628369]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,Tatum,1628369.0,,,,,
20,PT10M45.00S,2024-12-28T00:42:14.1Z,1,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,3,0,2024-12-28T00:42:14Z,200000,False,,,0,,J. Tatum Free Throw 1 of 1 (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
21,PT10M23.00S,2024-12-28T00:42:43.8Z,1,REGULAR,3pt,Jump Shot,[],1641767,70.38436268068331,19.607843137254903,1610612754,3,0,2024-12-28T00:42:55Z,210000,False,-152.0,226.0,1,right,MISS B. Sheppard 27' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,27.23,Missed,,,,,,,,,,,,,,,
22,PT10M20.00S,2024-12-28T00:42:46.8Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,3,0,2024-12-28T00:42:55Z,220000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:0),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,,
23,PT10M07.00S,2024-12-28T00:42:59.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,93.24901445466492,49.26470588235294,1610612754,3,2,2024-12-28T00:43:04Z,230000,False,-4.0,11.0,1,right,P. Siakam driving Layup (2 PTS) (T. Haliburton 1 AST),"[1627783, 1630169]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,1.16,Made,,,,,2.0,,,,,,T. Haliburton,1630169.0,1.0,,
25,PT09M44.00S,2024-12-28T00:43:23.0Z,1,REGULAR,3pt,Jump Shot,[],1628401,27.020367936925098,83.57843137254902,1610612738,6,2,2024-12-28T00:43:28Z,250000,False,-168.0,201.0,1,left,D. White 26' 3PT  (3 PTS) (S. Hauser 1 AST),"[1628401, 1630573]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,26.23,Made,,,,,3.0,,,,,,S. Hauser,1630573.0,1.0,,
27,PT09M30.00S,2024-12-28T00:43:37.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,91.01511169513797,62.5,1610612754,6,2,2024-12-28T00:46:34Z,270000,False,62.0,32.0,1,right,MISS B. Mathurin 7' driving floating bank Shot,[1631097],1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,7.02,Missed,,,,,,,,,,,,,,,
28,PT09M27.00S,2024-12-28T00:43:40.5Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,6,2,2024-12-28T00:43:46Z,280000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:0),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,27.0,2.0,0.0,2.0,,,,,,,,,,,
29,PT09M27.00S,2024-12-28T00:43:42.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,93.51182654402102,52.94117647058824,1610612754,6,4,2024-12-28T00:43:56Z,290000,False,15.0,8.0,1,right,B. Mathurin tip Layup (2 PTS),[1631097],1610612754.0,IND,tip,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,1.7,Made,,,,,2.0,,,,,,,,,,
30,PT09M07.00S,2024-12-28T00:43:59.8Z,1,REGULAR,3pt,Jump Shot,[],1630573,31.35676741130092,68.62745098039215,1610612738,6,4,2024-12-28T00:44:07Z,300000,False,-93.0,242.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,25.96,Missed,,,,,,,,,,,,,,,
31,PT09M05.00S,2024-12-28T00:44:01.8Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,6,4,2024-12-28T00:44:07Z,310000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,,
32,PT09M05.00S,2024-12-28T00:44:03.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,6.521024967148489,50.49019607843137,1610612738,8,4,2024-12-28T00:44:16Z,320000,False,-2.0,9.0,1,left,A. Horford putback Layup (2 PTS),[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,0.91,Made,,,,,2.0,,,,,,,,,,
34,PT08M40.00S,2024-12-28T00:44:41.4Z,1,REGULAR,3pt,Jump Shot,[],1631097,70.12155059132719,23.774509803921568,1610612754,8,7,2024-12-28T00:44:47Z,340000,False,-131.0,228.0,1,right,B. Mathurin 26' 3PT step back (5 PTS),[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,26.34,Made,,,,,5.0,,,,,,,,,,
35,PT08M26.00S,2024-12-28T00:44:54.7Z,1,REGULAR,3pt,Jump Shot,[],201143,33.459264126149804,48.529411764705884,1610612738,8,7,2024-12-28T00:45:02Z,350000,False,7.0,262.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,26.21,Missed,,,,,,,,,,,,,,,
36,PT08M23.00S,2024-12-28T00:44:57.7Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,8,7,2024-12-28T00:45:02Z,360000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,35.0,3.0,3.0,0.0,,,,,,,,,,,
37,PT08M16.00S,2024-12-28T00:45:04.9Z,1,REGULAR,3pt,Jump Shot,[],1630169,69.99014454664915,70.83333333333334,1610612754,8,7,2024-12-28T00:48:09Z,370000,False,104.0,230.0,1,right,MISS T. Haliburton 25' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,25.21,Missed,,,,,,,,,,,,,,,
38,PT08M13.00S,2024-12-28T00:45:07.9Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612754,8,7,2024-12-28T00:45:14Z,380000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,37.0,4.0,3.0,1.0,,,,,,,,,,,
39,PT08M05.00S,2024-12-28T00:45:16.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,92.46057818659659,58.08823529411765,1610612754,8,7,2024-12-28T00:45:22Z,390000,False,40.0,18.0,1,right,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,4.44,Missed,,,,,,,,,,,,,,,
40,PT08M02.00S,2024-12-28T00:45:19.9Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,8,7,2024-12-28T00:53:25Z,400000,False,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,39.0,1.0,0.0,1.0,,,,,,,,,,,
41,PT07M59.00S,2024-12-28T00:45:22.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,74.85216819973719,85.5392156862745,1610612754,8,7,2024-12-28T00:45:30Z,410000,False,178.0,184.0,1,right,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,25.57,Missed,,,,,,,,,,,,,,,
42,PT07M57.00S,2024-12-28T00:45:24.6Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,8,7,2024-12-28T00:45:30Z,420000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,
43,PT07M50.00S,2024-12-28T00:45:31.3Z,1,REGULAR,3pt,Jump Shot,[],201143,25.04927726675427,13.23529411764706,1610612738,8,7,2024-12-28T00:45:39Z,430000,False,184.0,183.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,25.94,Missed,,,,,,,,,,,,,,,
44,PT07M46.00S,2024-12-28T00:45:35.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,8,7,2024-12-28T00:45:39Z,440000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,43.0,2.0,1.0,1.0,,,,,,,,,,,
45,PT07M42.00S,2024-12-28T00:45:39.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,95.6143232588699,3.6764705882352944,1610612754,8,7,2024-12-28T00:51:14Z,450000,False,-232.0,-11.0,1,right,MISS B. Sheppard running 3PT,[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,,23.19,Missed,,,,,,,,,,,,,,,
46,PT07M39.00S,2024-12-28T00:45:42.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,8,7,2024-12-28T00:45:46Z,460000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,45.0,3.0,2.0,1.0,,,,,,,,,,,
47,PT07M32.00S,2024-12-28T00:45:49.1Z,1,REGULAR,3pt,Jump Shot,[],1628401,32.013797634691194,27.450980392156865,1610612738,8,7,2024-12-28T00:45:58Z,470000,False,113.0,248.0,1,left,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,27.28,Missed,,,,,,,,,,,,,,,
48,PT07M30.00S,2024-12-28T00:45:51.1Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,8,7,2024-12-28T00:45:58Z,480000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,
49,PT07M21.00S,2024-12-28T00:45:59.3Z,1,REGULAR,3pt,Jump Shot,[],1627783,95.3515111695138,4.166666666666666,1610612754,8,7,2024-12-28T00:46:08Z,490000,False,-229.0,-9.0,1,right,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,22.94,Missed,,,,,,,,,,,,,,,
50,PT07M18.00S,2024-12-28T00:46:02.3Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,8,7,2024-12-28T00:46:08Z,500000,False,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,49.0,4.0,3.0,1.0,,,,,,,,,,,
51,PT07M12.00S,2024-12-28T00:46:10.1Z,1,REGULAR,3pt,Jump Shot,[],1627759,23.73521681997372,87.5,1610612738,11,7,2024-12-28T00:52:03Z,510000,False,-188.0,171.0,1,left,J. Brown 25' 3PT step back (3 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,25.35,Made,,,,,3.0,,,,,,,,,,
52,PT06M54.00S,2024-12-28T00:46:26.3Z,1,REGULAR,2pt,Jump Shot,[],1630169,77.21747700394218,22.30392156862745,1610612754,11,9,2024-12-28T00:53:04Z,520000,False,-138.0,162.0,1,right,T. Haliburton 21' pullup Jump Shot (2 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,21.29,Made,,,,,2.0,,,,,,,,,,
53,PT06M37.00S,2024-12-28T00:46:43.7Z,1,REGULAR,3pt,Jump Shot,[],1630573,27.020367936925098,84.80392156862744,1610612738,11,9,2024-12-28T00:46:50Z,530000,False,-174.0,201.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,26.62,Missed,,,,,,,,,,,,,,,
54,PT06M34.00S,2024-12-28T00:46:46.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,11,9,2024-12-28T00:46:50Z,540000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,53.0,3.0,2.0,1.0,,,,,,,,,,,
55,PT06M29.00S,2024-12-28T00:46:54.5Z,1,REGULAR,foul,personal,[],1628369,,,1610612754,11,9,2024-12-28T00:47:02Z,550000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 1631097]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,1.0,0.0,Mathurin,1631097.0,,,,,
57,PT06M29.00S,2024-12-28T00:47:03.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,11,9,2024-12-28T00:47:03Z,570000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M29.00S,2024-12-28T00:49:12.1Z,1,REGULAR,substitution,out,[],1630573,,,1610612754,11,9,2024-12-28T00:49:44Z,580000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M29.00S,2024-12-28T00:49:12.1Z,1,REGULAR,substitution,out,[],1641767,,,1610612754,11,9,2024-12-28T00:49:44Z,590000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M29.00S,2024-12-28T00:49:12.1Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,11,9,2024-12-28T00:49:44Z,600000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M29.00S,2024-12-28T00:49:12.1Z,1,REGULAR,substitution,in,[],1630202,,,1610612754,11,9,2024-12-28T00:49:44Z,610000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M29.00S,2024-12-28T00:49:12.1Z,1,REGULAR,substitution,in,[],1641716,,,1610612754,11,9,2024-12-28T00:49:44Z,620000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M29.00S,2024-12-28T00:49:12.1Z,1,REGULAR,substitution,in,[],1642277,,,1610612754,11,9,2024-12-28T00:49:44Z,630000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M23.00S,2024-12-28T00:50:00.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,93.38042049934296,57.107843137254896,1610612754,11,11,2024-12-28T00:50:07Z,640000,False,36.0,10.0,1,right,M. Turner cutting Layup (2 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,3.68,Made,,,,,2.0,,,,,,T. Haliburton,1630169.0,2.0,,
68,PT05M59.00S,2024-12-28T00:50:22.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.521024967148489,56.86274509803921,1610612738,13,11,2024-12-28T00:50:27Z,660000,False,-34.0,9.0,1,left,J. Tatum driving Layup (5 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,3.54,Made,,,,,5.0,,,,,,,,,,
69,PT05M49.00S,2024-12-28T00:50:31.9Z,1,REGULAR,3pt,Jump Shot,[],1626167,65.65374507227332,72.54901960784314,1610612754,13,11,2024-12-28T00:50:39Z,670000,False,113.0,270.0,1,right,MISS M. Turner 29' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,29.29,Missed,,,,,,,,,,,,,,,
70,PT05M46.00S,2024-12-28T00:50:34.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,13,11,2024-12-28T00:50:39Z,680000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,,
71,PT05M36.00S,2024-12-28T00:50:45.2Z,1,REGULAR,3pt,Jump Shot,[],1627759,27.283180026281208,20.833333333333336,1610612738,16,11,2024-12-28T00:54:26Z,690000,False,146.0,204.0,1,left,J. Brown 25' 3PT step back (6 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,25.07,Made,,,,,6.0,,,,,,J. Tatum,1628369.0,1.0,,
73,PT05M19.00S,2024-12-28T00:51:02.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,88.25558475689881,36.029411764705884,1610612754,16,13,2024-12-28T00:51:09Z,710000,False,-70.0,58.0,1,right,B. Mathurin 9' driving floating bank Jump Shot (7 PTS),[1631097],1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,,,,9.08,Made,,,,,7.0,,,,,,,,,,
74,PT05M06.00S,2024-12-28T00:51:16.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,6.389618922470433,52.450980392156865,1610612738,18,13,2024-12-28T00:51:20Z,720000,False,-12.0,8.0,1,left,J. Brown cutting DUNK (8 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,1.45,Made,,,,,8.0,,,,,,D. White,1628401.0,1.0,,
76,PT04M51.00S,2024-12-28T00:51:30.2Z,1,REGULAR,turnover,bad pass,[],1626167,,,1610612754,18,13,2024-12-28T00:52:41Z,740000,False,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1630202]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,1.0,Pritchard,1630202.0,,,,,,,,,,,,,,,,,
77,PT04M51.00S,2024-12-28T00:51:30.2Z,1,REGULAR,steal,,[],1630202,,,1610612738,18,13,2024-12-28T00:51:32Z,750000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
78,PT04M44.00S,2024-12-28T00:51:37.2Z,1,REGULAR,turnover,bad pass,[],201143,,,1610612738,18,13,2024-12-28T00:51:43Z,760000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1642277]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,1.0,Furphy,1642277.0,,,,,,,,,,,,,,,,,
79,PT04M44.00S,2024-12-28T00:51:37.2Z,1,REGULAR,steal,,[],1642277,,,1610612754,18,13,2024-12-28T00:51:39Z,770000,False,,,0,,J. Furphy STEAL (1 STL),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT04M39.00S,2024-12-28T00:51:42.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630169,79.05716162943496,91.17647058823529,1610612754,18,13,2024-12-28T00:56:04Z,780000,False,206.0,144.0,1,right,MISS T. Haliburton 25' running pullup 3PT,[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,25.15,Missed,,,,,,,,,,,,,,,
