actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
43,PT07M54.00S,2025-04-04T23:47:03.3Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,12,13,2025-04-04T23:47:09Z,430000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 1642346]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Dunn,1642346.0,,
44,PT07M54.00S,2025-04-04T23:47:03.3Z,1,REGULAR,steal,,[],1642346,,,1610612756,12,13,2025-04-04T23:47:07Z,440000,False,,,0,,R. Dunn STEAL (1 STL),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2025-04-04T23:47:08.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642346,89.04402102496715,55.88235294117647,1610612756,12,13,2025-04-04T23:49:03Z,450000,False,29.0,50.0,1,right,MISS R. Dunn running finger roll Layup,[1642346],1610612756.0,PHX,running finger roll,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
46,PT07M48.00S,2025-04-04T23:47:09.9Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,12,13,2025-04-04T23:47:17Z,460000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M26.00S,2025-04-04T23:47:32.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,37.40144546649146,86.76470588235294,1610612738,15,13,2025-04-04T23:47:37Z,470000,False,-184.0,299.0,1,left,J. Brown 35' 3PT pullup bank (10 PTS),[1627759],1610612738.0,BOS,pullup bank,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,35.11,Made,,,,,,,,,,10.0,,,,,,,,
48,PT07M02.00S,2025-04-04T23:47:57.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626164,93.9060446780552,61.029411764705884,1610612756,15,13,2025-04-04T23:48:05Z,480000,False,55.0,5.0,1,right,MISS D. Booker driving bank Hook,[1626164],1610612756.0,PHX,driving bank,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,,,,,
49,PT07M01.00S,2025-04-04T23:47:58.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,15,13,2025-04-04T23:48:05Z,490000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT06M55.00S,2025-04-04T23:48:02.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,33.722076215505915,24.754901960784316,1610612738,15,13,2025-04-04T23:50:01Z,500000,False,126.0,264.0,1,left,MISS J. Brown 29' running 3PT,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,29.31,Missed,,,,,,,,,,,,,,,,,,
51,PT06M53.00S,2025-04-04T23:48:04.2Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,15,13,2025-04-04T23:48:10Z,510000,False,,,0,,R. Dunn REBOUND (Off:0 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT06M41.00S,2025-04-04T23:48:16.7Z,1,REGULAR,2pt,Jump Shot,[],1626220,92.06636005256242,28.186274509803923,1610612756,15,13,2025-04-04T23:48:25Z,520000,False,-109.0,22.0,1,right,MISS R. O'Neale 11' driving floating Shot,[1626220],1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,11.13,Missed,,,,,,,,,,,,,,,,,,
53,PT06M40.00S,2025-04-04T23:48:17.7Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,15,13,2025-04-04T23:48:25Z,530000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT06M18.00S,2025-04-04T23:48:39.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.964520367936925,43.213848039215684,1610612738,17,13,2025-04-04T23:50:36Z,540000,False,34.0,13.0,1,left,J. Tatum driving finger roll Layup (4 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.63,Made,,,,,,,,,,4.0,,,,,,,,
55,PT05M58.00S,2025-04-04T23:48:58.9Z,1,REGULAR,3pt,Jump Shot,[],1642346,65.65374507227332,45.34313725490196,1610612756,17,13,2025-04-04T23:49:06Z,550000,False,-23.0,270.0,1,right,MISS R. Dunn 27' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,27.14,Missed,,,,,,,,,,,,,,,,,,
56,PT05M57.00S,2025-04-04T23:48:59.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,17,13,2025-04-04T23:49:06Z,560000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT05M48.00S,2025-04-04T23:49:09.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,36.87582128777924,46.07843137254902,1610612738,20,13,2025-04-04T23:50:52Z,570000,False,20.0,294.0,1,left,J. Tatum 29' 3PT pullup (7 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,29.48,Made,,,,,,,,,,7.0,D. White,1628401.0,1.0,,,,,
59,PT05M47.00S,2025-04-04T23:49:21.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,20,13,2025-04-04T23:49:21Z,590000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT05M47.00S,2025-04-04T23:51:42.7Z,1,REGULAR,substitution,out,[],1627759,,,1610612756,20,13,2025-04-04T23:52:08Z,600000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M47.00S,2025-04-04T23:51:42.7Z,1,REGULAR,substitution,out,[],204001,,,1610612756,20,13,2025-04-04T23:52:08Z,610000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M47.00S,2025-04-04T23:51:42.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612756,20,13,2025-04-04T23:52:08Z,620000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M47.00S,2025-04-04T23:51:42.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612756,20,13,2025-04-04T23:52:08Z,630000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M47.00S,2025-04-04T23:51:42.7Z,1,REGULAR,substitution,in,[],1628436,,,1610612756,20,13,2025-04-04T23:52:08Z,640000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M47.00S,2025-04-04T23:51:42.7Z,1,REGULAR,substitution,in,[],201143,,,1610612756,20,13,2025-04-04T23:52:08Z,650000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M24.00S,2025-04-04T23:52:37.6Z,1,REGULAR,3pt,Jump Shot,[],1626220,55.66688567674113,77.94117647058823,1610612756,20,13,2025-04-04T23:52:55Z,660000,False,140.0,364.0,1,right,MISS R. O'Neale 39' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,39.01,Missed,,,,,,,,,,,,,,,,,,
67,PT05M23.00S,2025-04-04T23:52:38.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,20,13,2025-04-04T23:52:55Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,66.0,,,,,,,,,,,,,,,,,
68,PT05M23.00S,2025-04-04T23:52:43.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,20,13,2025-04-04T23:52:58Z,680000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,201638.0,,,,,,,,,,,,,
69,PT05M13.00S,2025-04-04T23:53:00.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,32.53942181340342,61.76470588235294,1610612738,20,13,2025-04-04T23:53:19Z,690000,False,-59.0,253.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
70,PT05M10.00S,2025-04-04T23:53:03.5Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612738,20,13,2025-04-04T23:53:09Z,700000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,69.0,1.0,0.0,1.0,,,,,,,,,,,,,,
71,PT05M04.00S,2025-04-04T23:53:08.4Z,1,REGULAR,turnover,lost ball,[],1628369,,,1610612738,20,13,2025-04-04T23:53:11Z,710000,False,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 203078]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Beal,203078.0,,
72,PT05M04.00S,2025-04-04T23:53:08.4Z,1,REGULAR,steal,,[],203078,,,1610612756,20,13,2025-04-04T23:54:17Z,720000,False,,,0,,B. Beal STEAL (2 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
73,PT05M01.00S,2025-04-04T23:53:11.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,71.17279894875165,82.35294117647058,1610612756,20,13,2025-04-04T23:53:18Z,730000,False,162.0,218.0,1,right,MISS D. Booker 27' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
74,PT05M00.00S,2025-04-04T23:53:12.6Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612756,20,13,2025-04-04T23:53:18Z,740000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:0),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,,,
75,PT04M49.00S,2025-04-04T23:53:23.7Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1642345,79.45137976346912,50.0,1610612756,20,15,2025-04-04T23:53:28Z,750000,False,0.0,141.0,1,right,O. Ighodaro 14' floating Jump Shot (2 PTS) (R. O'Neale 2 AST),"[1642345, 1626220]",1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Center,14.07,Made,,,,,,,,,,2.0,R. O'Neale,1626220.0,2.0,,,,,
77,PT04M33.00S,2025-04-04T23:53:39.4Z,1,REGULAR,3pt,Jump Shot,[],201143,28.728646517739815,81.86274509803921,1610612738,20,15,2025-04-04T23:53:47Z,770000,False,-159.0,218.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
78,PT04M31.00S,2025-04-04T23:53:41.4Z,1,REGULAR,rebound,offensive,[],201950,,,1610612738,20,15,2025-04-04T23:53:47Z,780000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,77.0,2.0,1.0,1.0,,,,,,,,,,,,,,
79,PT04M26.00S,2025-04-04T23:53:46.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201143,29.122864651773984,80.14705882352942,1610612738,23,15,2025-04-04T23:53:51Z,790000,False,-151.0,221.0,1,left,A. Horford 26' 3PT  (3 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,26.77,Made,,,,,,,,,,3.0,J. Tatum,1628369.0,2.0,,,,,
81,PT04M18.00S,2025-04-04T23:54:00.2Z,1,REGULAR,foul,personal,[],201950,,,1610612756,23,15,2025-04-04T23:54:08Z,810000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1642345]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,201638.0,1.0,0.0,Ighodaro,1642345.0,,,,,,,,,
