actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-07T00:35:32.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-07T00:35:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-03-07T00:35:36.5Z,1,REGULAR,jumpball,recovered,[],1641809,,,1610612738,0,0,2025-03-07T00:35:36Z,40000,False,,,0,,Jump Ball L. Kornet vs. A. Drummond: Tip to D. Peterson,"[1641809, 1628436, 203083]",1610612738.0,BOS,startperiod,D. Peterson,1641809.0,Peterson,D. Peterson,Kornet,1628436.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2025-03-07T00:36:20.2Z,1,REGULAR,jumpball,recovered,[],0,,,1610612738,0,0,2025-03-07T00:36:38Z,70000,False,,,0,,Jump Ball A. Drummond vs. L. Kornet: Tip to Team (PHI),"[203083, 1628436]",1610612755.0,PHI,heldball,Team (PHI),,,,Drummond,203083.0,Kornet,1628436.0,,,,,,,,,,,,,,,,,,,,,,
10,PT11M38.00S,2025-03-07T00:36:20.2Z,1,REGULAR,turnover,lost ball,[],1629674,,,1610612738,0,0,2025-03-07T00:36:52Z,100000,False,,,0,,N. Queta lost ball TURNOVER (1 TO),"[1629674, 1626162]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
11,PT11M38.00S,2025-03-07T00:36:20.2Z,1,REGULAR,steal,,[],1626162,,,1610612755,0,0,2025-03-07T00:36:49Z,110000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M18.00S,2025-03-07T00:37:04.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,28.86005256241787,21.813725490196077,1610612755,0,0,2025-03-07T00:37:30Z,130000,False,141.0,219.0,1,left,MISS Q. Grimes 26' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,26.02,Missed,,,,,,,,,,,,,,,
14,PT11M17.00S,2025-03-07T00:37:05.8Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,0,2025-03-07T00:37:10Z,140000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,
15,PT11M09.00S,2025-03-07T00:37:13.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,68.15045992115637,72.54901960784314,1610612738,3,0,2025-03-07T00:37:44Z,150000,False,113.0,247.0,1,right,D. White 27' 3PT running pullup (3 PTS),[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,27.14,Made,,,,,3.0,,,,,,,,,,
16,PT10M55.00S,2025-03-07T00:37:27.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,16.63929040735874,46.07843137254902,1610612755,3,2,2025-03-07T00:37:31Z,160000,False,20.0,104.0,1,left,J. Edwards 10' driving floating Jump Shot (2 PTS) (A. Drummond 1 AST),"[1642348, 203083]",1610612755.0,PHI,driving floating,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,10.57,Made,,,,,2.0,A. Drummond,203083.0,1.0,,,,,,,
18,PT10M35.00S,2025-03-07T00:37:47.0Z,1,REGULAR,3pt,Jump Shot,[],1628369,90.62089356110381,96.32352941176471,1610612738,6,2,2025-03-07T00:37:50Z,180000,False,232.0,36.0,1,right,J. Tatum 3PT  (3 PTS) (L. Kornet 1 AST),"[1628369, 1628436]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,23.43,Made,,,,,3.0,L. Kornet,1628436.0,1.0,,,,,,,
20,PT10M24.00S,2025-03-07T00:38:03.5Z,1,REGULAR,3pt,Jump Shot,[],1642348,28.991458607095925,22.30392156862745,1610612755,6,5,2025-03-07T00:38:41Z,200000,False,138.0,220.0,1,left,J. Edwards 26' 3PT  (5 PTS) (Q. Grimes 1 AST),"[1642348, 1629656]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,,26.0,Made,,,,,5.0,Q. Grimes,1629656.0,1.0,,,,,,,
22,PT10M13.00S,2025-03-07T00:38:14.3Z,1,REGULAR,foul,personal,['2freethrow'],1627824,,,1610612738,6,5,2025-03-07T00:38:23Z,220000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (White 2 FT),"[1627824, 1628401]",1610612755.0,PHI,shooting,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202901.0,1.0,0.0,White,1628401.0,,
24,PT10M13.00S,2025-03-07T00:38:40.5Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,7,5,2025-03-07T00:38:40Z,240000,False,,,0,,D. White Free Throw 1 of 2 (4 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
25,PT10M13.00S,2025-03-07T00:38:57.6Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,8,5,2025-03-07T00:38:57Z,250000,False,,,0,,D. White Free Throw 2 of 2 (5 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
26,PT10M01.00S,2025-03-07T00:39:15.2Z,1,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612755,8,5,2025-03-07T00:39:20Z,260000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1628436, 1626162]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202901.0,1.0,0.0,Oubre Jr.,1626162.0,,
28,PT10M01.00S,2025-03-07T00:39:40.4Z,1,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,8,6,2025-03-07T00:39:40Z,280000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (1 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
