actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-20T00:41:30.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-20T00:41:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-12-20T00:41:32.2Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2024-12-20T00:41:32Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. N. Vučević: Tip to D. White,"[1628401, 204001, 202696]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Porziņģis,204001.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-12-20T00:41:43.8Z,1,REGULAR,3pt,Jump Shot,[],204001,31.488173455978973,68.87254901960785,1610612738,0,0,2024-12-20T00:41:51Z,70000,False,-94.0,243.0,1,left,MISS K. Porziņģis 26' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2024-12-20T00:41:45.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,0,2024-12-20T00:41:51Z,80000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2024-12-20T00:41:58.0Z,1,REGULAR,3pt,Jump Shot,[],1630172,64.73390275952694,62.5,1610612741,0,3,2024-12-20T00:42:02Z,90000,False,62.0,279.0,1,right,P. Williams 28' 3PT  (3 PTS) (N. Vučević 1 AST),"[1630172, 202696]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,28.59,Made,,,,,3.0,N. Vučević,202696.0,1.0,,,,,,,,,,
11,PT11M21.00S,2024-12-20T00:42:08.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,11.383048620236531,42.64705882352941,1610612738,2,3,2024-12-20T00:42:54Z,110000,False,37.0,55.0,1,left,J. Brown 6' driving floating Jump Shot (2 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,,,,,2.0,,,,,,,,,,,,,
12,PT11M01.00S,2024-12-20T00:42:28.7Z,1,REGULAR,2pt,Jump Shot,[],1630172,92.46057818659659,66.91176470588235,1610612741,2,3,2024-12-20T00:42:36Z,120000,False,85.0,18.0,1,right,MISS P. Williams 8' fadeaway Shot,[1630172],1610612741.0,CHI,fadeaway,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,8.66,Missed,,,,,,,,,,,,,,,,,,
13,PT11M00.00S,2024-12-20T00:42:29.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,2,3,2024-12-20T00:42:36Z,130000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M54.00S,2024-12-20T00:42:36.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,34.11629434954008,28.921568627450984,1610612738,2,3,2024-12-20T00:42:44Z,140000,False,105.0,268.0,1,left,MISS J. Brown 28' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,28.82,Missed,,,,,,,,,,,,,,,,,,
15,PT10M53.00S,2024-12-20T00:42:37.0Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,2,3,2024-12-20T00:42:44Z,150000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
16,PT10M46.00S,2024-12-20T00:42:43.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,10.5946123521682,43.627450980392155,1610612738,4,3,2024-12-20T00:42:50Z,160000,False,32.0,47.0,1,left,J. Tatum driving Layup (2 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.69,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M34.00S,2024-12-20T00:42:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,87.72996057818659,46.07843137254902,1610612741,4,3,2024-12-20T00:44:35Z,170000,False,-20.0,63.0,1,right,MISS P. Williams 6' cutting Layup - blocked,"[1630172, 204001]",1610612741.0,CHI,cutting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,Porziņģis,204001.0,,,,,,,,
18,PT10M34.00S,2024-12-20T00:42:55.4Z,1,REGULAR,block,,[],204001,,,1610612741,4,3,2024-12-20T00:42:57Z,180000,False,,,0,,K. Porziņģis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M33.00S,2024-12-20T00:42:56.4Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,4,3,2024-12-20T00:43:03Z,190000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,2.0,1.0,1.0,,,,,,,,,,,,,,
20,PT10M25.00S,2024-12-20T00:43:05.2Z,1,REGULAR,2pt,Jump Shot,[],201950,22.552562417871222,35.53921568627451,1610612738,4,3,2024-12-20T00:44:55Z,200000,False,72.0,159.0,1,left,MISS J. Holiday 17' step back Shot,[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,17.51,Missed,,,,,,,,,,,,,,,,,,
21,PT10M24.00S,2024-12-20T00:43:06.2Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,4,3,2024-12-20T00:43:18Z,210000,False,,,0,,J. Brown REBOUND (Off:1 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M24.00S,2024-12-20T00:43:08.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627759,5.590000152587891,50.0,1610612738,4,3,2024-12-20T00:43:34Z,220000,False,0.0,0.0,1,left,MISS J. Brown tip Layup,[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
23,PT10M22.00S,2024-12-20T00:43:10.5Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,4,3,2024-12-20T00:43:34Z,230000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M12.00S,2024-12-20T00:43:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,88.38699080157687,49.26470588235294,1610612741,4,3,2024-12-20T00:43:26Z,240000,False,-4.0,57.0,1,right,MISS A. Dosunmu driving finger roll Layup,[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
