actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT05M36.00S,2025-01-30T00:54:00.9Z,1,REGULAR,3pt,Jump Shot,[],201950,14.011169513797633,4.166666666666666,1610612738,17,16,2025-01-30T00:54:09Z,830000,False,229.0,79.0,1,left,MISS J. Holiday 24' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,24.25,Missed,,,,,,,,,,,,,,,,
85,PT05M32.00S,2025-01-30T00:54:04.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,17,16,2025-01-30T00:54:09Z,840000,False,,,0,,N. Vučević REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,,,,,84.0,4.0,3.0,1.0,,,,,,,,,,,,
86,PT05M26.00S,2025-01-30T00:54:09.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,70.12155059132719,23.03921568627451,1610612741,17,16,2025-01-30T00:55:06Z,850000,False,-135.0,228.0,1,right,MISS P. Williams 26' running 3PT,[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,26.52,Missed,,,,,,,,,,,,,,,,
87,PT05M23.00S,2025-01-30T00:54:12.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,17,16,2025-01-30T00:54:14Z,860000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,
88,PT05M14.00S,2025-01-30T00:54:24.2Z,1,REGULAR,violation,kicked ball,[],1630581,,,1610612738,17,16,2025-01-30T00:54:34Z,870000,False,,,0,,J. Giddey kicked ball VIOLATION,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,201638.0,,,,,,,,,,,,,,,,,,,
89,PT05M14.00S,2025-01-30T00:54:31.9Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,17,16,2025-01-30T00:54:38Z,880000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M14.00S,2025-01-30T00:54:31.9Z,1,REGULAR,substitution,in,[],1630531,,,1610612738,17,16,2025-01-30T00:54:38Z,890000,False,,,0,,SUB in: J. Springer,[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M05.00S,2025-01-30T00:54:57.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,12.697109067017081,46.568627450980394,1610612738,17,16,2025-01-30T00:55:03Z,900000,False,17.0,67.0,1,left,MISS K. Porziņģis 6' driving floating Shot,[204001],1610612738.0,BOS,driving floating,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,6.91,Missed,,,,,,,,,,,,,,,,
92,PT05M03.00S,2025-01-30T00:54:59.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,17,16,2025-01-30T00:55:03Z,910000,False,,,0,,N. Vučević REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,91.0,5.0,4.0,1.0,,,,,,,,,,,,
93,PT04M50.00S,2025-01-30T00:55:12.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,89.17542706964521,41.17647058823529,1610612741,17,18,2025-01-30T00:55:53Z,920000,False,-44.0,49.0,1,right,N. Vučević 6' Layup (2 PTS) (J. Giddey 2 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,6.61,Made,,,,,2.0,J. Giddey,1630581.0,2.0,,,,,,,,
95,PT04M50.00S,2025-01-30T00:55:18.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,17,18,2025-01-30T00:55:18Z,940000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M50.00S,2025-01-30T00:57:39.1Z,1,REGULAR,substitution,out,[],1630245,,,1610612738,17,18,2025-01-30T00:57:48Z,950000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M50.00S,2025-01-30T00:57:39.1Z,1,REGULAR,substitution,in,[],1631207,,,1610612738,17,18,2025-01-30T00:57:48Z,960000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M40.00S,2025-01-30T00:58:21.9Z,1,REGULAR,2pt,Jump Shot,[],1628369,20.844283837056505,49.26470588235294,1610612738,19,18,2025-01-30T00:58:27Z,970000,False,4.0,143.0,1,left,J. Tatum 14' pullup Jump Shot (2 PTS) (P. Pritchard 1 AST),"[1628369, 1630202]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,14.34,Made,,,,,2.0,P. Pritchard,1630202.0,1.0,,,,,,,,
100,PT04M18.00S,2025-01-30T00:58:43.4Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,19,18,2025-01-30T00:58:49Z,990000,False,,,0,,N. Vučević bad pass TURNOVER (1 TO),"[202696, 1630531]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,Springer,1630531.0,,
101,PT04M18.00S,2025-01-30T00:58:43.4Z,1,REGULAR,steal,,[],1630531,,,1610612738,19,18,2025-01-30T00:58:45Z,1000000,False,,,0,,J. Springer STEAL (1 STL),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
102,PT04M06.00S,2025-01-30T00:58:54.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,27.808804204993432,83.57843137254902,1610612738,22,18,2025-01-30T00:59:28Z,1010000,False,-168.0,209.0,1,left,J. Tatum 26' 3PT pullup (5 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,26.8,Made,,,,,5.0,,,,,,,,,,,
103,PT03M55.00S,2025-01-30T00:59:06.5Z,1,REGULAR,3pt,Jump Shot,[],1641824,94.82588699080158,4.411764705882353,1610612741,22,21,2025-01-30T00:59:11Z,1020000,False,-228.0,-4.0,1,right,M. Buzelis 3PT  (5 PTS) (D. Terry 1 AST),"[1641824, 1631207]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,22.79,Made,,,,,5.0,D. Terry,1631207.0,1.0,,,,,,,,
105,PT03M41.00S,2025-01-30T00:59:22.2Z,1,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612738,22,21,2025-01-30T00:59:31Z,1040000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Porziņģis 2 FT),"[1641824, 204001]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,,,,,1.0,0.0,Porziņģis,204001.0,,,,
107,PT03M41.00S,2025-01-30T00:59:52.2Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,23,21,2025-01-30T00:59:52Z,1060000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (14 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
108,PT03M41.00S,2025-01-30T00:59:53.0Z,1,REGULAR,substitution,out,[],201950,,,1610612738,23,21,2025-01-30T01:00:00Z,1070000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M41.00S,2025-01-30T00:59:53.0Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,23,21,2025-01-30T01:00:00Z,1080000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M41.00S,2025-01-30T01:00:08.7Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,24,21,2025-01-30T01:00:08Z,1090000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (15 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
111,PT03M20.00S,2025-01-30T01:00:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,89.04402102496715,59.55882352941176,1610612741,24,21,2025-01-30T01:00:36Z,1100000,False,48.0,50.0,1,right,MISS D. Terry 6' driving Layup - blocked,"[1631207, 1630202]",1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,6.95,Missed,,,,,,,,,,,,,,,Pritchard,1630202.0
112,PT03M20.00S,2025-01-30T01:00:31.3Z,1,REGULAR,block,,[],1630202,,,1610612741,24,21,2025-01-30T01:00:52Z,1110000,False,,,0,,P. Pritchard BLOCK (1 BLK),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT03M17.00S,2025-01-30T01:00:34.3Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,24,21,2025-01-30T01:00:36Z,1120000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,
114,PT03M00.00S,2025-01-30T01:00:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.440867279894875,61.274509803921575,1610612738,24,21,2025-01-30T01:00:56Z,1130000,False,-56.0,17.0,1,left,MISS J. Tatum driving reverse Layup,[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,5.9,Missed,,,,,,,,,,,,,,,,
115,PT03M00.00S,2025-01-30T01:00:51.0Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612741,24,21,2025-01-30T01:00:56Z,1140000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,
116,PT02M44.00S,2025-01-30T01:01:07.1Z,1,REGULAR,3pt,Jump Shot,[],1630581,64.73390275952694,47.794117647058826,1610612741,24,21,2025-01-30T01:01:12Z,1150000,False,-11.0,279.0,1,right,MISS J. Giddey 27' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,27.92,Missed,,,,,,,,,,,,,,,,
117,PT02M41.00S,2025-01-30T01:01:10.1Z,1,REGULAR,rebound,defensive,[],1630531,,,1610612738,24,21,2025-01-30T01:01:21Z,1160000,False,,,0,,J. Springer REBOUND (Off:0 Def:1),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Center,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,
118,PT02M32.00S,2025-01-30T01:01:18.3Z,1,REGULAR,3pt,Jump Shot,[],204001,27.54599211563732,85.29411764705883,1610612738,24,21,2025-01-30T01:01:23Z,1170000,False,-176.0,206.0,1,left,MISS K. Porziņģis 27' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,,,27.16,Missed,,,,,,,,,,,,,,,,
119,PT02M30.00S,2025-01-30T01:01:20.3Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,24,21,2025-01-30T01:01:23Z,1180000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,118.0,2.0,1.0,1.0,,,,,,,,,,,,
120,PT02M26.00S,2025-01-30T01:01:25.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631207,92.06636005256242,52.69607843137255,1610612741,24,23,2025-01-30T01:03:00Z,1190000,False,13.0,22.0,1,right,D. Terry running reverse Layup (2 PTS) (J. Giddey 3 AST),"[1631207, 1630581]",1610612741.0,CHI,running reverse,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,2.59,Made,,,,,2.0,J. Giddey,1630581.0,3.0,,,,,,,,
122,PT02M07.00S,2025-01-30T01:01:44.1Z,1,REGULAR,turnover,lost ball,[],1628369,,,1610612738,24,23,2025-01-30T01:03:35Z,1210000,False,,,0,,J. Tatum lost ball TURNOVER (2 TO),"[1628369, 1630581]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Giddey,1630581.0,,
123,PT02M07.00S,2025-01-30T01:01:44.1Z,1,REGULAR,steal,,[],1630581,,,1610612741,24,23,2025-01-30T01:01:46Z,1220000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
124,PT02M04.00S,2025-01-30T01:01:50.6Z,1,REGULAR,foul,personal,[],1628369,,,1610612741,24,23,2025-01-30T01:01:58Z,1230000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 1630581]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,201638.0,,,,,,,,,,,,1.0,0.0,Giddey,1630581.0,,,,
126,PT02M04.00S,2025-01-30T01:01:58.7Z,1,REGULAR,substitution,out,[],204001,,,1610612741,24,23,2025-01-30T01:02:17Z,1250000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M04.00S,2025-01-30T01:01:58.7Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,24,23,2025-01-30T01:02:17Z,1260000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M04.00S,2025-01-30T01:01:58.7Z,1,REGULAR,substitution,out,[],202696,,,1610612741,24,23,2025-01-30T01:02:17Z,1270000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M04.00S,2025-01-30T01:01:58.7Z,1,REGULAR,substitution,out,[],1641824,,,1610612741,24,23,2025-01-30T01:02:17Z,1280000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M04.00S,2025-01-30T01:01:58.7Z,1,REGULAR,substitution,in,[],1641809,,,1610612741,24,23,2025-01-30T01:02:17Z,1290000,False,,,0,,SUB in: D. Peterson,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M04.00S,2025-01-30T01:01:58.7Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,24,23,2025-01-30T01:02:17Z,1300000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M04.00S,2025-01-30T01:01:58.7Z,1,REGULAR,substitution,in,[],1628366,,,1610612741,24,23,2025-01-30T01:02:17Z,1310000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M04.00S,2025-01-30T01:01:58.7Z,1,REGULAR,substitution,in,[],1630188,,,1610612741,24,23,2025-01-30T01:02:17Z,1320000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M49.00S,2025-01-30T01:02:30.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629632,73.40670170827858,25.98039215686275,1610612741,24,23,2025-01-30T01:04:38Z,1330000,False,-120.0,197.0,1,right,MISS C. White 23' step back Shot,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,23.11,Missed,,,,,,,,,,,,,,,,
135,PT01M46.00S,2025-01-30T01:02:33.4Z,1,REGULAR,rebound,defensive,[],1630531,,,1610612738,24,23,2025-01-30T01:02:44Z,1340000,False,,,0,,J. Springer REBOUND (Off:0 Def:2),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,Mid-Range,16-24 Left Center,,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,
136,PT01M35.00S,2025-01-30T01:02:45.8Z,1,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612738,24,23,2025-01-30T01:02:58Z,1350000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Tatum 2 FT),"[1631207, 1628369]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,,,,,1.0,0.0,Tatum,1628369.0,,,,
138,PT01M35.00S,2025-01-30T01:03:13.9Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,25,23,2025-01-30T01:03:13Z,1370000,False,,,0,,J. Tatum Free Throw 1 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
139,PT01M35.00S,2025-01-30T01:03:35.1Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,26,23,2025-01-30T01:03:35Z,1380000,False,,,0,,J. Tatum Free Throw 2 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
140,PT01M18.00S,2025-01-30T01:03:52.6Z,1,REGULAR,3pt,Jump Shot,[],1628366,64.73390275952694,68.62745098039215,1610612741,26,23,2025-01-30T01:03:59Z,1390000,False,93.0,279.0,1,right,MISS L. Ball 29' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,29.41,Missed,,,,,,,,,,,,,,,,
141,PT01M16.00S,2025-01-30T01:03:54.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,26,23,2025-01-30T01:03:59Z,1400000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,140.0,,,,,,,,,,,,,,,
143,PT01M05.00S,2025-01-30T01:04:14.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628436,15.325229960578188,49.50980392156863,1610612738,26,23,2025-01-30T01:04:24Z,1420000,False,2.0,92.0,1,left,MISS L. Kornet 9' driving floating Shot,[1628436],1610612738.0,BOS,driving floating,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,9.16,Missed,,,,,,,,,,,,,,,,
144,PT01M02.00S,2025-01-30T01:04:17.7Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,26,23,2025-01-30T01:04:24Z,1430000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,
145,PT00M57.10S,2025-01-30T01:04:23.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630188,64.86530880420499,50.98039215686274,1610612741,26,23,2025-01-30T01:05:38Z,1440000,False,5.0,278.0,1,right,MISS J. Smith 27' running 3PT,[1630188],1610612741.0,CHI,running,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,27.78,Missed,,,,,,,,,,,,,,,,
146,PT00M54.70S,2025-01-30T01:04:25.7Z,1,REGULAR,rebound,defensive,[],1641809,,,1610612738,26,23,2025-01-30T01:04:31Z,1450000,False,,,0,,D. Peterson REBOUND (Off:0 Def:1),[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,Above the Break 3,24+ Center,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,
147,PT00M41.00S,2025-01-30T01:04:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,9.017739816031538,40.44117647058824,1610612738,26,23,2025-01-30T01:08:32Z,1460000,False,48.0,32.0,1,left,MISS J. Springer driving Layup - blocked,"[1630531, 1630188]",1610612738.0,BOS,driving,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,5.77,Missed,,,,,,,,,,,,,,,Smith,1630188.0
148,PT00M41.00S,2025-01-30T01:04:39.4Z,1,REGULAR,block,,[],1630188,,,1610612738,26,23,2025-01-30T01:04:41Z,1470000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M38.20S,2025-01-30T01:04:42.2Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,26,23,2025-01-30T01:04:45Z,1480000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,
150,PT00M28.40S,2025-01-30T01:04:52.0Z,1,REGULAR,3pt,Jump Shot,[],1628366,73.40670170827858,87.00980392156863,1610612741,26,23,2025-01-30T01:04:59Z,1490000,False,185.0,197.0,1,right,MISS L. Ball 27' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,27.06,Missed,,,,,,,,,,,,,,,,
151,PT00M25.80S,2025-01-30T01:04:54.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,26,23,2025-01-30T01:04:59Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,150.0,,,,,,,,,,,,,,,
153,PT00M25.80S,2025-01-30T01:04:59.4Z,1,REGULAR,substitution,out,[],1631207,,,1610612738,26,23,2025-01-30T01:05:04Z,1520000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M25.80S,2025-01-30T01:04:59.4Z,1,REGULAR,substitution,in,[],1630245,,,1610612738,26,23,2025-01-30T01:05:04Z,1530000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M02.60S,2025-01-30T01:05:53.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641809,8.229303547963205,49.754901960784316,1610612738,26,23,2025-01-30T01:06:59Z,1550000,False,1.0,25.0,1,left,MISS D. Peterson reverse Layup - blocked,"[1641809, 1630188]",1610612738.0,BOS,reverse,,,Peterson,D. Peterson,,,,,Restricted Area,0-8 Center,,,2.49,Missed,,,,,,,,,,,,,,,Smith,1630188.0
157,PT00M02.60S,2025-01-30T01:05:53.2Z,1,REGULAR,block,,[],1630188,,,1610612738,26,23,2025-01-30T01:05:56Z,1560000,False,,,0,,J. Smith BLOCK (2 BLK),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT00M01.30S,2025-01-30T01:05:54.5Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,26,23,2025-01-30T01:06:43Z,1570000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,156.0,3.0,3.0,0.0,,,,,,,,,,,,
159,PT00M00.00S,2025-01-30T01:06:22.1Z,1,REGULAR,period,end,[],0,,,1610612741,26,23,2025-01-30T01:06:22Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-01-30T01:06:37.6Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612741,26,23,2025-01-30T01:08:24Z,1590000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-01-30T01:06:37.6Z,2,REGULAR,substitution,out,['startperiod'],1641809,,,1610612741,26,23,2025-01-30T01:08:24Z,1600000,False,,,0,,SUB out: D. Peterson,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-01-30T01:06:37.6Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612741,26,23,2025-01-30T01:08:24Z,1610000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-01-30T01:06:37.6Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612741,26,23,2025-01-30T01:08:24Z,1620000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-01-30T01:08:40.4Z,2,REGULAR,period,start,[],0,,,1610612741,26,23,2025-01-30T01:08:40Z,1630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M35.00S,2025-01-30T01:09:04.2Z,2,REGULAR,3pt,Jump Shot,[],1628366,89.96386333771353,96.81372549019608,1610612741,26,23,2025-01-30T01:09:09Z,1640000,False,234.0,42.0,1,right,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,23.78,Missed,,,,,,,,,,,,,,,,
166,PT11M32.00S,2025-01-30T01:09:07.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,26,23,2025-01-30T01:15:11Z,1650000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,
