actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
77,PT05M39.00S,2024-11-07T00:57:17.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201143,27.808804204993432,19.362745098039216,1610612738,14,5,2024-11-07T01:07:24Z,770000,False,153.0,209.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
78,PT05M38.00S,2024-11-07T00:57:18.5Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,14,5,2024-11-07T00:57:24Z,780000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,77.0,2.0,2.0,0.0,,,,,,,,,,
79,PT05M35.00S,2024-11-07T00:57:28.6Z,1,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,14,5,2024-11-07T00:57:50Z,790000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,1627526.0,,,,,,,,
80,PT05M35.00S,2024-11-07T00:57:31.7Z,1,REGULAR,substitution,out,[],1629674,,,1610612738,14,5,2024-11-07T00:57:34Z,800000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M35.00S,2024-11-07T00:57:31.7Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,14,5,2024-11-07T00:57:34Z,810000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M20.00S,2024-11-07T00:57:55.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,30.962549277266753,33.33333333333333,1610612738,14,5,2024-11-07T00:58:01Z,820000,False,83.0,239.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
83,PT05M19.00S,2024-11-07T00:57:56.2Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,14,5,2024-11-07T00:58:01Z,830000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,82.0,3.0,3.0,0.0,,,,,,,,,,
84,PT05M14.00S,2024-11-07T00:58:05.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1627741,78.66294349540078,19.362745098039216,1610612744,14,7,2024-11-07T00:59:50Z,840000,False,-153.0,148.0,1,right,B. Hield 21' running Jump Shot (2 PTS) (S. Curry 1 AST),"[1627741, 201939]",1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,21.31,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
86,PT04M46.00S,2024-11-07T00:58:28.8Z,1,REGULAR,2pt,Jump Shot,[],1628369,22.28975032851511,66.66666666666666,1610612738,14,7,2024-11-07T00:58:38Z,860000,False,-83.0,157.0,1,left,MISS J. Tatum 17' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,17.77,Missed,,,,,,,,,,,,,,,,,,
87,PT04M46.00S,2024-11-07T00:58:28.8Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,14,7,2024-11-07T00:58:38Z,870000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,
88,PT04M35.00S,2024-11-07T00:58:40.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,93.11760840998686,50.73529411764706,1610612744,14,9,2024-11-07T00:58:44Z,880000,False,4.0,12.0,1,right,G. Payton II cutting DUNK (2 PTS) (S. Curry 2 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
90,PT04M06.00S,2024-11-07T00:59:09.4Z,1,REGULAR,turnover,bad pass,[],1630202,,,1610612738,14,9,2024-11-07T00:59:15Z,900000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 1627780]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,Payton II,1627780.0,,,,,,
91,PT04M06.00S,2024-11-07T00:59:09.4Z,1,REGULAR,steal,,[],1627780,,,1610612744,14,9,2024-11-07T01:05:30Z,910000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
92,PT04M02.00S,2024-11-07T00:59:13.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203952,92.32917214191852,47.794117647058826,1610612744,14,9,2024-11-07T01:00:24Z,920000,False,-11.0,20.0,1,right,MISS A. Wiggins running Layup,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
96,PT03M57.00S,2024-11-07T00:59:18.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,14,9,2024-11-07T01:04:54Z,930000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,92.0,,,,,,,,,,,,,
97,PT03M57.00S,2024-11-07T01:00:21.3Z,1,REGULAR,substitution,out,[],203110,,,1610612738,14,9,2024-11-07T01:00:32Z,965000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M57.00S,2024-11-07T01:00:21.3Z,1,REGULAR,substitution,in,[],1626172,,,1610612738,14,9,2024-11-07T01:00:32Z,967500,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M57.00S,2024-11-07T01:00:22.3Z,1,REGULAR,jumpball,recovered,[],1628436,,,1610612738,14,9,2024-11-07T01:05:12Z,968750,False,,,0,,Jump Ball A. Horford vs. A. Wiggins: Tip to L. Kornet,"[1628436, 201143, 203952]",1610612738.0,BOS,heldball,L. Kornet,1628436.0,Kornet,L. Kornet,Horford,201143.0,Wiggins,203952.0,,,,,,,,,,,,,,,,,,,,,,
99,PT03M43.00S,2024-11-07T01:00:34.2Z,1,REGULAR,turnover,traveling,[],201143,,,1610612738,14,9,2024-11-07T01:00:49Z,970000,False,,,0,,A. Horford traveling TURNOVER (2 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2.0,101283.0,,,,,,,,
100,PT03M43.00S,2024-11-07T01:00:40.6Z,1,REGULAR,substitution,out,[],201143,,,1610612744,14,9,2024-11-07T01:00:45Z,980000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M43.00S,2024-11-07T01:00:40.6Z,1,REGULAR,substitution,out,[],203952,,,1610612744,14,9,2024-11-07T01:00:45Z,990000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M43.00S,2024-11-07T01:00:40.6Z,1,REGULAR,substitution,in,[],1641775,,,1610612744,14,9,2024-11-07T01:00:45Z,1000000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M43.00S,2024-11-07T01:00:40.6Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,14,9,2024-11-07T01:00:45Z,1010000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M32.00S,2024-11-07T01:01:00.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627780,93.24901445466492,50.0,1610612744,14,11,2024-11-07T01:05:42Z,1020000,False,0.0,11.0,1,right,G. Payton II cutting DUNK (4 PTS) (S. Curry 3 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.1,Made,4.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
106,PT03M32.00S,2024-11-07T01:01:11.0Z,1,REGULAR,foul,personal,['1freethrow'],1628436,,,1610612744,14,11,2024-11-07T01:01:19Z,1040000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Payton II 1 FT),"[1628436, 1627780]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,101283.0,,,1.0,0.0,Payton II,1627780.0,,
108,PT03M32.00S,2024-11-07T01:01:32.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1627780,,,1610612744,14,11,2024-11-07T01:01:32Z,1060000,False,,,0,,MISS G. Payton II Free Throw 1 of 1,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
109,PT03M28.00S,2024-11-07T01:01:34.5Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,14,11,2024-11-07T01:01:34Z,1070000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,
110,PT03M12.00S,2024-11-07T01:01:50.3Z,1,REGULAR,3pt,Jump Shot,[],1630202,23.78449408672799,87.76807598039215,1610612738,14,11,2024-11-07T01:04:41Z,1080000,False,-189.0,171.0,1,left,MISS P. Pritchard 25' 3PT - blocked,"[1630202, 1627780]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,Payton II,1627780.0
111,PT03M12.00S,2024-11-07T01:01:50.3Z,1,REGULAR,block,,[],1627780,,,1610612738,14,11,2024-11-07T01:01:52Z,1090000,False,,,0,,G. Payton II BLOCK (2 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
112,PT03M10.00S,2024-11-07T01:01:52.3Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,14,11,2024-11-07T01:01:55Z,1100000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,
113,PT03M00.00S,2024-11-07T01:02:02.8Z,1,REGULAR,2pt,Jump Shot,[],1630228,92.85479632063075,27.205882352941174,1610612744,14,11,2024-11-07T01:06:54Z,1110000,False,-114.0,15.0,1,right,MISS J. Kuminga 11' Jump Shot,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,11.49,Missed,,,,,,,,,,,,,,,,,,
114,PT02M59.00S,2024-11-07T01:02:03.8Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,14,11,2024-11-07T01:02:10Z,1120000,False,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,,,,113.0,1.0,0.0,1.0,,,,,,,,,,
115,PT02M51.00S,2024-11-07T01:02:13.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630228,90.75229960578186,76.47058823529412,1610612744,14,11,2024-11-07T01:07:15Z,1130000,False,132.0,34.0,1,right,MISS J. Kuminga 13' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,13.68,Missed,,,,,,,,,,,,,,,,,,
116,PT02M50.00S,2024-11-07T01:02:14.5Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,14,11,2024-11-07T01:02:30Z,1140000,False,,,0,,K. Looney REBOUND (Off:2 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,,,,,,,115.0,2.0,0.0,2.0,,,,,,,,,,
356,PT02M50.00S,2024-11-07T01:02:15.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,92.06636005256242,47.05882352941176,1610612744,14,11,2024-11-07T02:04:18Z,1145000,False,-15.0,22.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
357,PT02M49.00S,2024-11-07T01:02:16.2Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,14,11,2024-11-07T02:04:18Z,1147500,False,,,0,,K. Looney REBOUND (Off:3 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,356.0,3.0,0.0,3.0,,,,,,,,,,
117,PT02M49.00S,2024-11-07T01:02:16.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,91.27792378449409,43.627450980392155,1610612744,14,11,2024-11-07T02:04:18Z,1150000,False,-32.0,29.0,1,right,MISS K. Looney putback Layup,[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,4.34,Missed,,,,,,,,,,,,,,,,,,
118,PT02M48.00S,2024-11-07T01:02:17.9Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,14,11,2024-11-07T01:02:40Z,1160000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,
119,PT02M47.00S,2024-11-07T01:02:20.8Z,1,REGULAR,foul,personal,[],1627780,,,1610612738,14,11,2024-11-07T01:02:26Z,1170000,False,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 1628436]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1830.0,,,1.0,0.0,Kornet,1628436.0,,
121,PT02M47.00S,2024-11-07T01:02:30.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,14,11,2024-11-07T01:02:30Z,1190000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M47.00S,2024-11-07T01:05:24.0Z,1,REGULAR,substitution,out,[],201939,,,1610612738,14,11,2024-11-07T01:05:40Z,1200000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M47.00S,2024-11-07T01:05:24.0Z,1,REGULAR,substitution,in,[],203937,,,1610612738,14,11,2024-11-07T01:05:40Z,1220000,False,,,0,,SUB in: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M47.00S,2024-11-07T01:05:24.0Z,1,REGULAR,substitution,in,[],1630322,,,1610612738,14,11,2024-11-07T01:05:40Z,1230000,False,,,0,,SUB in: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M47.00S,2024-11-07T01:05:24.0Z,1,REGULAR,substitution,out,[],1627780,,,1610612738,14,11,2024-11-07T01:07:49Z,1235000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M34.00S,2024-11-07T01:06:00.8Z,1,REGULAR,2pt,Jump Shot,[],1628369,19.66162943495401,27.450980392156865,1610612738,14,11,2024-11-07T01:06:10Z,1240000,False,113.0,132.0,1,left,MISS J. Tatum 17' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,17.38,Missed,,,,,,,,,,,,,,,,,,
127,PT02M32.00S,2024-11-07T01:06:02.8Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,14,11,2024-11-07T01:06:10Z,1250000,False,,,0,,K. Looney REBOUND (Off:3 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Right Center,,,,,,,126.0,4.0,1.0,3.0,,,,,,,,,,
128,PT02M11.00S,2024-11-07T01:06:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,87.59855453350855,34.55882352941176,1610612744,14,11,2024-11-07T01:06:30Z,1260000,False,-77.0,64.0,1,right,MISS K. Anderson 10' driving floating Shot,[203937],1610612744.0,GSW,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Left,10.03,Missed,,,,,,,,,,,,,,,,,,
129,PT02M10.00S,2024-11-07T01:06:24.6Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,14,11,2024-11-07T01:06:30Z,1270000,False,,,0,,J. Walsh REBOUND (Off:0 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,
130,PT01M57.00S,2024-11-07T01:06:39.1Z,1,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612738,14,11,2024-11-07T01:06:49Z,1280000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Kornet 2 FT),"[1626172, 1628436]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,101283.0,,,1.0,0.0,Kornet,1628436.0,,
132,PT01M57.00S,2024-11-07T01:07:04.1Z,1,REGULAR,freethrow,1 of 2,[],1628436,,,1610612738,15,11,2024-11-07T01:07:04Z,1300000,False,,,0,,L. Kornet Free Throw 1 of 2 (1 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
133,PT01M57.00S,2024-11-07T01:07:20.6Z,1,REGULAR,freethrow,2 of 2,[],1628436,,,1610612738,16,11,2024-11-07T01:07:20Z,1310000,False,,,0,,L. Kornet Free Throw 2 of 2 (2 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
137,PT01M46.00S,2024-11-07T01:07:34.4Z,1,REGULAR,3pt,Jump Shot,[],1627741,67.09921156373193,43.38235294117647,1610612744,16,14,2024-11-07T01:07:39Z,1320000,False,-33.0,257.0,1,right,B. Hield 25' 3PT  (5 PTS) (K. Anderson 1 AST),"[1627741, 203937]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.89,Made,5.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
140,PT01M29.00S,2024-11-07T01:07:50.0Z,1,REGULAR,3pt,Jump Shot,[],1630573,32.40801576872536,61.51960784313726,1610612738,19,14,2024-11-07T01:07:56Z,1340000,False,-58.0,252.0,1,left,S. Hauser 25' 3PT  (3 PTS) (J. Tatum 2 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,25.86,Made,3.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
142,PT01M16.00S,2024-11-07T01:08:03.5Z,1,REGULAR,3pt,Jump Shot,[],1627741,65.25952693823915,55.392156862745104,1610612744,19,17,2024-11-07T01:08:08Z,1360000,False,27.0,274.0,1,right,B. Hield 27' 3PT  (8 PTS) (K. Anderson 2 AST),"[1627741, 203937]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,27.54,Made,8.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,
144,PT01M06.00S,2024-11-07T01:08:13.5Z,1,REGULAR,3pt,Jump Shot,[],1630202,24.26084099868594,14.950980392156863,1610612738,19,17,2024-11-07T01:08:20Z,1380000,False,175.0,176.0,1,left,MISS P. Pritchard 24' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
145,PT01M05.00S,2024-11-07T01:08:14.5Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,19,17,2024-11-07T01:08:20Z,1390000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,
146,PT00M58.10S,2024-11-07T01:08:23.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630228,91.80354796320631,50.98039215686274,1610612744,19,19,2024-11-07T01:08:53Z,1400000,False,5.0,25.0,1,right,J. Kuminga running Layup (2 PTS),[1630228],1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.5,Made,2.0,,,,,,,,,,,,,,,,,
148,PT00M47.70S,2024-11-07T01:09:07.5Z,1,REGULAR,2pt,Jump Shot,[],1628369,25.46608081471748,76.49356617647058,1610612738,21,19,2024-11-07T01:09:33Z,1420000,False,-132.0,187.0,1,left,J. Tatum 22' pullup Jump Shot (2 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,22.91,Made,2.0,,,,,,,,,,,,,,,,,
149,PT00M47.70S,2024-11-07T01:09:14.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627741,,,1610612738,21,19,2024-11-07T01:09:45Z,1430000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Tatum 1 FT),"[1627741, 1628369]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,101283.0,,,1.0,0.0,Tatum,1628369.0,,
152,PT00M47.70S,2024-11-07T01:10:36.6Z,1,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,22,19,2024-11-07T01:10:36Z,1460000,False,,,0,,J. Tatum Free Throw 1 of 1 (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
153,PT00M34.40S,2024-11-07T01:10:51.5Z,1,REGULAR,2pt,Jump Shot,[],1630322,77.7431011826544,53.431372549019606,1610612744,22,19,2024-11-07T01:10:59Z,1470000,False,17.0,157.0,1,right,MISS L. Waters III 15' pullup Shot,[1630322],1610612744.0,GSW,pullup,,,Waters III,L. Waters III,,,,,Mid-Range,8-16 Center,15.76,Missed,,,,,,,,,,,,,,,,,,
154,PT00M32.70S,2024-11-07T01:10:53.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,22,19,2024-11-07T01:10:59Z,1480000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,,,,,153.0,3.0,3.0,0.0,,,,,,,,,,
155,PT00M17.10S,2024-11-07T01:11:11.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612738,22,19,2024-11-07T01:11:33Z,1490000,False,,,0,,J. Kuminga personal FOUL (1 PF) (Tatum 2 FT),"[1630228, 1628369]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,101283.0,,,1.0,0.0,Tatum,1628369.0,,
157,PT00M17.10S,2024-11-07T01:11:41.4Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,23,19,2024-11-07T01:12:19Z,1510000,False,,,0,,J. Tatum Free Throw 1 of 2 (4 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
158,PT00M17.10S,2024-11-07T01:11:49.8Z,1,REGULAR,substitution,out,[],1628436,,,1610612738,23,19,2024-11-07T01:12:08Z,1520000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M17.10S,2024-11-07T01:11:49.8Z,1,REGULAR,substitution,out,[],1626172,,,1610612738,23,19,2024-11-07T01:12:08Z,1530000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M17.10S,2024-11-07T01:11:49.8Z,1,REGULAR,substitution,in,[],201950,,,1610612738,23,19,2024-11-07T01:12:08Z,1540000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M17.10S,2024-11-07T01:11:49.8Z,1,REGULAR,substitution,in,[],201939,,,1610612738,23,19,2024-11-07T01:12:08Z,1550000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M17.10S,2024-11-07T01:11:41.4Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,24,19,2024-11-07T01:12:19Z,1560000,False,,,0,,J. Tatum Free Throw 2 of 2 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
163,PT00M01.50S,2024-11-07T01:12:30.2Z,1,REGULAR,3pt,Jump Shot,[],203937,90.88370565045992,4.901960784313726,1610612744,24,19,2024-11-07T01:12:38Z,1570000,False,-225.0,33.0,1,right,MISS K. Anderson 3PT,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
164,PT00M01.50S,2024-11-07T01:12:30.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,24,19,2024-11-07T01:12:38Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,163.0,,,,,,,,,,,,,
