actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M14.00S,2024-11-09T00:43:03.6Z,1,REGULAR,steal,,[],1630560,,,1610612751,0,7,2024-11-09T00:43:05Z,170000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
18,PT10M03.00S,2024-11-09T00:43:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630560,6.915243101182654,53.92156862745098,1610612751,0,9,2024-11-09T00:43:24Z,180000,False,-20.0,13.0,1,left,C. Thomas driving finger roll Layup (2 PTS),[1630560],1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.32,Made,2.0,,,,,,,,,,,,,,,,,
19,PT10M00.00S,2024-11-09T00:43:22.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,0,9,2024-11-09T00:43:22Z,190000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PT09M46.00S,2024-11-09T00:46:27.5Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612738,0,9,2024-11-09T00:46:35Z,200000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 203471]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Schröder,203471.0,,,,,,,
21,PT09M46.00S,2024-11-09T00:46:27.5Z,1,REGULAR,steal,,[],203471,,,1610612751,0,9,2024-11-09T00:46:29Z,210000,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
22,PT09M42.00S,2024-11-09T00:46:32.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627827,17.0335085413929,3.9215686274509802,1610612751,0,12,2024-11-09T00:47:02Z,220000,False,230.0,108.0,1,left,D. Finney-Smith 25' 3PT running (3 PTS) (C. Johnson 1 AST),"[1627827, 1629661]",1610612751.0,BKN,running,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.43,Made,3.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,,,
24,PT09M23.00S,2024-11-09T00:46:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,94.1688567674113,39.21568627450981,1610612738,0,12,2024-11-09T00:46:59Z,240000,False,-54.0,2.0,1,right,MISS J. Holiday Layup,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
25,PT09M22.00S,2024-11-09T00:46:51.8Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,0,12,2024-11-09T00:46:51Z,250000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,
26,PT09M22.00S,2024-11-09T00:46:52.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,94.69448094612353,57.59803921568627,1610612738,0,12,2024-11-09T00:47:05Z,260000,False,38.0,-3.0,1,right,MISS A. Horford putback Layup,[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
28,PT09M19.00S,2024-11-09T00:46:55.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,0,12,2024-11-09T00:47:05Z,280000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,
29,PT09M17.00S,2024-11-09T00:46:57.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203471,29.517082785808146,23.774509803921568,1610612751,0,12,2024-11-09T00:48:39Z,290000,False,131.0,225.0,1,left,MISS D. Schröder 26' running pullup 3PT - blocked,"[203471, 1628401]",1610612751.0,BKN,running pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,26.04,Missed,,,,,,,,,,,,White,1628401.0,,,,,
30,PT09M17.00S,2024-11-09T00:46:57.7Z,1,REGULAR,block,,[],1628401,,,1610612751,0,12,2024-11-09T00:47:01Z,300000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
31,PT09M12.00S,2024-11-09T00:47:02.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,0,12,2024-11-09T00:47:09Z,310000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,29.0,2.0,1.0,1.0,,,,,,,,,,
32,PT09M10.00S,2024-11-09T00:47:04.3Z,1,REGULAR,turnover,bad pass,[],201143,,,1610612738,0,12,2024-11-09T00:47:12Z,320000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 203471]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Schröder,203471.0,,,,,,,
33,PT09M10.00S,2024-11-09T00:47:04.3Z,1,REGULAR,steal,,[],203471,,,1610612751,0,12,2024-11-09T00:47:06Z,330000,False,,,0,,D. Schröder STEAL (2 STL),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
34,PT09M06.00S,2024-11-09T00:47:07.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,8.754927726675426,93.87254901960785,1610612751,0,12,2024-11-09T00:48:35Z,340000,False,-219.0,30.0,1,left,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,22.14,Missed,,,,,,,,,,,,,,,,,,
38,PT09M01.00S,2024-11-09T00:47:12.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,0,12,2024-11-09T01:00:11Z,350000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,34.0,,,,,,,,,,,,,
35,PT09M01.00S,2024-11-09T00:48:16.6Z,1,REGULAR,jumpball,recovered,[],1628369,,,1610612738,0,12,2024-11-09T00:55:23Z,360000,False,,,0,,Jump Ball D. White vs. D. Finney-Smith: Tip to J. Tatum,"[1628369, 1628401, 1627827]",1610612738.0,BOS,heldball,J. Tatum,1628369.0,Tatum,J. Tatum,White,1628401.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,,,,,,
39,PT08M50.00S,2024-11-09T00:48:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.9862023653088,48.28431372549019,1610612738,2,12,2024-11-09T00:48:39Z,390000,False,-9.0,13.0,1,right,J. Holiday driving Layup (2 PTS) (D. White 1 AST),"[201950, 1628401]",1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
41,PT08M29.00S,2024-11-09T00:48:46.5Z,1,REGULAR,3pt,Jump Shot,[],203471,27.283180026281208,83.33333333333334,1610612751,2,12,2024-11-09T00:48:54Z,410000,False,-167.0,204.0,1,left,MISS D. Schröder 26' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
42,PT08M27.00S,2024-11-09T00:48:48.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,2,12,2024-11-09T00:48:54Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,41.0,,,,,,,,,,,,,
45,PT08M05.00S,2024-11-09T00:49:33.8Z,1,REGULAR,3pt,Jump Shot,[],1628401,67.36202365308804,27.941176470588236,1610612738,2,12,2024-11-09T00:49:40Z,450000,False,-110.0,254.0,1,right,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.72,Missed,,,,,,,,,,,,,,,,,,
46,PT08M05.00S,2024-11-09T00:49:33.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,2,12,2024-11-09T00:49:40Z,460000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,45.0,3.0,3.0,0.0,,,,,,,,,,
47,PT07M52.00S,2024-11-09T00:49:48.0Z,1,REGULAR,foul,personal,['2freethrow'],201143,,,1610612751,2,12,2024-11-09T00:49:59Z,470000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Thomas 2 FT),"[201143, 1630560]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Thomas,1630560.0
49,PT07M52.00S,2024-11-09T00:50:22.7Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,2,12,2024-11-09T00:50:22Z,490000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT07M52.00S,2024-11-09T00:50:22.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,2,12,2024-11-09T00:50:22Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,
51,PT07M52.00S,2024-11-09T00:50:39.0Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,2,13,2024-11-09T00:50:39Z,510000,False,,,0,,C. Thomas Free Throw 2 of 2 (3 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
52,PT07M34.00S,2024-11-09T00:51:02.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.06636005256242,46.568627450980394,1610612738,2,13,2024-11-09T00:51:41Z,520000,False,-17.0,22.0,1,right,MISS J. Tatum Layup - blocked,"[1628369, 1627827]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,Finney-Smith,1627827.0,,,,,
53,PT07M34.00S,2024-11-09T00:51:02.6Z,1,REGULAR,block,,[],1627827,,,1610612738,2,13,2024-11-09T00:51:05Z,530000,False,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M34.00S,2024-11-09T00:51:02.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,2,13,2024-11-09T00:51:41Z,540000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,52.0,,,,,,,,,,,,,
56,PT07M08.00S,2024-11-09T00:51:35.7Z,1,REGULAR,turnover,lost ball,[],1630560,,,1610612751,2,13,2024-11-09T00:52:17Z,560000,False,,,0,,C. Thomas lost ball TURNOVER (1 TO),"[1630560, 1628369]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Tatum,1628369.0,,,,,,,
57,PT07M08.00S,2024-11-09T00:51:35.7Z,1,REGULAR,steal,,[],1628369,,,1610612738,2,13,2024-11-09T00:51:37Z,570000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
58,PT07M08.00S,2024-11-09T00:51:50.3Z,1,REGULAR,foul,personal,[],1629651,,,1610612738,2,13,2024-11-09T00:51:56Z,580000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1628369]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Tatum,1628369.0
106,PT07M08.00S,2024-11-09T00:52:08.6Z,1,REGULAR,substitution,out,[],1629661,,,1610612738,2,13,2024-11-09T00:59:20Z,595000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT07M08.00S,2024-11-09T00:52:08.6Z,1,REGULAR,substitution,in,[],1630592,,,1610612738,2,13,2024-11-09T00:59:20Z,597500,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M50.00S,2024-11-09T00:52:26.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628401,84.31340341655716,49.26470588235294,1610612738,2,13,2024-11-09T00:52:32Z,600000,False,-4.0,95.0,1,right,MISS D. White 9' fadeaway Shot,[1628401],1610612738.0,BOS,fadeaway,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,9.51,Missed,,,,,,,,,,,,,,,,,,
61,PT06M47.00S,2024-11-09T00:52:29.9Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,2,13,2024-11-09T00:52:32Z,610000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
62,PT06M38.00S,2024-11-09T00:52:38.6Z,1,REGULAR,3pt,Jump Shot,[],1630560,30.042706964520367,75.73529411764706,1610612751,2,16,2024-11-09T00:54:45Z,620000,False,-129.0,230.0,1,left,C. Thomas 26' 3PT step back (6 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,26.35,Made,6.0,,,,,,,,,,,,,,,,,
63,PT06M23.00S,2024-11-09T00:52:53.8Z,1,REGULAR,3pt,Jump Shot,[],1630214,92.46057818659659,5.88235294117647,1610612738,2,16,2024-11-09T00:52:58Z,630000,False,-221.0,18.0,1,right,MISS X. Tillman 3PT,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,22.14,Missed,,,,,,,,,,,,,,,,,,
64,PT06M20.00S,2024-11-09T00:52:56.4Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,2,16,2024-11-09T00:52:56Z,640000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,,63.0,1.0,0.0,1.0,,,,,,,,,,
65,PT06M10.00S,2024-11-09T00:53:05.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630214,92.9862023653088,4.166666666666666,1610612738,2,16,2024-11-09T00:53:15Z,650000,False,-229.0,13.0,1,right,MISS X. Tillman 3PT,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
66,PT06M08.00S,2024-11-09T00:53:07.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,2,16,2024-11-09T00:53:15Z,660000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,65.0,,,,,,,,,,,,,
68,PT06M08.00S,2024-11-09T00:53:14.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,2,16,2024-11-09T00:53:52Z,680000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M08.00S,2024-11-09T00:53:14.7Z,1,REGULAR,substitution,out,[],1630214,,,1610612738,2,16,2024-11-09T00:53:52Z,690000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M08.00S,2024-11-09T00:53:14.7Z,1,REGULAR,substitution,out,[],201143,,,1610612738,2,16,2024-11-09T00:53:52Z,700000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M08.00S,2024-11-09T00:53:14.7Z,1,REGULAR,substitution,out,[],1629651,,,1610612738,2,16,2024-11-09T00:53:52Z,710000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M08.00S,2024-11-09T00:53:14.7Z,1,REGULAR,substitution,out,[],1627827,,,1610612738,2,16,2024-11-09T00:53:52Z,720000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M08.00S,2024-11-09T00:53:14.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,2,16,2024-11-09T00:53:52Z,740000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M08.00S,2024-11-09T00:53:14.7Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,2,16,2024-11-09T00:53:52Z,750000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M08.00S,2024-11-09T00:53:14.7Z,1,REGULAR,substitution,in,[],1629674,,,1610612738,2,16,2024-11-09T00:53:52Z,760000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M08.00S,2024-11-09T00:53:14.7Z,1,REGULAR,substitution,in,[],1630533,,,1610612738,2,16,2024-11-09T00:53:52Z,770000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M08.00S,2024-11-09T00:53:14.7Z,1,REGULAR,substitution,in,[],1627732,,,1610612738,2,16,2024-11-09T00:53:52Z,780000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M04.00S,2024-11-09T00:54:00.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,93.77463863337714,52.94117647058824,1610612738,4,16,2024-11-09T00:54:10Z,800000,False,15.0,6.0,1,right,J. Holiday reverse Layup (4 PTS) (J. Tatum 1 AST),"[201950, 1628369]",1610612738.0,BOS,reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
82,PT05M47.00S,2024-11-09T00:54:16.5Z,1,REGULAR,3pt,Jump Shot,[],1630533,14.4053876478318,5.637254901960785,1610612751,4,16,2024-11-09T00:54:23Z,820000,False,222.0,83.0,1,left,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
83,PT05M44.00S,2024-11-09T00:54:19.5Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,4,16,2024-11-09T00:54:23Z,830000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,
84,PT05M41.00S,2024-11-09T00:54:23.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,91.27792378449409,4.6568627450980395,1610612738,7,16,2024-11-09T00:56:17Z,840000,False,-227.0,29.0,1,right,J. Tatum 3PT running (3 PTS) (J. Holiday 1 AST),"[1628369, 201950]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,22.86,Made,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
86,PT05M28.00S,2024-11-09T00:54:39.6Z,1,REGULAR,foul,personal,[],1630202,,,1610612751,7,16,2024-11-09T00:54:45Z,860000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1630560]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Thomas,1630560.0
88,PT05M23.00S,2024-11-09T00:55:06.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,5.995400788436268,50.98039215686274,1610612751,7,18,2024-11-09T00:55:11Z,880000,False,-5.0,4.0,1,left,J. Wilson cutting Layup (2 PTS) (B. Simmons 1 AST),"[1630592, 1627732]",1610612751.0,BKN,cutting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,0.63,Made,2.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,,,
90,PT05M12.00S,2024-11-09T00:55:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.72339027595268,47.30392156862745,1610612738,9,18,2024-11-09T00:55:32Z,900000,False,-13.0,16.0,1,right,J. Holiday Layup (6 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.09,Made,6.0,,,,,,,,,,,,,,,,,
