actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT11M00.00S,2025-04-06T22:11:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,90.88370565045992,57.35294117647059,1610612738,5,0,2025-04-06T22:13:09Z,160000,False,37.0,33.0,1,right,L. Kornet cutting Layup (2 PTS) (J. Brown 2 AST),"[1628436, 1627759]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,4.96,Made,,,,,,,2.0,J. Brown,1627759.0,2.0,,,,,,,,
19,PT10M50.00S,2025-04-06T22:11:42.1Z,1,REGULAR,3pt,Jump Shot,[],1629673,33.459264126149804,65.68627450980392,1610612764,5,0,2025-04-06T22:11:49Z,180000,False,-78.0,262.0,1,left,MISS J. Poole 27' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.35,Missed,,,,,,,,,,,,,,,,,,
20,PT10M48.00S,2025-04-06T22:11:44.1Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,5,0,2025-04-06T22:11:49Z,190000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M39.00S,2025-04-06T22:11:52.5Z,1,REGULAR,3pt,Jump Shot,[],201143,74.98357424441524,13.23529411764706,1610612738,5,0,2025-04-06T22:11:58Z,200000,False,-184.0,183.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
22,PT10M38.00S,2025-04-06T22:11:53.5Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,5,0,2025-04-06T22:11:58Z,210000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M27.00S,2025-04-06T22:12:05.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,14.273981603153747,37.745098039215684,1610612764,5,0,2025-04-06T22:12:12Z,220000,False,61.0,82.0,1,left,MISS A. Sarr 10' turnaround Hook,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Right,10.21,Missed,,,,,,,,,,,,,,,,,,
24,PT10M26.00S,2025-04-06T22:12:06.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,5,0,2025-04-06T22:12:12Z,230000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,23.0,,,,,,,,,,,,,,,,,
26,PT10M20.00S,2025-04-06T22:12:37.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642267,26.757555847568987,82.1078431372549,1610612764,5,0,2025-04-06T22:12:43Z,250000,False,-161.0,199.0,1,left,MISS B. Carrington 25' turnaround 3PT,[1642267],1610612764.0,WAS,turnaround,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
27,PT10M19.00S,2025-04-06T22:12:38.3Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,5,0,2025-04-06T22:12:43Z,260000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT10M11.00S,2025-04-06T22:12:46.9Z,1,REGULAR,3pt,Jump Shot,[],201950,71.43561103810775,77.45098039215686,1610612738,8,0,2025-04-06T22:12:51Z,270000,False,137.0,216.0,1,right,J. Holiday 25' 3PT pullup (3 PTS) (J. Brown 3 AST),"[201950, 1627759]",1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.59,Made,,,,,,,3.0,J. Brown,1627759.0,3.0,,,,,,,,
30,PT09M54.00S,2025-04-06T22:13:03.3Z,1,REGULAR,3pt,Jump Shot,[],1630551,12.828515111695138,95.09803921568627,1610612764,8,3,2025-04-06T22:13:07Z,290000,False,-225.0,68.0,1,left,J. Champagnie 3PT  (3 PTS) (A. Johnson 1 AST),"[1630551, 1642358]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.56,Made,,,,,,,3.0,A. Johnson,1642358.0,1.0,,,,,,,,
32,PT09M37.00S,2025-04-06T22:13:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.85479632063075,55.14705882352941,1610612738,10,3,2025-04-06T22:13:23Z,310000,False,26.0,15.0,1,right,J. Brown driving Layup (2 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,,,2.0,,,,,,,,,,,
33,PT09M21.00S,2025-04-06T22:13:35.7Z,1,REGULAR,3pt,Jump Shot,[],1642358,27.414586070959263,81.86274509803921,1610612764,10,3,2025-04-06T22:15:16Z,320000,False,-159.0,205.0,1,left,MISS A. Johnson 25' pullup 3PT,[1642358],1610612764.0,WAS,pullup,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
34,PT09M20.00S,2025-04-06T22:13:36.7Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,10,3,2025-04-06T22:13:45Z,330000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT09M04.00S,2025-04-06T22:13:53.2Z,1,REGULAR,3pt,Jump Shot,[],1628401,93.11760840998686,98.2843137254902,1610612738,10,3,2025-04-06T22:13:59Z,340000,False,241.0,12.0,1,right,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,24.17,Missed,,,,,,,,,,,,,,,,,,
36,PT09M02.00S,2025-04-06T22:13:55.2Z,1,REGULAR,rebound,offensive,[],201950,,,1610612738,10,3,2025-04-06T22:13:59Z,350000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,35.0,1.0,0.0,1.0,,,,,,,,,,,,,,
37,PT09M01.00S,2025-04-06T22:13:57.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,93.9060446780552,95.09803921568627,1610612738,10,3,2025-04-06T22:14:02Z,360000,False,225.0,5.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
38,PT09M00.00S,2025-04-06T22:13:58.3Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,10,3,2025-04-06T22:14:02Z,370000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M51.00S,2025-04-06T22:14:06.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,30.699737187910642,34.80392156862745,1610612764,10,3,2025-04-06T22:14:12Z,380000,False,76.0,236.0,1,left,MISS J. Poole 24' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,24.8,Missed,,,,,,,,,,,,,,,,,,
40,PT08M50.00S,2025-04-06T22:14:07.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,10,3,2025-04-06T22:14:12Z,390000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,39.0,3.0,3.0,0.0,,,,,,,,,,,,,,
41,PT08M39.00S,2025-04-06T22:14:19.7Z,1,REGULAR,foul,personal,['2freethrow'],1642358,,,1610612738,10,3,2025-04-06T22:14:29Z,400000,False,,,0,,A. Johnson shooting personal FOUL (1 PF) (Brown 2 FT),"[1642358, 1627759]",1610612764.0,WAS,shooting,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,,,,,,1.0,0.0,Brown,1627759.0,,,,
43,PT08M39.00S,2025-04-06T22:14:50.0Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,10,3,2025-04-06T22:14:50Z,420000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT08M39.00S,2025-04-06T22:14:50.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,10,3,2025-04-06T22:14:50Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,
45,PT08M39.00S,2025-04-06T22:15:14.7Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,11,3,2025-04-06T22:15:14Z,440000,False,,,0,,J. Brown Free Throw 2 of 2 (3 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
46,PT08M25.00S,2025-04-06T22:15:29.9Z,1,REGULAR,3pt,Jump Shot,[],1630551,29.6484888304862,16.911764705882355,1610612764,11,3,2025-04-06T22:15:38Z,450000,False,165.0,226.0,1,left,MISS J. Champagnie 28' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,28.02,Missed,,,,,,,,,,,,,,,,,,
47,PT08M24.00S,2025-04-06T22:15:30.9Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,11,3,2025-04-06T22:15:38Z,460000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M16.00S,2025-04-06T22:15:38.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628436,92.46057818659659,46.568627450980394,1610612738,11,3,2025-04-06T22:15:48Z,470000,False,-17.0,18.0,1,right,MISS L. Kornet running alley-oop DUNK,[1628436],1610612738.0,BOS,running alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
49,PT08M15.00S,2025-04-06T22:15:39.6Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,11,3,2025-04-06T22:15:48Z,480000,False,,,0,,A. Sarr REBOUND (Off:0 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT08M11.00S,2025-04-06T22:15:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642358,6.521024967148489,57.107843137254896,1610612764,11,5,2025-04-06T22:15:52Z,490000,False,-36.0,9.0,1,left,A. Johnson running Layup (2 PTS) (J. Poole 1 AST),"[1642358, 1629673]",1610612764.0,WAS,running,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,3.66,Made,,,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,,
52,PT07M52.00S,2025-04-06T22:16:02.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,93.38042049934296,50.73529411764706,1610612738,13,5,2025-04-06T22:16:06Z,510000,False,4.0,10.0,1,right,L. Kornet cutting DUNK (4 PTS) (A. Horford 1 AST),"[1628436, 201143]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,4.0,A. Horford,201143.0,1.0,,,,,,,,
54,PT07M35.00S,2025-04-06T22:16:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,8.09789750328515,62.745098039215684,1610612764,13,7,2025-04-06T22:17:45Z,530000,False,-64.0,24.0,1,left,A. Sarr 6' driving Layup (2 PTS) (A. Johnson 2 AST),"[1642259, 1642358]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,6.79,Made,,,,,,,2.0,A. Johnson,1642358.0,2.0,,,,,,,,
56,PT07M21.00S,2025-04-06T22:16:33.3Z,1,REGULAR,3pt,Jump Shot,[],201950,90.75229960578186,3.431372549019608,1610612738,16,7,2025-04-06T22:16:37Z,550000,False,-233.0,34.0,1,right,J. Holiday 3PT  (6 PTS) (D. White 1 AST),"[201950, 1628401]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.53,Made,,,,,,,6.0,D. White,1628401.0,1.0,,,,,,,,
58,PT06M54.00S,2025-04-06T22:16:59.8Z,1,REGULAR,3pt,Jump Shot,[],1642259,30.042706964520367,75.24509803921569,1610612764,16,7,2025-04-06T22:17:06Z,570000,False,-126.0,230.0,1,left,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
59,PT06M53.00S,2025-04-06T22:17:00.8Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,16,7,2025-04-06T22:17:06Z,580000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,58.0,4.0,4.0,0.0,,,,,,,,,,,,,,
60,PT06M46.00S,2025-04-06T22:17:08.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,73.66951379763469,83.08823529411765,1610612738,16,7,2025-04-06T22:17:16Z,590000,False,165.0,195.0,1,right,MISS J. Brown 25' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
61,PT06M45.00S,2025-04-06T22:17:09.0Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,16,7,2025-04-06T22:17:16Z,600000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M36.00S,2025-04-06T22:17:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,14.14257555847569,34.31372549019608,1610612764,16,9,2025-04-06T22:17:24Z,610000,False,78.0,80.0,1,left,J. Poole 11' driving floating Jump Shot (2 PTS),[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,11.23,Made,,,,,,,2.0,,,,,,,,,,,
63,PT06M22.00S,2025-04-06T22:17:33.8Z,1,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612738,16,9,2025-04-06T22:19:26Z,620000,False,,,0,,B. Carrington shooting personal FOUL (1 PF) (Brown 2 FT),"[1642267, 1627759]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,,,,,,,1628954.0,,,,,,1.0,0.0,Brown,1627759.0,,,,
65,PT06M22.00S,2025-04-06T22:17:46.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,16,9,2025-04-06T22:17:46Z,640000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M22.00S,2025-04-06T22:19:26.9Z,1,REGULAR,substitution,out,[],1628436,,,1610612738,16,9,2025-04-06T22:20:41Z,650000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M22.00S,2025-04-06T22:19:26.9Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,16,9,2025-04-06T22:20:41Z,660000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M22.00S,2025-04-06T22:20:58.9Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,17,9,2025-04-06T22:20:58Z,670000,False,,,0,,J. Brown Free Throw 1 of 2 (4 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
69,PT06M22.00S,2025-04-06T22:21:17.3Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,18,9,2025-04-06T22:21:17Z,680000,False,,,0,,J. Brown Free Throw 2 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
70,PT06M05.00S,2025-04-06T22:21:36.7Z,1,REGULAR,3pt,Jump Shot,[],1629673,32.670827858081466,51.470588235294116,1610612764,18,12,2025-04-06T22:21:44Z,690000,False,-7.0,255.0,1,left,J. Poole 25' 3PT step back (5 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.47,Made,,,,,,,5.0,,,,,,,,,,,
71,PT05M49.00S,2025-04-06T22:21:51.7Z,1,REGULAR,3pt,Jump Shot,[],201143,69.59592641261499,25.49019607843137,1610612738,21,12,2025-04-06T22:21:55Z,700000,False,-123.0,233.0,1,right,A. Horford 26' 3PT  (3 PTS) (J. Holiday 1 AST),"[201143, 201950]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,26.35,Made,,,,,,,3.0,J. Holiday,201950.0,1.0,,,,,,,,
73,PT05M31.00S,2025-04-06T22:22:10.1Z,1,REGULAR,3pt,Jump Shot,[],1642259,33.590670170827856,36.029411764705884,1610612764,21,12,2025-04-06T22:22:16Z,720000,False,70.0,263.0,1,left,MISS A. Sarr 27' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
74,PT05M30.00S,2025-04-06T22:22:11.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,21,12,2025-04-06T22:22:16Z,730000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,73.0,,,,,,,,,,,,,,,,,
76,PT05M30.00S,2025-04-06T22:22:16.2Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,21,12,2025-04-06T22:22:27Z,750000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M30.00S,2025-04-06T22:22:16.2Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,21,12,2025-04-06T22:22:27Z,760000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M19.00S,2025-04-06T22:22:41.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,92.72339027595268,43.872549019607845,1610612738,23,12,2025-04-06T22:22:45Z,770000,False,-31.0,16.0,1,right,J. Holiday driving floating Jump Shot (8 PTS) (P. Pritchard 1 AST),"[201950, 1630202]",1610612738.0,BOS,driving floating,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,,,8.0,P. Pritchard,1630202.0,1.0,,,,,,,,
79,PT05M00.00S,2025-04-06T22:23:00.0Z,1,REGULAR,3pt,Jump Shot,[],1630551,27.151773981603156,80.14705882352942,1610612764,23,12,2025-04-06T22:23:06Z,780000,False,-151.0,203.0,1,left,MISS J. Champagnie 25' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
80,PT04M59.00S,2025-04-06T22:23:01.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,23,12,2025-04-06T22:23:06Z,790000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,79.0,5.0,5.0,0.0,,,,,,,,,,,,,,
81,PT04M46.00S,2025-04-06T22:23:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,93.77463863337714,57.107843137254896,1610612738,23,12,2025-04-06T22:24:00Z,800000,False,36.0,6.0,1,right,MISS A. Horford driving finger roll Layup,[201143],1610612738.0,BOS,driving finger roll,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
82,PT04M45.00S,2025-04-06T22:23:16.2Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,23,12,2025-04-06T22:23:21Z,810000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,
83,PT04M41.00S,2025-04-06T22:23:19.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642267,6.258212877792378,50.49019607843137,1610612764,23,14,2025-04-06T22:23:24Z,820000,False,-2.0,6.0,1,left,B. Carrington running DUNK (2 PTS) (J. Poole 2 AST),"[1642267, 1629673]",1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,2.0,J. Poole,1629673.0,2.0,,,,,,,,
