actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
33,PT08M25.00S,2025-01-28T00:44:33.4Z,1,REGULAR,3pt,Jump Shot,[],1630578,68.15045992115637,71.81372549019608,1610612745,11,5,2025-01-28T00:44:46Z,330000,False,109.0,247.0,1,right,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
34,PT08M23.00S,2025-01-28T00:44:35.4Z,1,REGULAR,rebound,offensive,[],1628415,,,1610612745,11,5,2025-01-28T00:44:46Z,340000,False,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,,
35,PT08M22.00S,2025-01-28T00:44:39.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,91.80354796320631,53.67647058823529,1610612745,11,5,2025-01-28T00:44:57Z,350000,False,18.0,25.0,1,right,MISS D. Brooks putback Layup,[1628415],1610612745.0,HOU,putback,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
36,PT08M21.00S,2025-01-28T00:44:40.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,11,5,2025-01-28T00:44:57Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,35.0,,,,,,,,,,,,,,,,,
37,PT08M21.00S,2025-01-28T00:44:48.5Z,1,REGULAR,foul,personal,[],204001,,,1610612745,11,5,2025-01-28T00:44:55Z,370000,False,,,0,,K. Porziņģis loose ball personal FOUL (1 PF),"[204001, 1641708]",1610612738.0,BOS,loose ball,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204059.0,,1.0,0.0,Thompson,1641708.0,,,,
39,PT08M11.00S,2025-01-28T00:45:14.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630578,78.9257555847569,52.450980392156865,1610612745,11,5,2025-01-28T00:45:23Z,390000,False,12.0,146.0,1,right,MISS A. Sengun 14' pullup Shot,[1630578],1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,14.61,Missed,,,,,,,,,,,,,,,,,,
40,PT08M09.00S,2025-01-28T00:45:16.4Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,11,5,2025-01-28T00:45:23Z,400000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT07M52.00S,2025-01-28T00:45:32.0Z,1,REGULAR,3pt,Jump Shot,[],204001,32.53942181340342,71.32352941176471,1610612738,14,5,2025-01-28T00:45:35Z,410000,False,-107.0,253.0,1,left,K. Porziņģis 27' 3PT  (8 PTS) (J. Tatum 2 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,27.49,Made,,,,,8.0,J. Tatum,1628369.0,2.0,,,,,,,,,,
43,PT07M42.00S,2025-01-28T00:45:43.6Z,1,REGULAR,foul,personal,['2freethrow'],204001,,,1610612745,14,5,2025-01-28T00:45:52Z,430000,False,,,0,,K. Porziņģis shooting personal FOUL (2 PF) (Thompson 2 FT),"[204001, 1641708]",1610612738.0,BOS,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2002.0,,2.0,0.0,Thompson,1641708.0,,,,
45,PT07M42.00S,2025-01-28T00:46:08.2Z,1,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,14,6,2025-01-28T00:46:08Z,450000,False,,,0,,A. Thompson Free Throw 1 of 2 (1 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
46,PT07M42.00S,2025-01-28T00:46:23.1Z,1,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,14,7,2025-01-28T00:46:23Z,460000,False,,,0,,A. Thompson Free Throw 2 of 2 (2 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
47,PT07M24.00S,2025-01-28T00:46:43.0Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,14,7,2025-01-28T00:46:50Z,470000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1630224]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,Green,1630224.0,,
48,PT07M24.00S,2025-01-28T00:46:43.0Z,1,REGULAR,steal,,[],1630224,,,1610612745,14,7,2025-01-28T01:02:40Z,480000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
49,PT07M21.00S,2025-01-28T00:46:46.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,92.59198423127464,52.94117647058824,1610612745,14,9,2025-01-28T00:46:54Z,490000,False,15.0,17.0,1,right,A. Thompson running alley-oop DUNK (4 PTS) (J. Green 2 AST),"[1641708, 1630224]",1610612745.0,HOU,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,4.0,J. Green,1630224.0,2.0,,,,,,,,,,
51,PT07M04.00S,2025-01-28T00:47:03.1Z,1,REGULAR,3pt,Jump Shot,[],1627759,32.670827858081466,32.84313725490196,1610612738,17,9,2025-01-28T00:47:06Z,510000,False,86.0,255.0,1,left,J. Brown 26' 3PT pullup (7 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.87,Made,,,,,7.0,,,,,,,,,,,,,
52,PT06M40.00S,2025-01-28T00:47:27.0Z,1,REGULAR,3pt,Jump Shot,[],1628415,74.72076215505913,11.519607843137255,1610612745,17,12,2025-01-28T00:47:31Z,520000,False,-192.0,185.0,1,right,D. Brooks 26' 3PT  (6 PTS) (F. VanVleet 2 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,26.7,Made,,,,,6.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,
54,PT06M24.00S,2025-01-28T00:47:43.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,5.732588699080158,54.41176470588235,1610612738,19,12,2025-01-28T00:47:47Z,540000,False,-22.0,1.0,1,left,L. Kornet cutting DUNK (4 PTS) (J. Brown 1 AST),"[1628436, 1627759]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,4.0,J. Brown,1627759.0,1.0,,,,,,,,,,
56,PT06M01.00S,2025-01-28T00:48:06.8Z,1,REGULAR,3pt,Jump Shot,[],1628415,73.01248357424441,85.04901960784314,1610612745,19,15,2025-01-28T00:48:10Z,560000,False,175.0,201.0,1,right,D. Brooks 26' 3PT  (9 PTS) (A. Sengun 1 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.68,Made,,,,,9.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
58,PT05M49.00S,2025-01-28T00:48:19.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,36.83065045992115,51.32889093137255,1610612738,19,15,2025-01-28T00:48:36Z,580000,False,-7.0,294.0,1,left,MISS J. Tatum 29' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,29.38,Missed,,,,,,,,,,,,,,,,,,
59,PT05M47.00S,2025-01-28T00:48:21.2Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,19,15,2025-01-28T00:49:03Z,590000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,,,58.0,2.0,1.0,1.0,,,,,,,,,,,,,,
61,PT05M46.00S,2025-01-28T00:48:37.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,19,15,2025-01-28T00:48:37Z,610000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M46.00S,2025-01-28T00:51:05.9Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,19,15,2025-01-28T00:51:30Z,620000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M46.00S,2025-01-28T00:51:05.9Z,1,REGULAR,substitution,out,[],204001,,,1610612738,19,15,2025-01-28T00:51:30Z,630000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M46.00S,2025-01-28T00:51:05.9Z,1,REGULAR,substitution,out,[],1628436,,,1610612738,19,15,2025-01-28T00:51:30Z,640000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M46.00S,2025-01-28T00:51:05.9Z,1,REGULAR,substitution,out,[],1630224,,,1610612738,19,15,2025-01-28T00:51:30Z,650000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M46.00S,2025-01-28T00:51:05.9Z,1,REGULAR,substitution,out,[],1641708,,,1610612738,19,15,2025-01-28T00:51:30Z,660000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M46.00S,2025-01-28T00:51:05.9Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,19,15,2025-01-28T00:51:30Z,670000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M46.00S,2025-01-28T00:51:05.9Z,1,REGULAR,substitution,in,[],1630214,,,1610612738,19,15,2025-01-28T00:51:30Z,680000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M46.00S,2025-01-28T00:51:05.9Z,1,REGULAR,substitution,in,[],1629674,,,1610612738,19,15,2025-01-28T00:51:30Z,690000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M46.00S,2025-01-28T00:51:05.9Z,1,REGULAR,substitution,in,[],1628988,,,1610612738,19,15,2025-01-28T00:51:30Z,700000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M46.00S,2025-01-28T00:51:05.9Z,1,REGULAR,substitution,in,[],1631106,,,1610612738,19,15,2025-01-28T00:51:30Z,710000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M36.00S,2025-01-28T00:52:01.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201950,30.56833114323259,26.47058823529412,1610612738,19,15,2025-01-28T00:52:10Z,720000,False,118.0,235.0,1,left,MISS J. Holiday 26' pullup 3PT,[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
73,PT05M35.00S,2025-01-28T00:52:02.0Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,19,15,2025-01-28T00:52:10Z,730000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,
74,PT05M17.00S,2025-01-28T00:52:18.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,90.62089356110381,55.392156862745104,1610612745,19,15,2025-01-28T00:52:26Z,740000,False,27.0,36.0,1,right,MISS A. Sengun driving Hook,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.48,Missed,,,,,,,,,,,,,,,,,,
75,PT05M15.00S,2025-01-28T00:52:20.9Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,19,15,2025-01-28T00:52:26Z,750000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M04.00S,2025-01-28T00:52:36.1Z,1,REGULAR,2pt,Jump Shot,[],1627759,27.020367936925098,59.068627450980394,1610612738,21,15,2025-01-28T00:52:42Z,760000,False,-45.0,201.0,1,left,J. Brown 20' pullup Jump Shot (9 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,20.65,Made,,,,,9.0,,,,,,,,,,,,,
77,PT05M04.00S,2025-01-28T00:52:40.7Z,1,REGULAR,foul,personal,['1freethrow'],1627832,,,1610612738,21,15,2025-01-28T00:52:52Z,770000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Brown 1 FT),"[1627832, 1627759]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,,,,204059.0,,2.0,0.0,Brown,1627759.0,,,,
79,PT05M04.00S,2025-01-28T00:52:56.4Z,1,REGULAR,substitution,out,[],1627832,,,1610612738,21,15,2025-01-28T00:52:58Z,790000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M04.00S,2025-01-28T00:52:56.4Z,1,REGULAR,substitution,in,[],1641708,,,1610612738,21,15,2025-01-28T00:52:58Z,800000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M04.00S,2025-01-28T00:53:17.6Z,1,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,22,15,2025-01-28T00:53:17Z,810000,False,,,0,,J. Brown Free Throw 1 of 1 (10 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
82,PT04M52.00S,2025-01-28T00:53:36.1Z,1,REGULAR,foul,personal,[],1627759,,,1610612745,22,15,2025-01-28T00:53:52Z,820000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1630578]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2002.0,,1.0,0.0,Sengun,1630578.0,,,,
84,PT04M44.00S,2025-01-28T00:54:02.8Z,1,REGULAR,foul,personal,[],201950,,,1610612745,22,15,2025-01-28T00:54:16Z,840000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1628988]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627529.0,,1.0,0.0,Holiday,1628988.0,,,,
86,PT04M39.00S,2025-01-28T00:54:24.5Z,1,REGULAR,2pt,Jump Shot,[],1631106,80.6340341655716,72.79411764705883,1610612745,22,15,2025-01-28T00:55:35Z,860000,False,114.0,130.0,1,right,MISS T. Eason 17' pullup Shot,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,17.25,Missed,,,,,,,,,,,,,,,,,,
87,PT04M37.00S,2025-01-28T00:54:26.5Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,22,15,2025-01-28T00:54:34Z,870000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,86.0,1.0,0.0,1.0,,,,,,,,,,,,,,
