actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
20,PT10M31.00S,2024-12-03T00:42:34.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,73.66951379763469,85.7843137254902,1610612738,0,4,2024-12-03T00:42:45Z,200000,False,179.0,195.0,1,right,MISS D. White 26' running pullup 3PT,[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
21,PT10M30.00S,2024-12-03T00:42:35.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,4,2024-12-03T00:42:45Z,210000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,20.0,2.0,2.0,0.0,,,,,,,,,,
22,PT10M21.00S,2024-12-03T00:42:43.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,31.09395532194481,72.05882352941177,1610612748,0,7,2024-12-03T00:43:26Z,220000,False,-110.0,240.0,1,left,T. Herro 26' 3PT  (3 PTS) (B. Adebayo 1 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,26.4,Made,3.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
24,PT10M04.00S,2024-12-03T00:43:01.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,93.64323258869908,51.9607843137255,1610612738,2,7,2024-12-03T00:43:06Z,240000,False,10.0,7.0,1,right,L. Kornet cutting DUNK (2 PTS) (D. White 1 AST),"[1628436, 1628401]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.22,Made,2.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
26,PT09M49.00S,2024-12-03T00:43:15.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,12.171484888304862,47.794117647058826,1610612748,2,7,2024-12-03T00:44:03Z,260000,False,11.0,62.0,1,left,MISS B. Adebayo 6' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
27,PT09M48.00S,2024-12-03T00:43:16.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,2,7,2024-12-03T00:43:21Z,270000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M44.00S,2024-12-03T00:43:22.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,64.99671484888306,41.911764705882355,1610612738,2,7,2024-12-03T00:43:33Z,280000,False,-40.0,277.0,1,right,MISS J. Tatum 27' running pullup 3PT,[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.94,Missed,,,,,,,,,,,,,,,,,,
29,PT09M41.00S,2024-12-03T00:43:25.3Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,2,7,2024-12-03T00:44:06Z,290000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,,
30,PT09M31.00S,2024-12-03T00:43:33.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628436,89.17542706964521,42.15686274509804,1610612738,4,7,2024-12-03T00:43:39Z,300000,False,-39.0,49.0,1,right,L. Kornet 6' turnaround Hook (4 PTS) (D. White 2 AST),"[1628436, 1628401]",1610612738.0,BOS,turnaround,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,6.3,Made,4.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
32,PT09M14.00S,2024-12-03T00:43:56.0Z,1,REGULAR,turnover,3-second-violation,[],1631170,,,1610612748,4,7,2024-12-03T00:44:20Z,320000,False,,,0,,J. Jaquez Jr. 3-second-violation TURNOVER (1 TO),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1179.0,,,,,1.0,,,,
33,PT08M56.00S,2024-12-03T00:44:26.8Z,1,REGULAR,foul,personal,[],1629639,,,1610612738,4,7,2024-12-03T00:44:45Z,330000,False,,,0,,T. Herro personal FOUL (1 PF),"[1629639, 1628401]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1179.0,1.0,0.0,White,1628401.0,,,,,
35,PT08M48.00S,2024-12-03T00:45:07.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,89.56964520367937,47.05882352941176,1610612738,4,7,2024-12-03T00:45:24Z,350000,False,-15.0,46.0,1,right,MISS J. Brown driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
36,PT08M47.00S,2024-12-03T00:45:08.1Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,4,7,2024-12-03T00:45:24Z,360000,False,,,0,,J. Brown REBOUND (Off:1 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,35.0,1.0,0.0,1.0,,,,,,,,,,
39,PT08M47.00S,2024-12-03T00:45:22.3Z,1,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612738,4,7,2024-12-03T00:45:29Z,390000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Brown 2 FT),"[1629312, 1627759]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,1.0,0.0,Brown,1627759.0,,,,,
41,PT08M47.00S,2024-12-03T00:45:42.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627759,,,1610612738,5,7,2024-12-03T00:45:42Z,410000,False,,,0,,J. Brown Free Throw 1 of 2 (1 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
42,PT08M47.00S,2024-12-03T00:46:05.1Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627759,,,1610612738,6,7,2024-12-03T00:46:05Z,420000,False,,,0,,J. Brown Free Throw 2 of 2 (2 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
43,PT08M34.00S,2024-12-03T00:46:19.1Z,1,REGULAR,3pt,Jump Shot,[],1629130,31.09395532194481,23.284313725490197,1610612748,6,7,2024-12-03T00:46:36Z,430000,False,134.0,240.0,1,left,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,27.45,Missed,,,,,,,,,,,,,,,,,,
44,PT08M33.00S,2024-12-03T00:46:20.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,6,7,2024-12-03T00:46:26Z,440000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,
45,PT08M22.00S,2024-12-03T00:46:30.5Z,1,REGULAR,2pt,Jump Shot,[],1628369,77.61169513797634,62.00980392156863,1610612738,6,7,2024-12-03T00:46:36Z,450000,False,60.0,158.0,1,right,MISS J. Tatum 16' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,16.9,Missed,,,,,,,,,,,,,,,,,,
46,PT08M21.00S,2024-12-03T00:46:31.5Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,6,7,2024-12-03T00:46:36Z,460000,False,,,0,,J. Brown REBOUND (Off:2 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,45.0,2.0,0.0,2.0,,,,,,,,,,
47,PT08M12.00S,2024-12-03T00:46:40.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,90.88370565045992,53.67647058823529,1610612738,8,7,2024-12-03T00:48:05Z,470000,False,18.0,33.0,1,right,J. Brown driving floating Jump Shot (4 PTS) (L. Kornet 1 AST),"[1627759, 1628436]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.8,Made,4.0,L. Kornet,1628436.0,1.0,,,,,,,,,,,,,,
48,PT08M00.00S,2024-12-03T00:46:53.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.63929040735874,43.38235294117647,1610612748,8,7,2024-12-03T00:47:03Z,480000,False,33.0,104.0,1,left,MISS B. Adebayo 10' Jump Shot - blocked,"[1628389, 1628436]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.9,Missed,,,,,,,,,,,,,,,Kornet,1628436.0,,
49,PT08M00.00S,2024-12-03T00:46:53.7Z,1,REGULAR,block,,[],1628436,,,1610612748,8,7,2024-12-03T00:46:55Z,490000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M59.00S,2024-12-03T00:46:54.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,8,7,2024-12-03T00:47:03Z,500000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,48.0,3.0,3.0,0.0,,,,,,,,,,
51,PT07M54.00S,2024-12-03T00:46:59.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,68.01905387647832,28.186274509803923,1610612738,8,7,2024-12-03T00:47:11Z,510000,False,-109.0,248.0,1,right,MISS D. White 27' running 3PT,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
52,PT07M52.00S,2024-12-03T00:47:01.1Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,8,7,2024-12-03T00:47:11Z,520000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
53,PT07M47.00S,2024-12-03T00:47:05.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,30.436925098554536,15.441176470588236,1610612748,8,7,2024-12-03T00:47:14Z,530000,False,173.0,234.0,1,left,MISS T. Herro 29' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,29.06,Missed,,,,,,,,,,,,,,,,,,
54,PT07M45.00S,2024-12-03T00:47:08.5Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,8,7,2024-12-03T00:47:08Z,540000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,53.0,1.0,0.0,1.0,,,,,,,,,,
55,PT07M38.00S,2024-12-03T00:47:16.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,31.882391590013142,24.754901960784316,1610612748,8,7,2024-12-03T00:47:24Z,550000,False,126.0,247.0,1,left,MISS D. Robinson 27' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,27.76,Missed,,,,,,,,,,,,,,,,,,
56,PT07M36.00S,2024-12-03T00:47:18.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,8,7,2024-12-03T00:47:24Z,560000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,55.0,2.0,1.0,1.0,,,,,,,,,,
57,PT07M27.00S,2024-12-03T00:47:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,86.41590013140605,41.66666666666667,1610612738,8,7,2024-12-03T00:49:55Z,570000,False,-42.0,75.0,1,right,MISS J. Brown 8' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,8.6,Missed,,,,,,,,,,,,,,,,,,
58,PT07M26.00S,2024-12-03T00:47:27.3Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,8,7,2024-12-03T00:47:32Z,580000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,57.0,2.0,1.0,1.0,,,,,,,,,,
59,PT07M17.00S,2024-12-03T00:47:39.7Z,1,REGULAR,foul,personal,['2freethrow'],1641775,,,1610612748,8,7,2024-12-03T00:47:46Z,590000,False,,,0,,J. Walsh shooting personal FOUL (1 PF) (Herro 2 FT),"[1641775, 1629639]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,1.0,0.0,Herro,1629639.0,,,,,
61,PT07M17.00S,2024-12-03T00:48:08.0Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,8,8,2024-12-03T00:48:08Z,610000,False,,,0,,T. Herro Free Throw 1 of 2 (4 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
62,PT07M17.00S,2024-12-03T00:48:24.9Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,8,9,2024-12-03T00:48:24Z,620000,False,,,0,,T. Herro Free Throw 2 of 2 (5 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
63,PT07M09.00S,2024-12-03T00:48:39.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.5407358738502,45.34313725490196,1610612738,8,9,2024-12-03T00:48:48Z,630000,False,-23.0,27.0,1,right,MISS J. Tatum cutting Layup,[1628369],1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
65,PT07M08.00S,2024-12-03T00:48:40.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,8,9,2024-12-03T00:48:48Z,650000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,63.0,,,,,,,,,,,,,
67,PT07M07.00S,2024-12-03T00:49:12.7Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612738,8,9,2024-12-03T00:49:21Z,670000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Brown 2 FT),"[1629130, 1627759]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1630886.0,1.0,0.0,Brown,1627759.0,,,,,
70,PT07M07.00S,2024-12-03T00:49:44.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627759,,,1610612738,9,9,2024-12-03T00:49:44Z,690000,False,,,0,,J. Brown Free Throw 1 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
71,PT07M07.00S,2024-12-03T00:50:03.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627759,,,1610612738,10,9,2024-12-03T00:50:03Z,700000,False,,,0,,J. Brown Free Throw 2 of 2 (6 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
72,PT06M52.00S,2024-12-03T00:50:20.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,33.459264126149804,40.44117647058824,1610612748,10,9,2024-12-03T00:50:30Z,710000,False,48.0,262.0,1,left,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.63,Missed,,,,,,,,,,,,,,,,,,
73,PT06M51.00S,2024-12-03T00:50:21.6Z,1,REGULAR,rebound,offensive,[],1629312,,,1610612748,10,9,2024-12-03T00:50:30Z,720000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,,72.0,2.0,1.0,1.0,,,,,,,,,,
74,PT06M44.00S,2024-12-03T00:50:28.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,21.107095926412615,93.38235294117648,1610612748,10,9,2024-12-03T00:50:37Z,730000,False,-217.0,146.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
75,PT06M43.00S,2024-12-03T00:50:29.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,10,9,2024-12-03T00:50:37Z,740000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,74.0,4.0,4.0,0.0,,,,,,,,,,
76,PT06M30.00S,2024-12-03T00:50:43.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,92.72339027595268,50.245098039215684,1610612738,12,9,2024-12-03T00:53:20Z,750000,False,1.0,16.0,1,right,L. Kornet DUNK (6 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.59,Made,6.0,,,,,,,,,,,,,,,,,
78,PT06M14.00S,2024-12-03T00:50:58.8Z,1,REGULAR,turnover,lost ball,[],1629639,,,1610612748,12,9,2024-12-03T00:51:02Z,770000,False,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 1627759]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,Brown,1627759.0
79,PT06M14.00S,2024-12-03T00:50:58.8Z,1,REGULAR,steal,,[],1627759,,,1610612738,12,9,2024-12-03T00:59:10Z,780000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
80,PT06M09.00S,2024-12-03T00:51:04.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628401,93.64323258869908,60.78431372549019,1610612738,14,9,2024-12-03T00:51:10Z,790000,False,54.0,7.0,1,right,D. White running Layup (2 PTS),[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,2.0,,,,,,,,,,,,,,,,,
81,PT06M09.00S,2024-12-03T00:51:10.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,14,9,2024-12-03T00:51:10Z,800000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M09.00S,2024-12-03T00:53:10.7Z,1,REGULAR,substitution,out,[],1627759,,,1610612748,14,9,2024-12-03T00:53:48Z,810000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M09.00S,2024-12-03T00:53:10.7Z,1,REGULAR,substitution,out,[],1628436,,,1610612748,14,9,2024-12-03T00:53:48Z,820000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M09.00S,2024-12-03T00:53:10.7Z,1,REGULAR,substitution,out,[],1641775,,,1610612748,14,9,2024-12-03T00:53:48Z,830000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M09.00S,2024-12-03T00:53:10.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612748,14,9,2024-12-03T00:53:48Z,840000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M09.00S,2024-12-03T00:53:10.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612748,14,9,2024-12-03T00:53:48Z,850000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M09.00S,2024-12-03T00:53:10.7Z,1,REGULAR,substitution,in,[],1641809,,,1610612748,14,9,2024-12-03T00:53:48Z,860000,False,,,0,,SUB in: D. Peterson,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,
