actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-11-24T20:40:36.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-24T20:40:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-11-24T20:40:38.9Z,1,REGULAR,jumpball,recovered,[],1630162,,,1610612750,0,0,2024-11-24T20:40:38Z,40000,False,,,0,,Jump Ball R. Gobert vs. A. Horford: Tip to A. Edwards,"[1630162, 203497, 201143]",1610612750.0,MIN,startperiod,A. Edwards,1630162.0,Edwards,A. Edwards,Gobert,203497.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-11-24T20:40:58.1Z,1,REGULAR,3pt,Jump Shot,[],1630183,72.61826544021025,87.00980392156863,1610612750,0,0,2024-11-24T20:41:09Z,70000,False,185.0,205.0,1,right,MISS J. McDaniels 27' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,27.61,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-11-24T20:41:00.1Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,0,0,2024-11-24T20:41:09Z,80000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M30.00S,2024-11-24T20:41:06.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,65.25952693823915,44.36274509803921,1610612750,0,0,2024-11-24T20:41:12Z,90000,False,-28.0,274.0,1,right,MISS J. Randle 27' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,27.55,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2024-11-24T20:41:10.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,0,0,2024-11-24T20:41:33Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,9.0,,,,,,,,,,,,,,,,,
11,PT11M26.00S,2024-11-24T20:41:13.6Z,1,REGULAR,foul,personal,[],1628369,,,1610612750,0,0,2024-11-24T20:41:45Z,110000,False,,,0,,J. Tatum loose ball personal FOUL (1 PF),"[1628369, 1630183]",1610612738.0,BOS,loose ball,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,1193.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,
14,PT11M20.00S,2024-11-24T20:41:36.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,70.25295663600527,78.92156862745098,1610612750,0,0,2024-11-24T20:41:45Z,140000,False,145.0,227.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.92,Missed,,,,,,,,,,,,,,,,,,
15,PT11M18.00S,2024-11-24T20:41:38.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,0,2024-11-24T20:41:41Z,150000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT11M09.00S,2024-11-24T20:41:47.0Z,1,REGULAR,3pt,Jump Shot,[],201143,9.937582128777924,4.6568627450980395,1610612738,0,0,2024-11-24T20:42:18Z,160000,False,227.0,41.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
