actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-06T00:10:25.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-06T00:10:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-06T00:10:28.1Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2025-03-06T00:10:28Z,40000,False,,,0,,Jump Ball L. Kornet vs. D. Clingan: Tip to D. White,"[1628401, 1628436, 1642270]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Kornet,1628436.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2025-03-06T00:10:47.4Z,1,REGULAR,3pt,Jump Shot,[],201143,25.706307490144546,82.59803921568627,1610612738,0,0,2025-03-06T00:10:54Z,70000,False,-163.0,189.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2025-03-06T00:10:49.4Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,0,0,2025-03-06T00:10:54Z,80000,False,,,0,,D. Clingan REBOUND (Off:0 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2025-03-06T00:10:58.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,71.30420499342969,77.69607843137256,1610612757,0,0,2025-03-06T00:11:07Z,90000,False,138.0,217.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
10,PT11M23.00S,2025-03-06T00:11:01.2Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,0,0,2025-03-06T00:11:07Z,100000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M14.00S,2025-03-06T00:11:09.7Z,1,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612757,0,0,2025-03-06T00:11:20Z,110000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Avdija 2 FT),"[1627759, 1630166]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,204058.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,
13,PT11M14.00S,2025-03-06T00:11:37.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630166,,,1610612757,0,0,2025-03-06T00:11:37Z,130000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M14.00S,2025-03-06T00:11:37.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,0,0,2025-03-06T00:11:37Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
15,PT11M14.00S,2025-03-06T00:11:53.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630166,,,1610612757,0,1,2025-03-06T00:11:53Z,150000,False,,,0,,D. Avdija Free Throw 2 of 2 (1 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
