actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
20,PT10M46.00S,2025-03-18T23:43:29.5Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612751,5,4,2025-03-18T23:43:38Z,200000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 204001]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,Porziņģis,204001.0,,,,,,
21,PT10M46.00S,2025-03-18T23:43:29.5Z,1,REGULAR,steal,,[],204001,,,1610612738,5,4,2025-03-18T23:43:31Z,210000,False,,,0,,K. Porziņģis STEAL (1 STL),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
22,PT10M43.00S,2025-03-18T23:43:32.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204001,92.85479632063075,50.49019607843137,1610612738,7,4,2025-03-18T23:44:09Z,220000,False,2.0,15.0,1,right,K. Porziņģis running DUNK (7 PTS) (D. White 2 AST),"[204001, 1628401]",1610612738.0,BOS,running,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.49,D. White,1628401.0,2.0,,,,,,,,,
24,PT10M22.00S,2025-03-18T23:43:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,8.623521681997373,56.86274509803921,1610612751,7,4,2025-03-18T23:44:03Z,240000,False,-34.0,29.0,1,left,MISS D. Russell driving Layup,[1626156],1610612751.0,BKN,driving,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.47,,,,,,,,,,,,
25,PT10M20.00S,2025-03-18T23:43:55.9Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,7,4,2025-03-18T23:44:03Z,250000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,
26,PT09M58.00S,2025-03-18T23:44:18.1Z,1,REGULAR,2pt,Jump Shot,[],201950,81.42247043363994,23.52941176470588,1610612738,7,4,2025-03-18T23:45:50Z,260000,False,-132.0,122.0,1,right,MISS J. Holiday 18' step back Shot,[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,18.01,,,,,,,,,,,,
27,PT09M55.00S,2025-03-18T23:44:21.1Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,7,4,2025-03-18T23:44:29Z,270000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,
28,PT09M46.00S,2025-03-18T23:44:29.4Z,1,REGULAR,3pt,Jump Shot,[],1630553,28.728646517739815,79.65686274509804,1610612751,7,4,2025-03-18T23:44:36Z,280000,False,-148.0,218.0,1,left,MISS K. Johnson 26' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.32,,,,,,,,,,,,
29,PT09M43.00S,2025-03-18T23:44:32.4Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,7,4,2025-03-18T23:44:36Z,290000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,
30,PT09M37.00S,2025-03-18T23:44:38.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,72.61826544021025,83.57843137254902,1610612738,7,4,2025-03-18T23:44:45Z,300000,False,168.0,205.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.49,,,,,,,,,,,,
31,PT09M36.00S,2025-03-18T23:44:39.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,7,4,2025-03-18T23:44:45Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,30.0,,,,,
33,PT09M16.00S,2025-03-18T23:45:12.4Z,1,REGULAR,3pt,Jump Shot,[],1630553,29.25427069645204,75.0,1610612751,7,7,2025-03-18T23:46:50Z,330000,False,-125.0,222.0,1,left,K. Johnson 25' 3PT pullup (3 PTS) (N. Claxton 2 AST),"[1630553, 1629651]",1610612751.0,BKN,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.52,N. Claxton,1629651.0,2.0,,,,,,,,,
35,PT08M57.00S,2025-03-18T23:45:31.5Z,1,REGULAR,3pt,Jump Shot,[],201950,69.72733245729303,25.735294117647058,1610612738,7,7,2025-03-18T23:45:38Z,350000,False,-121.0,232.0,1,right,MISS J. Holiday 26' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.19,,,,,,,,,,,,
36,PT08M53.00S,2025-03-18T23:45:35.5Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,7,7,2025-03-18T23:45:38Z,360000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,
37,PT08M43.00S,2025-03-18T23:45:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,9.017739816031538,45.588235294117645,1610612751,7,7,2025-03-18T23:45:55Z,370000,False,22.0,32.0,1,left,MISS K. Johnson driving Layup,[1630553],1610612751.0,BKN,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.91,,,,,,,,,,,,
38,PT08M40.00S,2025-03-18T23:45:48.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,7,7,2025-03-18T23:45:55Z,380000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,37.0,1.0,1.0,0.0,,
39,PT08M35.00S,2025-03-18T23:45:52.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628401,90.48948751642575,55.392156862745104,1610612738,7,7,2025-03-18T23:47:51Z,390000,False,27.0,37.0,1,right,MISS D. White driving floating bank Shot,[1628401],1610612738.0,BOS,driving floating bank,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.57,,,,,,,,,,,,
40,PT08M32.00S,2025-03-18T23:45:55.7Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612751,7,7,2025-03-18T23:46:02Z,400000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,
41,PT08M27.00S,2025-03-18T23:46:02.3Z,1,REGULAR,3pt,Jump Shot,[],1626156,24.78646517739816,87.99019607843137,1610612751,7,10,2025-03-18T23:48:34Z,410000,False,-190.0,180.0,1,left,D. Russell 26' 3PT  (5 PTS) (C. Johnson 1 AST),"[1626156, 1629661]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,26.21,C. Johnson,1629661.0,1.0,,,,,,,,,
43,PT07M58.00S,2025-03-18T23:46:30.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201950,92.9862023653088,50.49019607843137,1610612738,9,10,2025-03-18T23:51:15Z,430000,False,2.0,13.0,1,right,J. Holiday turnaround Hook (2 PTS),[201950],1610612738.0,BOS,turnaround,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.36,,,,,,,,,,,,
45,PT07M46.00S,2025-03-18T23:46:41.4Z,1,REGULAR,3pt,Jump Shot,[],1630553,10.33180026281209,4.166666666666666,1610612751,9,10,2025-03-18T23:46:50Z,450000,False,229.0,45.0,1,left,MISS K. Johnson 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.35,,,,,,,,,,,,
46,PT07M43.00S,2025-03-18T23:46:44.4Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,9,10,2025-03-18T23:46:50Z,460000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,45.0,1.0,1.0,0.0,,
47,PT07M34.00S,2025-03-18T23:46:56.2Z,1,REGULAR,foul,personal,[],1630553,,,1610612738,9,10,2025-03-18T23:47:29Z,470000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1630553, 204001]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,201639.0,1.0,0.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
49,PT07M32.00S,2025-03-18T23:47:23.7Z,1,REGULAR,foul,personal,[],1630533,,,1610612738,9,10,2025-03-18T23:47:27Z,490000,False,,,0,,Z. Williams personal FOUL (1 PF),"[1630533, 204001]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,203593.0,1.0,0.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
51,PT07M28.00S,2025-03-18T23:47:41.8Z,1,REGULAR,3pt,Jump Shot,[],1630573,89.17542706964521,96.56862745098039,1610612738,9,10,2025-03-18T23:47:47Z,510000,False,233.0,49.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.8,,,,,,,,,,,,
52,PT07M24.00S,2025-03-18T23:47:45.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,9,10,2025-03-18T23:47:47Z,520000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,51.0,2.0,2.0,0.0,,
53,PT07M13.00S,2025-03-18T23:47:56.7Z,1,REGULAR,3pt,Jump Shot,[],1630533,24.917871222076215,87.99019607843137,1610612751,9,10,2025-03-18T23:48:03Z,530000,False,-190.0,182.0,1,left,MISS Z. Williams 26' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.29,,,,,,,,,,,,
54,PT07M10.00S,2025-03-18T23:47:59.7Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,9,10,2025-03-18T23:48:03Z,540000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,53.0,2.0,2.0,0.0,,
55,PT07M00.00S,2025-03-18T23:48:12.1Z,1,REGULAR,turnover,out-of-bounds,[],204001,,,1610612738,9,10,2025-03-18T23:59:46Z,550000,False,,,0,,K. Porziņģis bad pass out-of-bounds TURNOVER (1 TO),[204001],1610612738.0,BOS,bad pass,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,201639.0,,,,,,,,,,,1.0,,,,,,,,
56,PT06M42.00S,2025-03-18T23:48:34.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629651,7.227332457293036,47.22349877450981,1610612751,9,12,2025-03-18T23:48:54Z,560000,False,14.0,15.0,1,left,N. Claxton driving Layup (2 PTS),[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.07,,,,,,,,,,,,
58,PT06M18.00S,2025-03-18T23:48:57.4Z,1,REGULAR,3pt,Jump Shot,[],1628401,65.1281208935611,60.5392156862745,1610612738,9,12,2025-03-18T23:49:03Z,580000,False,53.0,275.0,1,right,MISS D. White 28' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.03,,,,,,,,,,,,
59,PT06M16.00S,2025-03-18T23:48:59.4Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,9,12,2025-03-18T23:49:03Z,590000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,58.0,1.0,1.0,0.0,,
60,PT06M05.00S,2025-03-18T23:49:12.1Z,1,REGULAR,3pt,Jump Shot,[],1630533,10.5946123521682,5.392156862745098,1610612751,9,12,2025-03-18T23:49:20Z,600000,False,223.0,47.0,1,left,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.79,,,,,,,,,,,,
61,PT06M01.00S,2025-03-18T23:49:16.1Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,9,12,2025-03-18T23:49:20Z,610000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,60.0,2.0,2.0,0.0,,
62,PT05M54.00S,2025-03-18T23:49:21.9Z,1,REGULAR,3pt,Jump Shot,[],1630573,93.51182654402102,96.56862745098039,1610612738,12,12,2025-03-18T23:49:26Z,620000,False,233.0,8.0,1,right,S. Hauser 3PT  (3 PTS) (J. Holiday 1 AST),"[1630573, 201950]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.3,J. Holiday,201950.0,1.0,,,,,,,,,
64,PT05M30.00S,2025-03-18T23:49:46.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,6.783837056504599,59.55882352941176,1610612751,12,12,2025-03-18T23:55:21Z,640000,False,-48.0,11.0,1,left,MISS N. Claxton driving bank Hook,[1629651],1610612751.0,BKN,driving bank,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.91,,,,,,,,,,,,
65,PT05M27.00S,2025-03-18T23:49:49.1Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,12,12,2025-03-18T23:55:21Z,650000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,64.0,3.0,3.0,0.0,,
66,PT05M23.00S,2025-03-18T23:49:52.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,68.41327201051249,66.91176470588235,1610612738,12,12,2025-03-18T23:50:04Z,660000,False,85.0,244.0,1,right,MISS J. Holiday 25' running pullup 3PT,[201950],1610612738.0,BOS,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.86,,,,,,,,,,,,
67,PT05M20.00S,2025-03-18T23:49:55.5Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,12,12,2025-03-18T23:50:04Z,670000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,66.0,3.0,3.0,0.0,,
68,PT05M15.00S,2025-03-18T23:50:01.3Z,1,REGULAR,3pt,Jump Shot,[],1629661,6.783837056504599,95.83333333333334,1610612751,12,15,2025-03-18T23:56:56Z,680000,False,-229.0,11.0,1,left,C. Johnson 3PT  (3 PTS) (K. Johnson 1 AST),"[1629661, 1630553]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,22.95,K. Johnson,1630553.0,1.0,,,,,,,,,
70,PT05M14.00S,2025-03-18T23:50:06.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,12,15,2025-03-18T23:50:06Z,700000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,out,[],1630573,,,1610612738,12,15,2025-03-18T23:53:06Z,710000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,out,[],201950,,,1610612738,12,15,2025-03-18T23:53:06Z,720000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,out,[],204001,,,1610612738,12,15,2025-03-18T23:53:06Z,730000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,out,[],1626156,,,1610612738,12,15,2025-03-18T23:53:06Z,740000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,out,[],1629661,,,1610612738,12,15,2025-03-18T23:53:06Z,750000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,out,[],1629651,,,1610612738,12,15,2025-03-18T23:53:06Z,760000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,12,15,2025-03-18T23:53:06Z,770000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,12,15,2025-03-18T23:53:06Z,780000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,in,[],1631248,,,1610612738,12,15,2025-03-18T23:53:06Z,790000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,in,[],1631213,,,1610612738,12,15,2025-03-18T23:53:06Z,800000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,in,[],1630549,,,1610612738,12,15,2025-03-18T23:53:06Z,810000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M14.00S,2025-03-18T23:52:05.9Z,1,REGULAR,substitution,in,[],1641721,,,1610612738,12,15,2025-03-18T23:53:06Z,820000,False,,,0,,SUB in: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M59.00S,2025-03-18T23:53:25.7Z,1,REGULAR,3pt,Jump Shot,[],1631248,71.82982917214193,19.607843137254903,1610612738,15,15,2025-03-18T23:53:33Z,830000,False,-152.0,212.0,1,right,B. Scheierman 26' 3PT  (3 PTS) (A. Horford 2 AST),"[1631248, 201143]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,26.11,A. Horford,201143.0,2.0,,,,,,,,,
85,PT04M44.00S,2025-03-18T23:53:40.5Z,1,REGULAR,3pt,Jump Shot,[],1630553,23.078186596583443,9.558823529411764,1610612751,15,15,2025-03-18T23:53:48Z,850000,False,202.0,164.0,1,left,MISS K. Johnson 26' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.06,,,,,,,,,,,,
86,PT04M41.00S,2025-03-18T23:53:43.5Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,15,15,2025-03-18T23:53:48Z,860000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,85.0,2.0,2.0,0.0,,
87,PT04M22.00S,2025-03-18T23:54:02.1Z,1,REGULAR,3pt,Jump Shot,[],1630202,70.12155059132719,21.813725490196077,1610612738,15,15,2025-03-18T23:57:34Z,870000,False,-141.0,228.0,1,right,MISS P. Pritchard 26' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.84,,,,,,,,,,,,
88,PT04M20.00S,2025-03-18T23:54:04.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,15,15,2025-03-18T23:54:15Z,880000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,87.0,,,,,
