actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-10-23T01:16:06.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-10-23T01:16:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-10-23T01:16:08.7Z,1,REGULAR,jumpball,recovered,[],1641718,,,1610612762,0,0,2025-10-23T01:16:08Z,40000,False,,,0,,Jump Ball W. Kessler vs. I. Zubac: Tip to K. George,"[1641718, 1631117, 1627826]",1610612762.0,UTA,startperiod,K. George,1641718.0,George,K. George,Kessler,1631117.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-10-23T01:16:26.7Z,1,REGULAR,3pt,Jump Shot,[],1628374,28.991458607095925,80.14705882352942,1610612762,0,0,2025-10-23T01:16:32Z,70000,False,-151.0,220.0,1,left,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2025-10-23T01:16:29.7Z,1,REGULAR,rebound,offensive,[],1642271,,,1610612762,0,0,2025-10-23T01:16:32Z,80000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:0),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M33.00S,2025-10-23T01:16:33.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,24.392247043363994,86.27450980392157,1610612762,3,0,2025-10-23T01:16:41Z,90000,False,-181.0,177.0,1,left,L. Markkanen 25' 3PT step back (3 PTS) (K. Filipowski 1 AST),"[1628374, 1642271]",1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.33,Made,,,,,3.0,K. Filipowski,1642271.0,1.0,,,,,,,,,,
11,PT11M17.00S,2025-10-23T01:16:51.8Z,1,REGULAR,foul,personal,[],1641718,,,1610612746,3,0,2025-10-23T01:17:07Z,110000,False,,,0,,K. George personal FOUL (1 PF),"[1641718, 203078]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201246.0,1.0,0.0,Beal,203078.0,,,,,
13,PT11M11.00S,2025-10-23T01:17:10.0Z,1,REGULAR,3pt,Jump Shot,[],203078,96.00854139290408,95.09803921568627,1610612746,3,0,2025-10-23T01:17:15Z,130000,False,225.0,-15.0,1,right,MISS B. Beal 3PT,[203078],1610612746.0,LAC,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,22.6,Missed,,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2025-10-23T01:17:13.0Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,3,0,2025-10-23T01:17:15Z,140000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M54.00S,2025-10-23T01:17:27.4Z,1,REGULAR,3pt,Jump Shot,[],1628374,31.61957950065703,63.48039215686274,1610612762,3,0,2025-10-23T01:17:31Z,150000,False,-67.0,245.0,1,left,MISS L. Markkanen 25' 3PT - blocked,"[1628374, 202695]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,Leonard,202695.0,,,
16,PT10M54.00S,2025-10-23T01:17:27.4Z,1,REGULAR,block,,[],202695,,,1610612762,3,0,2025-10-23T01:17:29Z,160000,False,,,0,,K. Leonard BLOCK (1 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
