actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-30T20:11:34.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-30T20:11:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-11-30T20:11:37.2Z,1,REGULAR,jumpball,recovered,[],1641718,,,1610612762,0,0,2025-11-30T20:11:37Z,40000,False,,,0,,Jump Ball J. Nurkić vs. A. Sengun: Tip to K. George,"[1641718, 203994, 1630578]",1610612762.0,UTA,startperiod,K. George,1641718.0,George,K. George,Nurkić,203994.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-11-30T20:11:50.2Z,1,REGULAR,3pt,Jump Shot,[],1642846,24.52365308804205,86.02941176470588,1610612762,3,0,2025-11-30T20:11:54Z,70000,False,-180.0,178.0,1,left,A. Bailey 25' 3PT  (3 PTS) (J. Nurkić 1 AST),"[1642846, 203994]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,25.32,Made,3.0,J. Nurkić,203994.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2025-11-30T20:12:11.3Z,1,REGULAR,3pt,Jump Shot,[],201142,77.4802890932983,11.27450980392157,1610612745,3,3,2025-11-30T20:12:15Z,90000,False,-194.0,159.0,1,right,K. Durant 25' 3PT  (3 PTS) (A. Sengun 1 AST),"[201142, 1630578]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,25.07,Made,3.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,,,,
11,PT11M04.00S,2025-11-30T20:12:28.4Z,1,REGULAR,3pt,Jump Shot,[],1628374,30.042706964520367,32.35294117647059,1610612762,3,3,2025-11-30T20:12:32Z,110000,False,88.0,230.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
12,PT11M03.00S,2025-11-30T20:12:29.4Z,1,REGULAR,rebound,offensive,[],203994,,,1610612762,3,3,2025-11-30T20:12:32Z,120000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:0),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT10M57.00S,2025-11-30T20:12:35.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629004,6.783837056504599,56.127450980392155,1610612762,5,3,2025-11-30T20:12:42Z,130000,False,-31.0,11.0,1,left,S. Mykhailiuk driving Layup (2 PTS) (J. Nurkić 2 AST),"[1629004, 203994]",1610612762.0,UTA,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,3.26,Made,2.0,J. Nurkić,203994.0,2.0,,,,,,,,,,,,,,
15,PT10M48.00S,2025-11-30T20:12:44.8Z,1,REGULAR,3pt,Jump Shot,[],1631095,80.1084099868594,5.392156862745098,1610612745,5,6,2025-11-30T20:12:51Z,150000,False,-223.0,134.0,1,right,J. Smith Jr. 26' 3PT  (3 PTS) (A. Thompson 1 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.04,Made,3.0,A. Thompson,1641708.0,1.0,,,,,,,,,,,,,,
17,PT10M37.00S,2025-11-30T20:12:58.4Z,1,REGULAR,foul,personal,[],1631095,,,1610612762,5,6,2025-11-30T20:13:21Z,170000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1628374]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,202035.0,1.0,0.0,Markkanen,1628374.0,,,,,
19,PT10M31.00S,2025-11-30T20:13:21.5Z,1,REGULAR,3pt,Jump Shot,[],203994,32.933639947437584,42.15686274509804,1610612762,8,6,2025-11-30T20:13:25Z,190000,False,39.0,257.0,1,left,J. Nurkić 26' 3PT  (3 PTS) (L. Markkanen 1 AST),"[203994, 1628374]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,26.01,Made,3.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,,,,
