actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-24T01:11:48.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-24T01:11:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-24T01:11:50.9Z,1,REGULAR,jumpball,recovered,[],1629060,,,1610612747,0,0,2025-11-24T01:11:50Z,40000,False,,,0,,Jump Ball D. Ayton vs. J. Nurkić: Tip to R. Hachimura,"[1629060, 1629028, 203994]",1610612747.0,LAL,startperiod,R. Hachimura,1629060.0,Hachimura,R. Hachimura,Ayton,1629028.0,Nurkić,203994.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-11-24T01:12:04.7Z,1,REGULAR,3pt,Jump Shot,[],1630559,31.488173455978973,75.98039215686273,1610612747,0,0,2025-11-24T01:12:11Z,70000,False,-130.0,243.0,1,left,MISS A. Reaves 27' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,27.6,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2025-11-24T01:12:08.7Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,0,0,2025-11-24T01:12:11Z,80000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2025-11-24T01:12:22.0Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612762,0,0,2025-11-24T01:12:25Z,90000,False,,,0,,J. Nurkić bad pass TURNOVER (1 TO),"[203994, 2544]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,James,2544.0,,,,,,,,,,,
10,PT11M25.00S,2025-11-24T01:12:22.0Z,1,REGULAR,steal,,[],2544,,,1610612747,0,0,2025-11-24T01:12:23Z,100000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M20.00S,2025-11-24T01:12:27.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,11.514454664914586,51.71568627450981,1610612747,0,0,2025-11-24T01:12:32Z,110000,False,-9.0,56.0,1,left,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
12,PT11M18.00S,2025-11-24T01:12:29.1Z,1,REGULAR,rebound,defensive,[],1629004,,,1610612762,0,0,2025-11-24T01:12:32Z,120000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M11.00S,2025-11-24T01:12:36.8Z,1,REGULAR,3pt,Jump Shot,[],1629004,88.25558475689881,3.431372549019608,1610612762,0,0,2025-11-24T01:12:41Z,130000,False,-233.0,58.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,23.99,Missed,,,,,,,,,,,,,,,,,,
14,PT11M07.00S,2025-11-24T01:12:40.8Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,0,0,2025-11-24T01:12:41Z,140000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
