actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-01-28T03:13:05.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-28T03:13:05Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-01-28T03:13:08.7Z,1,REGULAR,jumpball,recovered,[],1642268,,,1610612762,0,0,2026-01-28T03:13:08Z,40000,False,,,0,,Jump Ball L. Markkanen vs. I. Zubac: Tip to I. Collier,"[1642268, 1628374, 1627826]",1610612762.0,UTA,startperiod,I. Collier,1642268.0,Collier,I. Collier,Markkanen,1628374.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2026-01-28T03:13:28.0Z,1,REGULAR,3pt,Jump Shot,[],201567,3.3672798948751645,96.32352941176471,1610612762,0,0,2026-01-28T03:13:32Z,70000,False,-232.0,-21.0,1,left,MISS K. Love 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2026-01-28T03:13:31.0Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,0,0,2026-01-28T03:13:32Z,80000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2026-01-28T03:13:37.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202695,91.01511169513797,96.32352941176471,1610612746,0,0,2026-01-28T03:15:01Z,90000,False,232.0,32.0,1,right,MISS K. Leonard running 3PT,[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2026-01-28T03:13:39.1Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,0,0,2026-01-28T03:15:01Z,100000,False,,,0,,K. Leonard REBOUND (Off:1 Def:0),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M24.00S,2026-01-28T03:13:40.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202695,93.64323258869908,75.73529411764706,1610612746,0,0,2026-01-28T03:18:23Z,110000,False,129.0,7.0,1,right,MISS K. Leonard 12' floating Shot,[202695],1610612746.0,LAC,floating,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,12.89,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2026-01-28T03:13:43.1Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,0,0,2026-01-28T03:13:43Z,120000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M08.00S,2026-01-28T03:13:56.0Z,1,REGULAR,3pt,Jump Shot,[],1642846,23.866622864651774,85.29411764705883,1610612762,3,0,2026-01-28T03:13:59Z,130000,False,-176.0,172.0,1,left,A. Bailey 24' 3PT  (3 PTS) (L. Markkanen 1 AST),"[1642846, 1628374]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,24.63,Made,,,,,3.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,
15,PT10M49.00S,2026-01-28T03:14:15.2Z,1,REGULAR,2pt,Jump Shot,[],202695,79.58278580814718,33.33333333333333,1610612746,3,0,2026-01-28T03:14:19Z,150000,False,-83.0,139.0,1,right,MISS K. Leonard 16' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,16.24,Missed,,,,,,,,,,,,,,,,,,
16,PT10M46.00S,2026-01-28T03:14:18.2Z,1,REGULAR,rebound,defensive,[],201567,,,1610612762,3,0,2026-01-28T03:14:19Z,160000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Mid-Range,16-24 Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M33.00S,2026-01-28T03:14:30.8Z,1,REGULAR,3pt,Jump Shot,[],201567,27.54599211563732,77.94117647058823,1610612762,6,0,2026-01-28T03:14:34Z,170000,False,-140.0,206.0,1,left,K. Love 24' 3PT  (3 PTS) (I. Collier 1 AST),"[201567, 1642268]",1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,24.92,Made,,,,,3.0,I. Collier,1642268.0,1.0,,,,,,,,,,
19,PT10M13.00S,2026-01-28T03:14:51.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,90.88370565045992,36.51960784313725,1610612746,6,0,2026-01-28T03:14:55Z,190000,False,-67.0,33.0,1,right,MISS I. Zubac 7' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.51,Missed,,,,,,,,,,,,,,,,,,
20,PT10M12.00S,2026-01-28T03:14:52.5Z,1,REGULAR,rebound,defensive,[],201567,,,1610612762,6,0,2026-01-28T03:14:55Z,200000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
21,PT10M01.00S,2026-01-28T03:15:03.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,11.251642575558476,61.274509803921575,1610612762,8,0,2026-01-28T03:15:13Z,210000,False,-56.0,53.0,1,left,I. Collier 7' pullup Jump Shot (2 PTS) (L. Markkanen 2 AST),"[1642268, 1628374]",1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,7.76,Made,,,,,2.0,L. Markkanen,1628374.0,2.0,,,,,,,,,,
23,PT09M59.00S,2026-01-28T03:15:10.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,8,0,2026-01-28T03:15:10Z,230000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
