actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-09T02:11:16.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-09T02:11:16Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M59.00S,2026-01-09T02:11:18.4Z,1,REGULAR,jumpball,recovered,[],1630230,,,1610612742,0,0,2026-01-09T02:11:18Z,40000,False,,,0,,Jump Ball D. Gafford vs. L. Markkanen: Tip to N. Marshall,"[1630230, 1629655, 1628374]",1610612742.0,DAL,startperiod,N. Marshall,1630230.0,Marshall,N. Marshall,Gafford,1629655.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2026-01-09T02:11:38.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,8.886333771353483,55.14705882352941,1610612742,0,2,2026-01-09T02:11:53Z,70000,False,-26.0,31.0,1,left,M. Christie driving floating bank Jump Shot (2 PTS) (A. Davis 1 AST),"[1631108, 203076]",1610612742.0,DAL,driving floating bank,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,4.03,Made,2.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2026-01-09T02:11:55.4Z,1,REGULAR,3pt,Jump Shot,[],201567,71.30420499342969,75.49019607843137,1610612762,0,2,2026-01-09T02:12:00Z,90000,False,127.0,217.0,1,right,MISS K. Love 25' 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2026-01-09T02:11:58.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,0,2,2026-01-09T02:12:00Z,100000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M07.00S,2026-01-09T02:12:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,11.777266754270697,63.23529411764706,1610612742,0,4,2026-01-09T02:12:12Z,110000,False,-66.0,58.0,1,left,A. Davis 8' driving floating Jump Shot (2 PTS) (M. Christie 1 AST),"[203076, 1631108]",1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,8.81,Made,2.0,M. Christie,1631108.0,1.0,,,,,,,,,,,,,,
13,PT10M49.00S,2026-01-09T02:12:25.1Z,1,REGULAR,3pt,Jump Shot,[],1641718,95.87713534822602,94.85294117647058,1610612762,0,4,2026-01-09T02:12:29Z,130000,False,224.0,-14.0,1,right,MISS K. George 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,22.47,Missed,,,,,,,,,,,,,,,,,,
14,PT10M47.00S,2026-01-09T02:12:26.9Z,1,REGULAR,rebound,offensive,[],1642262,,,1610612762,0,4,2026-01-09T02:12:26Z,140000,False,,,0,,C. Williams REBOUND (Off:1 Def:0),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M46.00S,2026-01-09T02:12:28.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,68.41327201051249,29.166666666666668,1610612762,3,4,2026-01-09T02:12:34Z,150000,False,-104.0,244.0,1,right,L. Markkanen 26' 3PT  (3 PTS) (C. Williams 1 AST),"[1628374, 1642262]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.57,Made,3.0,C. Williams,1642262.0,1.0,,,,,,,,,,,,,,
17,PT10M27.00S,2026-01-09T02:12:47.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,14.4053876478318,36.27450980392157,1610612742,3,4,2026-01-09T02:14:45Z,170000,False,69.0,83.0,1,left,MISS C. Flagg 10' driving floating Shot,[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Right,10.76,Missed,,,,,,,,,,,,,,,,,,
18,PT10M24.00S,2026-01-09T02:12:50.3Z,1,REGULAR,rebound,offensive,[],1642843,,,1610612742,3,4,2026-01-09T02:12:51Z,180000,False,,,0,,C. Flagg REBOUND (Off:1 Def:0),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,
19,PT10M24.00S,2026-01-09T02:12:50.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642843,5.590000152587891,50.0,1610612742,3,6,2026-01-09T02:12:50Z,190000,False,0.0,0.0,1,left,C. Flagg tip Layup (2 PTS),[1642843],1610612742.0,DAL,tip,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
20,PT10M15.00S,2026-01-09T02:12:58.8Z,1,REGULAR,3pt,Jump Shot,[],1642262,85.89027595269383,2.941176470588235,1610612762,3,6,2026-01-09T02:13:03Z,200000,False,-235.0,80.0,1,right,MISS C. Williams 24' 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,24.86,Missed,,,,,,,,,,,,,,,,,,
21,PT10M13.00S,2026-01-09T02:13:00.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,3,6,2026-01-09T02:13:03Z,210000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,,,,,20.0,2.0,2.0,0.0,,,,,,,,,,
22,PT10M04.00S,2026-01-09T02:13:10.2Z,1,REGULAR,3pt,Jump Shot,[],1631108,28.465834428383708,77.20588235294117,1610612742,3,6,2026-01-09T02:13:14Z,220000,False,-136.0,215.0,1,left,MISS M. Christie 25' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
23,PT10M01.00S,2026-01-09T02:13:13.2Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,3,6,2026-01-09T02:13:14Z,230000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M55.00S,2026-01-09T02:13:19.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201567,68.15045992115637,28.186274509803923,1610612762,3,6,2026-01-09T02:15:52Z,240000,False,-109.0,247.0,1,right,MISS K. Love 26' running 3PT,[201567],1610612762.0,UTA,running,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,26.99,Missed,,,,,,,,,,,,,,,,,,
25,PT09M53.00S,2026-01-09T02:13:21.0Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,3,6,2026-01-09T02:13:23Z,250000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M32.00S,2026-01-09T02:13:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,9.937582128777924,54.166666666666664,1610612742,3,8,2026-01-09T02:13:46Z,260000,False,-21.0,41.0,1,left,A. Davis driving Layup (4 PTS),[203076],1610612742.0,DAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,4.0,,,,,,,,,,,,,,,,,
27,PT09M24.00S,2026-01-09T02:13:53.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,3,8,2026-01-09T02:13:53Z,270000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M06.00S,2026-01-09T02:17:03.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201567,84.83902759526939,37.00980392156863,1610612762,5,8,2026-01-09T02:17:26Z,280000,False,-65.0,90.0,1,right,K. Love 11' driving Hook (2 PTS) (C. Williams 2 AST),"[201567, 1642262]",1610612762.0,UTA,driving,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Left,11.1,Made,2.0,C. Williams,1642262.0,2.0,,,,,,,,,,,,,,
30,PT08M47.00S,2026-01-09T02:17:22.0Z,1,REGULAR,3pt,Jump Shot,[],1642843,6.915243101182654,3.6764705882352944,1610612742,5,11,2026-01-09T02:17:27Z,300000,False,232.0,13.0,1,left,C. Flagg 3PT  (5 PTS) (N. Marshall 1 AST),"[1642843, 1630230]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Right Corner 3,24+ Right,23.19,Made,5.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,
32,PT08M38.00S,2026-01-09T02:17:31.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,90.22667542706965,43.38235294117647,1610612762,7,11,2026-01-09T02:17:36Z,320000,False,-33.0,39.0,1,right,L. Markkanen driving DUNK (5 PTS) (K. George 1 AST),"[1628374, 1641718]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,5.0,K. George,1641718.0,1.0,,,,,,,,,,,,,,
34,PT08M24.00S,2026-01-09T02:17:45.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,13.87976346911958,43.872549019607845,1610612742,7,11,2026-01-09T02:17:49Z,340000,False,31.0,78.0,1,left,MISS A. Davis 8' driving floating Shot,[203076],1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,8.38,Missed,,,,,,,,,,,,,,,,,,
35,PT08M23.00S,2026-01-09T02:17:46.0Z,1,REGULAR,rebound,defensive,[],201567,,,1610612762,7,11,2026-01-09T02:17:49Z,350000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,
36,PT08M19.00S,2026-01-09T02:17:50.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,91.27792378449409,95.09803921568627,1610612762,10,11,2026-01-09T02:18:53Z,360000,False,225.0,29.0,1,right,B. Sensabaugh 3PT running pullup (3 PTS) (K. George 2 AST),"[1641729, 1641718]",1610612762.0,UTA,running pullup,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,22.74,Made,3.0,K. George,1641718.0,2.0,,,,,,,,,,,,,,
38,PT07M55.00S,2026-01-09T02:18:13.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,20.05584756898817,50.245098039215684,1610612742,10,13,2026-01-09T02:18:18Z,380000,False,-1.0,136.0,1,left,C. Flagg 13' turnaround Jump Shot (7 PTS),[1642843],1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,13.6,Made,7.0,,,,,,,,,,,,,,,,,
39,PT07M40.00S,2026-01-09T02:18:28.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,83.52496714848883,50.49019607843137,1610612762,12,13,2026-01-09T02:20:32Z,390000,False,2.0,102.0,1,right,B. Sensabaugh 10' fadeaway Jump Shot (5 PTS),[1641729],1610612762.0,UTA,fadeaway,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,10.24,Made,5.0,,,,,,,,,,,,,,,,,
41,PT07M30.00S,2026-01-09T02:18:38.6Z,1,REGULAR,3pt,Jump Shot,[],203076,3.892904073587385,95.09803921568627,1610612742,12,13,2026-01-09T02:18:44Z,410000,False,-225.0,-16.0,1,left,MISS A. Davis 3PT,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,22.61,Missed,,,,,,,,,,,,,,,,,,
42,PT07M28.00S,2026-01-09T02:18:40.6Z,1,REGULAR,rebound,defensive,[],201567,,,1610612762,12,13,2026-01-09T02:18:44Z,420000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,
43,PT07M17.00S,2026-01-09T02:18:51.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642262,93.24901445466492,56.61764705882353,1610612762,14,13,2026-01-09T02:18:57Z,430000,False,33.0,11.0,1,right,C. Williams alley-oop DUNK (2 PTS) (K. Love 1 AST),"[1642262, 201567]",1610612762.0,UTA,alley-oop,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,3.49,Made,2.0,K. Love,201567.0,1.0,,,,,,,,,,,,,,
45,PT06M58.00S,2026-01-09T02:19:10.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,14.536793692509855,58.82352941176471,1610612742,14,13,2026-01-09T02:22:44Z,450000,False,-44.0,84.0,1,left,MISS A. Davis 9' driving floating Shot,[203076],1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,9.5,Missed,,,,,,,,,,,,,,,,,,
46,PT06M55.00S,2026-01-09T02:19:13.8Z,1,REGULAR,rebound,defensive,[],201567,,,1610612762,14,13,2026-01-09T02:19:15Z,460000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,45.0,3.0,3.0,0.0,,,,,,,,,,
47,PT06M52.00S,2026-01-09T02:19:17.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642262,92.32917214191852,57.107843137254896,1610612762,16,13,2026-01-09T02:23:53Z,470000,False,36.0,20.0,1,right,C. Williams running alley-oop DUNK (4 PTS) (K. George 3 AST),"[1642262, 1641718]",1610612762.0,UTA,running alley-oop,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,4.06,Made,4.0,K. George,1641718.0,3.0,,,,,,,,,,,,,,
49,PT06M51.00S,2026-01-09T02:19:22.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,16,13,2026-01-09T02:19:22Z,490000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M51.00S,2026-01-09T02:21:04.3Z,1,REGULAR,substitution,out,[],1641729,,,1610612742,16,13,2026-01-09T02:22:06Z,500000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M51.00S,2026-01-09T02:21:04.3Z,1,REGULAR,substitution,out,[],201567,,,1610612742,16,13,2026-01-09T02:22:06Z,510000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M51.00S,2026-01-09T02:21:04.3Z,1,REGULAR,substitution,out,[],1629655,,,1610612742,16,13,2026-01-09T02:22:06Z,520000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M51.00S,2026-01-09T02:21:04.3Z,1,REGULAR,substitution,out,[],1642843,,,1610612742,16,13,2026-01-09T02:22:06Z,530000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M51.00S,2026-01-09T02:21:04.3Z,1,REGULAR,substitution,in,[],1642271,,,1610612742,16,13,2026-01-09T02:22:06Z,540000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M51.00S,2026-01-09T02:21:04.3Z,1,REGULAR,substitution,in,[],1642268,,,1610612742,16,13,2026-01-09T02:22:06Z,550000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M51.00S,2026-01-09T02:21:04.3Z,1,REGULAR,substitution,in,[],1630314,,,1610612742,16,13,2026-01-09T02:22:06Z,560000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M51.00S,2026-01-09T02:21:04.3Z,1,REGULAR,substitution,in,[],202691,,,1610612742,16,13,2026-01-09T02:22:06Z,570000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M38.00S,2026-01-09T02:22:29.1Z,1,REGULAR,2pt,Jump Shot,[],203076,6.652431011826544,71.81372549019608,1610612742,16,15,2026-01-09T02:22:36Z,580000,False,-109.0,10.0,1,left,A. Davis 10' turnaround fadeaway Jump Shot (6 PTS),[203076],1610612742.0,DAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,10.96,Made,6.0,,,,,,,,,,,,,,,,,
60,PT06M17.00S,2026-01-09T02:22:48.6Z,1,REGULAR,3pt,Jump Shot,[],1641718,78.66294349540078,91.42156862745098,1610612762,16,15,2026-01-09T02:22:53Z,600000,False,207.0,148.0,1,right,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
61,PT06M14.00S,2026-01-09T02:22:51.6Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612742,16,15,2026-01-09T02:22:53Z,610000,False,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
62,PT06M13.00S,2026-01-09T02:22:53.8Z,1,REGULAR,turnover,bad pass,[],1630314,,,1610612742,16,15,2026-01-09T02:22:57Z,620000,False,,,0,,B. Williams bad pass TURNOVER (1 TO),"[1630314, 1641718]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,George,1641718.0,,,,,,,
63,PT06M13.00S,2026-01-09T02:22:53.8Z,1,REGULAR,steal,,[],1641718,,,1610612762,16,15,2026-01-09T02:22:55Z,630000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
64,PT06M06.00S,2026-01-09T02:23:00.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642262,93.38042049934296,56.372549019607845,1610612762,18,15,2026-01-09T02:25:23Z,640000,False,32.0,10.0,1,right,C. Williams alley-oop DUNK (6 PTS) (I. Collier 1 AST),"[1642262, 1642268]",1610612762.0,UTA,alley-oop,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,3.33,Made,6.0,I. Collier,1642268.0,1.0,,,,,,,,,,,,,,
66,PT05M42.00S,2026-01-09T02:23:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,9.543363994743759,50.0,1610612742,18,15,2026-01-09T02:23:28Z,660000,False,0.0,37.0,1,left,MISS A. Davis driving Layup,[203076],1610612742.0,DAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
67,PT05M40.00S,2026-01-09T02:23:26.9Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,18,15,2026-01-09T02:23:28Z,670000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,
68,PT05M37.00S,2026-01-09T02:23:30.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,69.59592641261499,75.24509803921569,1610612762,18,15,2026-01-09T02:26:18Z,680000,False,126.0,233.0,1,right,MISS L. Markkanen 26' running 3PT,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
69,PT05M33.00S,2026-01-09T02:23:34.1Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,18,15,2026-01-09T02:23:35Z,690000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,
70,PT05M25.00S,2026-01-09T02:23:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,11.514454664914586,46.81372549019608,1610612742,18,15,2026-01-09T02:23:44Z,700000,False,16.0,56.0,1,left,MISS B. Williams driving Layup,[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
71,PT05M24.00S,2026-01-09T02:23:42.3Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,18,15,2026-01-09T02:23:44Z,710000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,
72,PT05M19.00S,2026-01-09T02:23:47.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628374,89.30683311432325,40.931372549019606,1610612762,18,15,2026-01-09T02:23:57Z,720000,False,-45.0,48.0,1,right,MISS L. Markkanen 6' driving floating Shot,[1628374],1610612762.0,UTA,driving floating,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,6.6,Missed,,,,,,,,,,,,,,,,,,
73,PT05M18.00S,2026-01-09T02:23:48.6Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,18,15,2026-01-09T02:23:57Z,730000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,72.0,2.0,1.0,1.0,,,,,,,,,,
75,PT05M07.00S,2026-01-09T02:24:19.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628374,85.10183968462549,64.4607843137255,1610612762,20,15,2026-01-09T02:29:38Z,750000,False,72.0,88.0,1,right,L. Markkanen 11' turnaround fadeaway Jump Shot (7 PTS),[1628374],1610612762.0,UTA,turnaround fadeaway,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Right,11.35,Made,7.0,,,,,,,,,,,,,,,,,
76,PT04M56.00S,2026-01-09T02:24:30.5Z,1,REGULAR,turnover,lost ball,[],1631108,,,1610612742,20,15,2026-01-09T02:24:36Z,760000,False,,,0,,M. Christie lost ball TURNOVER (1 TO),"[1631108, 1641718]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,George,1641718.0,,,,,,,
77,PT04M56.00S,2026-01-09T02:24:30.5Z,1,REGULAR,steal,,[],1641718,,,1610612762,20,15,2026-01-09T02:24:32Z,770000,False,,,0,,K. George STEAL (2 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
78,PT04M51.00S,2026-01-09T02:24:35.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641718,91.27792378449409,43.872549019607845,1610612762,20,15,2026-01-09T02:31:38Z,780000,False,-31.0,29.0,1,right,MISS K. George running alley-oop DUNK,[1641718],1610612762.0,UTA,running alley-oop,,,George,K. George,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
79,PT04M48.00S,2026-01-09T02:24:38.4Z,1,REGULAR,rebound,offensive,[],1642268,,,1610612762,20,15,2026-01-09T02:24:40Z,790000,False,,,0,,I. Collier REBOUND (Off:1 Def:0),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,78.0,1.0,0.0,1.0,,,,,,,,,,
