actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
60,PT08M07.00S,2026-03-26T01:18:05.0Z,1,REGULAR,3pt,Jump Shot,[],1642860,4.5499342969776615,3.1862745098039214,1610612764,5,11,2026-03-26T01:18:09Z,600000,False,234.0,-10.0,1,left,W. Riley 3PT  (5 PTS) (L. Black 1 AST),"[1642860, 1641778]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Right Corner 3,24+ Right,23.43,Made,,,,,5.0,L. Black,1641778.0,1.0,,,,,,,,,,
62,PT07M48.00S,2026-03-26T01:18:26.4Z,1,REGULAR,foul,personal,[],1641731,,,1610612762,5,11,2026-03-26T01:18:32Z,620000,False,,,0,,B. Coulibaly personal FOUL (1 PF),"[1641731, 1643016]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Mbeng,1643016.0
64,PT07M46.00S,2026-03-26T01:18:46.9Z,1,REGULAR,foul,personal,[],1641778,,,1610612762,5,11,2026-03-26T01:18:55Z,640000,False,,,0,,L. Black personal FOUL (1 PF),"[1641778, 1629723]",1610612764.0,WAS,,,,Black,L. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Konchar,1629723.0
66,PT07M43.00S,2026-03-26T01:19:08.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642846,91.27792378449409,51.225490196078425,1610612762,7,11,2026-03-26T01:19:12Z,660000,False,6.0,29.0,1,right,A. Bailey driving DUNK (5 PTS) (B. Mbeng 1 AST),"[1642846, 1643016]",1610612762.0,UTA,driving,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,5.0,B. Mbeng,1643016.0,1.0,,,,,,,,,,
87,PT07M30.00S,2026-03-26T01:19:44.9Z,1,REGULAR,turnover,out-of-bounds,[],1641731,,,1610612764,7,11,2026-03-26T01:26:11Z,698125,False,,,0,,B. Coulibaly lost ball out-of-bounds TURNOVER (1 TO),[1641731],1610612764.0,WAS,lost ball,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,2882.0,,,,
70,PT07M30.00S,2026-03-26T01:19:57.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,7,11,2026-03-26T01:24:12Z,700000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M16.00S,2026-03-26T01:23:02.4Z,1,REGULAR,turnover,lost ball,[],1642262,,,1610612762,7,11,2026-03-26T01:23:06Z,720000,False,,,0,,C. Williams lost ball TURNOVER (2 TO),"[1642262, 1641731]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,Coulibaly,1641731.0,,,,,
73,PT07M16.00S,2026-03-26T01:23:02.4Z,1,REGULAR,steal,,[],1641731,,,1610612764,7,11,2026-03-26T01:23:03Z,730000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
74,PT07M14.00S,2026-03-26T01:23:05.1Z,1,REGULAR,turnover,lost ball,[],1641731,,,1610612764,7,11,2026-03-26T01:23:09Z,740000,False,,,0,,B. Coulibaly lost ball TURNOVER (2 TO),"[1641731, 1643016]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,Mbeng,1643016.0,,,,,
75,PT07M14.00S,2026-03-26T01:23:05.1Z,1,REGULAR,steal,,[],1643016,,,1610612762,7,11,2026-03-26T01:23:07Z,750000,False,,,0,,B. Mbeng STEAL (2 STL),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
76,PT07M09.00S,2026-03-26T01:23:09.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629723,93.24901445466492,44.85294117647059,1610612762,9,11,2026-03-26T01:25:47Z,760000,False,-26.0,11.0,1,right,J. Konchar running Layup (2 PTS) (B. Mbeng 2 AST),"[1629723, 1643016]",1610612762.0,UTA,running,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,2.0,B. Mbeng,1643016.0,2.0,,,,,,,,,,
79,PT06M52.00S,2026-03-26T01:23:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642882,14.4053876478318,62.5,1610612764,9,13,2026-03-26T01:23:34Z,790000,False,-62.0,83.0,1,left,J. Reese 10' floating Jump Shot (7 PTS) (W. Riley 1 AST),"[1642882, 1642860]",1610612764.0,WAS,floating,,,Reese,J. Reese,,,,,In The Paint (Non-RA),8-16 Left,10.38,Made,,,,,7.0,W. Riley,1642860.0,1.0,,,,,,,,,,
81,PT06M31.00S,2026-03-26T01:23:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,92.06636005256242,55.392156862745104,1610612762,11,13,2026-03-26T01:23:51Z,810000,False,27.0,22.0,1,right,C. Williams driving Layup (4 PTS) (A. Bailey 1 AST),"[1642262, 1642846]",1610612762.0,UTA,driving,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,4.0,A. Bailey,1642846.0,1.0,,,,,,,,,,
83,PT06M30.00S,2026-03-26T01:23:54.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,11,13,2026-03-26T01:23:54Z,830000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M30.00S,2026-03-26T01:26:20.9Z,1,REGULAR,substitution,out,[],1641731,,,1610612764,11,13,2026-03-26T01:26:28Z,840000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M30.00S,2026-03-26T01:26:20.9Z,1,REGULAR,substitution,out,[],1642860,,,1610612764,11,13,2026-03-26T01:26:28Z,850000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M30.00S,2026-03-26T01:26:20.9Z,1,REGULAR,substitution,in,[],1630264,,,1610612764,11,13,2026-03-26T01:26:28Z,860000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M30.00S,2026-03-26T01:26:20.9Z,1,REGULAR,substitution,in,[],1642364,,,1610612764,11,13,2026-03-26T01:26:28Z,870000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M30.00S,2026-03-26T01:26:20.9Z,1,REGULAR,substitution,out,[],1641989,,,1610612764,11,13,2026-03-26T01:26:37Z,880000,False,,,0,,SUB out: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT06M30.00S,2026-03-26T01:26:20.9Z,1,REGULAR,substitution,in,[],1631131,,,1610612764,11,13,2026-03-26T01:26:37Z,890000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
