actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
24,PT09M25.00S,2026-03-20T01:13:44.1Z,1,REGULAR,3pt,Jump Shot,[],1643158,93.24901445466492,3.431372549019608,1610612762,4,6,2026-03-20T01:13:47Z,240000,False,-233.0,11.0,1,right,MISS A. Garcia 3PT,[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
25,PT09M23.00S,2026-03-20T01:13:46.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612749,4,6,2026-03-20T01:13:47Z,250000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M17.00S,2026-03-20T01:13:52.4Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612749,4,6,2026-03-20T01:13:55Z,260000,False,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 1642846]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,Bailey,1642846.0,,,,,,
27,PT09M17.00S,2026-03-20T01:13:52.4Z,1,REGULAR,steal,,[],1642846,,,1610612762,4,6,2026-03-20T01:13:54Z,270000,False,,,0,,A. Bailey STEAL (2 STL),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
28,PT09M11.00S,2026-03-20T01:13:57.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1643158,92.46057818659659,43.627450980392155,1610612762,4,6,2026-03-20T01:14:03Z,280000,False,-32.0,18.0,1,right,MISS A. Garcia running Layup - blocked,"[1643158, 1631172]",1610612762.0,UTA,running,,,Garcia,A. Garcia,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,Dieng,1631172.0,,,,
80,PT09M11.00S,2026-03-20T01:13:57.3Z,1,REGULAR,block,,[],1631172,,,1610612762,4,6,2026-03-20T01:26:25Z,285000,False,,,0,,O. Dieng BLOCK (1 BLK),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M10.00S,2026-03-20T01:13:58.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612749,4,6,2026-03-20T01:14:03Z,290000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M03.00S,2026-03-20T01:14:05.7Z,1,REGULAR,turnover,lost ball,[],1626167,,,1610612749,4,6,2026-03-20T01:14:08Z,300000,False,,,0,,M. Turner lost ball TURNOVER (1 TO),"[1626167, 1643158]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Garcia,1643158.0,,,,,,
31,PT09M03.00S,2026-03-20T01:14:05.7Z,1,REGULAR,steal,,[],1643158,,,1610612762,4,6,2026-03-20T01:25:08Z,310000,False,,,0,,A. Garcia STEAL (1 STL),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
32,PT08M56.00S,2026-03-20T01:14:13.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641989,92.85479632063075,43.38235294117647,1610612762,6,6,2026-03-20T01:14:25Z,320000,False,-33.0,15.0,1,right,E. Harkless driving Layup (2 PTS) (A. Garcia 1 AST),"[1641989, 1643158]",1610612762.0,UTA,driving,,,Harkless,E. Harkless,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,2.0,A. Garcia,1643158.0,1.0,,,,,,,,,,
34,PT08M56.00S,2026-03-20T01:14:20.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,6,6,2026-03-20T01:14:20Z,340000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M44.00S,2026-03-20T01:17:23.5Z,1,REGULAR,violation,kicked ball,[],1642271,,,1610612749,6,6,2026-03-20T01:17:28Z,350000,False,,,0,,K. Filipowski kicked ball VIOLATION,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,1628484.0,,,,,,,,,
37,PT08M32.00S,2026-03-20T01:18:03.0Z,1,REGULAR,3pt,Jump Shot,[],1628398,10.85742444152431,94.6078431372549,1610612749,6,6,2026-03-20T01:18:07Z,370000,False,-223.0,50.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,22.84,Missed,,,,,,,,,,,,,,,,,,
38,PT08M29.00S,2026-03-20T01:18:06.0Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,6,6,2026-03-20T01:18:07Z,380000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M21.00S,2026-03-20T01:18:13.8Z,1,REGULAR,3pt,Jump Shot,[],1642262,93.51182654402102,94.6078431372549,1610612762,9,6,2026-03-20T01:18:17Z,390000,False,223.0,8.0,1,right,C. Williams 3PT  (5 PTS) (A. Bailey 1 AST),"[1642262, 1642846]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,22.32,Made,,,,,5.0,A. Bailey,1642846.0,1.0,,,,,,,,,,
41,PT08M05.00S,2026-03-20T01:18:31.4Z,1,REGULAR,turnover,out-of-bounds,[],1631172,,,1610612749,9,6,2026-03-20T01:18:36Z,410000,False,,,0,,O. Dieng lost ball out-of-bounds TURNOVER (1 TO),[1631172],1610612749.0,MIL,lost ball,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628484.0,1.0,,,,,,,,
42,PT07M50.00S,2026-03-20T01:18:51.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642262,85.62746386333771,66.91176470588235,1610612762,9,6,2026-03-20T01:18:55Z,420000,False,85.0,83.0,1,right,MISS C. Williams 11' pullup Shot,[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Mid-Range,8-16 Right,11.82,Missed,,,,,,,,,,,,,,,,,,
43,PT07M48.00S,2026-03-20T01:18:53.5Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,9,6,2026-03-20T01:18:55Z,430000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT07M40.00S,2026-03-20T01:19:02.1Z,1,REGULAR,3pt,Jump Shot,[],1631157,27.020367936925098,86.51960784313727,1610612749,9,6,2026-03-20T01:19:05Z,440000,False,-183.0,201.0,1,left,MISS R. Rollins 27' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
45,PT07M37.00S,2026-03-20T01:19:04.3Z,1,REGULAR,rebound,offensive,[],1631260,,,1610612749,9,6,2026-03-20T01:19:04Z,450000,False,,,0,,A. Green REBOUND (Off:1 Def:0),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,44.0,1.0,0.0,1.0,,,,,,,,,,,,,,
46,PT07M35.00S,2026-03-20T01:19:08.3Z,1,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612749,9,6,2026-03-20T01:19:12Z,460000,False,,,0,,A. Bailey shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1642846, 1628398]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1662.0,,,,,,1.0,0.0,Kuzma,1628398.0
48,PT07M35.00S,2026-03-20T01:19:42.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628398,,,1610612749,9,7,2026-03-20T01:19:42Z,480000,False,,,0,,K. Kuzma Free Throw 1 of 2 (1 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
49,PT07M35.00S,2026-03-20T01:19:58.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628398,,,1610612749,9,8,2026-03-20T01:19:58Z,490000,False,,,0,,K. Kuzma Free Throw 2 of 2 (2 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
50,PT07M25.00S,2026-03-20T01:20:10.8Z,1,REGULAR,3pt,Jump Shot,[],1642846,67.36202365308804,50.0,1610612762,12,8,2026-03-20T01:20:15Z,500000,False,0.0,254.0,1,right,A. Bailey 25' 3PT pullup (5 PTS) (E. Harkless 1 AST),"[1642846, 1641989]",1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,25.43,Made,,,,,5.0,E. Harkless,1641989.0,1.0,,,,,,,,,,
52,PT07M17.00S,2026-03-20T01:20:21.7Z,1,REGULAR,foul,personal,[],1643158,,,1610612749,12,8,2026-03-20T01:20:32Z,520000,False,,,0,,A. Garcia personal FOUL (1 PF),"[1643158, 1628398]",1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1662.0,,,,,,1.0,0.0,Kuzma,1628398.0
54,PT07M08.00S,2026-03-20T01:20:51.7Z,1,REGULAR,3pt,Jump Shot,[],1631260,29.517082785808146,71.56862745098039,1610612749,12,8,2026-03-20T01:20:54Z,540000,False,-108.0,225.0,1,left,MISS A. Green 24' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
55,PT07M06.00S,2026-03-20T01:20:53.7Z,1,REGULAR,rebound,defensive,[],1642846,,,1610612762,12,8,2026-03-20T01:20:54Z,550000,False,,,0,,A. Bailey REBOUND (Off:1 Def:1),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,,
56,PT07M00.00S,2026-03-20T01:21:00.1Z,1,REGULAR,foul,personal,['2freethrow'],1631157,,,1610612762,12,8,2026-03-20T01:22:11Z,560000,False,,,0,,R. Rollins shooting personal FOUL (1 PF) (Harkless 2 FT),"[1631157, 1641989]",1610612749.0,MIL,shooting,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1148.0,,,,,,1.0,0.0,Harkless,1641989.0
58,PT07M00.00S,2026-03-20T01:21:28.2Z,1,REGULAR,freethrow,1 of 2,[],1641989,,,1610612762,12,8,2026-03-20T01:22:17Z,580000,False,,,0,,MISS E. Harkless Free Throw 1 of 2,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
59,PT07M00.00S,2026-03-20T01:21:28.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,12,8,2026-03-20T01:22:17Z,590000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,
60,PT07M00.00S,2026-03-20T01:21:29.0Z,1,REGULAR,substitution,out,[],1642271,,,1610612762,12,8,2026-03-20T01:21:33Z,600000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M00.00S,2026-03-20T01:21:29.0Z,1,REGULAR,substitution,in,[],1643016,,,1610612762,12,8,2026-03-20T01:21:33Z,610000,False,,,0,,SUB in: B. Mbeng,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M00.00S,2026-03-20T01:21:28.2Z,1,REGULAR,freethrow,2 of 2,[],1641989,,,1610612762,13,8,2026-03-20T01:22:17Z,620000,False,,,0,,E. Harkless Free Throw 2 of 2 (3 PTS),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
64,PT06M45.00S,2026-03-20T01:23:17.6Z,1,REGULAR,3pt,Jump Shot,[],1631260,27.94021024967148,80.88235294117648,1610612749,13,8,2026-03-20T01:23:20Z,640000,False,-154.0,210.0,1,left,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
65,PT06M43.00S,2026-03-20T01:23:19.6Z,1,REGULAR,rebound,offensive,[],1631157,,,1610612749,13,8,2026-03-20T01:34:31Z,650000,False,,,0,,R. Rollins REBOUND (Off:1 Def:0),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,64.0,1.0,0.0,1.0,,,,,,,,,,,,,,
66,PT06M39.00S,2026-03-20T01:23:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631172,11.251642575558476,49.754901960784316,1610612749,13,10,2026-03-20T01:23:27Z,660000,False,1.0,53.0,1,left,O. Dieng driving finger roll Layup (2 PTS) (R. Rollins 2 AST),"[1631172, 1631157]",1610612749.0,MIL,driving finger roll,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,,,,,2.0,R. Rollins,1631157.0,2.0,,,,,,,,,,
68,PT06M24.00S,2026-03-20T01:23:37.8Z,1,REGULAR,3pt,Jump Shot,[],1642846,70.64717477003943,76.9607843137255,1610612762,13,10,2026-03-20T01:23:42Z,680000,False,135.0,223.0,1,right,MISS A. Bailey 26' step back 3PT,[1642846],1610612762.0,UTA,step back,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
69,PT06M21.00S,2026-03-20T01:23:40.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,13,10,2026-03-20T01:23:42Z,690000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,68.0,3.0,3.0,0.0,,,,,,,,,,,,,,
70,PT06M14.00S,2026-03-20T01:23:47.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.835085413929041,55.14705882352941,1610612749,13,10,2026-03-20T01:23:51Z,700000,False,-26.0,21.0,1,left,MISS K. Kuzma driving Layup - blocked,"[1628398, 1642846]",1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,Bailey,1642846.0,,,,
71,PT06M14.00S,2026-03-20T01:23:47.9Z,1,REGULAR,block,,[],1642846,,,1610612749,13,10,2026-03-20T01:23:49Z,710000,False,,,0,,A. Bailey BLOCK (1 BLK),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT06M12.00S,2026-03-20T01:23:49.9Z,1,REGULAR,rebound,defensive,[],1642846,,,1610612762,13,10,2026-03-20T01:23:51Z,720000,False,,,0,,A. Bailey REBOUND (Off:1 Def:2),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,70.0,3.0,2.0,1.0,,,,,,,,,,,,,,
73,PT06M07.00S,2026-03-20T01:23:54.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642262,89.04402102496715,48.28431372549019,1610612762,15,10,2026-03-20T01:24:02Z,730000,False,-9.0,50.0,1,right,C. Williams cutting DUNK (7 PTS) (B. Mbeng 1 AST),"[1642262, 1643016]",1610612762.0,UTA,cutting,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,,,,,7.0,B. Mbeng,1643016.0,1.0,,,,,,,,,,
75,PT05M46.00S,2026-03-20T01:24:16.6Z,1,REGULAR,turnover,lost ball,[],1626167,,,1610612749,15,10,2026-03-20T01:24:19Z,750000,False,,,0,,M. Turner lost ball TURNOVER (2 TO),"[1626167, 1642262]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,Williams,1642262.0,,,,,,
76,PT05M46.00S,2026-03-20T01:24:16.6Z,1,REGULAR,steal,,[],1642262,,,1610612762,15,10,2026-03-20T01:34:36Z,760000,False,,,0,,C. Williams STEAL (1 STL),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
77,PT05M43.00S,2026-03-20T01:24:21.5Z,1,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612762,15,10,2026-03-20T01:24:41Z,770000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Harkless 2 FT),"[1631260, 1641989]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1662.0,,,,,,1.0,0.0,Harkless,1641989.0
79,PT05M43.00S,2026-03-20T01:24:39.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,15,10,2026-03-20T01:24:39Z,790000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M43.00S,2026-03-20T01:26:29.3Z,1,REGULAR,substitution,out,[],1642846,,,1610612762,15,10,2026-03-20T01:27:23Z,800000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M43.00S,2026-03-20T01:26:29.3Z,1,REGULAR,substitution,out,[],1642262,,,1610612762,15,10,2026-03-20T01:27:23Z,810000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M43.00S,2026-03-20T01:26:29.3Z,1,REGULAR,substitution,out,[],1631260,,,1610612762,15,10,2026-03-20T01:27:23Z,820000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M43.00S,2026-03-20T01:26:29.3Z,1,REGULAR,substitution,out,[],1631157,,,1610612762,15,10,2026-03-20T01:27:23Z,830000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M43.00S,2026-03-20T01:26:29.3Z,1,REGULAR,substitution,in,[],1642396,,,1610612762,15,10,2026-03-20T01:27:23Z,840000,False,,,0,,SUB in: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
