actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-12-16T02:11:28.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-16T02:11:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-16T02:11:31.1Z,1,REGULAR,jumpball,recovered,[],1641718,,,1610612762,0,0,2025-12-16T02:11:31Z,40000,False,,,0,,Jump Ball K. Filipowski vs. D. Gafford: Tip to K. George,"[1641718, 1642271, 1629655]",1610612762.0,UTA,startperiod,K. George,1641718.0,George,K. George,Filipowski,1642271.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-12-16T02:11:41.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642846,81.02825229960578,54.90196078431373,1610612762,0,0,2025-12-16T02:12:08Z,70000,False,25.0,126.0,1,right,MISS A. Bailey 12' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,12.82,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2025-12-16T02:11:46.7Z,1,REGULAR,rebound,offensive,[],1642846,,,1610612762,0,0,2025-12-16T02:11:49Z,80000,False,,,0,,A. Bailey REBOUND (Off:1 Def:0),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M40.00S,2025-12-16T02:11:46.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642846,94.40999984741211,50.0,1610612762,2,0,2025-12-16T02:11:46Z,90000,False,0.0,0.0,1,right,A. Bailey putback DUNK (2 PTS),[1642846],1610612762.0,UTA,putback,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M28.00S,2025-12-16T02:11:59.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,19.398817345597898,58.57843137254902,1610612742,2,2,2025-12-16T02:12:22Z,100000,False,-43.0,130.0,1,left,C. Flagg 13' driving floating Jump Shot (2 PTS) (R. Nembhard 1 AST),"[1642843, 1642948]",1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,13.67,Made,,,,,2.0,R. Nembhard,1642948.0,1.0,,,,,,,,,,
11,PT11M17.00S,2025-12-16T02:12:12.6Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612762,2,2,2025-12-16T02:12:27Z,110000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Filipowski 2 FT),"[1629655, 1642271]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,1.0,0.0,Filipowski,1642271.0,,,,,
13,PT11M17.00S,2025-12-16T02:12:40.5Z,1,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,3,2,2025-12-16T02:12:40Z,130000,False,,,0,,K. Filipowski Free Throw 1 of 2 (1 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
15,PT11M17.00S,2025-12-16T02:12:56.9Z,1,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,4,2,2025-12-16T02:12:56Z,140000,False,,,0,,K. Filipowski Free Throw 2 of 2 (2 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
16,PT11M02.00S,2025-12-16T02:13:12.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,12.697109067017081,46.32352941176471,1610612742,4,4,2025-12-16T02:13:40Z,150000,False,18.0,67.0,1,left,D. Gafford 6' cutting Layup (2 PTS) (C. Flagg 1 AST),"[1629655, 1642843]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,6.94,Made,,,,,2.0,C. Flagg,1642843.0,1.0,,,,,,,,,,
18,PT10M50.00S,2025-12-16T02:13:24.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,81.8166885676741,48.03921568627451,1610612762,4,4,2025-12-16T02:13:29Z,170000,False,-10.0,118.0,1,right,MISS L. Markkanen 11' pullup Shot,[1628374],1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,11.88,Missed,,,,,,,,,,,,,,,,,,
19,PT10M47.00S,2025-12-16T02:13:27.7Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,4,4,2025-12-16T02:13:29Z,180000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M43.00S,2025-12-16T02:13:31.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642843,12.040078843626807,56.127450980392155,1610612742,4,6,2025-12-16T02:15:06Z,190000,False,-31.0,61.0,1,left,C. Flagg 6' running Layup (4 PTS),[1642843],1610612742.0,DAL,running,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,6.8,Made,,,,,4.0,,,,,,,,,,,,,
