actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M14.00S,2026-01-29T02:13:29.3Z,1,REGULAR,3pt,Jump Shot,[],1641764,92.72339027595268,3.1862745098039214,1610612744,4,3,2026-01-29T02:13:34Z,180000,False,-234.0,16.0,1,right,MISS B. Podziemski 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
20,PT10M10.00S,2026-01-29T02:13:33.3Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,4,3,2026-01-29T02:13:34Z,190000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,
21,PT10M01.00S,2026-01-29T02:13:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.783837056504599,44.85294117647059,1610612762,6,3,2026-01-29T02:15:05Z,200000,False,26.0,11.0,1,left,J. Nurkić driving Layup (2 PTS) (A. Bailey 1 AST),"[203994, 1642846]",1610612762.0,UTA,driving,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,2.81,Made,2.0,A. Bailey,1642846.0,1.0,,,,,,,,,,,,,,
23,PT09M43.00S,2026-01-29T02:14:01.3Z,1,REGULAR,2pt,Jump Shot,[],201939,85.23324572930355,27.696078431372552,1610612744,6,3,2026-01-29T02:15:52Z,220000,False,-112.0,86.0,1,right,MISS S. Curry 14' pullup bank Shot,[201939],1610612744.0,GSW,pullup bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,14.1,Missed,,,,,,,,,,,,,,,,,,
24,PT09M39.00S,2026-01-29T02:14:05.3Z,1,REGULAR,rebound,defensive,[],1642846,,,1610612762,6,3,2026-01-29T02:14:06Z,230000,False,,,0,,A. Bailey REBOUND (Off:0 Def:2),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Left,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,
25,PT09M35.00S,2026-01-29T02:14:09.5Z,1,REGULAR,turnover,lost ball,[],1629004,,,1610612762,6,3,2026-01-29T02:14:13Z,240000,False,,,0,,S. Mykhailiuk lost ball TURNOVER (1 TO),"[1629004, 1630541]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Moody,1630541.0,,,,,
26,PT09M35.00S,2026-01-29T02:14:09.5Z,1,REGULAR,steal,,[],1630541,,,1610612744,6,3,2026-01-29T02:14:11Z,250000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
27,PT09M31.00S,2026-01-29T02:14:13.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,67.09921156373193,18.872549019607842,1610612744,6,3,2026-01-29T02:16:41Z,260000,False,-156.0,257.0,1,right,MISS S. Curry 30' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,30.03,Missed,,,,,,,,,,,,,,,,,,
28,PT09M27.00S,2026-01-29T02:14:17.3Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,6,3,2026-01-29T02:14:18Z,270000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.0,2.0,2.0,0.0,,,,,,,,
29,PT09M12.00S,2026-01-29T02:14:31.8Z,1,REGULAR,3pt,Jump Shot,[],1628374,32.933639947437584,28.921568627450984,1610612762,6,3,2026-01-29T02:14:39Z,280000,False,105.0,257.0,1,left,MISS L. Markkanen 27' 3PT - blocked,"[1628374, 201143]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,27.79,Missed,,,,,Horford,201143.0,,,,,,,,,,,,
30,PT09M12.00S,2026-01-29T02:14:31.8Z,1,REGULAR,block,,[],201143,,,1610612762,6,3,2026-01-29T02:14:34Z,290000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
31,PT09M12.00S,2026-01-29T02:14:31.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,6,3,2026-01-29T02:14:39Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,29.0,,,,,,,,,,,
33,PT09M12.00S,2026-01-29T02:14:40.8Z,1,REGULAR,foul,personal,[],201143,,,1610612762,6,3,2026-01-29T02:15:24Z,320000,False,,,0,,A. Horford personal FOUL (1 PF),"[201143, 1628374]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Markkanen,1628374.0
35,PT09M10.00S,2026-01-29T02:15:06.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642846,6.1268068331143235,53.67647058823529,1610612762,8,3,2026-01-29T02:15:12Z,340000,False,-18.0,5.0,1,left,A. Bailey reverse Layup (4 PTS) (K. George 1 AST),"[1642846, 1641718]",1610612762.0,UTA,reverse,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,1.91,Made,4.0,K. George,1641718.0,1.0,,,,,,,,,,,,,,
37,PT09M10.00S,2026-01-29T02:15:14.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,8,3,2026-01-29T02:15:14Z,360000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M53.00S,2026-01-29T02:18:23.2Z,1,REGULAR,3pt,Jump Shot,[],201143,86.81011826544021,4.411764705882353,1610612744,8,3,2026-01-29T02:18:28Z,370000,False,-228.0,71.0,1,right,MISS A. Horford 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.89,Missed,,,,,,,,,,,,,,,,,,
39,PT08M49.00S,2026-01-29T02:18:27.2Z,1,REGULAR,rebound,offensive,[],201143,,,1610612744,8,3,2026-01-29T02:18:28Z,380000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,,,,38.0,1.0,0.0,1.0,,,,,,,,
40,PT08M47.00S,2026-01-29T02:18:28.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,91.5407358738502,95.83333333333334,1610612744,8,6,2026-01-29T02:18:33Z,390000,False,229.0,27.0,1,right,M. Moody 3PT  (3 PTS) (A. Horford 1 AST),"[1630541, 201143]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,23.08,Made,3.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
42,PT08M31.00S,2026-01-29T02:18:45.0Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612762,8,6,2026-01-29T02:18:49Z,410000,False,,,0,,J. Nurkić bad pass TURNOVER (1 TO),"[203994, 201143]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Horford,201143.0,,,,,
43,PT08M31.00S,2026-01-29T02:18:45.0Z,1,REGULAR,steal,,[],201143,,,1610612744,8,6,2026-01-29T02:18:47Z,420000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
44,PT08M26.00S,2026-01-29T02:18:49.7Z,1,REGULAR,turnover,bad pass,[],1641764,,,1610612744,8,6,2026-01-29T02:18:53Z,430000,False,,,0,,B. Podziemski bad pass TURNOVER (1 TO),"[1641764, 1628374]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Markkanen,1628374.0,,,,,
45,PT08M26.00S,2026-01-29T02:18:49.7Z,1,REGULAR,steal,,[],1628374,,,1610612762,8,6,2026-01-29T02:18:51Z,440000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M19.00S,2026-01-29T02:18:56.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628374,9.806176084099869,51.225490196078425,1610612762,10,6,2026-01-29T02:19:29Z,450000,False,-6.0,40.0,1,left,L. Markkanen running Layup (2 PTS),[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,4.02,Made,2.0,,,,,,,,,,,,,,,,,
47,PT08M08.00S,2026-01-29T02:19:06.7Z,1,REGULAR,3pt,Jump Shot,[],201939,71.04139290407359,75.24509803921569,1610612744,10,9,2026-01-29T02:19:11Z,460000,False,126.0,220.0,1,right,S. Curry 25' 3PT step back (3 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.34,Made,3.0,,,,,,,,,,,,,,,,,
48,PT07M51.00S,2026-01-29T02:19:24.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,14.4053876478318,55.63725490196079,1610612762,10,9,2026-01-29T02:20:35Z,470000,False,-28.0,83.0,1,left,MISS J. Nurkić 8' turnaround Hook,[203994],1610612762.0,UTA,turnaround,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,8.76,Missed,,,,,,,,,,,,,,,,,,
49,PT07M49.00S,2026-01-29T02:19:26.5Z,1,REGULAR,rebound,defensive,[],201143,,,1610612744,10,9,2026-01-29T02:19:28Z,480000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,48.0,2.0,1.0,1.0,,,,,,,,
50,PT07M44.00S,2026-01-29T02:19:31.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630541,92.59198423127464,54.65686274509803,1610612744,10,11,2026-01-29T02:20:55Z,490000,False,23.0,17.0,1,right,M. Moody running Layup (5 PTS) (S. Curry 1 AST),"[1630541, 201939]",1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,2.89,Made,5.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
52,PT07M44.00S,2026-01-29T02:19:36.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,10,11,2026-01-29T02:19:36Z,510000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M34.00S,2026-01-29T02:22:34.5Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612762,10,11,2026-01-29T02:22:39Z,530000,False,,,0,,J. Nurkić bad pass TURNOVER (2 TO),"[203994, 1641764]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,Podziemski,1641764.0,,,,,
55,PT07M34.00S,2026-01-29T02:22:34.5Z,1,REGULAR,steal,,[],1641764,,,1610612744,10,11,2026-01-29T02:22:38Z,540000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
56,PT07M27.00S,2026-01-29T02:22:42.8Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,10,11,2026-01-29T02:22:46Z,550000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1642846]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Bailey,1642846.0,,,,,
57,PT07M27.00S,2026-01-29T02:22:42.8Z,1,REGULAR,steal,,[],1642846,,,1610612762,10,11,2026-01-29T02:22:44Z,560000,False,,,0,,A. Bailey STEAL (1 STL),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
58,PT07M22.00S,2026-01-29T02:22:47.5Z,1,REGULAR,turnover,bad pass,[],1641718,,,1610612762,10,11,2026-01-29T02:22:51Z,570000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1641718, 201939]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Curry,201939.0,,,,,
59,PT07M22.00S,2026-01-29T02:22:47.5Z,1,REGULAR,steal,,[],201939,,,1610612744,10,11,2026-01-29T02:22:49Z,580000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
60,PT07M16.00S,2026-01-29T02:22:53.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,92.46057818659659,95.34313725490196,1610612744,10,11,2026-01-29T02:22:58Z,590000,False,227.0,18.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
61,PT07M12.00S,2026-01-29T02:22:57.3Z,1,REGULAR,rebound,defensive,[],1642846,,,1610612762,10,11,2026-01-29T02:22:58Z,600000,False,,,0,,A. Bailey REBOUND (Off:0 Def:3),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,,,,,,,,,60.0,3.0,3.0,0.0,,,,,,,,
62,PT06M57.00S,2026-01-29T02:23:12.3Z,1,REGULAR,3pt,Jump Shot,[],1642846,26.231931668856767,11.27450980392157,1610612762,10,11,2026-01-29T02:23:16Z,610000,False,194.0,194.0,1,left,MISS A. Bailey 27' step back 3PT,[1642846],1610612762.0,UTA,step back,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
63,PT06M54.00S,2026-01-29T02:23:15.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,10,11,2026-01-29T02:23:16Z,620000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,
64,PT06M49.00S,2026-01-29T02:23:20.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,71.30420499342969,79.41176470588235,1610612744,10,14,2026-01-29T02:25:01Z,630000,False,147.0,217.0,1,right,B. Podziemski 26' 3PT running pullup (3 PTS) (D. Green 1 AST),"[1641764, 203110]",1610612744.0,GSW,running pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.23,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
66,PT06M36.00S,2026-01-29T02:23:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,9.280551905387648,56.86274509803921,1610612762,10,14,2026-01-29T02:23:37Z,650000,False,-34.0,35.0,1,left,MISS L. Markkanen driving Layup - blocked,"[1628374, 201143]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,Horford,201143.0,,,,,,,,,,,,
67,PT06M36.00S,2026-01-29T02:23:33.0Z,1,REGULAR,block,,[],201143,,,1610612762,10,14,2026-01-29T02:23:35Z,660000,False,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M35.00S,2026-01-29T02:23:34.0Z,1,REGULAR,rebound,offensive,[],1629004,,,1610612762,10,14,2026-01-29T02:25:43Z,670000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:0),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,66.0,1.0,0.0,1.0,,,,,,,,
69,PT06M34.00S,2026-01-29T02:23:38.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,17.95335085413929,93.13725490196079,1610612762,10,14,2026-01-29T02:26:03Z,680000,False,-216.0,116.0,1,left,MISS S. Mykhailiuk 24' 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
70,PT06M30.00S,2026-01-29T02:23:42.5Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,10,14,2026-01-29T02:26:03Z,690000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,
71,PT06M18.00S,2026-01-29T02:23:50.4Z,1,REGULAR,3pt,Jump Shot,[],203110,66.96780551905388,32.35294117647059,1610612744,10,14,2026-01-29T02:23:54Z,700000,False,-88.0,258.0,1,right,MISS D. Green 27' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,27.27,Missed,,,,,,,,,,,,,,,,,,
72,PT06M15.00S,2026-01-29T02:23:53.4Z,1,REGULAR,rebound,offensive,[],1630541,,,1610612744,10,14,2026-01-29T02:23:54Z,710000,False,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,71.0,1.0,0.0,1.0,,,,,,,,
73,PT06M14.00S,2026-01-29T02:23:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,89.96386333771353,45.09803921568628,1610612744,10,14,2026-01-29T02:27:33Z,720000,False,-25.0,42.0,1,right,MISS M. Moody putback Layup,[1630541],1610612744.0,GSW,putback,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
74,PT06M13.00S,2026-01-29T02:23:57.8Z,1,REGULAR,rebound,offensive,[],1630541,,,1610612744,10,14,2026-01-29T02:27:33Z,730000,False,,,0,,M. Moody REBOUND (Off:2 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,73.0,2.0,0.0,2.0,,,,,,,,
218,PT06M13.00S,2026-01-29T02:23:58.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,91.80354796320631,49.26470588235294,1610612744,10,14,2026-01-29T02:43:33Z,735000,False,-4.0,25.0,1,right,MISS M. Moody tip Layup,[1630541],1610612744.0,GSW,tip,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
219,PT06M13.00S,2026-01-29T02:23:58.8Z,1,REGULAR,rebound,offensive,[],1630541,,,1610612744,10,14,2026-01-29T02:43:33Z,737500,False,,,0,,M. Moody REBOUND (Off:3 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,218.0,3.0,0.0,3.0,,,,,,,,
75,PT06M09.00S,2026-01-29T02:24:00.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,92.06636005256242,52.450980392156865,1610612744,10,16,2026-01-29T02:43:15Z,740000,False,12.0,22.0,1,right,M. Moody putback Layup (7 PTS),[1630541],1610612744.0,GSW,putback,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,2.53,Made,7.0,,,,,,,,,,,,,,,,,
76,PT05M49.00S,2026-01-29T02:24:19.7Z,1,REGULAR,3pt,Jump Shot,[],1641718,35.167542706964525,42.40196078431372,1610612762,13,16,2026-01-29T02:24:25Z,750000,False,38.0,278.0,1,left,K. George 28' 3PT  (5 PTS) (J. Nurkić 3 AST),"[1641718, 203994]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,28.07,Made,5.0,J. Nurkić,203994.0,3.0,,,,,,,,,,,,,,
78,PT05M32.00S,2026-01-29T02:24:36.6Z,1,REGULAR,3pt,Jump Shot,[],201939,89.56964520367937,95.83333333333334,1610612744,13,19,2026-01-29T02:29:45Z,770000,False,229.0,46.0,1,right,S. Curry 3PT step back (6 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,23.37,Made,6.0,,,,,,,,,,,,,,,,,
79,PT05M12.00S,2026-01-29T02:24:57.0Z,1,REGULAR,3pt,Jump Shot,[],1629004,34.247700394218136,27.941176470588236,1610612762,13,19,2026-01-29T02:25:01Z,780000,False,110.0,269.0,1,left,MISS S. Mykhailiuk 29' 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,29.11,Missed,,,,,,,,,,,,,,,,,,
80,PT05M08.00S,2026-01-29T02:25:01.0Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,13,19,2026-01-29T02:25:01Z,790000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,
