shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
07:28,58,PT07M28.00S,2022-12-13T03:49:31.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202704,75.607752956636,12.25490196078431,1610612746,11,13,2022-12-13T03:53:50Z,580000,False,-189.0,177.0,1,right,MISS R. Jackson 25' running 3PT,[202704],1,1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
07:25,59,PT07M25.00S,2022-12-13T03:49:34.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,11,13,2022-12-13T03:53:50Z,590000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,
07:21,60,PT07M21.00S,2022-12-13T03:49:37.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,33.03219448094612,51.22549019607843,1610612738,11,13,2022-12-13T03:49:42Z,600000,False,-6.0,258.0,1,left,MISS J. Tatum 25' running pullup 3PT,[1628369],0,1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
07:18,61,PT07M18.00S,2022-12-13T03:49:40.0Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,11,13,2022-12-13T03:49:42Z,610000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,60.0,1.0,1.0,0.0,,,,,
07:13,62,PT07M13.00S,2022-12-13T03:49:46.1Z,1,REGULAR,3pt,Jump Shot,[],202694,69.56307490144546,75.24509803921569,1610612746,14,13,2022-12-13T03:49:57Z,620000,False,126.0,234.0,1,right,M. Morris Sr. 26' 3PT  (3 PTS) (P. George 1 AST),"[202694, 202331]",8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,26.55,Made,3.0,P. George,202331.0,1.0,,,,,,,,,,,,,,
06:54,64,PT06M54.00S,2022-12-13T03:50:04.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,32.11235216819975,71.56862745098039,1610612738,14,13,2022-12-13T03:50:09Z,640000,False,-108.0,249.0,1,left,MISS J. Brown 27' pullup 3PT,[1627759],7,1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,27.17,Missed,,,,,,,,,,,,,,,,,,
06:51,65,PT06M51.00S,2022-12-13T03:50:07.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,14,13,2022-12-13T03:50:09Z,650000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,64.0,2.0,2.0,0.0,,,,,
06:44,66,PT06M44.00S,2022-12-13T03:50:14.8Z,1,REGULAR,3pt,Jump Shot,[],202331,66.27792378449408,48.28431372549019,1610612746,17,13,2022-12-13T03:50:18Z,660000,False,-9.0,264.0,1,right,P. George 26' 3PT pullup (5 PTS),[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,26.46,Made,5.0,,,,,,,,,,,,,,,,,
06:31,67,PT06M31.00S,2022-12-13T03:50:27.4Z,1,REGULAR,3pt,Jump Shot,[],201933,26.067674113009204,12.5,1610612738,17,13,2022-12-13T03:56:55Z,670000,False,188.0,193.0,1,left,MISS B. Griffin 26' step back 3PT,[201933],91,1610612738.0,BOS,step back,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
06:29,68,PT06M29.00S,2022-12-13T03:50:29.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,17,13,2022-12-13T03:50:29Z,680000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,67.0,3.0,3.0,0.0,,,,,
06:21,69,PT06M21.00S,2022-12-13T03:50:36.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,94.26741130091985,48.28431372549019,1610612746,19,13,2022-12-13T03:50:41Z,690000,False,-9.0,1.0,1,right,R. Jackson driving Layup (7 PTS),[202704],1,1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,0.87,Made,7.0,,,,,,,,,,,,,,,,,
06:03,70,PT06M03.00S,2022-12-13T03:50:55.2Z,1,REGULAR,2pt,Jump Shot,[],1627759,20.68002628120894,73.52941176470588,1610612738,19,15,2022-12-13T03:51:01Z,700000,False,-118.0,142.0,1,left,J. Brown 18' pullup Jump Shot (4 PTS) (B. Griffin 1 AST),"[1627759, 201933]",7,1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,18.43,Made,4.0,B. Griffin,201933.0,1.0,,,,,,,,,,,,,,
05:47,72,PT05M47.00S,2022-12-13T03:51:11.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,86.85939553219448,44.95251225490197,1610612746,21,15,2022-12-13T03:51:19Z,720000,False,-25.0,71.0,1,right,P. George 7' driving floating Jump Shot (7 PTS) (I. Zubac 1 AST),"[202331, 1627826]",13,1610612746.0,LAC,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,7.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,,,,
05:47,74,PT05M47.00S,2022-12-13T03:51:17.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,21,15,2022-12-13T03:51:17Z,740000,False,,,0,,BOS Timeout,[],,1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,75,PT05M47.00S,2022-12-13T03:54:08.9Z,1,REGULAR,substitution,out,[],202331,,,1610612738,21,15,2022-12-13T03:54:21Z,750000,False,,,0,,SUB out: P. George,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,76,PT05M47.00S,2022-12-13T03:54:08.9Z,1,REGULAR,substitution,out,[],202704,,,1610612738,21,15,2022-12-13T03:54:21Z,760000,False,,,0,,SUB out: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,77,PT05M47.00S,2022-12-13T03:54:08.9Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,21,15,2022-12-13T03:54:21Z,770000,False,,,0,,SUB out: J. Tatum,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,78,PT05M47.00S,2022-12-13T03:54:08.9Z,1,REGULAR,substitution,in,[],1628379,,,1610612738,21,15,2022-12-13T03:54:21Z,780000,False,,,0,,SUB in: L. Kennard,[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,79,PT05M47.00S,2022-12-13T03:54:08.9Z,1,REGULAR,substitution,in,[],202322,,,1610612738,21,15,2022-12-13T03:54:21Z,790000,False,,,0,,SUB in: J. Wall,[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,80,PT05M47.00S,2022-12-13T03:54:08.9Z,1,REGULAR,substitution,in,[],1627763,,,1610612738,21,15,2022-12-13T03:54:21Z,800000,False,,,0,,SUB in: M. Brogdon,[1627763],13,1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
05:34,81,PT05M34.00S,2022-12-13T03:54:29.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,8.935611038107751,96.54564950980392,1610612738,21,15,2022-12-13T03:54:36Z,810000,False,-233.0,31.0,1,left,MISS D. White 3PT,[1628401],9,1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
05:31,82,PT05M31.00S,2022-12-13T03:54:32.5Z,1,REGULAR,rebound,defensive,[],202322,,,1610612746,21,15,2022-12-13T03:54:32Z,820000,False,,,0,,J. Wall REBOUND (Off:0 Def:1),[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,
05:18,83,PT05M18.00S,2022-12-13T03:54:48.9Z,1,REGULAR,foul,personal,['2freethrow'],203935,,,1610612746,21,15,2022-12-13T03:54:54Z,830000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (Leonard 2 FT),"[203935, 202695]",36,1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,1.0,0.0,Leonard,202695.0,,,,,,,,,
05:18,85,PT05M18.00S,2022-12-13T03:55:18.6Z,1,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,22,15,2022-12-13T03:55:39Z,850000,False,,,0,,K. Leonard Free Throw 1 of 2 (4 PTS),[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
05:18,86,PT05M18.00S,2022-12-13T03:55:18.6Z,1,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,22,15,2022-12-13T03:55:39Z,860000,False,,,0,,MISS K. Leonard Free Throw 2 of 2,[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
