actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT03M37.00S,2023-02-15T03:23:37.0Z,1,REGULAR,substitution,out,[],202694,,,1610612746,21,13,2023-02-15T03:23:50Z,890000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M37.00S,2023-02-15T03:23:37.0Z,1,REGULAR,substitution,in,[],1630538,,,1610612746,21,13,2023-02-15T03:23:50Z,900000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M32.00S,2023-02-15T03:24:06.4Z,1,REGULAR,foul,personal,[],203210,,,1610612746,21,13,2023-02-15T03:24:18Z,910000,False,,,0,,J. Green personal FOUL (1 PF),"[203210, 202695]",1610612744.0,GSW,,,,Green,J. Green,,,,,204059.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,0.0,Leonard,202695.0,,,,
93,PT03M24.00S,2023-02-15T03:24:33.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,93.2161629434954,48.28431372549019,1610612746,23,13,2023-02-15T03:24:39Z,930000,False,-9.0,11.0,1,right,M. Plumlee Layup (2 PTS) (B. Hyland 1 AST),"[203486, 1630538]",1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,2.0,B. Hyland,1630538.0,1.0,,,,,,,,,
95,PT03M12.00S,2023-02-15T03:24:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.619579500657039,47.79411764705882,1610612744,23,15,2023-02-15T03:24:50Z,950000,False,11.0,10.0,1,left,J. Poole driving Layup (8 PTS) (J. Green 1 AST),"[1629673, 203210]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,8.0,J. Green,203210.0,1.0,,,,,,,,,
97,PT03M03.00S,2023-02-15T03:24:55.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202695,91.11366622864652,45.58823529411765,1610612746,23,15,2023-02-15T03:25:44Z,970000,False,-22.0,31.0,1,right,MISS K. Leonard driving Hook,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,
98,PT02M58.00S,2023-02-15T03:25:00.6Z,1,REGULAR,rebound,defensive,[],203210,,,1610612744,23,15,2023-02-15T03:25:01Z,980000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,Restricted Area,0-8 Center,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,
101,PT02M56.00S,2023-02-15T03:25:02.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,10.167542706964511,37.254901960784316,1610612744,23,15,2023-02-15T03:27:35Z,985000,False,64.0,43.0,1,left,MISS J. Kuminga 7' driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,
102,PT02M56.00S,2023-02-15T03:25:02.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,23,15,2023-02-15T03:27:35Z,987500,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,101.0,,,,,,,,,,,,,,,,
100,PT02M56.00S,2023-02-15T03:25:16.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,23,15,2023-02-15T03:25:16Z,1000000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M56.00S,2023-02-15T03:27:59.6Z,1,REGULAR,substitution,out,[],202695,,,1610612746,23,15,2023-02-15T03:28:28Z,1010000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M56.00S,2023-02-15T03:27:59.6Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,23,15,2023-02-15T03:28:28Z,1020000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M56.00S,2023-02-15T03:27:59.6Z,1,REGULAR,substitution,out,[],1629673,,,1610612746,23,15,2023-02-15T03:28:28Z,1030000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M56.00S,2023-02-15T03:27:59.6Z,1,REGULAR,substitution,in,[],201569,,,1610612746,23,15,2023-02-15T03:28:28Z,1040000,False,,,0,,SUB in: E. Gordon,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M56.00S,2023-02-15T03:27:59.6Z,1,REGULAR,substitution,in,[],201587,,,1610612746,23,15,2023-02-15T03:28:28Z,1050000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M56.00S,2023-02-15T03:27:59.6Z,1,REGULAR,substitution,in,[],1629660,,,1610612746,23,15,2023-02-15T03:28:28Z,1060000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M48.00S,2023-02-15T03:28:39.6Z,1,REGULAR,turnover,traveling,[],203486,,,1610612746,23,15,2023-02-15T03:28:45Z,1070000,False,,,0,,M. Plumlee traveling TURNOVER (1 TO),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,204059.0,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,,,,
110,PT02M38.00S,2023-02-15T03:28:56.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629660,9.116294349540084,50.0,1610612744,23,17,2023-02-15T03:29:14Z,1080000,False,0.0,33.0,1,left,T. Jerome driving finger roll Layup (2 PTS),[1629660],1610612744.0,GSW,driving finger roll,,,Jerome,T. Jerome,,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,2.0,,,,,,,,,,,,
111,PT02M25.00S,2023-02-15T03:29:09.8Z,1,REGULAR,3pt,Jump Shot,[],201587,72.32260183968462,78.43137254901961,1610612746,23,17,2023-02-15T03:29:17Z,1090000,False,142.0,208.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,
112,PT02M25.00S,2023-02-15T03:29:09.8Z,1,REGULAR,rebound,offensive,[],1630538,,,1610612746,23,17,2023-02-15T03:29:17Z,1100000,False,,,0,,B. Hyland REBOUND (Off:1 Def:0),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,Above the Break 3,24+ Right Center,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,
113,PT02M16.00S,2023-02-15T03:29:19.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630538,93.61038107752957,40.19607843137255,1610612746,23,17,2023-02-15T03:29:24Z,1110000,False,-49.0,8.0,1,right,MISS B. Hyland driving floating Shot,[1630538],1610612746.0,LAC,driving floating,,,Hyland,B. Hyland,,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,
114,PT02M13.00S,2023-02-15T03:29:21.1Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,23,17,2023-02-15T03:29:21Z,1120000,False,,,0,,N. Batum REBOUND (Off:1 Def:0),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,In The Paint (Non-RA),0-8 Center,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,,
115,PT02M13.00S,2023-02-15T03:29:22.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,70.3515111695138,27.941176470588232,1610612746,26,17,2023-02-15T03:29:27Z,1130000,False,-110.0,226.0,1,right,N. Powell 25' 3PT  (3 PTS) (N. Batum 1 AST),"[1626181, 201587]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,,Above the Break 3,24+ Left Center,25.17,Made,,,,,3.0,N. Batum,201587.0,1.0,,,,,,,,,
117,PT02M00.00S,2023-02-15T03:29:38.2Z,1,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612744,26,17,2023-02-15T03:29:59Z,1150000,False,,,0,,B. Hyland shooting personal FOUL (1 PF) (Jerome 2 FT),"[1630538, 1629660]",1610612746.0,LAC,shooting,,,Hyland,B. Hyland,,,,,2714.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,0.0,Jerome,1629660.0,,,,
119,PT02M00.00S,2023-02-15T03:30:00.8Z,1,REGULAR,freethrow,1 of 2,[],1629660,,,1610612744,26,17,2023-02-15T03:30:00Z,1170000,False,,,0,,MISS T. Jerome Free Throw 1 of 2,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
120,PT02M00.00S,2023-02-15T03:30:00.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,26,17,2023-02-15T03:30:00Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,
121,PT02M00.00S,2023-02-15T03:30:16.9Z,1,REGULAR,freethrow,2 of 2,[],1629660,,,1610612744,26,18,2023-02-15T03:30:16Z,1190000,False,,,0,,T. Jerome Free Throw 2 of 2 (3 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
122,PT01M46.00S,2023-02-15T03:30:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,94.26741130091985,46.568627450980394,1610612746,28,18,2023-02-15T03:30:34Z,1200000,False,-17.0,1.0,1,right,N. Powell driving reverse Layup (5 PTS) (M. Plumlee 1 AST),"[1626181, 203486]",1610612746.0,LAC,driving reverse,,,Powell,N. Powell,,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,5.0,M. Plumlee,203486.0,1.0,,,,,,,,,
124,PT01M33.00S,2023-02-15T03:30:41.9Z,1,REGULAR,3pt,Jump Shot,[],1630237,27.38173455978975,82.1078431372549,1610612744,28,21,2023-02-15T03:30:47Z,1220000,False,-161.0,205.0,1,left,A. Lamb 26' 3PT  (3 PTS) (M. Moody 1 AST),"[1630237, 1630541]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,Above the Break 3,24+ Left Center,26.03,Made,,,,,3.0,M. Moody,1630541.0,1.0,,,,,,,,,
126,PT01M18.00S,2023-02-15T03:30:57.7Z,1,REGULAR,3pt,Jump Shot,[],201587,89.27398160315374,4.166666666666657,1610612746,28,21,2023-02-15T03:31:06Z,1240000,False,-229.0,48.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,
127,PT01M11.00S,2023-02-15T03:31:04.7Z,1,REGULAR,rebound,defensive,[],1629660,,,1610612744,28,21,2023-02-15T03:31:06Z,1250000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,Left Corner 3,24+ Left,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,
128,PT01M08.00S,2023-02-15T03:31:07.8Z,1,REGULAR,turnover,bad pass,[],1629660,,,1610612744,28,21,2023-02-15T03:31:11Z,1260000,False,,,0,,T. Jerome bad pass TURNOVER (1 TO),"[1629660, 1630538]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,Hyland,1630538.0,,
129,PT01M08.00S,2023-02-15T03:31:07.8Z,1,REGULAR,steal,,[],1630538,,,1610612746,28,21,2023-02-15T03:31:09Z,1270000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
130,PT01M08.00S,2023-02-15T03:31:10.9Z,1,REGULAR,foul,personal,['1freethrow'],1629660,,,1610612746,28,21,2023-02-15T03:31:23Z,1280000,False,,,0,,T. Jerome transition take personal FOUL (1 PF) (Hyland 1 FT),"[1629660, 1630538]",1610612744.0,GSW,transition take,,,Jerome,T. Jerome,,,,,2714.0,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,0.0,Hyland,1630538.0,,,,
132,PT01M08.00S,2023-02-15T03:31:44.5Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630538,,,1610612746,28,21,2023-02-15T03:31:44Z,1300000,False,,,0,,MISS B. Hyland transition take Free Throw 1 of 1,[1630538],1610612746.0,LAC,transition take,,,Hyland,B. Hyland,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
133,PT01M08.00S,2023-02-15T03:31:44.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,28,21,2023-02-15T03:31:49Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,
134,PT01M02.00S,2023-02-15T03:32:10.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626181,68.38042049934297,67.15686274509804,1610612746,28,21,2023-02-15T03:32:35Z,1320000,False,86.0,245.0,1,right,MISS N. Powell 25' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,
135,PT00M55.90S,2023-02-15T03:32:16.5Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,28,21,2023-02-15T03:32:18Z,1330000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Above the Break 3,24+ Right Center,,,134.0,2.0,1.0,1.0,,,,,,,,,,,,,
136,PT00M55.30S,2023-02-15T03:32:17.2Z,1,REGULAR,turnover,lost ball,[],1630228,,,1610612744,28,21,2023-02-15T03:32:21Z,1340000,False,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 201587]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,Batum,201587.0,,
137,PT00M55.30S,2023-02-15T03:32:17.2Z,1,REGULAR,steal,,[],201587,,,1610612746,28,21,2023-02-15T03:32:19Z,1350000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
138,PT00M54.20S,2023-02-15T03:32:20.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,73.242444152431,80.63725490196079,1610612746,31,21,2023-02-15T03:32:55Z,1360000,False,153.0,199.0,1,right,B. Hyland 25' 3PT  (3 PTS) (N. Batum 2 AST),"[1630538, 201587]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,Above the Break 3,24+ Right Center,25.11,Made,,,,,3.0,N. Batum,201587.0,2.0,,,,,,,,,
140,PT00M34.00S,2023-02-15T03:32:43.7Z,1,REGULAR,foul,offensive,[],203210,,,1610612744,31,21,2023-02-15T03:32:56Z,1380000,False,,,0,,J. Green offensive FOUL (2 PF),"[203210, 1626181]",1610612744.0,GSW,,,,Green,J. Green,,,,,2714.0,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,0.0,Powell,1626181.0,,,,
142,PT00M34.00S,2023-02-15T03:32:43.7Z,1,REGULAR,turnover,offensive foul,[],203210,,,1610612744,31,21,2023-02-15T03:32:43Z,1400000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,2714.0,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,,,
143,PT00M29.10S,2023-02-15T03:33:05.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201587,92.82194480946123,4.656862745098039,1610612746,31,21,2023-02-15T03:33:12Z,1410000,False,-227.0,15.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,Left Corner 3,24+ Left,22.72,Missed,,,,,,,,,,,,,,,,,
144,PT00M25.20S,2023-02-15T03:33:09.3Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,31,21,2023-02-15T03:33:12Z,1420000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Left Corner 3,24+ Left,,,143.0,3.0,2.0,1.0,,,,,,,,,,,,,
145,PT00M25.20S,2023-02-15T03:33:12.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612744,31,21,2023-02-15T03:37:53Z,1430000,False,,,0,,B. Hyland personal FOUL (2 PF) (Kuminga 2 FT),"[1630538, 1630228]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,2714.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,0.0,Kuminga,1630228.0,,,,
147,PT00M25.20S,2023-02-15T03:34:03.7Z,1,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,31,22,2023-02-15T03:37:53Z,1450000,False,,,0,,J. Kuminga Free Throw 1 of 2 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
152,PT00M25.20S,2023-02-15T03:34:03.7Z,1,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,31,23,2023-02-15T03:37:53Z,1455000,False,,,0,,J. Kuminga Free Throw 2 of 2 (6 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
148,PT00M25.20S,2023-02-15T03:34:04.7Z,1,REGULAR,substitution,out,[],203210,,,1610612746,31,23,2023-02-15T03:37:43Z,1460000,False,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M25.20S,2023-02-15T03:34:04.7Z,1,REGULAR,substitution,in,[],203110,,,1610612746,31,23,2023-02-15T03:37:43Z,1470000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M25.20S,2023-02-15T03:34:20.7Z,1,REGULAR,substitution,out,[],1630541,,,1610612746,31,23,2023-02-15T03:37:43Z,1480000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M25.20S,2023-02-15T03:34:20.7Z,1,REGULAR,substitution,in,[],203210,,,1610612746,31,23,2023-02-15T03:37:43Z,1490000,False,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M05.40S,2023-02-15T03:34:55.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626181,93.2161629434954,56.61764705882353,1610612746,31,23,2023-02-15T03:35:45Z,1495000,False,33.0,11.0,1,right,MISS N. Powell driving Hook,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,
154,PT00M02.30S,2023-02-15T03:34:58.6Z,1,REGULAR,rebound,offensive,[],1630538,,,1610612746,31,23,2023-02-15T03:36:34Z,1497500,False,,,0,,B. Hyland REBOUND (Off:2 Def:0),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,Restricted Area,0-8 Center,,,153.0,2.0,0.0,2.0,,,,,,,,,,,,,
155,PT00M00.90S,2023-02-15T03:35:00.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,70.48291721419186,25.24509803921569,1610612746,31,23,2023-02-15T03:36:41Z,1498750,False,-124.0,225.0,1,right,MISS B. Hyland 25' pullup 3PT,[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,
156,PT00M00.10S,2023-02-15T03:35:01.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,31,23,2023-02-15T03:36:41Z,1499375,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,Above the Break 3,24+ Left Center,,,155.0,,,,,,,,,,,,,,,,
157,PT00M00.00S,2023-02-15T03:35:04.5Z,1,REGULAR,period,end,[],0,,,1610612746,31,23,2023-02-15T03:35:04Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-02-15T03:38:04.4Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612746,31,23,2023-02-15T03:38:28Z,1560000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-02-15T03:38:04.4Z,2,REGULAR,substitution,out,['startperiod'],203210,,,1610612746,31,23,2023-02-15T03:38:28Z,1570000,False,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-02-15T03:38:04.4Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612746,31,23,2023-02-15T03:38:28Z,1580000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-02-15T03:38:04.4Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612746,31,23,2023-02-15T03:38:28Z,1590000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-02-15T03:38:38.4Z,2,REGULAR,period,start,[],0,,,1610612744,31,23,2023-02-15T03:38:38Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M49.00S,2023-02-15T03:38:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,15.292378449408673,51.96078431372549,1610612744,31,25,2023-02-15T03:38:58Z,1610000,False,-10.0,91.0,1,left,K. Thompson 9' driving floating bank Jump Shot (2 PTS) (D. Green 2 AST),"[202691, 203110]",1610612744.0,GSW,driving floating bank,,,Thompson,K. Thompson,,,,,,In The Paint (Non-RA),8-16 Center,9.17,Made,,,,,2.0,D. Green,203110.0,2.0,,,,,,,,,
165,PT11M49.00S,2023-02-15T03:38:58.3Z,2,REGULAR,foul,personal,['1freethrow'],201587,,,1610612744,31,25,2023-02-15T03:39:04Z,1630000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Thompson 1 FT),"[201587, 202691]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,204059.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,0.0,Thompson,202691.0,,,,
167,PT11M49.00S,2023-02-15T03:39:14.4Z,2,REGULAR,freethrow,1 of 1,[],202691,,,1610612744,31,25,2023-02-15T03:39:17Z,1650000,False,,,0,,MISS K. Thompson Free Throw 1 of 1,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
168,PT11M46.00S,2023-02-15T03:39:17.4Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,31,25,2023-02-15T03:39:17Z,1660000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,167.0,2.0,1.0,1.0,,,,,,,,,,,,,
169,PT11M33.00S,2023-02-15T03:39:29.6Z,2,REGULAR,foul,personal,['3freethrow'],1630237,,,1610612746,31,25,2023-02-15T03:39:36Z,1670000,False,,,0,,A. Lamb shooting personal FOUL (1 PF) (Gordon 3 FT),"[1630237, 201569]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,1628159.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,0.0,Gordon,201569.0,,,,
171,PT11M33.00S,2023-02-15T03:40:06.1Z,2,REGULAR,freethrow,1 of 3,[],201569,,,1610612746,32,25,2023-02-15T03:40:06Z,1690000,False,,,0,,E. Gordon Free Throw 1 of 3 (1 PTS),[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
172,PT11M33.00S,2023-02-15T03:40:19.9Z,2,REGULAR,freethrow,2 of 3,[],201569,,,1610612746,32,25,2023-02-15T03:40:19Z,1700000,False,,,0,,MISS E. Gordon Free Throw 2 of 3,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
173,PT11M33.00S,2023-02-15T03:40:19.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,32,25,2023-02-15T03:40:19Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,
174,PT11M33.00S,2023-02-15T03:40:37.1Z,2,REGULAR,freethrow,3 of 3,[],201569,,,1610612746,33,25,2023-02-15T03:40:37Z,1720000,False,,,0,,E. Gordon Free Throw 3 of 3 (2 PTS),[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
175,PT11M13.00S,2023-02-15T03:41:00.5Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,33,25,2023-02-15T03:41:07Z,1730000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,1628159.0,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,,,,
176,PT11M13.00S,2023-02-15T03:41:03.2Z,2,REGULAR,substitution,out,[],201587,,,1610612746,33,25,2023-02-15T03:41:10Z,1740000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
