actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-22T03:41:19.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-22T03:41:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2022-11-22T03:41:22.8Z,1,REGULAR,jumpball,recovered,[],1629012,,,1610612762,0,0,2022-11-22T03:41:22Z,40000,False,,,0,,Jump Ball K. Olynyk vs. I. Zubac: Tip to C. Sexton,"[1629012, 203482, 1627826]",1610612762.0,UTA,startperiod,C. Sexton,1629012.0,Sexton,C. Sexton,Olynyk,203482.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2022-11-22T03:41:39.4Z,1,REGULAR,3pt,Jump Shot,[],1628374,82.9664914586071,97.79411764705883,1610612762,0,3,2022-11-22T03:41:43Z,70000,False,239.0,108.0,1,right,L. Markkanen 26' 3PT  (3 PTS) (J. Vanderbilt 1 AST),"[1628374, 1629020]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.21,Made,3.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,,,,
9,PT11M10.00S,2022-11-22T03:42:08.0Z,1,REGULAR,3pt,Jump Shot,[],1629611,10.693166885676746,96.07843137254902,1610612746,0,3,2022-11-22T03:42:21Z,90000,False,-230.0,48.0,1,left,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
10,PT11M08.00S,2022-11-22T03:42:10.6Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,0,3,2022-11-22T03:42:10Z,100000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT10M57.00S,2022-11-22T03:42:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,93.2161629434954,49.50980392156863,1610612762,0,5,2022-11-22T03:42:36Z,110000,False,-2.0,11.0,1,right,J. Vanderbilt cutting finger roll Layup (2 PTS) (J. Clarkson 1 AST),"[1629020, 203903]",1610612762.0,UTA,cutting finger roll,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,1.16,Made,2.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,,,,
13,PT10M44.00S,2022-11-22T03:42:33.7Z,1,REGULAR,2pt,Jump Shot,[],202694,26.067674113009204,61.029411764705884,1610612746,2,5,2022-11-22T03:42:59Z,130000,False,-55.0,193.0,1,left,M. Morris Sr. 20' pullup Jump Shot (2 PTS) (R. Jackson 1 AST),"[202694, 202704]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,20.02,Made,2.0,R. Jackson,202704.0,1.0,,,,,,,,,,,,,,
15,PT10M26.00S,2022-11-22T03:42:51.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,89.53679369250986,49.26470588235294,1610612762,2,7,2022-11-22T03:43:22Z,150000,False,-4.0,46.0,1,right,L. Markkanen driving floating bank Jump Shot (5 PTS) (K. Olynyk 1 AST),"[1628374, 203482]",1610612762.0,UTA,driving floating bank,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,5.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
17,PT10M15.00S,2022-11-22T03:43:03.2Z,1,REGULAR,2pt,Jump Shot,[],202704,23.4395532194481,36.51960784313726,1610612746,4,7,2022-11-22T03:43:07Z,170000,False,67.0,168.0,1,left,R. Jackson 18' pullup Jump Shot (2 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right Center,18.08,Made,2.0,,,,,,,,,,,,,,,,,
18,PT09M53.00S,2022-11-22T03:43:24.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,90.06241787122208,50.49019607843137,1610612762,4,7,2022-11-22T03:44:04Z,180000,False,2.0,41.0,1,right,MISS J. Clarkson driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
19,PT09M49.00S,2022-11-22T03:43:28.4Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,4,7,2022-11-22T03:43:30Z,190000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,18.0,1.0,0.0,1.0,,,,,,,,,,
20,PT09M49.00S,2022-11-22T03:43:29.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,94.40999984741211,50.0,1610612762,4,7,2022-11-22T03:43:29Z,200000,False,0.0,0.0,1,right,MISS J. Clarkson tip Layup,[203903],1610612762.0,UTA,tip,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
21,PT09M48.00S,2022-11-22T03:43:30.1Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,4,7,2022-11-22T03:43:30Z,210000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT09M32.00S,2022-11-22T03:43:46.2Z,1,REGULAR,2pt,Jump Shot,[],202694,19.103153745072277,32.1078431372549,1610612746,4,7,2022-11-22T03:43:51Z,220000,False,89.0,127.0,1,left,MISS M. Morris Sr. 15' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Right,15.54,Missed,,,,,,,,,,,,,,,,,,
23,PT09M29.00S,2022-11-22T03:43:49.3Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,4,7,2022-11-22T03:43:49Z,230000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Right,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,
24,PT09M26.00S,2022-11-22T03:43:55.2Z,1,REGULAR,turnover,double dribble,[],1629020,,,1610612762,4,7,2022-11-22T03:44:01Z,240000,False,,,0,,J. Vanderbilt double dribble TURNOVER (1 TO),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202026.0,1.0,,,,,,,,
26,PT09M14.00S,2022-11-22T03:44:32.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1627826,6.750985545335084,49.754901960784316,1610612746,6,7,2022-11-22T03:45:52Z,260000,False,1.0,11.0,1,left,I. Zubac cutting Layup (2 PTS) (K. Leonard 1 AST),"[1627826, 202695]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.11,Made,2.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
28,PT09M14.00S,2022-11-22T03:44:34.8Z,1,REGULAR,violation,defensive goaltending,[],1629020,,,1610612746,6,7,2022-11-22T03:44:52Z,280000,False,,,0,,J. Vanderbilt defensive goaltending VIOLATION,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,1628159.0,,,,,,,,,
29,PT09M14.00S,2022-11-22T03:44:38.4Z,1,REGULAR,foul,personal,['1freethrow'],203482,,,1610612746,6,7,2022-11-22T03:44:48Z,290000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Zubac 1 FT),"[203482, 1627826]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,,1.0,0.0,Zubac,1627826.0,,,,
31,PT09M14.00S,2022-11-22T03:45:03.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1627826,,,1610612746,7,7,2022-11-22T03:45:03Z,310000,False,,,0,,I. Zubac Free Throw 1 of 1 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
32,PT09M01.00S,2022-11-22T03:45:18.8Z,1,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,7,7,2022-11-22T03:45:30Z,320000,False,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (1 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628159.0,1.0,,,,,,,,
33,PT08M49.00S,2022-11-22T03:45:41.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202695,17.526281208935615,33.33333333333334,1610612746,7,7,2022-11-22T03:45:45Z,330000,False,83.0,112.0,1,left,MISS K. Leonard 13' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,13.97,Missed,,,,,,,,,,,,,,,,,,
34,PT08M46.00S,2022-11-22T03:45:44.0Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,7,7,2022-11-22T03:45:44Z,340000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Right,,,,,,,33.0,3.0,3.0,0.0,,,,,,,,,,
35,PT08M40.00S,2022-11-22T03:45:51.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,85.72601839684626,56.61764705882353,1610612762,7,9,2022-11-22T03:47:04Z,350000,False,33.0,82.0,1,right,C. Sexton 8' driving floating Jump Shot (2 PTS) (J. Vanderbilt 2 AST),"[1629012, 1629020]",1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,8.82,Made,2.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,,,,,,,
37,PT08M28.00S,2022-11-22T03:46:02.3Z,1,REGULAR,3pt,Jump Shot,[],202694,29.09001314060447,80.14705882352942,1610612746,7,9,2022-11-22T03:46:07Z,370000,False,-151.0,221.0,1,left,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
38,PT08M25.00S,2022-11-22T03:46:05.3Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,7,9,2022-11-22T03:46:05Z,380000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,,,
39,PT08M24.00S,2022-11-22T03:46:06.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,6.8823915900131425,49.01960784313726,1610612746,9,9,2022-11-22T03:46:09Z,390000,False,5.0,12.0,1,left,I. Zubac putback Layup (5 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.31,Made,5.0,,,,,,,,,,,,,,,,,
40,PT08M07.00S,2022-11-22T03:46:24.0Z,1,REGULAR,3pt,Jump Shot,[],203903,66.40932982917215,71.32352941176471,1610612762,9,9,2022-11-22T03:50:47Z,400000,False,107.0,263.0,1,right,MISS J. Clarkson 28' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,28.41,Missed,,,,,,,,,,,,,,,,,,
41,PT08M04.00S,2022-11-22T03:46:27.0Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612762,9,9,2022-11-22T03:46:28Z,410000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,40.0,4.0,3.0,1.0,,,,,,,,,,
42,PT08M00.00S,2022-11-22T03:46:30.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629012,86.7772667542707,50.245098039215684,1610612762,9,9,2022-11-22T03:51:04Z,420000,False,1.0,72.0,1,right,MISS C. Sexton 7' driving floating Shot,[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
43,PT07M58.00S,2022-11-22T03:46:32.5Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,9,9,2022-11-22T03:46:34Z,430000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,
44,PT07M54.00S,2022-11-22T03:46:36.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,10.036136662286467,51.470588235294116,1610612746,9,9,2022-11-22T03:51:25Z,440000,False,-7.0,42.0,1,left,MISS T. Mann driving floating Shot,[1629611],1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,,,,,
45,PT07M54.00S,2022-11-22T03:46:36.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,9,9,2022-11-22T03:46:43Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,44.0,,,,,,,,,,,,,
46,PT07M54.00S,2022-11-22T03:46:43.1Z,1,REGULAR,turnover,traveling,[],1629611,,,1610612746,9,9,2022-11-22T03:46:47Z,460000,False,,,0,,T. Mann traveling TURNOVER (1 TO),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202026.0,1.0,,,,,,,,
47,PT07M42.00S,2022-11-22T03:47:04.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,76.00197109067017,6.372549019607845,1610612762,9,9,2022-11-22T03:47:08Z,470000,False,-218.0,173.0,1,right,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,27.84,Missed,,,,,,,,,,,,,,,,,,
48,PT07M40.00S,2022-11-22T03:47:06.7Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,9,9,2022-11-22T03:47:06Z,480000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,
49,PT07M31.00S,2022-11-22T03:47:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,8.196452036793687,52.94117647058824,1610612746,9,9,2022-11-22T03:47:19Z,490000,False,-15.0,25.0,1,left,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
