actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
89,PT04M13.00S,2023-01-03T03:55:40.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631115,5.590000152587891,50.0,1610612748,16,22,2023-01-03T03:55:47Z,870000,False,0.0,0.0,1,left,O. Robinson putback Layup (2 PTS),[1631115],1610612748.0,MIA,putback,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,2.0,,,,,,,,,,,
90,PT04M12.00S,2023-01-03T03:55:45.3Z,1,REGULAR,foul,personal,[],203506,,,1610612746,16,22,2023-01-03T03:56:09Z,880000,False,,,0,,V. Oladipo personal FOUL (1 PF),"[203506, 202704]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,8-16 Right,202037.0,,,,,,,,,,,,,,1.0,0.0,Jackson,202704.0,,
92,PT04M12.00S,2023-01-03T03:55:53.8Z,1,REGULAR,substitution,out,[],202704,,,1610612746,16,22,2023-01-03T03:56:02Z,900000,False,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M12.00S,2023-01-03T03:55:53.8Z,1,REGULAR,substitution,in,[],202322,,,1610612746,16,22,2023-01-03T03:56:02Z,910000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M06.00S,2023-01-03T03:56:18.2Z,1,REGULAR,foul,personal,['2freethrow'],200768,,,1610612746,16,22,2023-01-03T03:56:26Z,920000,False,,,0,,K. Lowry shooting personal FOUL (1 PF) (George 2 FT),"[200768, 202331]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,,,,,,,,,,,,,1.0,0.0,George,202331.0,,
96,PT04M06.00S,2023-01-03T03:56:44.8Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,17,22,2023-01-03T03:56:44Z,940000,False,,,0,,P. George Free Throw 1 of 2 (3 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
97,PT04M06.00S,2023-01-03T03:57:03.5Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,18,22,2023-01-03T03:57:03Z,950000,False,,,0,,P. George Free Throw 2 of 2 (4 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
98,PT03M50.00S,2023-01-03T03:57:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203506,9.116294349540084,46.07843137254902,1610612748,18,24,2023-01-03T03:57:31Z,960000,False,20.0,33.0,1,left,V. Oladipo reverse Layup (2 PTS) (J. Butler 4 AST),"[203506, 202710]",1610612748.0,MIA,reverse,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,,,3.86,Made,,,,,2.0,J. Butler,202710.0,4.0,,,,,,,,
100,PT03M33.00S,2023-01-03T03:57:37.5Z,1,REGULAR,3pt,Jump Shot,[],202331,94.66162943495401,96.81372549019608,1610612746,21,24,2023-01-03T03:57:42Z,980000,False,234.0,-2.0,1,right,P. George 3PT  (7 PTS) (J. Wall 1 AST),"[202331, 202322]",1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,23.41,Made,,,,,7.0,J. Wall,202322.0,1.0,,,,,,,,
102,PT03M26.00S,2023-01-03T03:57:44.6Z,1,REGULAR,3pt,Jump Shot,[],200768,30.929697766097235,27.696078431372555,1610612748,21,24,2023-01-03T03:57:50Z,1000000,False,112.0,238.0,1,left,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,26.3,Missed,,,,,,,,,,,,,,,,
103,PT03M22.00S,2023-01-03T03:57:48.6Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,21,24,2023-01-03T03:57:50Z,1010000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,,,,,102.0,3.0,3.0,0.0,,,,,,,,,,,,
104,PT03M12.00S,2023-01-03T03:57:59.2Z,1,REGULAR,3pt,Jump Shot,[],202694,73.11103810775296,15.686274509803923,1610612746,21,24,2023-01-03T03:58:04Z,1020000,False,-172.0,200.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,26.38,Missed,,,,,,,,,,,,,,,,
105,PT03M08.00S,2023-01-03T03:58:03.2Z,1,REGULAR,rebound,defensive,[],1631115,,,1610612748,21,24,2023-01-03T03:58:04Z,1030000,False,,,0,,O. Robinson REBOUND (Off:2 Def:2),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,104.0,4.0,2.0,2.0,,,,,,,,,,,,
106,PT03M00.00S,2023-01-03T03:58:11.0Z,1,REGULAR,2pt,Jump Shot,[],1629639,20.811432325886997,58.33333333333333,1610612748,21,24,2023-01-03T03:58:18Z,1040000,False,-42.0,143.0,1,left,MISS T. Herro 14' driving floating Shot - blocked,"[1629639, 1626181]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Center,,,14.91,Missed,,,,,,,,,,,,,,,Powell,1626181.0
107,PT03M00.00S,2023-01-03T03:58:11.0Z,1,REGULAR,block,,[],1626181,,,1610612748,21,24,2023-01-03T03:58:13Z,1050000,False,,,0,,N. Powell BLOCK (1 BLK),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
108,PT02M57.00S,2023-01-03T03:58:14.0Z,1,REGULAR,rebound,offensive,[],200768,,,1610612748,21,24,2023-01-03T03:58:18Z,1060000,False,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Center,,,,,106.0,2.0,1.0,1.0,,,,,,,,,,,,
109,PT02M56.00S,2023-01-03T03:58:15.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203506,23.570959264126145,87.74509803921569,1610612748,21,27,2023-01-03T03:58:22Z,1070000,False,-189.0,169.0,1,left,V. Oladipo 25' 3PT  (5 PTS) (K. Lowry 3 AST),"[203506, 200768]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,,,25.34,Made,,,,,5.0,K. Lowry,200768.0,3.0,,,,,,,,
111,PT02M44.00S,2023-01-03T03:58:29.7Z,1,REGULAR,foul,personal,['2freethrow'],1631115,,,1610612746,21,27,2023-01-03T03:58:36Z,1090000,False,,,0,,O. Robinson shooting personal FOUL (1 PF) (Morris Sr. 2 FT),"[1631115, 202694]",1610612748.0,MIA,shooting,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,1.0,0.0,Morris Sr.,202694.0,,
113,PT02M44.00S,2023-01-03T03:58:38.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,21,27,2023-01-03T03:58:38Z,1110000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M44.00S,2023-01-03T04:01:00.0Z,1,REGULAR,substitution,out,[],200768,,,1610612746,21,27,2023-01-03T04:01:18Z,1120000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M44.00S,2023-01-03T04:01:00.0Z,1,REGULAR,substitution,out,[],1629639,,,1610612746,21,27,2023-01-03T04:01:18Z,1130000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M44.00S,2023-01-03T04:01:00.0Z,1,REGULAR,substitution,out,[],202710,,,1610612746,21,27,2023-01-03T04:01:18Z,1140000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M44.00S,2023-01-03T04:01:00.0Z,1,REGULAR,substitution,out,[],1631115,,,1610612746,21,27,2023-01-03T04:01:18Z,1150000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M44.00S,2023-01-03T04:01:00.0Z,1,REGULAR,substitution,in,[],1629216,,,1610612746,21,27,2023-01-03T04:01:18Z,1160000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M44.00S,2023-01-03T04:01:00.0Z,1,REGULAR,substitution,in,[],1628389,,,1610612746,21,27,2023-01-03T04:01:18Z,1170000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M44.00S,2023-01-03T04:01:00.0Z,1,REGULAR,substitution,in,[],1629622,,,1610612746,21,27,2023-01-03T04:01:18Z,1180000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M44.00S,2023-01-03T04:01:00.0Z,1,REGULAR,substitution,in,[],1629130,,,1610612746,21,27,2023-01-03T04:01:18Z,1190000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M44.00S,2023-01-03T04:01:49.1Z,1,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,21,27,2023-01-03T04:02:10Z,1200000,False,,,0,,MISS M. Morris Sr. Free Throw 1 of 2,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
123,PT02M44.00S,2023-01-03T04:01:49.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,21,27,2023-01-03T04:02:10Z,1210000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,
124,PT02M44.00S,2023-01-03T04:01:49.1Z,1,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,21,27,2023-01-03T04:02:10Z,1220000,False,,,0,,MISS M. Morris Sr. Free Throw 2 of 2,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
125,PT02M42.00S,2023-01-03T04:01:51.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,21,27,2023-01-03T04:02:10Z,1230000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,
126,PT02M21.00S,2023-01-03T04:02:30.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,10.82457293035479,50.0,1610612748,21,29,2023-01-03T04:02:42Z,1240000,False,0.0,49.0,1,left,B. Adebayo driving Hook (8 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,4.93,Made,,,,,8.0,,,,,,,,,,,
127,PT02M07.00S,2023-01-03T04:02:46.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612746,21,29,2023-01-03T04:02:55Z,1250000,False,,,0,,G. Vincent personal FOUL (1 PF) (Powell 2 FT),"[1629216, 1626181]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Right Center,1628953.0,,,,,,,,,,,,,,1.0,0.0,Powell,1626181.0,,
129,PT02M07.00S,2023-01-03T04:03:19.3Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,22,29,2023-01-03T04:03:19Z,1270000,False,,,0,,N. Powell Free Throw 1 of 2 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
130,PT02M07.00S,2023-01-03T04:03:20.9Z,1,REGULAR,substitution,out,[],202694,,,1610612746,22,29,2023-01-03T04:03:25Z,1280000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M07.00S,2023-01-03T04:03:20.9Z,1,REGULAR,substitution,in,[],1628379,,,1610612746,22,29,2023-01-03T04:03:25Z,1290000,False,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M07.00S,2023-01-03T04:03:40.2Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,23,29,2023-01-03T04:03:40Z,1300000,False,,,0,,N. Powell Free Throw 2 of 2 (2 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
133,PT01M54.00S,2023-01-03T04:03:55.5Z,1,REGULAR,3pt,Jump Shot,[],1629216,29.61563731931669,76.7156862745098,1610612748,23,29,2023-01-03T04:04:02Z,1310000,False,-134.0,226.0,1,left,MISS G. Vincent 26' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,26.24,Missed,,,,,,,,,,,,,,,,
134,PT01M49.00S,2023-01-03T04:04:00.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,23,29,2023-01-03T04:04:02Z,1320000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,133.0,2.0,2.0,0.0,,,,,,,,,,,,
135,PT01M43.00S,2023-01-03T04:04:06.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202331,92.42772667542707,54.90196078431372,1610612746,23,29,2023-01-03T04:04:23Z,1330000,False,25.0,19.0,1,right,MISS P. George running Layup,[202331],1610612746.0,LAC,running,,,George,P. George,,,,,Restricted Area,0-8 Center,,,3.08,Missed,,,,,,,,,,,,,,,,
136,PT01M39.00S,2023-01-03T04:04:10.6Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,23,29,2023-01-03T04:04:23Z,1340000,False,,,0,,N. Batum REBOUND (Off:1 Def:0),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,
137,PT01M39.00S,2023-01-03T04:04:10.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201587,94.40999984741211,50.0,1610612746,25,29,2023-01-03T04:04:27Z,1350000,False,0.0,0.0,1,right,N. Batum tip Layup (2 PTS),[201587],1610612746.0,LAC,tip,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,2.0,,,,,,,,,,,
139,PT01M30.00S,2023-01-03T04:04:34.6Z,1,REGULAR,3pt,Jump Shot,[],1629130,19.365965834428394,6.862745098039213,1610612748,25,29,2023-01-03T04:04:44Z,1370000,False,216.0,130.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,25.16,Missed,,,,,,,,,,,,,,,,
140,PT01M28.00S,2023-01-03T04:04:37.9Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,25,29,2023-01-03T04:04:37Z,1380000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,139.0,2.0,1.0,1.0,,,,,,,,,,,,
141,PT01M23.00S,2023-01-03T04:04:42.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203506,7.802233902759525,67.40196078431373,1610612748,25,31,2023-01-03T04:04:47Z,1390000,False,-87.0,21.0,1,left,V. Oladipo 8' turnaround fadeaway Jump Shot (7 PTS),[203506],1610612748.0,MIA,turnaround fadeaway,,,Oladipo,V. Oladipo,,,,,Mid-Range,8-16 Left,,,8.95,Made,,,,,7.0,,,,,,,,,,,
143,PT01M07.00S,2023-01-03T04:04:58.1Z,1,REGULAR,3pt,Jump Shot,[],1628379,67.19776609724047,41.42156862745098,1610612746,28,31,2023-01-03T04:05:03Z,1410000,False,-43.0,256.0,1,right,L. Kennard 25' 3PT  (3 PTS) (P. George 4 AST),"[1628379, 202331]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,25.94,Made,,,,,3.0,P. George,202331.0,4.0,,,,,,,,
145,PT00M51.80S,2023-01-03T04:05:16.4Z,1,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,28,31,2023-01-03T04:05:24Z,1430000,False,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (1 TO),[1629130],1610612748.0,MIA,bad pass,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,1628953.0,1.0,,,,,,,,,,,,,,,,,,
146,PT00M33.40S,2023-01-03T04:05:38.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202331,81.52102496714849,94.36274509803921,1610612746,28,31,2023-01-03T04:06:02Z,1440000,False,222.0,121.0,1,right,MISS P. George 25' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,25.28,Missed,,,,,,,,,,,,,,,,
147,PT00M29.70S,2023-01-03T04:05:42.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,28,31,2023-01-03T04:05:45Z,1450000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,146.0,3.0,2.0,1.0,,,,,,,,,,,,
148,PT00M23.30S,2023-01-03T04:05:49.0Z,1,REGULAR,3pt,Jump Shot,[],1629216,6.8823915900131425,97.05882352941177,1610612748,28,34,2023-01-03T04:05:54Z,1460000,False,-235.0,12.0,1,left,G. Vincent 3PT  (3 PTS) (V. Oladipo 1 AST),"[1629216, 203506]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,23.56,Made,,,,,3.0,V. Oladipo,203506.0,1.0,,,,,,,,
151,PT00M00.40S,2023-01-03T04:06:32.2Z,1,REGULAR,2pt,Jump Shot,[],202322,75.21353482260184,34.803921568627445,1610612746,28,34,2023-01-03T04:06:38Z,1490000,False,-76.0,180.0,1,right,MISS J. Wall 19' step back Shot,[202322],1610612746.0,LAC,step back,,,Wall,J. Wall,,,,,Mid-Range,16-24 Left Center,,,19.58,Missed,,,,,,,,,,,,,,,,
152,PT00M00.40S,2023-01-03T04:06:32.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,28,34,2023-01-03T04:06:38Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,151.0,,,,,,,,,,,,,,,
153,PT00M00.00S,2023-01-03T04:06:36.5Z,1,REGULAR,period,end,[],0,,,1610612746,28,34,2023-01-03T04:06:36Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-01-03T04:09:01.3Z,2,REGULAR,substitution,out,['startperiod'],202331,,,1610612746,28,34,2023-01-03T04:09:19Z,1520000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-01-03T04:09:01.3Z,2,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,28,34,2023-01-03T04:09:19Z,1530000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-01-03T04:09:20.2Z,2,REGULAR,period,start,[],0,,,1610612746,28,34,2023-01-03T04:09:20Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M47.00S,2023-01-03T04:09:34.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,87.43429697766098,49.26470588235294,1610612746,30,34,2023-01-03T04:09:43Z,1550000,False,-4.0,66.0,1,right,J. Wall 6' driving floating Jump Shot (2 PTS),[202322],1610612746.0,LAC,driving floating,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,,,6.57,Made,,,,,2.0,,,,,,,,,,,
158,PT11M47.00S,2023-01-03T04:09:40.1Z,2,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612746,30,34,2023-01-03T04:09:47Z,1560000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Wall 1 FT),"[1629130, 202322]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,,,,,,,,,,,,,1.0,0.0,Wall,202322.0,,
160,PT11M47.00S,2023-01-03T04:10:00.2Z,2,REGULAR,freethrow,1 of 1,[],202322,,,1610612746,31,34,2023-01-03T04:10:00Z,1580000,False,,,0,,J. Wall Free Throw 1 of 1 (3 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
161,PT11M32.00S,2023-01-03T04:10:16.9Z,2,REGULAR,turnover,bad pass,[],203506,,,1610612748,31,34,2023-01-03T04:10:23Z,1590000,False,,,0,,V. Oladipo bad pass TURNOVER (1 TO),"[203506, 1628379]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,Kennard,1628379.0,,,,,,
162,PT11M32.00S,2023-01-03T04:10:16.9Z,2,REGULAR,steal,,[],1628379,,,1610612746,31,34,2023-01-03T04:10:18Z,1600000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
163,PT11M27.00S,2023-01-03T04:10:21.5Z,2,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612746,31,34,2023-01-03T04:10:36Z,1610000,False,,,0,,G. Vincent shooting personal FOUL (2 PF) (Wall 2 FT),"[1629216, 202322]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,1628953.0,,,,,,,,,,,,,,2.0,0.0,Wall,202322.0,,
165,PT11M27.00S,2023-01-03T04:10:55.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202322,,,1610612746,32,34,2023-01-03T04:11:16Z,1630000,False,,,0,,J. Wall Free Throw 1 of 2 (4 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
166,PT11M27.00S,2023-01-03T04:10:55.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202322,,,1610612746,32,34,2023-01-03T04:11:16Z,1640000,False,,,0,,MISS J. Wall Free Throw 2 of 2,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
167,PT11M26.00S,2023-01-03T04:10:56.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,32,34,2023-01-03T04:11:16Z,1650000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,166.0,4.0,3.0,1.0,,,,,,,,,,,,
168,PT11M17.00S,2023-01-03T04:11:25.0Z,2,REGULAR,3pt,Jump Shot,[],1629130,30.929697766097235,76.47058823529412,1610612748,32,34,2023-01-03T04:11:33Z,1660000,False,-132.0,238.0,1,left,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,27.25,Missed,,,,,,,,,,,,,,,,
169,PT11M10.00S,2023-01-03T04:11:32.0Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612748,32,34,2023-01-03T04:11:33Z,1670000,False,,,0,,M. Strus REBOUND (Off:1 Def:0),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,168.0,1.0,0.0,1.0,,,,,,,,,,,,
170,PT11M10.00S,2023-01-03T04:11:31.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629622,5.590000152587891,50.0,1610612748,32,36,2023-01-03T04:11:31Z,1680000,False,0.0,0.0,1,left,M. Strus tip DUNK (2 PTS),[1629622],1610612748.0,MIA,tip,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,2.0,,,,,,,,,,,
171,PT10M55.00S,2023-01-03T04:11:46.1Z,2,REGULAR,2pt,Jump Shot,[],1626181,79.94415243101183,18.872549019607845,1610612746,32,36,2023-01-03T04:11:52Z,1690000,False,-156.0,136.0,1,right,MISS N. Powell 20' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,20.67,Missed,,,,,,,,,,,,,,,,
172,PT10M52.00S,2023-01-03T04:11:49.1Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,32,36,2023-01-03T04:11:52Z,1700000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:1),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Left Center,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,
173,PT10M48.00S,2023-01-03T04:11:57.7Z,2,REGULAR,foul,personal,[],201587,,,1610612748,32,36,2023-01-03T04:12:08Z,1710000,False,,,0,,N. Batum personal FOUL (1 PF),"[201587, 1628389]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Left Center,202037.0,,,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
175,PT10M31.00S,2023-01-03T04:12:32.6Z,2,REGULAR,3pt,Jump Shot,[],1629622,28.95860709592641,20.833333333333343,1610612748,32,36,2023-01-03T04:12:36Z,1730000,False,146.0,220.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,26.37,Missed,,,,,,,,,,,,,,,,
