actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
35,PT08M55.00S,2023-04-06T02:15:36.0Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,10,3,2023-04-06T02:15:43Z,350000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Westbrook,201566.0
36,PT08M55.00S,2023-04-06T02:15:36.0Z,1,REGULAR,steal,,[],201566,,,1610612746,10,3,2023-04-06T02:15:38Z,360000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M50.00S,2023-04-06T02:15:40.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,92.29632063074901,49.26470588235294,1610612746,12,3,2023-04-06T02:15:47Z,370000,False,-4.0,20.0,1,right,K. Leonard running DUNK (4 PTS) (E. Gordon 1 AST),"[202695, 201569]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,4.0,E. Gordon,201569.0,1.0,,,,,,,,
39,PT08M42.00S,2023-04-06T02:15:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.8823915900131425,52.450980392156865,1610612747,12,3,2023-04-06T02:17:08Z,390000,False,-12.0,12.0,1,left,MISS A. Davis cutting Layup,[203076],1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
40,PT08M41.00S,2023-04-06T02:15:49.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,12,3,2023-04-06T02:15:53Z,400000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,39.0,3.0,3.0,0.0,,,,,,,,,,,,
41,PT08M35.00S,2023-04-06T02:15:56.7Z,1,REGULAR,3pt,Jump Shot,[],201587,91.50788436268068,97.05882352941177,1610612746,12,3,2023-04-06T02:16:02Z,410000,False,235.0,27.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,23.69,Missed,,,,,,,,,,,,,,,,,,
42,PT08M30.00S,2023-04-06T02:16:01.0Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,12,3,2023-04-06T02:16:01Z,420000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,,41.0,4.0,3.0,1.0,,,,,,,,,,,,
43,PT08M28.00S,2023-04-06T02:16:02.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201569,83.09789750328515,6.372549019607845,1610612746,15,3,2023-04-06T02:16:07Z,430000,False,-218.0,106.0,1,right,E. Gordon 24' 3PT  (6 PTS) (I. Zubac 1 AST),"[201569, 1627826]",1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,24.27,Made,,,,,,,6.0,I. Zubac,1627826.0,1.0,,,,,,,,
45,PT08M26.00S,2023-04-06T02:16:10.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,15,3,2023-04-06T02:16:10Z,450000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M14.00S,2023-04-06T02:19:42.6Z,1,REGULAR,3pt,Jump Shot,[],1626156,23.04533508541394,13.480392156862735,1610612747,15,6,2023-04-06T02:19:49Z,460000,False,183.0,164.0,1,left,D. Russell 24' 3PT step back (3 PTS) (A. Davis 1 AST),"[1626156, 203076]",1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.55,Made,,,,,,,3.0,A. Davis,203076.0,1.0,,,,,,,,
48,PT08M03.00S,2023-04-06T02:19:53.4Z,1,REGULAR,3pt,Jump Shot,[],201566,73.89947437582128,80.3921568627451,1610612746,18,6,2023-04-06T02:20:00Z,480000,False,152.0,193.0,1,right,R. Westbrook 24' 3PT pullup (6 PTS),[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,24.55,Made,,,,,,,6.0,,,,,,,,,,,
49,PT07M47.00S,2023-04-06T02:20:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.802233902759525,57.84313725490196,1610612747,18,8,2023-04-06T02:20:14Z,490000,False,-39.0,21.0,1,left,L. James driving Layup (2 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,,,,,,,2.0,,,,,,,,,,,
50,PT07M33.00S,2023-04-06T02:20:23.3Z,1,REGULAR,2pt,Jump Shot,[],201566,81.25821287779237,68.13725490196079,1610612746,20,8,2023-04-06T02:20:27Z,500000,False,91.0,124.0,1,right,R. Westbrook 15' pullup Jump Shot (8 PTS) (E. Gordon 2 AST),"[201566, 201569]",1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,15.34,Made,,,,,,,8.0,E. Gordon,201569.0,2.0,,,,,,,,
52,PT07M18.00S,2023-04-06T02:20:43.6Z,1,REGULAR,foul,personal,[],201587,,,1610612747,20,8,2023-04-06T02:20:53Z,520000,False,,,0,,N. Batum personal FOUL (1 PF),"[201587, 203076]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202026.0,,1.0,0.0,Davis,203076.0,,
54,PT07M11.00S,2023-04-06T02:21:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,18.971747700394218,38.970588235294116,1610612747,20,8,2023-04-06T02:21:12Z,540000,False,55.0,126.0,1,left,MISS A. Davis 13' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,13.73,Missed,,,,,,,,,,,,,,,,,,
55,PT07M07.00S,2023-04-06T02:21:10.2Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612747,20,8,2023-04-06T02:21:12Z,550000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:0),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,54.0,2.0,0.0,2.0,,,,,,,,,,,,
56,PT07M06.00S,2023-04-06T02:21:11.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,29.09001314060447,19.117647058823522,1610612747,20,11,2023-04-06T02:21:16Z,560000,False,154.0,221.0,1,left,A. Reaves 26' 3PT  (3 PTS) (J. Vanderbilt 1 AST),"[1630559, 1629020]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.95,Made,,,,,,,3.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,
58,PT06M54.00S,2023-04-06T02:21:23.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,83.22930354796321,45.09803921568627,1610612746,20,11,2023-04-06T02:21:29Z,580000,False,-25.0,105.0,1,right,MISS E. Gordon 10' step back Shot,[201569],1610612746.0,LAC,step back,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,10.79,Missed,,,,,,,,,,,,,,,,,,
59,PT06M52.00S,2023-04-06T02:21:25.4Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,20,11,2023-04-06T02:21:29Z,590000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,
60,PT06M40.00S,2023-04-06T02:21:37.7Z,1,REGULAR,turnover,lost ball,[],2544,,,1610612747,20,11,2023-04-06T02:21:41Z,600000,False,,,0,,L. James lost ball TURNOVER (2 TO),"[2544, 201569]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2.0,,,,,Gordon,201569.0
61,PT06M40.00S,2023-04-06T02:21:37.7Z,1,REGULAR,steal,,[],201569,,,1610612746,20,11,2023-04-06T02:21:39Z,610000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M36.00S,2023-04-06T02:21:42.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201587,88.09132720105124,96.07843137254902,1610612746,23,11,2023-04-06T02:21:49Z,620000,False,230.0,59.0,1,right,N. Batum 3PT running (3 PTS) (E. Gordon 3 AST),"[201587, 201569]",1610612746.0,LAC,running,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,23.79,Made,,,,,,,3.0,E. Gordon,201569.0,3.0,,,,,,,,
64,PT06M23.00S,2023-04-06T02:21:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,7.145203679369246,55.14705882352941,1610612747,23,13,2023-04-06T02:21:59Z,640000,False,-26.0,15.0,1,left,J. Vanderbilt cutting Layup (3 PTS) (D. Russell 1 AST),"[1629020, 1626156]",1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,,,3.0,D. Russell,1626156.0,1.0,,,,,,,,
66,PT06M11.00S,2023-04-06T02:22:06.7Z,1,REGULAR,3pt,Jump Shot,[],201569,70.87713534822602,87.25490196078431,1610612746,23,13,2023-04-06T02:22:14Z,660000,False,186.0,221.0,1,right,MISS E. Gordon 28' 3PT,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,28.93,Missed,,,,,,,,,,,,,,,,,,
67,PT06M09.00S,2023-04-06T02:22:08.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,23,13,2023-04-06T02:22:14Z,670000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,66.0,,,,,,,,,,,,,,,
69,PT06M09.00S,2023-04-06T02:22:23.5Z,1,REGULAR,substitution,out,[],201587,,,1610612747,23,13,2023-04-06T02:22:35Z,690000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M09.00S,2023-04-06T02:22:23.5Z,1,REGULAR,substitution,out,[],1627826,,,1610612747,23,13,2023-04-06T02:22:35Z,700000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M09.00S,2023-04-06T02:22:23.5Z,1,REGULAR,substitution,out,[],2544,,,1610612747,23,13,2023-04-06T02:22:35Z,710000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M09.00S,2023-04-06T02:22:23.5Z,1,REGULAR,substitution,in,[],203486,,,1610612747,23,13,2023-04-06T02:22:35Z,720000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M09.00S,2023-04-06T02:22:23.5Z,1,REGULAR,substitution,in,[],1626181,,,1610612747,23,13,2023-04-06T02:22:35Z,730000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M09.00S,2023-04-06T02:22:23.5Z,1,REGULAR,substitution,in,[],1628972,,,1610612747,23,13,2023-04-06T02:22:35Z,740000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M56.00S,2023-04-06T02:22:44.9Z,1,REGULAR,foul,personal,[],1626181,,,1610612747,23,13,2023-04-06T02:23:00Z,750000,False,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 1626156]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202026.0,,1.0,0.0,Russell,1626156.0,,
77,PT05M56.00S,2023-04-06T02:22:49.3Z,1,REGULAR,substitution,out,[],1629020,,,1610612747,23,13,2023-04-06T02:22:59Z,770000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M56.00S,2023-04-06T02:22:49.3Z,1,REGULAR,substitution,in,[],1629060,,,1610612747,23,13,2023-04-06T02:22:59Z,780000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M42.00S,2023-04-06T02:23:19.6Z,1,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,23,13,2023-04-06T02:23:35Z,790000,False,,,0,,A. Reaves step out-of-bounds TURNOVER (1 TO),[1630559],1610612747.0,LAL,step,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202026.0,1.0,,,,,,
80,PT05M25.00S,2023-04-06T02:23:47.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201566,91.24507227332458,41.17647058823529,1610612746,23,13,2023-04-06T02:23:51Z,800000,False,-44.0,30.0,1,right,MISS R. Westbrook turnaround fadeaway bank Shot,[201566],1610612746.0,LAC,turnaround fadeaway bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,,
81,PT05M23.00S,2023-04-06T02:23:49.4Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,23,13,2023-04-06T02:23:51Z,810000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,
82,PT05M18.00S,2023-04-06T02:23:55.8Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612747,23,13,2023-04-06T02:24:00Z,820000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Russell 2 FT),"[203486, 1626156]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1830.0,,1.0,0.0,Russell,1626156.0,,
84,PT05M18.00S,2023-04-06T02:24:22.3Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,23,13,2023-04-06T02:24:22Z,840000,False,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
85,PT05M18.00S,2023-04-06T02:24:22.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,23,13,2023-04-06T02:24:22Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,
