actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-12T21:11:15.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-12T21:11:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-11-12T21:11:34.5Z,1,REGULAR,jumpball,recovered,[],202694,,,1610612746,0,0,2022-11-12T21:11:34Z,40000,False,,,0,,Jump Ball I. Zubac vs. N. Claxton: Tip to M. Morris Sr.,"[202694, 1627826, 1629651]",1610612746.0,LAC,startperiod,M. Morris Sr.,202694.0,Morris Sr.,M. Morris Sr.,Zubac,1627826.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2022-11-12T21:11:45.0Z,1,REGULAR,2pt,Jump Shot,[],202694,78.36727989487517,29.65686274509804,1610612746,2,0,2022-11-12T21:12:13Z,70000,False,-102.0,151.0,1,right,M. Morris Sr. 18' Jump Shot (2 PTS) (P. George 1 AST),"[202694, 202331]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left Center,18.19,Made,2.0,P. George,202331.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2022-11-12T21:12:03.0Z,1,REGULAR,2pt,Jump Shot,[],201142,17.526281208935615,75.0,1610612751,2,0,2022-11-12T21:12:17Z,90000,False,-125.0,112.0,1,left,MISS K. Durant 16' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,16.8,Missed,,,,,,,,,,,,,,,,,,
10,PT11M27.00S,2022-11-12T21:12:03.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,2,0,2022-11-12T21:12:17Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,9.0,,,,,,,,,,,,,
12,PT11M22.00S,2022-11-12T21:12:22.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203925,30.27266754270697,73.52941176470588,1610612751,2,0,2022-11-12T21:12:30Z,120000,False,-118.0,232.0,1,left,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
13,PT11M17.00S,2022-11-12T21:12:27.8Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,2,0,2022-11-12T21:12:30Z,130000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT11M10.00S,2022-11-12T21:12:33.9Z,1,REGULAR,turnover,lost ball,[],202704,,,1610612746,2,0,2022-11-12T21:12:38Z,140000,False,,,0,,R. Jackson lost ball TURNOVER (1 TO),"[202704, 1628410]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Sumner,1628410.0,,,,,,,
15,PT11M10.00S,2022-11-12T21:12:33.9Z,1,REGULAR,steal,,[],1628410,,,1610612751,2,0,2022-11-12T21:12:35Z,150000,False,,,0,,E. Sumner STEAL (1 STL),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
16,PT11M09.00S,2022-11-12T21:12:38.7Z,1,REGULAR,foul,personal,[],202704,,,1610612751,2,0,2022-11-12T21:12:55Z,160000,False,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1628410]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,202053.0,1.0,0.0,Sumner,1628410.0,,
