actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2022-11-27T21:11:38.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-27T21:11:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-11-27T21:11:41.5Z,1,REGULAR,jumpball,recovered,[],202694,,,1610612746,0,0,2022-11-27T21:11:41Z,40000,False,,,0,,Jump Ball I. Zubac vs. M. Turner: Tip to M. Morris Sr.,"[202694, 1627826, 1626167]",1610612746.0,LAC,startperiod,M. Morris Sr.,202694.0,Morris Sr.,M. Morris Sr.,Zubac,1627826.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2022-11-27T21:11:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,91.37647831800263,53.92156862745098,1610612746,2,0,2022-11-27T21:12:13Z,70000,False,20.0,29.0,1,right,I. Zubac Layup (2 PTS) (T. Mann 1 AST),"[1627826, 1629611]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.47,Made,2.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
8,PT11M28.00S,2022-11-27T21:12:10.1Z,1,REGULAR,turnover,bad pass,[],1626167,,,1610612754,2,0,2022-11-27T21:12:16Z,80000,False,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 202704]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Jackson,202704.0,,,,,,,,,,,
9,PT11M28.00S,2022-11-27T21:12:10.1Z,1,REGULAR,steal,,[],202704,,,1610612746,2,0,2022-11-27T21:12:12Z,90000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M24.00S,2022-11-27T21:12:14.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202704,69.1688567674113,23.039215686274503,1610612746,2,0,2022-11-27T21:12:24Z,100000,False,-135.0,237.0,1,right,MISS R. Jackson 27' running pullup 3PT,[202704],1610612746.0,LAC,running pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,27.29,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2022-11-27T21:12:17.6Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,2,0,2022-11-27T21:12:17Z,110000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M15.00S,2022-11-27T21:12:23.4Z,1,REGULAR,2pt,Jump Shot,[],1630188,26.54402102496715,24.731924019607845,1610612754,2,2,2022-11-27T21:14:56Z,120000,False,126.0,197.0,1,left,J. Smith 23' Jump Shot (2 PTS) (T. Haliburton 1 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,23.4,Made,2.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
15,PT10M56.00S,2022-11-27T21:12:41.2Z,1,REGULAR,2pt,Jump Shot,[],202694,91.24507227332458,68.13725490196079,1610612746,2,2,2022-11-27T21:13:55Z,140000,False,91.0,30.0,1,right,MISS M. Morris Sr. 9' turnaround Shot,[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Right,9.55,Missed,,,,,,,,,,,,,,,,,,
16,PT10M52.00S,2022-11-27T21:12:45.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,2,2022-11-27T21:12:47Z,150000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT10M40.00S,2022-11-27T21:12:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,11.218791064388967,55.3921568627451,1610612754,2,2,2022-11-27T21:13:02Z,160000,False,-27.0,53.0,1,left,MISS B. Hield driving Layup - blocked,"[1627741, 1627826]",1610612754.0,IND,driving,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
18,PT10M40.00S,2022-11-27T21:12:57.8Z,1,REGULAR,block,,[],1627826,,,1610612754,2,2,2022-11-27T21:12:59Z,170000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M37.00S,2022-11-27T21:13:00.8Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,2,2,2022-11-27T21:13:02Z,180000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,
20,PT10M32.00S,2022-11-27T21:13:05.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202694,90.8508541392904,52.69607843137255,1610612746,2,2,2022-11-27T21:13:12Z,190000,False,13.0,34.0,1,right,MISS M. Morris Sr. running Layup,[202694],1610612746.0,LAC,running,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
21,PT10M29.00S,2022-11-27T21:13:08.0Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,2,2,2022-11-27T21:13:12Z,200000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,
